s,kW,kW,kW,kW,kg/s
 3.4000049E+002, 2.0975899E+002, 5.8236031E+001, 1.3925121E+002, 2.3619896E+001, 7.8313275E-003
 3.5000330E+002, 2.2071268E+002, 6.1443600E+001, 1.4498365E+002, 2.4313823E+001, 8.2199137E-003
 3.6000488E+002, 2.3133708E+002, 6.4631630E+001, 1.5223956E+002, 2.4895217E+001, 8.6652782E-003
 3.7000485E+002, 2.4405996E+002, 6.8575043E+001, 1.5864141E+002, 2.6414085E+001, 9.1028447E-003
 3.8000250E+002, 2.5512630E+002, 7.1920290E+001, 1.6669787E+002, 2.6806501E+001, 9.5324223E-003
 3.9000006E+002, 2.7572728E+002, 7.8310205E+001, 1.7696801E+002, 2.7981020E+001, 1.0260395E-002
 4.0000455E+002, 2.9312776E+002, 8.3786034E+001, 1.8870714E+002, 2.9254445E+001, 1.1019470E-002
 4.1000046E+002, 3.2962573E+002, 9.4921308E+001, 2.1000465E+002, 3.1852322E+001, 1.2270996E-002
 4.2000137E+002, 3.4218773E+002, 9.9570498E+001, 2.1722876E+002, 3.2636983E+001, 1.2682244E-002
 4.3000296E+002, 3.4564469E+002, 1.0028889E+002, 2.1668065E+002, 3.2456462E+001, 1.3069337E-002
 4.4000119E+002, 3.4206473E+002, 9.9752251E+001, 2.2026920E+002, 3.1678626E+001, 1.2546544E-002
 4.5000073E+002, 3.6631549E+002, 1.0791714E+002, 2.2885912E+002, 3.3602218E+001, 1.3750030E-002
 4.6000406E+002, 3.6182314E+002, 1.0662595E+002, 2.3084271E+002, 3.2694682E+001, 1.3397638E-002
 4.7000415E+002, 3.7758340E+002, 1.1245691E+002, 2.3735968E+002, 3.4059537E+001, 1.4079157E-002
 4.8000323E+002, 3.9358553E+002, 1.1771507E+002, 2.4634407E+002, 3.4551049E+001, 1.4581231E-002
 4.9000266E+002, 3.8412355E+002, 1.1489549E+002, 2.4186590E+002, 3.3390944E+001, 1.4292155E-002
 5.0000272E+002, 3.5265475E+002, 1.0357095E+002, 2.2438188E+002, 3.0362025E+001, 1.3268383E-002
