s,kW,kW,kW,kW,kg/s
 3.4000424E+002, 8.9687446E+001, 8.7524140E+000, 7.5003345E+001,-1.7003182E-001, 3.3298454E-003
 3.5000159E+002, 7.7967201E+001, 7.1361324E+000, 6.7349770E+001,-2.6757136E-001, 2.9024867E-003
 3.6000049E+002, 6.1906717E+001, 5.2507344E+000, 5.4476844E+001,-6.8514030E-001, 2.2941130E-003
 3.7000778E+002, 5.1245260E+001, 3.9832951E+000, 4.4916076E+001,-1.0120974E+000, 1.9053980E-003
 3.8000317E+002, 3.3530686E+001, 2.0332455E+000, 3.1753438E+001,-2.0213724E+000, 1.2494436E-003
 3.9000961E+002, 3.0286578E+001, 1.7316809E+000, 2.8397894E+001,-1.9783646E+000, 1.1230340E-003
 4.0000317E+002, 2.3995100E+001, 1.1863548E+000, 2.3159939E+001,-2.0315193E+000, 8.9326324E-004
 4.1001514E+002, 1.9462495E+001, 8.3050190E-001, 1.8701192E+001,-1.9562804E+000, 7.2620415E-004
 4.2000211E+002, 1.8304047E+001, 7.4065444E-001, 1.8316331E+001,-1.8843971E+000, 6.8195329E-004
 4.3001154E+002, 1.0709874E+001, 2.9186762E-001, 1.1781236E+001,-2.1333316E+000, 3.9867406E-004
 4.4000998E+002, 7.1799354E+000, 1.4472276E-001, 8.0533476E+000,-2.1976338E+000, 2.6726475E-004
 4.5001917E+002, 5.7221158E+000, 6.5907526E-002, 6.6971980E+000,-2.1598595E+000, 2.1391547E-004
 4.6001303E+002, 5.2452189E+000, 6.0927705E-002, 6.1016167E+000,-2.0090726E+000, 1.9535685E-004
 4.7000516E+002, 3.8649498E+000, 4.4739735E-002, 4.7871699E+000,-1.9163789E+000, 1.4439517E-004
 4.8000458E+002, 2.3443274E+000, 2.8264562E-002, 3.7983840E+000,-1.8237806E+000, 8.7006553E-005
 4.9002798E+002, 3.8404770E-001,-1.2159611E-003, 1.5730425E+000,-1.7960693E+000, 1.4206456E-005
 5.0001730E+002, 0.0000000E+000,-1.3731001E-004, 7.9598879E-001,-1.7022532E+000, 0.0000000E+000
