s,m/s,Pa,kg/m/s
 1.9545049E-001, 1.4562469E+000,-3.5826151E+000, 1.0000000E-001
 2.0301295E-001, 1.4686334E+000,-3.5595126E+000, 1.0000000E-001
 2.1133166E-001, 1.4821032E+000,-3.5391726E+000, 1.0000000E-001
 2.1890767E-001, 1.4942262E+000,-3.5153701E+000, 1.0000000E-001
 2.2724127E-001, 1.5073997E+000,-3.4944408E+000, 1.0000000E-001
 2.3483279E-001, 1.5192500E+000,-3.4699850E+000, 1.0000000E-001
 2.4318347E-001, 1.5321172E+000,-3.4484816E+000, 1.0000000E-001
 2.5079308E-001, 1.5436869E+000,-3.4233954E+000, 1.0000000E-001
 2.5916366E-001, 1.5562388E+000,-3.4013309E+000, 1.0000000E-001
 2.6678746E-001, 1.5675097E+000,-3.3756299E+000, 1.0000000E-001
 2.7517364E-001, 1.5797269E+000,-3.3530369E+000, 1.0000000E-001
 2.8281290E-001, 1.5906894E+000,-3.3267677E+000, 1.0000000E-001
 2.9121609E-001, 1.6025617E+000,-3.3036647E+000, 1.0000000E-001
 2.9887342E-001, 1.6132081E+000,-3.2768543E+000, 1.0000000E-001
 3.0729649E-001, 1.6247268E+000,-3.2532556E+000, 1.0000000E-001
 3.1496846E-001, 1.6350411E+000,-3.2259209E+000, 1.0000000E-001
 3.2340764E-001, 1.6461891E+000,-3.2018600E+000, 1.0000000E-001
 3.3109506E-001, 1.6561619E+000,-3.1740479E+000, 1.0000000E-001
 3.3955122E-001, 1.6669289E+000,-3.1495459E+000, 1.0000000E-001
 3.4725673E-001, 1.6765530E+000,-3.1212864E+000, 1.0000000E-001
 3.5573280E-001, 1.6869311E+000,-3.0963588E+000, 1.0000000E-001
 3.6345342E-001, 1.6961926E+000,-3.0676706E+000, 1.0000000E-001
 3.7194610E-001, 1.7061669E+000,-3.0423512E+000, 1.0000000E-001
 3.7968219E-001, 1.7150565E+000,-3.0132804E+000, 1.0000000E-001
 3.8819190E-001, 1.7246170E+000,-2.9875932E+000, 1.0000000E-001
 3.9594617E-001, 1.7331284E+000,-2.9581728E+000, 1.0000000E-001
 4.0447587E-001, 1.7422681E+000,-2.9321339E+000, 1.0000000E-001
 4.1224550E-001, 1.7503890E+000,-2.9023833E+000, 1.0000000E-001
 4.2079208E-001, 1.7590948E+000,-2.8760283E+000, 1.0000000E-001
 4.2857727E-001, 1.7668169E+000,-2.8459940E+000, 1.0000000E-001
 4.3714097E-001, 1.7750798E+000,-2.8193481E+000, 1.0000000E-001
 4.4494445E-001, 1.7823974E+000,-2.7890642E+000, 1.0000000E-001
 4.5352828E-001, 1.7902114E+000,-2.7621446E+000, 1.0000000E-001
 4.6134738E-001, 1.7971139E+000,-2.7316315E+000, 1.0000000E-001
 4.6994839E-001, 1.8044678E+000,-2.7044747E+000, 1.0000000E-001
 4.7778319E-001, 1.8109481E+000,-2.6737785E+000, 1.0000000E-001
 4.8640146E-001, 1.8178341E+000,-2.6464114E+000, 1.0000000E-001
 4.9425474E-001, 1.8238873E+000,-2.6155667E+000, 1.0000000E-001
 5.0289334E-001, 1.8303003E+000,-2.5880072E+000, 1.0000000E-001
 5.1076228E-001, 1.8359176E+000,-2.5570350E+000, 1.0000000E-001
 5.1941811E-001, 1.8418481E+000,-2.5293210E+000, 1.0000000E-001
 5.2730293E-001, 1.8470236E+000,-2.4982679E+000, 1.0000000E-001
 5.3597623E-001, 1.8524657E+000,-2.4704266E+000, 1.0000000E-001
 5.4387976E-001, 1.8571955E+000,-2.4393265E+000, 1.0000000E-001
 5.5257365E-001, 1.8621448E+000,-2.4113765E+000, 1.0000000E-001
 5.6049290E-001, 1.8664218E+000,-2.3802505E+000, 1.0000000E-001
 5.6920407E-001, 1.8708711E+000,-2.3522310E+000, 1.0000000E-001
 5.7713946E-001, 1.8746910E+000,-2.3211257E+000, 1.0000000E-001
 5.8586838E-001, 1.8786356E+000,-2.2930639E+000, 1.0000000E-001
 5.9382276E-001, 1.8819956E+000,-2.2620115E+000, 1.0000000E-001
 6.0257258E-001, 1.8854325E+000,-2.2339265E+000, 1.0000000E-001
 6.1054253E-001, 1.8883271E+000,-2.2029483E+000, 1.0000000E-001
 6.1930947E-001, 1.8912510E+000,-2.1748812E+000, 1.0000000E-001
 6.2729584E-001, 1.8936776E+000,-2.1440246E+000, 1.0000000E-001
 6.3608086E-001, 1.8960857E+000,-2.1160014E+000, 1.0000000E-001
 6.4408658E-001, 1.8980424E+000,-2.0852952E+000, 1.0000000E-001
 6.5289287E-001, 1.8999327E+000,-2.0573349E+000, 1.0000000E-001
 6.6091400E-001, 1.9014163E+000,-2.0268009E+000, 1.0000000E-001
 6.6973725E-001, 1.9027859E+000,-1.9989465E+000, 1.0000000E-001
 6.7777518E-001, 1.9037951E+000,-1.9686313E+000, 1.0000000E-001
 6.8661690E-001, 1.9046428E+000,-1.9409072E+000, 1.0000000E-001
 6.9467458E-001, 1.9051769E+000,-1.9108366E+000, 1.0000000E-001
 7.0353802E-001, 1.9055020E+000,-1.8832617E+000, 1.0000000E-001
 7.1161075E-001, 1.9055599E+000,-1.8534573E+000, 1.0000000E-001
 7.2049075E-001, 1.9053619E+000,-1.8260770E+000, 1.0000000E-001
 7.2858070E-001, 1.9049441E+000,-1.7965854E+000, 1.0000000E-001
 7.3747963E-001, 1.9042234E+000,-1.7694209E+000, 1.0000000E-001
 7.4558979E-001, 1.9033298E+000,-1.7402635E+000, 1.0000000E-001
 7.5451097E-001, 1.9020870E+000,-1.7133334E+000, 1.0000000E-001
 7.6263582E-001, 1.9007194E+000,-1.6845318E+000, 1.0000000E-001
 7.7157315E-001, 1.8989568E+000,-1.6578834E+000, 1.0000000E-001
 7.7971570E-001, 1.8971168E+000,-1.6294830E+000, 1.0000000E-001
 7.8867251E-001, 1.8948359E+000,-1.6031342E+000, 1.0000000E-001
 7.9683474E-001, 1.8925251E+000,-1.5751524E+000, 1.0000000E-001
 8.0581320E-001, 1.8897282E+000,-1.5491247E+000, 1.0000000E-001
 8.1399062E-001, 1.8869505E+000,-1.5215856E+000, 1.0000000E-001
 8.2298577E-001, 1.8836427E+000,-1.4959213E+000, 1.0000000E-001
 8.3118144E-001, 1.8804007E+000,-1.4688627E+000, 1.0000000E-001
 8.4019667E-001, 1.8765848E+000,-1.4435788E+000, 1.0000000E-001
 8.4841147E-001, 1.8728820E+000,-1.4170175E+000, 1.0000000E-001
 8.5744775E-001, 1.8685620E+000,-1.3921382E+000, 1.0000000E-001
 8.6567830E-001, 1.8644046E+000,-1.3660990E+000, 1.0000000E-001
 8.7473191E-001, 1.8595878E+000,-1.3416612E+000, 1.0000000E-001
 8.8298133E-001, 1.8549792E+000,-1.3161749E+000, 1.0000000E-001
 8.9205569E-001, 1.8496697E+000,-1.2921947E+000, 1.0000000E-001
 9.0032350E-001, 1.8446159E+000,-1.2672772E+000, 1.0000000E-001
 9.0941808E-001, 1.8388205E+000,-1.2437814E+000, 1.0000000E-001
 9.1770227E-001, 1.8333290E+000,-1.2194581E+000, 1.0000000E-001
 9.2681488E-001, 1.8270563E+000,-1.1964768E+000, 1.0000000E-001
 9.3511863E-001, 1.8211317E+000,-1.1727712E+000, 1.0000000E-001
 9.4425275E-001, 1.8143871E+000,-1.1503197E+000, 1.0000000E-001
 9.5257411E-001, 1.8080381E+000,-1.1272472E+000, 1.0000000E-001
 9.6172761E-001, 1.8008316E+000,-1.1053540E+000, 1.0000000E-001
 9.7006607E-001, 1.7940667E+000,-1.0829387E+000, 1.0000000E-001
 9.7923838E-001, 1.7864076E+000,-1.0616276E+000, 1.0000000E-001
 9.8759715E-001, 1.7792325E+000,-1.0398867E+000, 1.0000000E-001
 9.9679181E-001, 1.7711276E+000,-1.0191714E+000, 1.0000000E-001
 1.0051672E+000, 1.7635543E+000,-9.9811971E-001, 1.0000000E-001
 1.0143802E+000, 1.7550172E+000,-9.7803026E-001, 1.0000000E-001
 1.0227735E+000, 1.7470545E+000,-9.5769006E-001, 1.0000000E-001
 1.0320062E+000, 1.7380948E+000,-9.3824345E-001, 1.0000000E-001
 1.0404206E+000, 1.7297493E+000,-9.1862565E-001, 1.0000000E-001
 1.0496765E+000, 1.7203747E+000,-8.9983374E-001, 1.0000000E-001
 1.0581066E+000, 1.7116627E+000,-8.8095284E-001, 1.0000000E-001
 1.0673798E+000, 1.7018912E+000,-8.6284631E-001, 1.0000000E-001
 1.0758286E+000, 1.6928204E+000,-8.4472138E-001, 1.0000000E-001
 1.0851224E+000, 1.6826612E+000,-8.2731068E-001, 1.0000000E-001
 1.0935915E+000, 1.6732416E+000,-8.0994880E-001, 1.0000000E-001
 1.1029075E+000, 1.6627055E+000,-7.9324734E-001, 1.0000000E-001
 1.1113929E+000, 1.6529537E+000,-7.7666169E-001, 1.0000000E-001
 1.1207268E+000, 1.6420594E+000,-7.6069260E-001, 1.0000000E-001
 1.1292319E+000, 1.6319840E+000,-7.4489552E-001, 1.0000000E-001
 1.1385875E+000, 1.6207412E+000,-7.2966653E-001, 1.0000000E-001
 1.1471116E+000, 1.6103560E+000,-7.1466440E-001, 1.0000000E-001
 1.1564882E+000, 1.5987800E+000,-7.0019001E-001, 1.0000000E-001
 1.1650296E+000, 1.5881006E+000,-6.8599331E-001, 1.0000000E-001
 1.1744252E+000, 1.5762088E+000,-6.7228854E-001, 1.0000000E-001
 1.1829873E+000, 1.5652448E+000,-6.5890372E-001, 1.0000000E-001
 1.1924056E+000, 1.5530481E+000,-6.4597398E-001, 1.0000000E-001
 1.2009854E+000, 1.5418175E+000,-6.3340676E-001, 1.0000000E-001
 1.2104231E+000, 1.5293362E+000,-6.2126648E-001, 1.0000000E-001
 1.2190213E+000, 1.5178531E+000,-6.0952401E-001, 1.0000000E-001
 1.2284792E+000, 1.5051026E+000,-5.9818077E-001, 1.0000000E-001
 1.2370991E+000, 1.4933774E+000,-5.8726442E-001, 1.0000000E-001
 1.2465810E+000, 1.4803692E+000,-5.7672119E-001, 1.0000000E-001
 1.2552172E+000, 1.4684249E+000,-5.6663573E-001, 1.0000000E-001
 1.2647170E+000, 1.4551846E+000,-5.5690551E-001, 1.0000000E-001
 1.2733726E+000, 1.4430326E+000,-5.4765409E-001, 1.0000000E-001
 1.2828938E+000, 1.4295731E+000,-5.3873789E-001, 1.0000000E-001
 1.2915700E+000, 1.4172281E+000,-5.3031933E-001, 1.0000000E-001
 1.3011138E+000, 1.4035654E+000,-5.2221996E-001, 1.0000000E-001
 1.3098072E+000, 1.3910489E+000,-5.1463568E-001, 1.0000000E-001
 1.3193698E+000, 1.3772067E+000,-5.0735867E-001, 1.0000000E-001
 1.3280838E+000, 1.3645302E+000,-5.0060719E-001, 1.0000000E-001
 1.3376692E+000, 1.3505217E+000,-4.9415061E-001, 1.0000000E-001
 1.3464021E+000, 1.3377048E+000,-4.8822960E-001, 1.0000000E-001
 1.3560084E+000, 1.3235514E+000,-4.8259476E-001, 1.0000000E-001
 1.3647597E+000, 1.3106123E+000,-4.7750190E-001, 1.0000000E-001
 1.3743861E+000, 1.2963343E+000,-4.7268757E-001, 1.0000000E-001
 1.3831594E+000, 1.2832853E+000,-4.6841761E-001, 1.0000000E-001
 1.3928100E+000, 1.2688960E+000,-4.6441942E-001, 1.0000000E-001
 1.4016005E+000, 1.2557619E+000,-4.6096852E-001, 1.0000000E-001
 1.4112700E+000, 1.2412889E+000,-4.5778471E-001, 1.0000000E-001
 1.4200802E+000, 1.2280838E+000,-4.5514658E-001, 1.0000000E-001
 1.4297714E+000, 1.2135428E+000,-4.5277077E-001, 1.0000000E-001
 1.4386029E+000, 1.2002826E+000,-4.5093793E-001, 1.0000000E-001
 1.4483175E+000, 1.1856910E+000,-4.4936344E-001, 1.0000000E-001
 1.4571665E+000, 1.1723996E+000,-4.4832888E-001, 1.0000000E-001
 1.4669003E+000, 1.1577839E+000,-4.4754866E-001, 1.0000000E-001
 1.4757703E+000, 1.1444741E+000,-4.4730279E-001, 1.0000000E-001
 1.4855274E+000, 1.1298482E+000,-4.4730747E-001, 1.0000000E-001
 1.4944168E+000, 1.1165414E+000,-4.4784108E-001, 1.0000000E-001
 1.5041952E+000, 1.1019288E+000,-4.4862065E-001, 1.0000000E-001
 1.5131035E+000, 1.0886440E+000,-4.4992292E-001, 1.0000000E-001
 1.5229026E+000, 1.0740658E+000,-4.5146585E-001, 1.0000000E-001
 1.5318336E+000, 1.0608158E+000,-4.5352513E-001, 1.0000000E-001
 1.5416577E+000, 1.0462862E+000,-4.5581979E-001, 1.0000000E-001
 1.5506060E+000, 1.0330979E+000,-4.5862457E-001, 1.0000000E-001
 1.5604491E+000, 1.0186460E+000,-4.6165594E-001, 1.0000000E-001
 1.5694178E+000, 1.0055330E+000,-4.6519175E-001, 1.0000000E-001
 1.5792835E+000, 9.9117404E-001,-4.6894589E-001, 1.0000000E-001
 1.5882734E+000, 9.7815394E-001,-4.7319964E-001, 1.0000000E-001
 1.5981623E+000, 9.6390736E-001,-4.7766113E-001, 1.0000000E-001
 1.6071705E+000, 9.5100278E-001,-4.8261791E-001, 1.0000000E-001
 1.6170795E+000, 9.3689311E-001,-4.8776835E-001, 1.0000000E-001
 1.6261099E+000, 9.2411691E-001,-4.9341202E-001, 1.0000000E-001
 1.6360433E+000, 9.1015828E-001,-4.9923572E-001, 1.0000000E-001
 1.6450925E+000, 8.9753330E-001,-5.0555092E-001, 1.0000000E-001
 1.6550467E+000, 8.8375068E-001,-5.1202691E-001, 1.0000000E-001
 1.6641160E+000, 8.7129337E-001,-5.1899523E-001, 1.0000000E-001
 1.6740922E+000, 8.5770488E-001,-5.2610427E-001, 1.0000000E-001
 1.6831841E+000, 8.4542960E-001,-5.3370905E-001, 1.0000000E-001
 1.6931851E+000, 8.3205098E-001,-5.4143262E-001, 1.0000000E-001
 1.7022948E+000, 8.1998193E-001,-5.4965544E-001, 1.0000000E-001
 1.7123156E+000, 8.0683935E-001,-5.5796784E-001, 1.0000000E-001
 1.7214471E+000, 7.9498863E-001,-5.6678778E-001, 1.0000000E-001
 1.7314918E+000, 7.8209543E-001,-5.7567006E-001, 1.0000000E-001
 1.7406436E+000, 7.7048248E-001,-5.8506912E-001, 1.0000000E-001
 1.7507105E+000, 7.5785977E-001,-5.9449661E-001, 1.0000000E-001
 1.7598819E+000, 7.4650192E-001,-6.0445297E-001, 1.0000000E-001
 1.7699705E+000, 7.3416865E-001,-6.1440116E-001, 1.0000000E-001
 1.7791657E+000, 7.2307765E-001,-6.2489462E-001, 1.0000000E-001
 1.7892804E+000, 7.1104670E-001,-6.3534337E-001, 1.0000000E-001
 1.7984932E+000, 7.0024616E-001,-6.4635319E-001, 1.0000000E-001
 1.8086273E+000, 6.8854296E-001,-6.5727043E-001, 1.0000000E-001
 1.8178618E+000, 6.7804390E-001,-6.6877067E-001, 1.0000000E-001
 1.8280197E+000, 6.6668046E-001,-6.8013525E-001, 1.0000000E-001
 1.8372753E+000, 6.5649897E-001,-6.9210619E-001, 1.0000000E-001
 1.8474565E+000, 6.4549285E-001,-7.0389116E-001, 1.0000000E-001
 1.8567317E+000, 6.3564563E-001,-7.1630824E-001, 1.0000000E-001
 1.8669345E+000, 6.2501466E-001,-7.2848493E-001, 1.0000000E-001
 1.8762336E+000, 6.1551183E-001,-7.4132442E-001, 1.0000000E-001
 1.8864625E+000, 6.0526729E-001,-7.5387114E-001, 1.0000000E-001
 1.8957799E+000, 5.9612864E-001,-7.6711065E-001, 1.0000000E-001
 1.9060290E+000, 5.8629161E-001,-7.7999258E-001, 1.0000000E-001
 1.9153681E+000, 5.7752717E-001,-7.9360282E-001, 1.0000000E-001
 1.9256412E+000, 5.6810850E-001,-8.0679685E-001, 1.0000000E-001
 1.9350020E+000, 5.5973154E-001,-8.2075608E-001, 1.0000000E-001
 1.9452989E+000, 5.5074555E-001,-8.3423388E-001, 1.0000000E-001
 1.9546795E+000, 5.4277003E-001,-8.4851569E-001, 1.0000000E-001
 1.9649982E+000, 5.3423178E-001,-8.6224651E-001, 1.0000000E-001
 1.9744028E+000, 5.2666616E-001,-8.7682396E-001, 1.0000000E-001
 1.9847480E+000, 5.1858461E-001,-8.9078552E-001, 1.0000000E-001
 1.9941713E+000, 5.1144457E-001,-9.0563571E-001, 1.0000000E-001
 2.0045370E+000, 5.0383645E-001,-9.1979164E-001, 1.0000000E-001
 2.0139825E+000, 4.9712986E-001,-9.3488210E-001, 1.0000000E-001
 2.0243725E+000, 4.9000356E-001,-9.4920903E-001, 1.0000000E-001
 2.0338398E+000, 4.8374066E-001,-9.6451700E-001, 1.0000000E-001
 2.0442538E+000, 4.7710717E-001,-9.7898602E-001, 1.0000000E-001
 2.0537414E+000, 4.7129837E-001,-9.9448353E-001, 1.0000000E-001
 2.0641777E+000, 4.6516854E-001,-1.0090638E+000, 1.0000000E-001
 2.0736898E+000, 4.5981991E-001,-1.0247220E+000, 1.0000000E-001
 2.0841531E+000, 4.5420030E-001,-1.0393919E+000, 1.0000000E-001
 2.0936838E+000, 4.4932312E-001,-1.0551879E+000, 1.0000000E-001
 2.1041677E+000, 4.4422540E-001,-1.0699105E+000, 1.0000000E-001
 2.1137212E+000, 4.3982461E-001,-1.0858089E+000, 1.0000000E-001
 2.1242300E+000, 4.3525401E-001,-1.1005623E+000, 1.0000000E-001
 2.1338052E+000, 4.3133664E-001,-1.1165408E+000, 1.0000000E-001
 2.1443379E+000, 4.2730039E-001,-1.1312959E+000, 1.0000000E-001
 2.1539339E+000, 4.2387235E-001,-1.1473250E+000, 1.0000000E-001
 2.1644896E+000, 4.2037651E-001,-1.1620535E+000, 1.0000000E-001
 2.1741102E+000, 4.1744146E-001,-1.1781037E+000, 1.0000000E-001
 2.1846930E+000, 4.1448981E-001,-1.1927842E+000, 1.0000000E-001
 2.1943327E+000, 4.1205361E-001,-1.2088333E+000, 1.0000000E-001
 2.2049364E+000, 4.0965182E-001,-1.2234311E+000, 1.0000000E-001
 2.2145996E+000, 4.0771645E-001,-1.2394421E+000, 1.0000000E-001
 2.2252292E+000, 4.0586653E-001,-1.2539377E+000, 1.0000000E-001
 2.2349136E+000, 4.0443501E-001,-1.2698901E+000, 1.0000000E-001
 2.2455665E+000, 4.0313965E-001,-1.2842547E+000, 1.0000000E-001
 2.2552727E+000, 4.0221345E-001,-1.3001164E+000, 1.0000000E-001
 2.2659496E+000, 4.0147385E-001,-1.3143258E+000, 1.0000000E-001
 2.2756797E+000, 4.0105361E-001,-1.3300699E+000, 1.0000000E-001
 2.2863829E+000, 4.0087011E-001,-1.3441029E+000, 1.0000000E-001
 2.2961332E+000, 4.0095600E-001,-1.3597060E+000, 1.0000000E-001
 2.3068584E+000, 4.0132809E-001,-1.3735330E+000, 1.0000000E-001
 2.3166332E+000, 4.0191916E-001,-1.3889605E+000, 1.0000000E-001
 2.3273856E+000, 4.0284556E-001,-1.4025649E+000, 1.0000000E-001
 2.3371808E+000, 4.0393987E-001,-1.4177983E+000, 1.0000000E-001
 2.3479555E+000, 4.0541777E-001,-1.4311515E+000, 1.0000000E-001
 2.3577737E+000, 4.0701279E-001,-1.4461561E+000, 1.0000000E-001
 2.3685737E+000, 4.0903908E-001,-1.4592401E+000, 1.0000000E-001
 2.3784148E+000, 4.1113141E-001,-1.4739940E+000, 1.0000000E-001
 2.3892401E+000, 4.1370186E-001,-1.4867876E+000, 1.0000000E-001
 2.3991025E+000, 4.1628674E-001,-1.5012654E+000, 1.0000000E-001
 2.4099512E+000, 4.1939554E-001,-1.5137458E+000, 1.0000000E-001
 2.4198392E+000, 4.2246887E-001,-1.5279179E+000, 1.0000000E-001
 2.4307159E+000, 4.2611128E-001,-1.5400709E+000, 1.0000000E-001
 2.4406236E+000, 4.2966524E-001,-1.5539213E+000, 1.0000000E-001
 2.4515220E+000, 4.3383187E-001,-1.5657209E+000, 1.0000000E-001
 2.4614540E+000, 4.3786100E-001,-1.5792136E+000, 1.0000000E-001
 2.4723793E+000, 4.4254565E-001,-1.5906475E+000, 1.0000000E-001
 2.4823330E+000, 4.4704106E-001,-1.6037679E+000, 1.0000000E-001
 2.4932820E+000, 4.5223337E-001,-1.6148154E+000, 1.0000000E-001
 2.5032586E+000, 4.5718691E-001,-1.6275351E+000, 1.0000000E-001
 2.5142328E+000, 4.6287742E-001,-1.6381813E+000, 1.0000000E-001
 2.5242334E+000, 4.6828017E-001,-1.6504796E+000, 1.0000000E-001
 2.5352340E+000, 4.7445878E-001,-1.6607101E+000, 1.0000000E-001
 2.5452559E+000, 4.8029894E-001,-1.6725681E+000, 1.0000000E-001
 2.5562800E+000, 4.8695210E-001,-1.6823654E+000, 1.0000000E-001
 2.5663281E+000, 4.9322140E-001,-1.6937559E+000, 1.0000000E-001
 2.5773811E+000, 5.0033981E-001,-1.7031111E+000, 1.0000000E-001
 2.5874491E+000, 5.0702250E-001,-1.7140241E+000, 1.0000000E-001
 2.5985240E+000, 5.1458800E-001,-1.7229180E+000, 1.0000000E-001
 2.6086168E+000, 5.2167434E-001,-1.7333229E+000, 1.0000000E-001
 2.6197189E+000, 5.2967614E-001,-1.7417480E+000, 1.0000000E-001
 2.6298338E+000, 5.3715086E-001,-1.7516347E+000, 1.0000000E-001
 2.6409603E+000, 5.4557168E-001,-1.7595775E+000, 1.0000000E-001
 2.6510986E+000, 5.5342138E-001,-1.7689248E+000, 1.0000000E-001
 2.6622507E+000, 5.6224602E-001,-1.7763759E+000, 1.0000000E-001
 2.6724133E+000, 5.7045639E-001,-1.7851686E+000, 1.0000000E-001
 2.6835921E+000, 5.7966900E-001,-1.7921193E+000, 1.0000000E-001
 2.6937766E+000, 5.8822250E-001,-1.8003445E+000, 1.0000000E-001
 2.7049795E+000, 5.9780312E-001,-1.8067845E+000, 1.0000000E-001
 2.7151904E+000, 6.0668719E-001,-1.8144234E+000, 1.0000000E-001
 2.7264224E+000, 6.1662191E-001,-1.8203481E+000, 1.0000000E-001
 2.7366539E+000, 6.2581444E-001,-1.8273952E+000, 1.0000000E-001
 2.7479084E+000, 6.3607830E-001,-1.8327941E+000, 1.0000000E-001
 2.7581655E+000, 6.4556617E-001,-1.8392293E+000, 1.0000000E-001
 2.7694482E+000, 6.5614462E-001,-1.8440995E+000, 1.0000000E-001
 2.7797272E+000, 6.6590619E-001,-1.8499190E+000, 1.0000000E-001
 2.7910341E+000, 6.7677510E-001,-1.8542535E+000, 1.0000000E-001
 2.8013374E+000, 6.8679368E-001,-1.8594438E+000, 1.0000000E-001
 2.8126711E+000, 6.9793451E-001,-1.8632399E+000, 1.0000000E-001
 2.8229983E+000, 7.0819044E-001,-1.8677951E+000, 1.0000000E-001
 2.8343583E+000, 7.1958119E-001,-1.8710494E+000, 1.0000000E-001
 2.8447086E+000, 7.3005366E-001,-1.8749629E+000, 1.0000000E-001
 2.8560939E+000, 7.4167132E-001,-1.8776728E+000, 1.0000000E-001
 2.8664699E+000, 7.5234282E-001,-1.8809378E+000, 1.0000000E-001
 2.8778836E+000, 7.6416785E-001,-1.8831028E+000, 1.0000000E-001
 2.8882814E+000, 7.7501357E-001,-1.8857180E+000, 1.0000000E-001
 2.8997191E+000, 7.8701836E-001,-1.8873364E+000, 1.0000000E-001
 2.9101440E+000, 7.9802257E-001,-1.8892961E+000, 1.0000000E-001
 2.9216114E+000, 8.1018984E-001,-1.8903693E+000, 1.0000000E-001
 2.9320574E+000, 8.2132471E-001,-1.8916755E+000, 1.0000000E-001
 2.9435480E+000, 8.3362359E-001,-1.8922040E+000, 1.0000000E-001
 2.9540200E+000, 8.4487242E-001,-1.8928542E+000, 1.0000000E-001
 2.9655391E+000, 8.5728443E-001,-1.8928406E+000, 1.0000000E-001
 2.9760338E+000, 8.6862177E-001,-1.8928381E+000, 1.0000000E-001
 2.9875780E+000, 8.8111871E-001,-1.8922853E+000, 1.0000000E-001
 2.9980975E+000, 8.9252430E-001,-1.8916323E+000, 1.0000000E-001
 3.0096690E+000, 9.0508401E-001,-1.8905443E+000, 1.0000000E-001
 3.0202129E+000, 9.1653490E-001,-1.8892456E+000, 1.0000000E-001
 3.0318112E+000, 9.2913198E-001,-1.8876271E+000, 1.0000000E-001
 3.0423789E+000, 9.4060481E-001,-1.8856887E+000, 1.0000000E-001
 3.0540033E+000, 9.5321339E-001,-1.8835453E+000, 1.0000000E-001
 3.0645970E+000, 9.6468765E-001,-1.8809743E+000, 1.0000000E-001
 3.0762500E+000, 9.7728539E-001,-1.8783121E+000, 1.0000000E-001
 3.0868663E+000, 9.8873472E-001,-1.8751168E+000, 1.0000000E-001
 3.0985442E+000, 1.0012925E+000,-1.8719440E+000, 1.0000000E-001
 3.1091880E+000, 1.0126992E+000,-1.8681356E+000, 1.0000000E-001
 3.1208962E+000, 1.0251976E+000,-1.8644588E+000, 1.0000000E-001
 3.1315617E+000, 1.0365325E+000,-1.8600465E+000, 1.0000000E-001
 3.1432937E+000, 1.0489396E+000,-1.8558767E+000, 1.0000000E-001
 3.1539864E+000, 1.0601860E+000,-1.8508762E+000, 1.0000000E-001
 3.1657483E+000, 1.0724833E+000,-1.8462212E+000, 1.0000000E-001
 3.1764634E+000, 1.0836133E+000,-1.8406433E+000, 1.0000000E-001
 3.1882499E+000, 1.0957704E+000,-1.8355157E+000, 1.0000000E-001
 3.1989913E+000, 1.1067656E+000,-1.8293791E+000, 1.0000000E-001
 3.2108068E+000, 1.1187625E+000,-1.8237888E+000, 1.0000000E-001
 3.2215719E+000, 1.1295983E+000,-1.8171072E+000, 1.0000000E-001
 3.2334135E+000, 1.1414076E+000,-1.8110676E+000, 1.0000000E-001
 3.2442040E+000, 1.1520635E+000,-1.8038608E+000, 1.0000000E-001
 3.2560735E+000, 1.1636633E+000,-1.7973843E+000, 1.0000000E-001
