Time, u (nu=0), u (nu=0.1)
   1.247,   1.477
   1.256,   1.465
   1.266,   1.451
   1.274,   1.439
   1.284,   1.426
   1.292,   1.413
   1.302,   1.400
   1.311,   1.387
   1.320,   1.373
   1.329,   1.360
   1.339,   1.346
   1.347,   1.333
   1.357,   1.319
   1.366,   1.306
   1.375,   1.292
   1.384,   1.279
   1.394,   1.264
   1.403,   1.251
   1.412,   1.237
   1.421,   1.223
   1.431,   1.209
   1.440,   1.196
   1.449,   1.181
   1.458,   1.168
   1.468,   1.153
   1.477,   1.140
   1.487,   1.125
   1.495,   1.112
   1.505,   1.097
   1.514,   1.084
   1.524,   1.069
   1.533,   1.056
   1.543,   1.041
   1.552,   1.028
   1.562,   1.014
   1.570,   1.000
   1.580,   0.986
   1.589,   0.973
   1.599,   0.959
   1.608,   0.946
   1.618,   0.932
   1.627,   0.919
   1.637,   0.905
   1.646,   0.892
   1.656,   0.879
   1.665,   0.866
   1.675,   0.853
   1.684,   0.840
   1.694,   0.827
   1.704,   0.815
   1.714,   0.802
   1.723,   0.790
   1.733,   0.777
   1.742,   0.765
   1.752,   0.753
   1.761,   0.742
   1.771,   0.729
   1.780,   0.718
   1.791,   0.706
   1.800,   0.695
   1.810,   0.684
   1.819,   0.673
   1.829,   0.662
   1.839,   0.652
   1.849,   0.641
   1.858,   0.631
   1.868,   0.620
   1.878,   0.611
   1.888,   0.601
   1.897,   0.592
   1.907,   0.582
   1.917,   0.573
   1.927,   0.564
   1.936,   0.556
   1.947,   0.547
   1.956,   0.539
   1.966,   0.530
   1.976,   0.523
   1.986,   0.515
   1.996,   0.508
   2.006,   0.500
   2.016,   0.494
   2.026,   0.487
   2.035,   0.481
   2.046,   0.474
   2.055,   0.468
   2.066,   0.462
   2.075,   0.457
   2.086,   0.451
   2.095,   0.447
   2.106,   0.442
   2.115,   0.437
   2.126,   0.433
   2.136,   0.429
   2.146,   0.425
   2.156,   0.422
   2.166,   0.419
   2.176,   0.416
   2.186,   0.413
   2.196,   0.411
   2.207,   0.408
   2.216,   0.407
   2.227,   0.405
   2.237,   0.404
   2.247,   0.402
   2.257,   0.402
   2.268,   0.401
   2.278,   0.401
   2.288,   0.401
   2.298,   0.401
   2.309,   0.401
   2.319,   0.402
   2.329,   0.403
   2.339,   0.404
   2.350,   0.406
   2.360,   0.408
   2.371,   0.410
   2.380,   0.412
   2.391,   0.415
   2.401,   0.418
   2.412,   0.421
   2.422,   0.424
   2.433,   0.428
   2.443,   0.432
   2.454,   0.436
   2.464,   0.440
   2.475,   0.445
   2.484,   0.450
   2.495,   0.455
   2.505,   0.460
   2.516,   0.466
   2.526,   0.471
   2.537,   0.478
   2.548,   0.484
   2.559,   0.491
   2.569,   0.497
   2.580,   0.504
   2.590,   0.511
   2.601,   0.519
   2.611,   0.526
   2.622,   0.534
   2.632,   0.542
   2.643,   0.550
   2.654,   0.558
   2.665,   0.567
   2.675,   0.576
   2.686,   0.585
   2.696,   0.594
   2.707,   0.603
   2.718,   0.612
   2.729,   0.623
   2.739,   0.632
   2.750,   0.642
   2.761,   0.652
   2.772,   0.663
   2.782,   0.672
   2.794,   0.683
   2.804,   0.694
   2.815,   0.705
   2.826,   0.715
   2.837,   0.727
   2.847,   0.737
   2.859,   0.749
   2.869,   0.760
   2.881,   0.772
   2.891,   0.783
   2.902,   0.795
   2.913,   0.806
   2.924,   0.818
   2.935,   0.829
   2.946,   0.842
   2.957,   0.853
   2.968,   0.865
   2.979,   0.877
   2.990,   0.889
   3.001,   0.901
   3.013,   0.913
   3.023,   0.925
   3.035,   0.937
   3.045,   0.949
   3.057,   0.962
   3.068,   0.973
   3.079,   0.986
   3.090,   0.997
   3.102,   1.010
   3.112,   1.021
   3.124,   1.034
   3.135,   1.045
   3.146,   1.057
   3.157,   1.069
   3.169,   1.081
   3.180,   1.092
   3.191,   1.104
   3.202,   1.115
   3.214,   1.127
   3.225,   1.138
   3.237,   1.150
   3.248,   1.160
   3.259,   1.172
   3.270,   1.182
   3.282,   1.194
   3.293,   1.204
   3.305,   1.215
   3.316,   1.225
   3.328,   1.236
   3.339,   1.245
   3.351,   1.256
   3.362,   1.265
   3.374,   1.275
   3.385,   1.284
   3.397,   1.294
   3.408,   1.303
   3.420,   1.312
   3.431,   1.320
   3.443,   1.329
   3.454,   1.337
   3.466,   1.346
   3.477,   1.354
   3.489,   1.362
   3.500,   1.369
   3.513,   1.377
   3.524,   1.383
   3.536,   1.391
   3.547,   1.397
   3.559,   1.404
   3.571,   1.410
   3.583,   1.416
   3.594,   1.421
   3.606,   1.427
   3.618,   1.432
   3.630,   1.437
   3.641,   1.442
   3.653,   1.447
   3.665,   1.451
   3.677,   1.455
   3.688,   1.459
   3.701,   1.462
   3.712,   1.465
   3.725,   1.468
   3.736,   1.471
   3.748,   1.473
   3.760,   1.476
   3.772,   1.478
   3.784,   1.479
   3.796,   1.480
   3.808,   1.482
   3.820,   1.482
   3.832,   1.483
   3.844,   1.483
   3.856,   1.483
   3.868,   1.483
   3.880,   1.482
   3.893,   1.482
   3.904,   1.480
   3.917,   1.479
   3.928,   1.478
   3.941,   1.476
   3.953,   1.474
   3.965,   1.471
   3.977,   1.469
   3.990,   1.465
   4.002,   1.462
   4.014,   1.459
   4.026,   1.455
   4.039,   1.451
   4.051,   1.447
   4.063,   1.443
   4.075,   1.438
   4.088,   1.433
   4.100,   1.428
   4.113,   1.423
   4.124,   1.417
   4.137,   1.411
   4.149,   1.405
   4.162,   1.399
   4.174,   1.393
   4.187,   1.386
   4.199,   1.379
   4.212,   1.372
   4.224,   1.365
   4.237,   1.357
   4.249,   1.350
   4.262,   1.342
   4.274,   1.334
   4.287,   1.326
   4.299,   1.318
   4.312,   1.309
   4.324,   1.301
   4.337,   1.292
   4.349,   1.283
   4.363,   1.274
   4.375,   1.265
   4.388,   1.255
   4.400,   1.246
   4.413,   1.236
   4.425,   1.227
   4.439,   1.217
   4.451,   1.208
   4.464,   1.197
   4.476,   1.188
   4.490,   1.177
   4.502,   1.168
   4.515,   1.157
   4.528,   1.147
   4.541,   1.137
   4.553,   1.127
   4.567,   1.116
   4.579,   1.106
   4.593,   1.095
   4.605,   1.085
   4.618,   1.075
   4.631,   1.065
   4.644,   1.054
   4.657,   1.044
   4.670,   1.033
   4.683,   1.023
   4.696,   1.013
   4.709,   1.003
   4.722,   0.992
   4.735,   0.983
   4.748,   0.972
   4.761,   0.963
   4.775,   0.952
   4.787,   0.943
   4.801,   0.933
   4.813,   0.924
   4.827,   0.914
   4.840,   0.905
   4.854,   0.895
   4.866,   0.887
   4.880,   0.877
   4.893,   0.869
   4.907,   0.860
   4.919,   0.851
   4.933,   0.843
   4.946,   0.835
   4.960,   0.826
   4.972,   0.819
   4.986,   0.811
   4.999,   0.804
   5.013,   0.796
   5.026,   0.789
   5.040,   0.782
   5.053,   0.775
   5.067,   0.768
   5.080,   0.762
   5.094,   0.756
   5.107,   0.750
   5.121,   0.744
   5.134,   0.739
   5.148,   0.733
   5.161,   0.729
   5.175,   0.724
   5.188,   0.719
   5.202,   0.715
   5.215,   0.711
   5.229,   0.707
   5.242,   0.703
   5.257,   0.700
   5.270,   0.697
   5.284,   0.694
   5.297,   0.692
   5.311,   0.689
   5.324,   0.687
   5.339,   0.685
   5.352,   0.684
   5.366,   0.683
   5.379,   0.682
   5.394,   0.681
   5.407,   0.680
   5.422,   0.680
   5.435,   0.680
   5.449,   0.681
   5.462,   0.681
   5.477,   0.682
   5.490,   0.683
   5.505,   0.684
   5.518,   0.686
   5.533,   0.688
   5.546,   0.690
   5.561,   0.692
   5.574,   0.695
   5.589,   0.698
   5.602,   0.701
   5.617,   0.704
   5.630,   0.707
   5.645,   0.711
   5.658,   0.715
   5.673,   0.720
   5.687,   0.724
   5.702,   0.729
   5.715,   0.733
   5.730,   0.739
   5.743,   0.744
   5.758,   0.749
   5.772,   0.755
   5.787,   0.761
   5.800,   0.767
   5.815,   0.773
   5.829,   0.779
   5.844,   0.786
   5.858,   0.792
   5.873,   0.800
   5.886,   0.806
   5.901,   0.814
   5.915,   0.821
   5.930,   0.828
   5.944,   0.836
   5.959,   0.844
   5.973,   0.851
   5.988,   0.859
   6.002,   0.867
   6.017,   0.875
   6.031,   0.883
   6.046,   0.891
   6.060,   0.899
   6.075,   0.908
   6.089,   0.916
   6.104,   0.925
   6.118,   0.933
   6.133,   0.942
   6.147,   0.950
   6.163,   0.959
   6.177,   0.967
   6.192,   0.976
   6.206,   0.984
   6.221,   0.993
   6.235,   1.001
   6.251,   1.010
   6.265,   1.018
   6.280,   1.026
   6.295,   1.034
   6.310,   1.043
