s,m/s,Pa,kg/m/s
 2.6939261E+000, 2.9565510E-001,-3.3601459E+000, 1.0000000E-010
 2.7013021E+000, 3.0533336E-001,-3.3818377E+000, 1.0000000E-010
 2.7094157E+000, 3.1614185E-001,-3.4038138E+000, 1.0000000E-010
 2.7167916E+000, 3.2615429E-001,-3.4248818E+000, 1.0000000E-010
 2.7249053E+000, 3.3732654E-001,-3.4461624E+000, 1.0000000E-010
 2.7322807E+000, 3.4766452E-001,-3.4665825E+000, 1.0000000E-010
 2.7403936E+000, 3.5919092E-001,-3.4871480E+000, 1.0000000E-010
 2.7477696E+000, 3.6984791E-001,-3.5068996E+000, 1.0000000E-010
 2.7558832E+000, 3.8172115E-001,-3.5267353E+000, 1.0000000E-010
 2.7632594E+000, 3.9268803E-001,-3.5457977E+000, 1.0000000E-010
 2.7713733E+000, 4.0489781E-001,-3.5648851E+000, 1.0000000E-010
 2.7787488E+000, 4.1616413E-001,-3.5832356E+000, 1.0000000E-010
 2.7868617E+000, 4.2869858E-001,-3.6015555E+000, 1.0000000E-010
 2.7942374E+000, 4.4025639E-001,-3.6191745E+000, 1.0000000E-010
 2.8023505E+000, 4.5310651E-001,-3.6367135E+000, 1.0000000E-010
 2.8097274E+000, 4.6494729E-001,-3.6535837E+000, 1.0000000E-010
 2.8178422E+000, 4.7810338E-001,-3.6703285E+000, 1.0000000E-010
 2.8252180E+000, 4.9021241E-001,-3.6864291E+000, 1.0000000E-010
 2.8333313E+000, 5.0365776E-001,-3.7023595E+000, 1.0000000E-010
 2.8407071E+000, 5.1602553E-001,-3.7176715E+000, 1.0000000E-010
 2.8488207E+000, 5.2974940E-001,-3.7327760E+000, 1.0000000E-010
 2.8561978E+000, 5.4236597E-001,-3.7472847E+000, 1.0000000E-010
 2.8643129E+000, 5.5635713E-001,-3.7615523E+000, 1.0000000E-010
 2.8716886E+000, 5.6920460E-001,-3.7752393E+000, 1.0000000E-010
 2.8798018E+000, 5.8344292E-001,-3.7886517E+000, 1.0000000E-010
 2.8871775E+000, 5.9651062E-001,-3.8015004E+000, 1.0000000E-010
 2.8952906E+000, 6.1098423E-001,-3.8140484E+000, 1.0000000E-010
 2.9026680E+000, 6.2426180E-001,-3.8260469E+000, 1.0000000E-010
 2.9107831E+000, 6.3895920E-001,-3.8377221E+000, 1.0000000E-010
 2.9181592E+000, 6.5242771E-001,-3.8488559E+000, 1.0000000E-010
 2.9262731E+000, 6.6732781E-001,-3.8596434E+000, 1.0000000E-010
 2.9336491E+000, 6.8097479E-001,-3.8698981E+000, 1.0000000E-010
 2.9417624E+000, 6.9606387E-001,-3.8797896E+000, 1.0000000E-010
 2.9491398E+000, 7.0987822E-001,-3.8891553E+000, 1.0000000E-010
 2.9572549E+000, 7.2514410E-001,-3.8981436E+000, 1.0000000E-010
 2.9646311E+000, 7.3910703E-001,-3.9066089E+000, 1.0000000E-010
 2.9727449E+000, 7.5452896E-001,-3.9146830E+000, 1.0000000E-010
 2.9801207E+000, 7.6862790E-001,-3.9222371E+000, 1.0000000E-010
 2.9882338E+000, 7.8419212E-001,-3.9293905E+000, 1.0000000E-010
 2.9956105E+000, 7.9841577E-001,-3.9360258E+000, 1.0000000E-010
 3.0037248E+000, 8.1410992E-001,-3.9422529E+000, 1.0000000E-010
 3.0111017E+000, 8.2844321E-001,-3.9479619E+000, 1.0000000E-010
 3.0192163E+000, 8.4425071E-001,-3.9532561E+000, 1.0000000E-010
 3.0265925E+000, 8.5867845E-001,-3.9580313E+000, 1.0000000E-010
 3.0347064E+000, 8.7458258E-001,-3.9623871E+000, 1.0000000E-010
 3.0420833E+000, 8.8909333E-001,-3.9662227E+000, 1.0000000E-010
 3.0501978E+000, 9.0508154E-001,-3.9696361E+000, 1.0000000E-010
 3.0575747E+000, 9.1966065E-001,-3.9725276E+000, 1.0000000E-010
 3.0656893E+000, 9.3571676E-001,-3.9749947E+000, 1.0000000E-010
 3.0730653E+000, 9.5034877E-001,-3.9769381E+000, 1.0000000E-010
 3.0811787E+000, 9.6645572E-001,-3.9784559E+000, 1.0000000E-010
 3.0885549E+000, 9.8112912E-001,-3.9794485E+000, 1.0000000E-010
 3.0966687E+000, 9.9727422E-001,-3.9800152E+000, 1.0000000E-010
 3.1040463E+000, 1.0119778E+000,-3.9800555E+000, 1.0000000E-010
 3.1121619E+000, 1.0281486E+000,-3.9796693E+000, 1.0000000E-010
 3.1195385E+000, 1.0428628E+000,-3.9787565E+000, 1.0000000E-010
 3.1276526E+000, 1.0590377E+000,-3.9774174E+000, 1.0000000E-010
 3.1350291E+000, 1.0737512E+000,-3.9755520E+000, 1.0000000E-010
 3.1431434E+000, 1.0899177E+000,-3.9732599E+000, 1.0000000E-010
 3.1505210E+000, 1.1046184E+000,-3.9704431E+000, 1.0000000E-010
 3.1586368E+000, 1.1207634E+000,-3.9671986E+000, 1.0000000E-010
 3.1660128E+000, 1.1354313E+000,-3.9634333E+000, 1.0000000E-010
 3.1741266E+000, 1.1515325E+000,-3.9592397E+000, 1.0000000E-010
 3.1815026E+000, 1.1661566E+000,-3.9545302E+000, 1.0000000E-010
 3.1896160E+000, 1.1822019E+000,-3.9493895E+000, 1.0000000E-010
 3.1969938E+000, 1.1967713E+000,-3.9437393E+000, 1.0000000E-010
 3.2051091E+000, 1.2127487E+000,-3.9376536E+000, 1.0000000E-010
 3.2124858E+000, 1.2272442E+000,-3.9310687E+000, 1.0000000E-010
 3.2206004E+000, 1.2431328E+000,-3.9240445E+000, 1.0000000E-010
 3.2279768E+000, 1.2575415E+000,-3.9165325E+000, 1.0000000E-010
 3.2360909E+000, 1.2733271E+000,-3.9085745E+000, 1.0000000E-010
 3.2434688E+000, 1.2876378E+000,-3.9001423E+000, 1.0000000E-010
 3.2515843E+000, 1.3033084E+000,-3.8912545E+000, 1.0000000E-010
 3.2589610E+000, 1.3175024E+000,-3.8819116E+000, 1.0000000E-010
 3.2670751E+000, 1.3330371E+000,-3.8721044E+000, 1.0000000E-010
 3.2744510E+000, 1.3471023E+000,-3.8618618E+000, 1.0000000E-010
 3.2825646E+000, 1.3624882E+000,-3.8511418E+000, 1.0000000E-010
 3.2899415E+000, 1.3764134E+000,-3.8400092E+000, 1.0000000E-010
 3.2980561E+000, 1.3916383E+000,-3.8283829E+000, 1.0000000E-010
 3.3054333E+000, 1.4054094E+000,-3.8163712E+000, 1.0000000E-010
 3.3135483E+000, 1.4204579E+000,-3.8038485E+000, 1.0000000E-010
 3.3209250E+000, 1.4340598E+000,-3.7909718E+000, 1.0000000E-010
 3.3290396E+000, 1.4489153E+000,-3.7775646E+000, 1.0000000E-010
 3.3364167E+000, 1.4623370E+000,-3.7638364E+000, 1.0000000E-010
 3.3445315E+000, 1.4769874E+000,-3.7495536E+000, 1.0000000E-010
 3.3519087E+000, 1.4902150E+000,-3.7349882E+000, 1.0000000E-010
 3.3600235E+000, 1.5046454E+000,-3.7198424E+000, 1.0000000E-010
 3.3673997E+000, 1.5176645E+000,-3.7044571E+000, 1.0000000E-010
 3.3755136E+000, 1.5318591E+000,-3.6884632E+000, 1.0000000E-010
 3.3828900E+000, 1.5446594E+000,-3.6722740E+000, 1.0000000E-010
 3.3910041E+000, 1.5586069E+000,-3.6554427E+000, 1.0000000E-010
 3.3983822E+000, 1.5711786E+000,-3.6384637E+000, 1.0000000E-010
 3.4064980E+000, 1.5848683E+000,-3.6208052E+000, 1.0000000E-010
 3.4138746E+000, 1.5971941E+000,-3.6030572E+000, 1.0000000E-010
 3.4219892E+000, 1.6106073E+000,-3.5845941E+000, 1.0000000E-010
 3.4293661E+000, 1.6226776E+000,-3.5660971E+000, 1.0000000E-010
 3.4374804E+000, 1.6358040E+000,-3.5468414E+000, 1.0000000E-010
 3.4448588E+000, 1.6476095E+000,-3.5276117E+000, 1.0000000E-010
 3.4529748E+000, 1.6604388E+000,-3.5075762E+000, 1.0000000E-010
 3.4603510E+000, 1.6719630E+000,-3.4876380E+000, 1.0000000E-010
 3.4684651E+000, 1.6844774E+000,-3.4668489E+000, 1.0000000E-010
 3.4758413E+000, 1.6957121E+000,-3.4462241E+000, 1.0000000E-010
 3.4839551E+000, 1.7079027E+000,-3.4246946E+000, 1.0000000E-010
 3.4913328E+000, 1.7188399E+000,-3.4034001E+000, 1.0000000E-010
 3.4994483E+000, 1.7306979E+000,-3.3811436E+000, 1.0000000E-010
 3.5068254E+000, 1.7413238E+000,-3.3592042E+000, 1.0000000E-010
 3.5149400E+000, 1.7528344E+000,-3.3362468E+000, 1.0000000E-010
 3.5223167E+000, 1.7631396E+000,-3.3136873E+000, 1.0000000E-010
 3.5304313E+000, 1.7742927E+000,-3.2900478E+000, 1.0000000E-010
 3.5378091E+000, 1.7842697E+000,-3.2668882E+000, 1.0000000E-010
 3.5459249E+000, 1.7950571E+000,-3.2425820E+000, 1.0000000E-010
 3.5533018E+000, 1.8046933E+000,-3.2188498E+000, 1.0000000E-010
 3.5614164E+000, 1.8151015E+000,-3.1939061E+000, 1.0000000E-010
 3.5687928E+000, 1.8243888E+000,-3.1696274E+000, 1.0000000E-010
 3.5769067E+000, 1.8344088E+000,-3.1440662E+000, 1.0000000E-010
 3.5842838E+000, 1.8433399E+000,-3.1192629E+000, 1.0000000E-010
 3.5923986E+000, 1.8529640E+000,-3.0931026E+000, 1.0000000E-010
 3.5997763E+000, 1.8615301E+000,-3.0677995E+000, 1.0000000E-010
 3.6078916E+000, 1.8707487E+000,-3.0410637E+000, 1.0000000E-010
 3.6152685E+000, 1.8789404E+000,-3.0152903E+000, 1.0000000E-010
 3.6233830E+000, 1.8877432E+000,-2.9880075E+000, 1.0000000E-010
 3.6307604E+000, 1.8955537E+000,-2.9617891E+000, 1.0000000E-010
 3.6388755E+000, 1.9039336E+000,-2.9339798E+000, 1.0000000E-010
 3.6462533E+000, 1.9113553E+000,-2.9073423E+000, 1.0000000E-010
 3.6543689E+000, 1.9193042E+000,-2.8790318E+000, 1.0000000E-010
 3.6617455E+000, 1.9263286E+000,-2.8520071E+000, 1.0000000E-010
 3.6698596E+000, 1.9338372E+000,-2.8232271E+000, 1.0000000E-010
 3.6772366E+000, 1.9404590E+000,-2.7958409E+000, 1.0000000E-010
 3.6853509E+000, 1.9475216E+000,-2.7666127E+000, 1.0000000E-010
 3.6927295E+000, 1.9537358E+000,-2.7388868E+000, 1.0000000E-010
 3.7008457E+000, 1.9603471E+000,-2.7092305E+000, 1.0000000E-010
 3.7082229E+000, 1.9661451E+000,-2.6812022E+000, 1.0000000E-010
 3.7163377E+000, 1.9722962E+000,-2.6511586E+000, 1.0000000E-010
 3.7237148E+000, 1.9776741E+000,-2.6228543E+000, 1.0000000E-010
 3.7318294E+000, 1.9833606E+000,-2.5924452E+000, 1.0000000E-010
 3.7392085E+000, 1.9883148E+000,-2.5638862E+000, 1.0000000E-010
 3.7473254E+000, 1.9935331E+000,-2.5331320E+000, 1.0000000E-010
 3.7547023E+000, 1.9980567E+000,-2.5043592E+000, 1.0000000E-010
 3.7628169E+000, 2.0027995E+000,-2.4733050E+000, 1.0000000E-010
 3.7701938E+000, 2.0068899E+000,-2.4443434E+000, 1.0000000E-010
 3.7783082E+000, 2.0111546E+000,-2.4130109E+000, 1.0000000E-010
 3.7856863E+000, 2.0148094E+000,-2.3838829E+000, 1.0000000E-010
 3.7938023E+000, 2.0185932E+000,-2.3522945E+000, 1.0000000E-010
 3.8011799E+000, 2.0218084E+000,-2.3230357E+000, 1.0000000E-010
 3.8092952E+000, 2.0251073E+000,-2.2912300E+000, 1.0000000E-010
 3.8166723E+000, 2.0278806E+000,-2.2618692E+000, 1.0000000E-010
 3.8247871E+000, 2.0306923E+000,-2.2298750E+000, 1.0000000E-010
 3.8321652E+000, 2.0330220E+000,-2.2004354E+000, 1.0000000E-010
 3.8402815E+000, 2.0353449E+000,-2.1682768E+000, 1.0000000E-010
 3.8476591E+000, 2.0372289E+000,-2.1387932E+000, 1.0000000E-010
 3.8557746E+000, 2.0390607E+000,-2.1065077E+000, 1.0000000E-010
 3.8631518E+000, 2.0404977E+000,-2.0770093E+000, 1.0000000E-010
 3.8712666E+000, 2.0418372E+000,-2.0446280E+000, 1.0000000E-010
 3.8786442E+000, 2.0428265E+000,-2.0151389E+000, 1.0000000E-010
 3.8867598E+000, 2.0436730E+000,-1.9826875E+000, 1.0000000E-010
 3.8941379E+000, 2.0442139E+000,-1.9532358E+000, 1.0000000E-010
 3.9022541E+000, 2.0445669E+000,-1.9207454E+000, 1.0000000E-010
 3.9096317E+000, 2.0446591E+000,-1.8913651E+000, 1.0000000E-010
 3.9177468E+000, 2.0445184E+000,-1.8588729E+000, 1.0000000E-010
 3.9251246E+000, 2.0441622E+000,-1.8295875E+000, 1.0000000E-010
 3.9332404E+000, 2.0435280E+000,-1.7971201E+000, 1.0000000E-010
 3.9406190E+000, 2.0427237E+000,-1.7679549E+000, 1.0000000E-010
 3.9487357E+000, 2.0415966E+000,-1.7355410E+000, 1.0000000E-010
 3.9561131E+000, 2.0403452E+000,-1.7065332E+000, 1.0000000E-010
 3.9642284E+000, 2.0387267E+000,-1.6742139E+000, 1.0000000E-010
 3.9716060E+000, 2.0370293E+000,-1.6453845E+000, 1.0000000E-010
 3.9797213E+000, 2.0349205E+000,-1.6131854E+000, 1.0000000E-010
 3.9871006E+000, 2.0327780E+000,-1.5845541E+000, 1.0000000E-010
 3.9952180E+000, 2.0301800E+000,-1.5524989E+000, 1.0000000E-010
 4.0025959E+000, 2.0275951E+000,-1.5241086E+000, 1.0000000E-010
 4.0107112E+000, 2.0245112E+000,-1.4922442E+000, 1.0000000E-010
 4.0180893E+000, 2.0214856E+000,-1.4641129E+000, 1.0000000E-010
 4.0262046E+000, 2.0179177E+000,-1.4324639E+000, 1.0000000E-010
 4.0335841E+000, 2.0144530E+000,-1.4046106E+000, 1.0000000E-010
 4.0417018E+000, 2.0104027E+000,-1.3732009E+000, 1.0000000E-010
 4.0490794E+000, 2.0065030E+000,-1.3456675E+000, 1.0000000E-010
 4.0571952E+000, 2.0019753E+000,-1.3145428E+000, 1.0000000E-010
 4.0645733E+000, 1.9976431E+000,-1.2873472E+000, 1.0000000E-010
 4.0726886E+000, 1.9926408E+000,-1.2565336E+000, 1.0000000E-010
 4.0800676E+000, 1.9878784E+000,-1.2296950E+000, 1.0000000E-010
 4.0881844E+000, 1.9824042E+000,-1.1992175E+000, 1.0000000E-010
 4.0955629E+000, 1.9772164E+000,-1.1727705E+000, 1.0000000E-010
 4.1036792E+000, 1.9712758E+000,-1.1426682E+000, 1.0000000E-010
 4.1110573E+000, 1.9656666E+000,-1.1166351E+000, 1.0000000E-010
 4.1191730E+000, 1.9592643E+000,-1.0869383E+000, 1.0000000E-010
 4.1265521E+000, 1.9532372E+000,-1.0613374E+000, 1.0000000E-010
 4.1346688E+000, 1.9463769E+000,-1.0320716E+000, 1.0000000E-010
 4.1420474E+000, 1.9399376E+000,-1.0069327E+000, 1.0000000E-010
 4.1501641E+000, 1.9326261E+000,-9.7813312E-001, 1.0000000E-010
 4.1575427E+000, 1.9257805E+000,-9.5348039E-001, 1.0000000E-010
 4.1656585E+000, 1.9180246E+000,-9.2517917E-001, 1.0000000E-010
 4.1730371E+000, 1.9107776E+000,-9.0103009E-001, 1.0000000E-010
 4.1811538E+000, 1.9025829E+000,-8.7325300E-001, 1.0000000E-010
 4.1885328E+000, 1.8949406E+000,-8.4962987E-001, 1.0000000E-010
 4.1966505E+000, 1.8863140E+000,-8.2240573E-001, 1.0000000E-010
 4.2040286E+000, 1.8782851E+000,-7.9933702E-001, 1.0000000E-010
 4.2121449E+000, 1.8692365E+000,-7.7270060E-001, 1.0000000E-010
 4.2195239E+000, 1.8608272E+000,-7.5020055E-001, 1.0000000E-010
 4.2276402E+000, 1.8513637E+000,-7.2417612E-001, 1.0000000E-010
 4.2350202E+000, 1.8425806E+000,-7.0226226E-001, 1.0000000E-010
 4.2431383E+000, 1.8327099E+000,-6.7687446E-001, 1.0000000E-010
 4.2505169E+000, 1.8235646E+000,-6.5557811E-001, 1.0000000E-010
 4.2586331E+000, 1.8132996E+000,-6.3086297E-001, 1.0000000E-010
 4.2660117E+000, 1.8037993E+000,-6.1019411E-001, 1.0000000E-010
 4.2741284E+000, 1.7931481E+000,-5.8617323E-001, 1.0000000E-010
 4.2815089E+000, 1.7832994E+000,-5.6614425E-001, 1.0000000E-010
 4.2896276E+000, 1.7722694E+000,-5.4283747E-001, 1.0000000E-010
 4.2970061E+000, 1.7620867E+000,-5.2348243E-001, 1.0000000E-010
 4.3051229E+000, 1.7506943E+000,-5.0092632E-001, 1.0000000E-010
 4.3125019E+000, 1.7401855E+000,-4.8225133E-001, 1.0000000E-010
 4.3206182E+000, 1.7284394E+000,-4.6046492E-001, 1.0000000E-010
 4.3279986E+000, 1.7176122E+000,-4.4248154E-001, 1.0000000E-010
 4.3361173E+000, 1.7055209E+000,-4.2148323E-001, 1.0000000E-010
 4.3434963E+000, 1.6943901E+000,-4.0421981E-001, 1.0000000E-010
 4.3516135E+000, 1.6819704E+000,-3.8404072E-001, 1.0000000E-010
 4.3589921E+000, 1.6705455E+000,-3.6750460E-001, 1.0000000E-010
 4.3671088E+000, 1.6578080E+000,-3.4816329E-001, 1.0000000E-010
 4.3744893E+000, 1.6460978E+000,-3.3236463E-001, 1.0000000E-010
 4.3826070E+000, 1.6330522E+000,-3.1387806E-001, 1.0000000E-010
 4.3899865E+000, 1.6210709E+000,-2.9883731E-001, 1.0000000E-010
 4.3981042E+000, 1.6077330E+000,-2.8122956E-001, 1.0000000E-010
 4.4054832E+000, 1.5954922E+000,-2.6695705E-001, 1.0000000E-010
 4.4136004E+000, 1.5818752E+000,-2.5024662E-001, 1.0000000E-010
 4.4209805E+000, 1.5693847E+000,-2.3675023E-001, 1.0000000E-010
 4.4290981E+000, 1.5554996E+000,-2.2095200E-001, 1.0000000E-010
 4.4364781E+000, 1.5427734E+000,-2.0824673E-001, 1.0000000E-010
 4.4445963E+000, 1.5286356E+000,-1.9337945E-001, 1.0000000E-010
 4.4519753E+000, 1.5156873E+000,-1.8147613E-001, 1.0000000E-010
 4.4600930E+000, 1.5013121E+000,-1.6755653E-001, 1.0000000E-010
 4.4674726E+000, 1.4881528E+000,-1.5646127E-001, 1.0000000E-010
 4.4755902E+000, 1.4735525E+000,-1.4350189E-001, 1.0000000E-010
 4.4829707E+000, 1.4601945E+000,-1.3322359E-001, 1.0000000E-010
 4.4910893E+000, 1.4453828E+000,-1.2123738E-001, 1.0000000E-010
 4.4984689E+000, 1.4318426E+000,-1.1178816E-001, 1.0000000E-010
 4.5065866E+000, 1.4168378E+000,-1.0079020E-001, 1.0000000E-010
 4.5139661E+000, 1.4031267E+000,-9.2173231E-002, 1.0000000E-010
 4.5220842E+000, 1.3879413E+000,-8.2172839E-002, 1.0000000E-010
 4.5294652E+000, 1.3740709E+000,-7.4393832E-002, 1.0000000E-010
 4.5375843E+000, 1.3587178E+000,-6.5400024E-002, 1.0000000E-010
 4.5449638E+000, 1.3447068E+000,-5.8470009E-002, 1.0000000E-010
 4.5530815E+000, 1.3292067E+000,-5.0494868E-002, 1.0000000E-010
 4.5604615E+000, 1.3150660E+000,-4.4414555E-002, 1.0000000E-010
 4.5685787E+000, 1.2994309E+000,-3.7464086E-002, 1.0000000E-010
 4.5759606E+000, 1.2851705E+000,-3.2236456E-002, 1.0000000E-010
 4.5840802E+000, 1.2694113E+000,-2.6316065E-002, 1.0000000E-010
 4.5914602E+000, 1.2550518E+000,-2.1950095E-002, 1.0000000E-010
 4.5995784E+000, 1.2391912E+000,-1.7068203E-002, 1.0000000E-010
 4.6069584E+000, 1.2247433E+000,-1.3563208E-002, 1.0000000E-010
 4.6150761E+000, 1.2087932E+000,-9.7229765E-003, 1.0000000E-010
 4.6224580E+000, 1.1942671E+000,-7.0807651E-003, 1.0000000E-010
 4.6305776E+000, 1.1782386E+000,-4.2850984E-003, 1.0000000E-010
 4.6379576E+000, 1.1636537E+000,-2.5098078E-003, 1.0000000E-010
 4.6460757E+000, 1.1475682E+000,-7.6206468E-004, 1.0000000E-010
 4.6534557E+000, 1.1329360E+000, 1.4711037E-004, 1.0000000E-010
 4.6615739E+000, 1.1168063E+000, 8.4635330E-004, 1.0000000E-010
 4.6689548E+000, 1.1021374E+000, 8.8916061E-004, 1.0000000E-010
 4.6770740E+000, 1.0859751E+000, 5.3973670E-004, 1.0000000E-010
 4.6844544E+000, 1.0712862E+000,-2.8384745E-004, 1.0000000E-010
 4.6925735E+000, 1.0551095E+000,-1.6809182E-003, 1.0000000E-010
 4.6999536E+000, 1.0404142E+000,-3.3693662E-003, 1.0000000E-010
 4.7080722E+000, 1.0242384E+000,-5.8116493E-003, 1.0000000E-010
 4.7154531E+000, 1.0095481E+000,-8.3635298E-003, 1.0000000E-010
 4.7235723E+000, 9.9338539E-001,-1.1848239E-002, 1.0000000E-010
 4.7309532E+000, 9.7871536E-001,-1.5260626E-002, 1.0000000E-010
 4.7390723E+000, 9.6258294E-001,-1.9782987E-002, 1.0000000E-010
 4.7464528E+000, 9.4794829E-001,-2.4052098E-002, 1.0000000E-010
 4.7545710E+000, 9.3186267E-001,-2.9605912E-002, 1.0000000E-010
 4.7619519E+000, 9.1727527E-001,-3.4728615E-002, 1.0000000E-010
 4.7700706E+000, 9.0124957E-001,-4.1307841E-002, 1.0000000E-010
 4.7774525E+000, 8.8672216E-001,-4.7280067E-002, 1.0000000E-010
 4.7855721E+000, 8.7077041E-001,-5.4877690E-002, 1.0000000E-010
 4.7929525E+000, 8.5632094E-001,-6.1691418E-002, 1.0000000E-010
 4.8010716E+000, 8.4046286E-001,-7.0296317E-002, 1.0000000E-010
 4.8084526E+000, 8.2610307E-001,-7.7947545E-002, 1.0000000E-010
 4.8165712E+000, 8.1035159E-001,-8.7550834E-002, 1.0000000E-010
 4.8239536E+000, 7.9609368E-001,-9.6034010E-002, 1.0000000E-010
 4.8320737E+000, 7.8046220E-001,-1.0662613E-001, 1.0000000E-010
 4.8394542E+000, 7.6632559E-001,-1.1592845E-001, 1.0000000E-010
 4.8475733E+000, 7.5083537E-001,-1.2749305E-001, 1.0000000E-010
 4.8549538E+000, 7.3683124E-001,-1.3761016E-001, 1.0000000E-010
 4.8630724E+000, 7.2149455E-001,-1.5013593E-001, 1.0000000E-010
 4.8704548E+000, 7.0763336E-001,-1.6106217E-001, 1.0000000E-010
 4.8785753E+000, 6.9246164E-001,-1.7453842E-001, 1.0000000E-010
 4.8859568E+000, 6.7876363E-001,-1.8625564E-001, 1.0000000E-010
 4.8940759E+000, 6.6377892E-001,-2.0066091E-001, 1.0000000E-010
 4.9014568E+000, 6.5025535E-001,-2.1316374E-001, 1.0000000E-010
 4.9095759E+000, 6.3546995E-001,-2.2848388E-001, 1.0000000E-010
 4.9169583E+000, 6.2213126E-001,-2.4176486E-001, 1.0000000E-010
 4.9250789E+000, 6.0755653E-001,-2.5798651E-001, 1.0000000E-010
 4.9324603E+000, 5.9442146E-001,-2.7202477E-001, 1.0000000E-010
 4.9405794E+000, 5.8007771E-001,-2.8912317E-001, 1.0000000E-010
 4.9479599E+000, 5.6715739E-001,-3.0391129E-001, 1.0000000E-010
 4.9560790E+000, 5.5305669E-001,-3.2186940E-001, 1.0000000E-010
 4.9634609E+000, 5.4036136E-001,-3.3739775E-001, 1.0000000E-010
 4.9715810E+000, 5.2651483E-001,-3.5619932E-001, 1.0000000E-010
 4.9789624E+000, 5.1405907E-001,-3.7244945E-001, 1.0000000E-010
 4.9870825E+000, 5.0048245E-001,-3.9207079E-001, 1.0000000E-010
 4.9944634E+000, 4.8827888E-001,-4.0902833E-001, 1.0000000E-010
 5.0025830E+000, 4.7498582E-001,-4.2944689E-001, 1.0000000E-010
 5.0099649E+000, 4.6304407E-001,-4.4710141E-001, 1.0000000E-010
 5.0180850E+000, 4.5004499E-001,-4.6829848E-001, 1.0000000E-010
 5.0254669E+000, 4.3837786E-001,-4.8663058E-001, 1.0000000E-010
 5.0335870E+000, 4.2568654E-001,-5.0858088E-001, 1.0000000E-010
 5.0409679E+000, 4.1430612E-001,-5.2757275E-001, 1.0000000E-010
 5.0490875E+000, 4.0193562E-001,-5.5025037E-001, 1.0000000E-010
 5.0564690E+000, 3.9085090E-001,-5.6988978E-001, 1.0000000E-010
 5.0645885E+000, 3.7881096E-001,-5.9327360E-001, 1.0000000E-010
 5.0719709E+000, 3.6803112E-001,-6.1354552E-001, 1.0000000E-010
 5.0800920E+000, 3.5633167E-001,-6.3761347E-001, 1.0000000E-010
 5.0874734E+000, 3.4587005E-001,-6.5849103E-001, 1.0000000E-010
 5.0955930E+000, 3.3452544E-001,-6.8321034E-001, 1.0000000E-010
 5.1029749E+000, 3.2438996E-001,-7.0468200E-001, 1.0000000E-010
 5.1110945E+000, 3.1340881E-001,-7.3003050E-001, 1.0000000E-010
 5.1184773E+000, 3.0360753E-001,-7.5208058E-001, 1.0000000E-010
 5.1265988E+000, 2.9299856E-001,-7.7803553E-001, 1.0000000E-010
 5.1339803E+000, 2.8354456E-001,-8.0063209E-001, 1.0000000E-010
 5.1420999E+000, 2.7332181E-001,-8.2715610E-001, 1.0000000E-010
 5.1494808E+000, 2.6422187E-001,-8.5028803E-001, 1.0000000E-010
 5.1576004E+000, 2.5439272E-001,-8.7735873E-001, 1.0000000E-010
 5.1649837E+000, 2.4565329E-001,-9.0101171E-001, 1.0000000E-010
 5.1731048E+000, 2.3622476E-001,-9.2860792E-001, 1.0000000E-010
 5.1804867E+000, 2.2785795E-001,-9.5274671E-001, 1.0000000E-010
 5.1886067E+000, 2.1884293E-001,-9.8082848E-001, 1.0000000E-010
 5.1959887E+000, 2.1085532E-001,-1.0054388E+000, 1.0000000E-010
 5.2041082E+000, 2.0226099E-001,-1.0339812E+000, 1.0000000E-010
 5.2114916E+000, 1.9465851E-001,-1.0590473E+000, 1.0000000E-010
 5.2196131E+000, 1.8649123E-001,-1.0880276E+000, 1.0000000E-010
 5.2269950E+000, 1.7928416E-001,-1.1135139E+000, 1.0000000E-010
 5.2351151E+000, 1.7155481E-001,-1.1428916E+000, 1.0000000E-010
 5.2424965E+000, 1.6474892E-001,-1.1687812E+000, 1.0000000E-010
 5.2506161E+000, 1.5746373E-001,-1.1985299E+000, 1.0000000E-010
 5.2579985E+000, 1.5106420E-001,-1.2248048E+000, 1.0000000E-010
 5.2661190E+000, 1.4422872E-001,-1.2549002E+000, 1.0000000E-010
 5.2735014E+000, 1.3824248E-001,-1.2815318E+000, 1.0000000E-010
 5.2816219E+000, 1.3186398E-001,-1.3119399E+000, 1.0000000E-010
 5.2890038E+000, 1.2629694E-001,-1.3389025E+000, 1.0000000E-010
 5.2971239E+000, 1.2038167E-001,-1.3695909E+000, 1.0000000E-010
 5.3045068E+000, 1.1523791E-001,-1.3968658E+000, 1.0000000E-010
 5.3126273E+000, 1.0979023E-001,-1.4278091E+000, 1.0000000E-010
 5.3200102E+000, 1.0507487E-001,-1.4553684E+000, 1.0000000E-010
 5.3281312E+000, 1.0010009E-001,-1.4865336E+000, 1.0000000E-010
 5.3355126E+000, 9.5817779E-002,-1.5143487E+000, 1.0000000E-010
 5.3436327E+000, 9.1320732E-002,-1.5457017E+000, 1.0000000E-010
 5.3510146E+000, 8.7474352E-002,-1.5737527E+000, 1.0000000E-010
 5.3591352E+000, 8.3458118E-002,-1.6052677E+000, 1.0000000E-010
 5.3665180E+000, 8.0050470E-002,-1.6335329E+000, 1.0000000E-010
 5.3746400E+000, 7.6517988E-002,-1.6651841E+000, 1.0000000E-010
 5.3820219E+000, 7.3553092E-002,-1.6936275E+000, 1.0000000E-010
 5.3901424E+000, 7.0508376E-002,-1.7253743E+000, 1.0000000E-010
