THERMO ALL
   300.000  1000.000  5000.000
O2                     0H   0O   2C   0N   0G   300.000  5000.000 1000.00      1
 0.36975780E+01 0.61351970E-03-0.12588420E-06 0.17752810E-10-0.11364350E-14    2
-0.12339300E+04 0.31891660E+01 0.32129360E+01 0.11274860E-02-0.57561500E-06    3
 0.13138770E-08-0.87685540E-12-0.10052490E+04 0.60347380E+01                   4
N2                     0H   0O   0C   0N   2G   300.000  5000.000 1000.00      1
 0.29266400E+01 0.14879770E-02-0.56847610E-06 0.10097040E-09-0.67533510E-14    2
-0.92279770E+03 0.59805280E+01 0.32986770E+01 0.14082400E-02-0.39632220E-05    3
 0.56415150E-08-0.24448550E-11-0.10209000E+04 0.39503720E+01                   4
CO2                    0H   0O   2C   1N   0G   300.000  5000.000 1000.00      1
 0.44536230E+01 0.31401690E-02-0.12784110E-05 0.23939970E-09-0.16690330E-13    2
-0.48966960E+05-0.95539590E+00 0.22757250E+01 0.99220720E-02-0.10409110E-04    3
 0.68666870E-08-0.21172800E-11-0.48373140E+05 0.10188490E+02                   4
H2O                    0H   2O   1C   0N   0G   300.000  5000.000 1000.00      1
 0.26721460E+01 0.30562930E-02-0.87302600E-06 0.12009960E-09-0.63916180E-14    2
-0.29899210E+05 0.68628170E+01 0.33868420E+01 0.34749820E-02-0.63546960E-05    3
 0.69685810E-08-0.25065880E-11-0.30208110E+05 0.25902330E+01                   4
CO                     0H   0O   1C   1N   0G   300.000  5000.000 1000.00      1
 0.30250780E+01 0.14426890E-02-0.56308280E-06 0.10185810E-09-0.69109520E-14    2
-0.14268350E+05 0.61082180E+01 0.32624520E+01 0.15119410E-02-0.38817550E-05    3
 0.55819440E-08-0.24749510E-11-0.14310540E+05 0.48488970E+01                   4
H2                     0H   2O   0C   0N   0G   300.000  5000.000 1000.00      1
 0.29914230E+01 0.70006440E-03-0.56338290E-07-0.92315780E-11 0.15827520E-14    2
-0.83503400E+03-0.13551100E+01 0.32981240E+01 0.82494420E-03-0.81430150E-06    3
-0.94754340E-10 0.41348720E-12-0.10125210E+04-0.32940940E+01                   4
OH                     0H   1O   1C   0N   0G   300.000  5000.000 1000.00      1
 0.28827300E+01 0.10139740E-02-0.22768770E-06 0.21746840E-10-0.51263050E-15    2
 0.38868880E+04 0.55957120E+01 0.36372660E+01 0.18509100E-03-0.16761650E-05    3
 0.23872030E-08-0.84314420E-12 0.36067820E+04 0.13588600E+01                   4
CH4                    0H   4O   0C   1N   0G   300.000  5000.000 1000.00      1
 0.16834790E+01 0.10237240E-01-0.38751290E-05 0.67855850E-09-0.45034230E-13    2
-0.10080790E+05 0.96233950E+01 0.77874150E+00 0.17476680E-01-0.27834090E-04    3
 0.30497080E-07-0.12239310E-10-0.98252290E+04 0.13722190E+02                   4
C2H2                   0H   2O   0C   2N   0G   300.000  5000.000 1000.00      1
 0.44367700E+01 0.53760390E-02-0.19128170E-05 0.32863790E-09-0.21567100E-13    2
 0.25667660E+05-0.28003380E+01 0.20135620E+01 0.15190450E-01-0.16163190E-04    3
 0.90789920E-08-0.19127460E-11 0.26124440E+05 0.88053780E+01                   4
C2H4                   0H   4O   0C   2N   0G   300.000  5000.000 1000.00      1
 0.35284190E+01 0.11485180E-01-0.44183850E-05 0.78446010E-09-0.52668480E-13    2
 0.44282890E+04 0.22303890E+01-0.86148800E+00 0.27961630E-01-0.33886770E-04    3
 0.27851520E-07-0.97378790E-11 0.55730460E+04 0.24211490E+02                   4
H2O2                   0H   2O   2C   0N   0G   300.000  5000.000 1000.00      1
 0.45731670E+01 0.43361360E-02-0.14746890E-05 0.23489040E-09-0.14316540E-13    2
-0.18006960E+05 0.50113700E+00 0.33887540E+01 0.65692260E-02-0.14850130E-06    3
-0.46258060E-08 0.24715150E-11-0.17663150E+05 0.67853630E+01                   4
HO2                    0H   1O   2C   0N   0G   300.000  5000.000 1000.00      1
 0.40721910E+01 0.21312960E-02-0.53081450E-06 0.61122690E-10-0.28411650E-14    2
-0.15797270E+03 0.34760290E+01 0.29799630E+01 0.49966970E-02-0.37909970E-05    3
 0.23541920E-08-0.80890240E-12 0.17622740E+03 0.92227240E+01                   4
H                      0H   1O   0C   0N   0G   300.000  5000.000 1000.00      1
 0.25000000E+01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00    2
 0.25471630E+05-0.46011760E+00 0.25000000E+01 0.00000000E+00 0.00000000E+00    3
 0.00000000E+00 0.00000000E+00 0.25471630E+05-0.46011760E+00                   4
O                      0H   0O   1C   0N   0G   300.000  5000.000 1000.00      1
 0.25420600E+01-0.27550620E-04-0.31028030E-08 0.45510670E-11-0.43680520E-15    2
 0.29230800E+05 0.49203080E+01 0.29464290E+01-0.16381660E-02 0.24210320E-05    3
-0.16028430E-08 0.38906960E-12 0.29147640E+05 0.29639950E+01                   4
CH3                    0H   3O   0C   1N   0G   300.000  5000.000 1000.00      1
 0.28440520E+01 0.61379740E-02-0.22303450E-05 0.37851610E-09-0.24521590E-13    2
 0.16437810E+05 0.54526970E+01 0.24304430E+01 0.11124100E-01-0.16802200E-04    3
 0.16218290E-07-0.58649530E-11 0.16423780E+05 0.67897940E+01                   4
CH3O                   0H   3O   1C   1N   0G   300.000  3000.000 1000.00      1
 0.37708000E+01 0.78714970E-02-0.26563840E-05 0.39444310E-09-0.21126160E-13    2
 0.12783250E+03 0.29295750E+01 0.21062040E+01 0.72165950E-02 0.53384720E-05    3
-0.73776360E-08 0.20756110E-11 0.97860110E+03 0.13152180E+02                   4
CH2                    0H   2O   0C   1N   0G   250.000  4000.000 1000.00      1
 0.36364080E+01 0.19330570E-02-0.16870160E-06-0.10098990E-09 0.18082560E-13    2
 0.45341340E+05 0.21565610E+01 0.37622370E+01 0.11598190E-02 0.24895850E-06    3
 0.88008360E-09-0.73324350E-12 0.45367910E+05 0.17125780E+01                   4
CH2O                   0H   2O   1C   1N   0G   300.000  5000.000 1000.00      1
 0.29956060E+01 0.66813210E-02-0.26289550E-05 0.47371530E-09-0.32125170E-13    2
-0.15320370E+05 0.69125720E+01 0.16527310E+01 0.12631440E-01-0.18881680E-04    3
 0.20500310E-07-0.84132370E-11-0.14865400E+05 0.13784820E+02                   4
CH4O2                  0H   4O   2C   1N   0G   200.000  6000.000 1000.00      1
 0.68690793E+01 0.10084088E-01-0.36651595E-05 0.59630268E-09-0.35889416E-13    2
-0.19840223E+05-0.12495199E+02 0.37265498E+01 0.75185185E-02 0.23597043E-04    3
-0.35269451E-07 0.14275761E-10-0.18398201E+05 0.65244336E+01                   4
HCO                    0H   1O   1C   1N   0G   300.000  5000.000 1000.00      1
 0.35572710E+01 0.33455730E-02-0.13350060E-05 0.24705730E-09-0.17138510E-13    2
 0.39163240E+04 0.55522990E+01 0.28983300E+01 0.61991470E-02-0.96230840E-05    3
 0.10898250E-07-0.45748850E-11 0.41599220E+04 0.89836140E+01                   4
C4H9                   0H   9O   0C   4N   0G   200.000  6000.000 1000.00      1
 0.94304061E+01 0.23427135E-01-0.85359918E-05 0.13974835E-08-0.84405746E-13    2
 0.21421486E+04-0.24220799E+02 0.35488524E+01 0.17874764E-01 0.50078283E-04    3
-0.79447507E-07 0.33580235E-10 0.47401159E+04 0.11184938E+02                   4
C3H7                   0H   7O   0C   3N   0G   300.000  5000.000 1000.00      1
 0.77026987E+01 0.16044203E-01-0.52833220E-05 0.76298590E-09-0.39392284E-13    2
 0.82984336E+04-0.15480180E+02 0.10515518E+01 0.25991980E-01 0.23800540E-05    3
-0.19609569E-07 0.93732470E-11 0.10631863E+05 0.21122559E+02                   4
C3H5                   0H   5O   0C   3N   0G   200.000  6000.000 1000.00      1
 0.65476113E+01 0.13315225E-01-0.47833310E-05 0.77194981E-09-0.46193081E-13    2
 0.17271471E+05-0.92748684E+01 0.37879469E+01 0.94841433E-02 0.24234337E-04    3
-0.36560401E-07 0.14859236E-10 0.18626122E+05 0.78282250E+01                   4
C3H4                   0H   4O   0C   3N   0G   200.000  6000.000 1000.00      1
 0.63169487E+01 0.11133626E-01-0.39628902E-05 0.63563377E-09-0.37874989E-13    2
 0.20117462E+05-0.10971886E+02 0.26130749E+01 0.12122337E-01 0.18540540E-04    3
-0.34525847E-07 0.15335339E-10 0.21541564E+05 0.10250332E+02                   4
C2H3                   0H   3O   0C   2N   0G   300.000  5000.000 1000.00      1
 0.59334680E+01 0.40177460E-02-0.39667400E-06-0.14412670E-09 0.23786440E-13    2
 0.31854350E+05-0.85303130E+01 0.24592760E+01 0.73714760E-02 0.21098730E-05    3
-0.13216420E-08-0.11847840E-11 0.33352250E+05 0.11556200E+02                   4
C2H5                   0H   5O   0C   2N   0G   300.000  5000.000 1000.00      1
 0.71904800E+01 0.64840770E-02-0.64280650E-06-0.23478790E-09 0.38808770E-13    2
 0.10674550E+05-0.14780890E+02 0.26907020E+01 0.87191330E-02 0.44198390E-05    3
 0.93387030E-09-0.39277730E-11 0.12870400E+05 0.12138200E+02                   4
C2H6                   0H   6O   0C   2N   0G   300.000  4000.000 1000.00      1
 0.48259380E+01 0.13840430E-01-0.45572590E-05 0.67249670E-09-0.35981610E-13    2
-0.12717790E+05-0.52395070E+01 0.14625390E+01 0.15494670E-01 0.57805070E-05    3
-0.12578320E-07 0.45862670E-11-0.11239180E+05 0.14432290E+02                   4
NO                     0H   0O   1C   0N   1G   300.000  5000.000 1000.00      1
 0.32454350E+01 0.12691380E-02-0.50158900E-06 0.91692830E-10-0.62754190E-14    2
 0.98008400E+04 0.64172940E+01 0.33765420E+01 0.12530630E-02-0.33027510E-05    3
 0.52178100E-08-0.24462630E-11 0.98179610E+04 0.58295900E+01                   4
N                      0H   0O   0C   0N   1G   300.000  5000.000 1000.00      1
 0.24502680E+01 0.10661460E-03-0.74653370E-07 0.18796520E-10-0.10259840E-14    2
 0.56116040E+05 0.44487580E+01 0.25030710E+01-0.21800180E-04 0.54205290E-07    3
-0.56475600E-10 0.20999040E-13 0.56098900E+05 0.41675660E+01                   4
C7H16                  0H  16O   0C   7N   0G   300.000  5000.000 1000.00      1
 0.16434757E+02 0.43117196E-01-0.16082458E-04 0.27400381E-08-0.17561677E-12    2
-0.31303292E+05-0.58736808E+02-0.70544458E+01 0.12753972E+00-0.16054329E-03    3
 0.13235095E-06-0.46259016E-10-0.25057787E+05 0.59645967E+02                   4
CH3O2                  0H   3O   2C   1N   0G   300.000  5000.000 1000.00      1
 0.48441920E+01 0.95058532E-02-0.34906453E-05 0.58606957E-09-0.37052155E-13    2
 0.19938015E+03 0.29387307E+01 0.34610404E+01 0.15896773E-01-0.18067494E-04    3
 0.16099614E-07-0.59815163E-11 0.55652810E+03 0.97056424E+01                   4
C7H15-1                0H  15O   0C   7N   0G   300.000  5000.000 1000.00      1
 0.16341273E+02 0.40504853E-01-0.15115407E-04 0.25763724E-08-0.16518949E-12    2
-0.64050480E+04-0.54829251E+02-0.59601227E+01 0.12061814E+00-0.15198627E-03    3
 0.12518383E-06-0.43713674E-10-0.47884120E+03 0.57563446E+02                   4
C7H15-2                0H  15O   0C   7N   0G   300.000  5000.000 1000.00      1
 0.16195484E+02 0.40221378E-01-0.14945974E-04 0.25446864E-08-0.16325122E-12    2
-0.78025741E+04-0.53643836E+02-0.61022104E+01 0.11981984E+00-0.15405861E-03    3
 0.13116536E-06-0.46972056E-10-0.17266379E+04 0.59169686E+02                   4
C7H15O2                0H  15O   2C   7N   0G   300.000  5000.000 1000.00      1
 0.18816026E+02 0.43848158E-01-0.16496690E-04 0.28258307E-08-0.18175660E-12    2
-0.25160040E+05-0.62034558E+02-0.32918462E+01 0.12468355E+00-0.15706608E-03    3
 0.12988994E-06-0.45403987E-10-0.19334978E+05 0.49081375E+02                   4
C3H6                   0H   6O   0C   3N   0G   300.000  5000.000 1000.00      1
 0.58127125E+01 0.16884791E-01-0.62791200E-05 0.10669344E-08-0.68217330E-13    2
-0.74498846E+03-0.72208897E+01-0.17698528E+01 0.44657636E-01-0.55872022E-04    3
 0.47264463E-07-0.16863124E-10 0.12917206E+04 0.30980772E+02                   4
C7H14O2H               0H  15O   2C   7N   0G   300.000  5000.000 1000.00      1
 0.23604336E+02 0.37339738E-01-0.13612886E-04 0.22751613E-08-0.14336812E-12    2
-0.21048089E+05-0.86736342E+02-0.10783715E+02 0.17927439E+00-0.29286460E-03    3
 0.27252684E-06-0.98689932E-10-0.12397066E+05 0.83051853E+02                   4
C7H14O2HO2             0H  15O   4C   7N   0G   300.000  5000.000 1000.00      1
 0.28473357E+02 0.39288553E-01-0.14654273E-04 0.24866952E-08-0.15838018E-12    2
-0.41699144E+05-0.10999151E+03-0.11361659E+02 0.20453322E+00-0.33902355E-03    3
 0.31483133E-06-0.11354338E-09-0.31772524E+05 0.86350384E+02                   4
C7KET12                0H  14O   3C   7N   0G   300.000  5000.000 1000.00      1
 0.26382377E+02 0.35723767E-01-0.13205760E-04 0.22257621E-08-0.14099220E-12    2
