Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,Total T_USED (s)
   0, 4.105E+00, 3.872E+01, 1.441E+01, 3.990E+01, 5.071E+00, 1.169E+01, 7.159E+00, 5.272E+00, 1.352E+01, 1.445E+00, 2.489E-01, 0.000E+00, 0.000E+00, 1.415E+02
