Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,Total T_USED (s)
   0, 2.524E+00, 1.447E+01, 4.786E+00, 1.802E+01, 2.022E+00, 3.966E+00, 1.503E+00, 0.000E+00, 5.435E+00, 0.000E+00, 1.930E-01, 0.000E+00, 0.000E+00, 5.292E+01
