Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,Total T_USED (s)
   0, 4.002E+00, 4.676E+00, 1.971E+00, 1.113E+01, 3.505E+01, 2.189E+00, 1.093E+02, 0.000E+00, 5.043E-03, 0.000E+00, 4.755E+00, 0.000E+00, 7.353E-02, 1.732E+02
   1, 3.179E+00, 5.053E+00, 2.114E+00, 1.178E+01, 3.563E+01, 2.369E+00, 1.092E+02, 0.000E+00, 1.063E-02, 0.000E+00, 3.772E+00, 0.000E+00, 6.363E-02, 1.732E+02
   2, 3.221E+00, 5.060E+00, 2.090E+00, 1.180E+01, 3.553E+01, 2.382E+00, 1.092E+02, 0.000E+00, 9.354E-03, 0.000E+00, 3.816E+00, 0.000E+00, 6.579E-02, 1.732E+02
   3, 2.988E+00, 5.076E+00, 2.107E+00, 1.185E+01, 3.581E+01, 2.362E+00, 1.092E+02, 0.000E+00, 7.785E-03, 0.000E+00, 3.695E+00, 0.000E+00, 6.427E-02, 1.732E+02
   4, 4.657E+00, 4.615E+00, 1.910E+00, 1.068E+01, 3.467E+01, 2.192E+00, 1.093E+02, 0.000E+00, 5.162E-03, 0.000E+00, 5.066E+00, 0.000E+00, 5.647E-02, 1.732E+02
   5, 3.532E+00, 5.030E+00, 2.105E+00, 1.163E+01, 3.534E+01, 2.406E+00, 1.092E+02, 0.000E+00, 9.141E-03, 0.000E+00, 3.863E+00, 0.000E+00, 6.196E-02, 1.732E+02
   6, 3.391E+00, 5.031E+00, 2.097E+00, 1.168E+01, 3.543E+01, 2.410E+00, 1.092E+02, 0.000E+00, 8.127E-03, 0.000E+00, 3.872E+00, 0.000E+00, 6.445E-02, 1.732E+02
   7, 3.146E+00, 5.088E+00, 2.109E+00, 1.171E+01, 3.570E+01, 2.416E+00, 1.092E+02, 0.000E+00, 8.772E-03, 0.000E+00, 3.730E+00, 0.000E+00, 6.497E-02, 1.732E+02
