Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,Total T_USED (s)
   0, 5.393E+00, 9.753E+01, 2.417E+01, 8.853E+01, 4.614E+01, 5.192E+01, 1.657E+02, 0.000E+00, 2.232E+01, 0.000E+00, 2.827E+00, 0.000E+00, 0.000E+00, 5.045E+02
   1, 4.715E+00, 9.707E+01, 2.404E+01, 8.880E+01, 4.612E+01, 5.209E+01, 1.658E+02, 0.000E+00, 2.232E+01, 0.000E+00, 3.668E+00, 0.000E+00, 0.000E+00, 5.046E+02
   2, 5.221E+00, 9.722E+01, 2.397E+01, 8.830E+01, 4.627E+01, 5.199E+01, 1.656E+02, 0.000E+00, 2.168E+01, 0.000E+00, 4.318E+00, 0.000E+00, 0.000E+00, 5.046E+02
   3, 5.734E+00, 9.715E+01, 2.400E+01, 8.821E+01, 4.585E+01, 5.210E+01, 1.656E+02, 0.000E+00, 2.201E+01, 0.000E+00, 3.892E+00, 0.000E+00, 0.000E+00, 5.046E+02
