Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,Total T_USED (s)
   0, 1.494E+00, 1.894E-01, 7.172E-02, 2.946E-01, 1.526E-02, 5.900E-02, 4.609E-02, 0.000E+00, 8.260E-02, 0.000E+00, 1.047E-01, 0.000E+00, 0.000E+00, 2.358E+00
   1, 1.503E+00, 1.843E-01, 7.115E-02, 2.998E-01, 1.610E-02, 5.951E-02, 3.514E-02, 0.000E+00, 8.221E-02, 0.000E+00, 1.074E-01, 0.000E+00, 0.000E+00, 2.359E+00
   2, 1.500E+00, 1.841E-01, 7.130E-02, 2.985E-01, 1.626E-02, 5.942E-02, 3.621E-02, 0.000E+00, 8.084E-02, 0.000E+00, 1.119E-01, 0.000E+00, 0.000E+00, 2.359E+00
   3, 1.505E+00, 1.830E-01, 7.031E-02, 2.915E-01, 1.418E-02, 6.014E-02, 3.863E-02, 0.000E+00, 8.052E-02, 0.000E+00, 1.152E-01, 0.000E+00, 0.000E+00, 2.359E+00
   4, 1.499E+00, 1.861E-01, 7.020E-02, 2.913E-01, 1.505E-02, 5.927E-02, 3.980E-02, 0.000E+00, 8.067E-02, 0.000E+00, 1.170E-01, 0.000E+00, 0.000E+00, 2.359E+00
   5, 1.501E+00, 1.800E-01, 6.972E-02, 2.957E-01, 1.592E-02, 5.957E-02, 3.577E-02, 0.000E+00, 7.935E-02, 0.000E+00, 1.215E-01, 0.000E+00, 0.000E+00, 2.359E+00
   6, 1.499E+00, 1.794E-01, 6.933E-02, 2.960E-01, 1.589E-02, 5.978E-02, 3.665E-02, 0.000E+00, 7.879E-02, 0.000E+00, 1.238E-01, 0.000E+00, 0.000E+00, 2.359E+00
   7, 1.504E+00, 1.806E-01, 6.867E-02, 2.876E-01, 1.367E-02, 5.837E-02, 4.009E-02, 0.000E+00, 7.957E-02, 0.000E+00, 1.261E-01, 0.000E+00, 0.000E+00, 2.359E+00
