Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,Total T_USED (s)
   0, 1.616E-01, 4.948E+00, 2.270E+00, 7.123E+00, 1.561E+00, 1.565E+00, 4.664E-01, 0.000E+00, 6.089E+00, 0.000E+00, 1.719E-01, 0.000E+00, 0.000E+00, 2.436E+01
   1, 3.831E-01, 5.048E+00, 2.409E+00, 6.324E+00, 1.580E+00, 1.175E+00, 6.231E-01, 0.000E+00, 5.723E+00, 0.000E+00, 1.094E+00, 0.000E+00, 0.000E+00, 2.436E+01
   2, 4.436E-01, 4.996E+00, 2.396E+00, 6.388E+00, 1.583E+00, 1.203E+00, 6.237E-01, 0.000E+00, 5.821E+00, 0.000E+00, 9.033E-01, 0.000E+00, 0.000E+00, 2.436E+01
   3, 4.928E-01, 5.071E+00, 2.393E+00, 6.365E+00, 1.538E+00, 1.214E+00, 6.558E-01, 0.000E+00, 5.910E+00, 0.000E+00, 7.184E-01, 0.000E+00, 0.000E+00, 2.436E+01
