s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kW,kW,kW,kW,kg,kg
 1.9011718E+001, 2.0755366E-001, 2.0755368E-001, 3.7678404E-011, 3.8641138E-004, 2.7013264E+001, 4.6353920E-048,-1.6893334E-001, 1.2321273E+002, 3.4624703E-008, 3.4624703E-008, 3.4624703E-008, 3.4624703E-008, 3.4624703E-008, 3.7825225E-004, 6.8821778E-007
 2.0000895E+001, 2.0755366E-001, 2.0755368E-001, 4.2742957E-011, 3.8641260E-004, 2.7014958E+001, 2.9911620E-038,-1.8172254E-001, 1.2955695E+002, 5.4837099E-008, 5.4837099E-008, 5.4837099E-008, 5.4837099E-008, 5.4837099E-008, 4.2016181E-004, 8.3375351E-007
 2.1001885E+001, 2.0755365E-001, 2.0755368E-001, 6.5098560E-011, 3.8641794E-004, 2.7016872E+001, 8.6218799E-030,-1.6632456E-001, 1.3606973E+002, 8.8802263E-008, 8.8802263E-008, 8.8802263E-008, 8.8802263E-008, 8.8802263E-008, 4.6438468E-004, 9.9479551E-007
 2.2007356E+001, 2.0755363E-001, 2.0755368E-001, 1.0174160E-010, 3.8642671E-004, 2.7019025E+001, 8.4155995E-022,-1.7888878E-001, 1.4324884E+002, 5.8415565E-007, 5.8415565E-007, 5.8415565E-007, 5.8415565E-007, 5.8415565E-007, 5.1119531E-004, 1.1531685E-006
 2.3002082E+001, 2.0755361E-001, 2.0755368E-001, 1.7025507E-010, 3.8644310E-004, 2.7021447E+001, 1.0682792E-015,-1.8058977E-001, 1.4904917E+002, 4.5507439E-007, 4.5507439E-007, 4.5507439E-007, 4.5507439E-007, 4.5507439E-007, 5.5988192E-004, 1.3245826E-006
 2.4009272E+001, 2.0755358E-001, 2.0755368E-001, 2.3968904E-010, 3.8645971E-004, 2.7024207E+001, 2.0495553E-011,-1.2293344E-001, 1.5625530E+002, 5.0849451E-007, 5.0849451E-007, 5.0849451E-007, 5.0849451E-007, 5.0849451E-007, 6.1112725E-004, 1.4978797E-006
 2.5016999E+001, 2.0755352E-001, 2.0755368E-001, 3.7775767E-010, 3.8649274E-004, 2.7027834E+001, 1.3464019E-004,-2.0048026E-001, 1.6301806E+002, 1.0273551E-006, 1.0273551E-006, 1.0273551E-006, 1.0273551E-006, 1.0273551E-006, 6.6451236E-004, 1.6884168E-006
 2.6017673E+001, 2.0755337E-001, 2.0755368E-001, 7.5775637E-010, 3.8658365E-004, 2.7032527E+001, 1.3522179E+000,-2.2206198E-001, 1.7011008E+002, 2.0400876E-006, 2.0400876E-006, 2.0400876E-006, 2.0400876E-006, 2.0400876E-006, 7.1984481E-004, 1.9237553E-006
 2.7018347E+001, 2.0755267E-001, 2.0755368E-001, 2.4576768E-009, 3.8699033E-004, 2.7041671E+001, 3.6533051E+000,-1.6253735E-001, 1.7663395E+002, 1.6541609E-006, 1.6541609E-006, 1.6541609E-006, 1.6541609E-006, 1.6541609E-006, 7.7708145E-004, 2.2009750E-006
 2.8018123E+001, 2.0742288E-001, 2.0755368E-001, 3.1937573E-007, 4.6280822E-004, 2.8481749E+001, 3.9576581E+000,-1.6143243E-001, 1.8229491E+002, 1.8000910E-006, 1.8000910E-006, 1.8000910E-006, 1.8000910E-006, 1.8000910E-006, 8.3711640E-004, 2.5207418E-006
 2.9003244E+001, 2.0666592E-001, 2.0755368E-001, 2.1677868E-006, 9.0501291E-004, 3.6470510E+001, 4.9939285E+000,-1.8389014E-001, 1.8999723E+002, 6.7905022E-006, 6.7905022E-006, 6.7905022E-006, 6.7905022E-006, 6.7905022E-006, 8.9919342E-004, 2.8189501E-006
 3.0002914E+001, 2.0654172E-001, 2.0755368E-001, 2.4710660E-006, 9.7756794E-004, 3.7792991E+001, 5.9743737E+000,-2.1153131E-001, 1.9730998E+002, 9.2663701E-006, 9.2663701E-006, 9.2663701E-006, 9.2663701E-006, 9.2663701E-006, 9.6266826E-004, 3.1439867E-006
 3.1012740E+001, 2.0666263E-001, 2.0755368E-001, 2.1758239E-006, 9.0693568E-004, 3.6389844E+001, 5.7037969E+000,-9.4054811E-002, 2.0188485E+002, 6.3607326E-006, 6.3607326E-006, 6.3607326E-006, 6.3607326E-006, 6.3607326E-006, 1.0286713E-003, 3.5102889E-006
 3.2008684E+001, 2.0659293E-001, 2.0755368E-001, 2.3460179E-006, 9.4765204E-004, 3.7092274E+001, 4.8141371E+000,-4.3108733E-002, 2.0976490E+002, 1.5262352E-005, 1.5262352E-005, 1.5262352E-005, 1.5262352E-005, 1.5262352E-005, 1.0971108E-003, 3.8892446E-006
 3.3000974E+001, 2.0656038E-001, 2.0755368E-001, 2.4255033E-006, 9.6666774E-004, 3.7479784E+001, 4.1061317E+000,-1.6495703E-001, 2.1736547E+002, 1.1482211E-005, 1.1482211E-005, 1.1482211E-005, 1.1482211E-005, 1.1482211E-005, 1.1668486E-003, 4.2932127E-006
 3.4018457E+001, 2.0658636E-001, 2.0755368E-001, 2.3620459E-006, 9.5148650E-004, 3.7234018E+001, 4.7542423E+000,-1.0309818E-001, 2.2372647E+002, 2.5379372E-005, 2.5379372E-005, 2.5379372E-005, 2.5379372E-005, 2.5379372E-005, 1.2388148E-003, 4.7637188E-006
 3.5014506E+001, 2.0663915E-001, 2.0755368E-001, 2.2331528E-006, 9.2065077E-004, 3.6655157E+001, 7.6076145E+000, 4.5988262E-002, 2.2975593E+002, 2.2494457E-005, 2.2494457E-005, 2.2494457E-005, 2.2494457E-005, 2.2494457E-005, 1.3131854E-003, 5.2827697E-006
 3.6010857E+001, 2.0666959E-001, 2.0755368E-001, 2.1588168E-006, 9.0286698E-004, 3.6306893E+001, 8.3749500E+000,-8.9402726E-002, 2.3665440E+002, 3.4527103E-005, 3.4527103E-005, 3.4527103E-005, 3.4527103E-005, 3.4527103E-005, 1.3890095E-003, 5.7973799E-006
 3.7014060E+001, 2.0674045E-001, 2.0755368E-001, 1.9857737E-006, 8.6146901E-004, 3.5559400E+001, 7.8163083E+000,-1.4552654E-001, 2.4241507E+002, 4.7215602E-005, 4.7215602E-005, 4.7215602E-005, 4.7215602E-005, 4.7215602E-005, 1.4672015E-003, 6.3157964E-006
 3.8014004E+001, 2.0680481E-001, 2.0755368E-001, 1.8286046E-006, 8.2386865E-004, 3.4891598E+001, 9.9027727E+000, 1.0607444E-002, 2.4990140E+002, 6.9300397E-005, 6.9300397E-005, 6.9300397E-005, 6.9300397E-005, 6.9300397E-005, 1.5470107E-003, 6.8426790E-006
 3.9008677E+001, 2.0680191E-001, 2.0755368E-001, 1.8357052E-006, 8.2556736E-004, 3.4976186E+001, 1.0750448E+001,-2.9488257E-002, 2.5601589E+002, 5.6639025E-005, 5.6639025E-005, 5.6639025E-005, 5.6639025E-005, 5.6639025E-005, 1.6291450E-003, 7.4305106E-006
 4.0009756E+001, 2.0663814E-001, 2.0755368E-001, 2.2355915E-006, 9.2123418E-004, 3.6796999E+001, 1.1182338E+001,-7.0161677E-002, 2.6350362E+002, 7.4311029E-005, 7.4311029E-005, 7.4311029E-005, 7.4311029E-005, 7.4311029E-005, 1.7139933E-003, 8.0365935E-006
 4.1012940E+001, 2.0662952E-001, 2.0755368E-001, 2.2566518E-006, 9.2627254E-004, 3.6908846E+001, 1.0871887E+001,-3.8907650E-002, 2.7099631E+002, 1.3338871E-004, 1.3338871E-004, 1.3338871E-004, 1.3338871E-004, 1.3338871E-004, 1.8009512E-003, 8.6630417E-006
 4.2007489E+001, 2.0652175E-001, 2.0755368E-001, 2.5198106E-006, 9.8922934E-004, 3.7975138E+001, 1.0761348E+001, 4.9534825E-002, 2.7688366E+002, 1.1444509E-004, 1.1444509E-004, 1.1444509E-004, 1.1444509E-004, 1.1444509E-004, 1.8898314E-003, 9.3079707E-006
 4.3000333E+001, 2.0653029E-001, 2.0755368E-001, 2.4989398E-006, 9.8423632E-004, 3.7827797E+001, 1.1334453E+001,-6.6628948E-003, 2.8181124E+002, 1.1734646E-004, 1.1734646E-004, 1.1734646E-004, 1.1734646E-004, 1.1734646E-004, 1.9814150E-003, 9.9646058E-006
 4.4010537E+001, 2.0647913E-001, 2.0755368E-001, 2.6238877E-006, 1.0141283E-003, 3.7980452E+001, 1.1523042E+001,-6.0694124E-002, 2.9063099E+002, 1.6698385E-004, 1.6698385E-004, 1.6698385E-004, 1.6698385E-004, 1.6698385E-004, 2.0761624E-003, 1.0619072E-005
 4.5000959E+001, 2.0621401E-001, 2.0755368E-001, 3.2712866E-006, 1.1690089E-003, 4.0502034E+001, 1.2263988E+001, 3.2633358E-002, 2.9756457E+002, 1.6540280E-004, 1.6540280E-004, 1.6540280E-004, 1.6540280E-004, 1.6540280E-004, 2.1719703E-003, 1.1290696E-005
 4.6010063E+001, 2.0606070E-001, 2.0755368E-001, 3.6456558E-006, 1.2585714E-003, 4.1891658E+001, 1.2132063E+001, 3.0595773E-002, 3.0306122E+002, 1.8282272E-004, 1.8282272E-004, 1.8282272E-004, 1.8282272E-004, 1.8282272E-004, 2.2707338E-003, 1.1995429E-005
 4.7013385E+001, 2.0594713E-001, 2.0755368E-001, 3.9229875E-006, 1.3249190E-003, 4.2476780E+001, 1.2362145E+001,-9.7911289E-002, 3.0916731E+002, 2.3734598E-004, 2.3734598E-004, 2.3734598E-004, 2.3734598E-004, 2.3734598E-004, 2.3725386E-003, 1.2742821E-005
 4.8007933E+001, 2.0592669E-001, 2.0755368E-001, 3.9729099E-006, 1.3368623E-003, 4.2347468E+001, 1.2988509E+001, 8.3462797E-003, 3.1606363E+002, 3.1573892E-004, 3.1573892E-004, 3.1573892E-004, 3.1573892E-004, 3.1573892E-004, 2.4747994E-003, 1.3531841E-005
 4.9016960E+001, 2.0592610E-001, 2.0755368E-001, 3.9743491E-006, 1.3372068E-003, 4.2184174E+001, 1.3831891E+001, 1.7995724E-002, 3.2244467E+002, 2.6412152E-004, 2.6412152E-004, 2.6412152E-004, 2.6412152E-004, 2.6412152E-004, 2.5795689E-003, 1.4369447E-005
 5.0005772E+001, 2.0590169E-001, 2.0755368E-001, 4.0339584E-006, 1.3514678E-003, 4.2604277E+001, 1.3700833E+001,-1.6139771E-002, 3.3263213E+002, 4.1579730E-004, 4.1579730E-004, 4.1579730E-004, 4.1579730E-004, 4.1579730E-004, 2.6869142E-003, 1.5249219E-005
 5.1002602E+001, 2.0594284E-001, 2.0755368E-001, 3.9334605E-006, 1.3274247E-003, 4.2308988E+001, 1.3480893E+001,-5.7789620E-002, 3.3758779E+002, 4.1587856E-004, 4.1587856E-004, 4.1587856E-004, 4.1587856E-004, 4.1587856E-004, 2.7950370E-003, 1.6105512E-005
 5.2008053E+001, 2.0586689E-001, 2.0755368E-001, 4.1189383E-006, 1.3717976E-003, 4.3003379E+001, 1.4770386E+001, 4.9479385E-002, 3.4295736E+002, 3.7406853E-004, 3.7406853E-004, 3.7406853E-004, 3.7406853E-004, 3.7406853E-004, 2.9061637E-003, 1.7002025E-005
 5.3011773E+001, 2.0598226E-001, 2.0755368E-001, 3.8371955E-006, 1.3043945E-003, 4.1987633E+001, 1.6397014E+001,-6.6762900E-002, 3.4799813E+002, 3.9684269E-004, 3.9684269E-004, 3.9684269E-004, 3.9684269E-004, 3.9684269E-004, 3.0205078E-003, 1.7921670E-005
 5.4007530E+001, 2.0564865E-001, 2.0755368E-001, 4.6518401E-006, 1.4992870E-003, 4.4952112E+001, 1.6184939E+001,-1.2198165E-001, 3.5601863E+002, 4.5802236E-004, 4.5802236E-004, 4.5802236E-004, 4.5802236E-004, 4.5802236E-004, 3.1364135E-003, 1.8846741E-005
 5.5000801E+001, 2.0536492E-001, 2.0755368E-001, 5.3446814E-006, 1.6650400E-003, 4.7311338E+001, 1.6398730E+001,-3.6857782E-002, 3.6514855E+002, 4.8226159E-004, 4.8226159E-004, 4.8226159E-004, 4.8226159E-004, 4.8226159E-004, 3.2531858E-003, 1.9786163E-005
 5.6003163E+001, 2.0537702E-001, 2.0755368E-001, 5.3151465E-006, 1.6579742E-003, 4.6838777E+001, 1.7105179E+001,-1.2898264E-001, 3.6881326E+002, 5.1988466E-004, 5.1988466E-004, 5.1988466E-004, 5.1988466E-004, 5.1988466E-004, 3.3730702E-003, 2.0713334E-005
 5.7004743E+001, 2.0533740E-001, 2.0755368E-001, 5.4118935E-006, 1.6811197E-003, 4.7093737E+001, 1.6939643E+001,-2.5154058E-001, 3.7727684E+002, 7.2160266E-004, 7.2160266E-004, 7.2160266E-004, 7.2160266E-004, 7.2160266E-004, 3.4956825E-003, 2.1741656E-005
 5.8014490E+001, 2.0520129E-001, 2.0755368E-001, 5.7442591E-006, 1.7606340E-003, 4.8117423E+001, 1.7109328E+001,-1.4720837E-001, 3.8403035E+002, 6.5692585E-004, 6.5692585E-004, 6.5692585E-004, 6.5692585E-004, 6.5692585E-004, 3.6202010E-003, 2.2805481E-005
 5.9010498E+001, 2.0517248E-001, 2.0755368E-001, 5.8146170E-006, 1.7774661E-003, 4.8191714E+001, 1.7414653E+001,-2.5119311E-001, 3.8843634E+002, 7.0594725E-004, 7.0594725E-004, 7.0594725E-004, 7.0594725E-004, 7.0594725E-004, 3.7481470E-003, 2.3966043E-005
 6.0014168E+001, 2.0529131E-001, 2.0755367E-001, 5.5244533E-006, 1.7080481E-003, 4.6967048E+001, 1.9102116E+001,-2.6322388E-001, 3.9699690E+002, 7.5323220E-004, 7.5323220E-004, 7.5323220E-004, 7.5323220E-004, 7.5323220E-004, 3.8776089E-003, 2.5158049E-005
 6.1006217E+001, 2.0525046E-001, 2.0755367E-001, 5.6242205E-006, 1.7319162E-003, 4.7268243E+001, 1.9100734E+001,-3.1789140E-001, 4.0370355E+002, 9.3029357E-004, 9.3029357E-004, 9.3029357E-004, 9.3029357E-004, 9.3029357E-004, 4.0077201E-003, 2.6364118E-005
 6.2009685E+001, 2.0494403E-001, 2.0755367E-001, 6.3724791E-006, 1.9109285E-003, 4.9830384E+001, 1.8957363E+001,-2.9394181E-001, 4.1188449E+002, 8.9202628E-004, 8.9202628E-004, 8.9202628E-004, 8.9202628E-004, 8.9202628E-004, 4.1390181E-003, 2.7664558E-005
 6.3006674E+001, 2.0493674E-001, 2.0755367E-001, 6.3902988E-006, 1.9151919E-003, 4.9477752E+001, 1.9460094E+001,-3.1673883E-001, 4.1525164E+002, 8.5270068E-004, 8.5270068E-004, 8.5270068E-004, 8.5270068E-004, 8.5270068E-004, 4.2733132E-003, 2.9033174E-005
 6.4011742E+001, 2.0472573E-001, 2.0755367E-001, 6.9055651E-006, 2.0384639E-003, 5.1276265E+001, 2.0020965E+001,-3.7050382E-001, 4.2033494E+002, 9.0699131E-004, 9.0699131E-004, 9.0699131E-004, 9.0699131E-004, 9.0699131E-004, 4.4079674E-003, 3.0415017E-005
 6.5007366E+001, 2.0460657E-001, 2.0755367E-001, 7.1965286E-006, 2.1080736E-003, 5.2412505E+001, 2.1406199E+001,-3.2864249E-001, 4.3199850E+002, 1.1886336E-003, 1.1886336E-003, 1.1886336E-003, 1.1886336E-003, 1.1886336E-003, 4.5442079E-003, 3.1902654E-005
 6.6006759E+001, 2.0458871E-001, 2.0755367E-001, 7.2401375E-006, 2.1185067E-003, 5.2487332E+001, 2.1402106E+001,-2.7558893E-001, 4.3603476E+002, 1.1780200E-003, 1.1780200E-003, 1.1780200E-003, 1.1780200E-003, 1.1780200E-003, 4.6829520E-003, 3.3446470E-005
 6.7008126E+001, 2.0442728E-001, 2.0755367E-001, 7.6343163E-006, 2.2128098E-003, 5.3995735E+001, 2.1440333E+001,-3.4044861E-001, 4.4418386E+002, 1.2258935E-003, 1.2258935E-003, 1.2258935E-003, 1.2258935E-003, 1.2258935E-003, 4.8236793E-003, 3.4994424E-005
 6.8009165E+001, 2.0437998E-001, 2.0755367E-001, 7.7498324E-006, 2.2404461E-003, 5.4175592E+001, 2.1156545E+001,-2.5449337E-001, 4.4642660E+002, 1.1139402E-003, 1.1139402E-003, 1.1139402E-003, 1.1139402E-003, 1.1139402E-003, 4.9645073E-003, 3.6693926E-005
 6.9009101E+001, 2.0422308E-001, 2.0755367E-001, 8.1329542E-006, 2.3321040E-003, 5.5745224E+001, 2.1948924E+001,-1.8678224E-001, 4.5835247E+002, 1.1264388E-003, 1.1264388E-003, 1.1264388E-003, 1.1264388E-003, 1.1264388E-003, 5.1084160E-003, 3.8521619E-005
 7.0003115E+001, 2.0415983E-001, 2.0755367E-001, 8.2873889E-006, 2.3690514E-003, 5.6500835E+001, 2.3698701E+001,-2.3399107E-001, 4.6433551E+002, 1.2449103E-003, 1.2449103E-003, 1.2449103E-003, 1.2449103E-003, 1.2449103E-003, 5.2550964E-003, 4.0374842E-005
 7.1006909E+001, 2.0410317E-001, 2.0755366E-001, 8.4257566E-006, 2.4021548E-003, 5.6945492E+001, 2.4242379E+001,-1.4444273E-001, 4.7036215E+002, 1.2284697E-003, 1.2284697E-003, 1.2284697E-003, 1.2284697E-003, 1.2284697E-003, 5.4044611E-003, 4.2219670E-005
 7.2000387E+001, 2.0415984E-001, 2.0755362E-001, 8.2873670E-006, 2.3690470E-003, 5.6543465E+001, 2.3764281E+001,-2.0550737E-001, 4.7299503E+002, 1.2840986E-003, 1.2840986E-003, 1.2840986E-003, 1.2840986E-003, 1.2840986E-003, 5.5563454E-003, 4.4046248E-005
 7.3010996E+001, 2.0431407E-001, 2.0755358E-001, 7.9107524E-006, 2.2789456E-003, 5.5058929E+001, 2.4780035E+001,-2.0584205E-001, 4.8770720E+002, 1.7336557E-003, 1.7336557E-003, 1.7336557E-003, 1.7336557E-003, 1.7336557E-003, 5.7093419E-003, 4.5950681E-005
 7.4010825E+001, 2.0439043E-001, 2.0755353E-001, 7.7242907E-006, 2.2343370E-003, 5.4222162E+001, 2.5658269E+001,-1.2638086E-001, 4.8767689E+002, 1.7642038E-003, 1.7642038E-003, 1.7642038E-003, 1.7642038E-003, 1.7642038E-003, 5.8657644E-003, 4.7919418E-005
 7.5005593E+001, 2.0436908E-001, 2.0755346E-001, 7.7764531E-006, 2.2468161E-003, 5.3889409E+001, 2.5365208E+001,-2.5369737E-001, 4.8898726E+002, 1.2998415E-003, 1.2998415E-003, 1.2998415E-003, 1.2998415E-003, 1.2998415E-003, 6.0204127E-003, 4.9930936E-005
 7.6002438E+001, 2.0430417E-001, 2.0755321E-001, 7.9349535E-006, 2.2847354E-003, 5.4417980E+001, 2.5957269E+001,-5.9825155E-002, 5.0325479E+002, 1.3536293E-003, 1.3536293E-003, 1.3536293E-003, 1.3536293E-003, 1.3536293E-003, 6.1753142E-003, 5.2054055E-005
 7.7008912E+001, 2.0400752E-001, 2.0754085E-001, 8.6593386E-006, 2.4580389E-003, 5.6459771E+001, 2.5734467E+001,-1.1538359E-001, 5.1488929E+002, 1.5568281E-003, 1.5568281E-003, 1.5568281E-003, 1.5568281E-003, 1.5568281E-003, 6.3354115E-003, 5.4252176E-005
 7.8006340E+001, 2.0396042E-001, 2.0750161E-001, 8.7743466E-006, 2.4855540E-003, 5.6570246E+001, 2.5141865E+001,-1.6542728E-001, 5.1707578E+002, 1.7875371E-003, 1.7875371E-003, 1.7875371E-003, 1.7875371E-003, 1.7875371E-003, 6.4977376E-003, 5.6520975E-005
 7.9000495E+001, 2.0409086E-001, 2.0746166E-001, 8.4558246E-006, 2.4093498E-003, 5.5552180E+001, 2.5246574E+001, 4.2679861E-002, 5.2435724E+002, 1.6667812E-003, 1.6667812E-003, 1.6667812E-003, 1.6667812E-003, 1.6667812E-003, 6.6595118E-003, 5.8733934E-005
 8.0007345E+001, 2.0411250E-001, 2.0743960E-001, 8.4029976E-006, 2.3967114E-003, 5.5184423E+001, 2.4896941E+001,-1.9916483E-001, 5.3801355E+002, 2.0161934E-003, 2.0161934E-003, 2.0161934E-003, 2.0161934E-003, 2.0161934E-003, 6.8258039E-003, 6.0975525E-005
 8.1007903E+001, 2.0402426E-001, 2.0743472E-001, 8.6184612E-006, 2.4482593E-003, 5.5973041E+001, 2.5805114E+001,-4.2688877E-002, 5.3394840E+002, 2.1550310E-003, 2.1550310E-003, 2.1550310E-003, 2.1550310E-003, 2.1550310E-003, 6.9927928E-003, 6.3240711E-005
 8.2012560E+001, 2.0403219E-001, 2.0742970E-001, 8.5991098E-006, 2.4436278E-003, 5.5899910E+001, 2.7098954E+001,-1.4552655E-001, 5.4039084E+002, 2.1147301E-003, 2.1147301E-003, 2.1147301E-003, 2.1147301E-003, 2.1147301E-003, 7.1603448E-003, 6.5530751E-005
 8.3006517E+001, 2.0388893E-001, 2.0742501E-001, 8.9489756E-006, 2.5273278E-003, 5.6193720E+001, 2.6358461E+001,-1.7199699E-001, 5.4711845E+002, 2.1370870E-003, 2.1370870E-003, 2.1370870E-003, 2.1370870E-003, 2.1370870E-003, 7.3318511E-003, 6.7855819E-005
 8.4002308E+001, 2.0367587E-001, 2.0742851E-001, 9.4692976E-006, 2.6518097E-003, 5.6684489E+001, 2.6437162E+001,-1.7437531E-001, 5.5533212E+002, 2.4409470E-003, 2.4409470E-003, 2.4409470E-003, 2.4409470E-003, 2.4409470E-003, 7.5023490E-003, 7.0280047E-005
 8.5006565E+001, 2.0350218E-001, 2.0743516E-001, 9.8934518E-006, 2.7532847E-003, 5.7023348E+001, 2.7052785E+001,-2.1241240E-001, 5.6594410E+002, 2.4763626E-003, 2.4763626E-003, 2.4763626E-003, 2.4763626E-003, 2.4763626E-003, 7.6775486E-003, 7.2832814E-005
