s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kW,kW,kW,kW,kg,kg
 9.0269928E+000, 2.0755368E-001, 2.0755368E-001, 3.8584679E-061, 3.8640237E-004, 2.2002356E+001, 1.9465155E-258, 1.9117071E+000, 2.3350672E+001, 2.1490044E-019, 2.1490044E-019, 2.1490044E-019, 2.1490044E-019, 2.1490044E-019, 3.3534076E-005, 2.1669381E-011
 1.0031397E+001, 2.0755368E-001, 2.0755368E-001, 1.9290883E-051, 3.8640237E-004, 2.2002827E+001, 1.4585405E-250, 2.2015166E+000, 2.5902509E+001, 2.0308210E-018, 2.0308210E-018, 2.0308210E-018, 2.0308210E-018, 2.0308210E-018, 4.1798547E-005, 9.5151268E-010
 1.1016587E+001, 2.0755368E-001, 2.0755368E-001, 3.1295813E-044, 3.8640237E-004, 2.2003350E+001, 6.8605118E-235, 2.4914106E+000, 2.8832320E+001, 4.7360038E-018, 4.7360038E-018, 4.7360038E-018, 4.7360038E-018, 4.7360038E-018, 5.0908088E-005, 5.4425689E-009
 1.2019494E+001, 2.0755368E-001, 2.0755368E-001, 5.2554999E-033, 3.8640237E-004, 2.2003947E+001, 5.8726350E-216, 2.7641722E+000, 3.1482445E+001, 2.4628076E-017, 2.4628076E-017, 2.4628076E-017, 2.4628076E-017, 2.4628076E-017, 6.0949637E-005, 1.1653134E-008
 1.3025667E+001, 2.0755368E-001, 2.0755368E-001, 2.6163049E-024, 3.8640237E-004, 2.2004786E+001, 2.6209864E-193, 3.0590506E+000, 3.4292553E+001, 6.9208753E-017, 6.9208753E-017, 6.9208753E-017, 6.9208753E-017, 6.9208753E-017, 7.2001530E-005, 2.0783909E-008
 1.4008892E+001, 2.0755368E-001, 2.0755368E-001, 2.6257332E-016, 3.8640237E-004, 2.2006045E+001, 1.1345706E-169, 3.4322989E+000, 3.7082855E+001, 1.4683490E-016, 1.4683490E-016, 1.4683490E-016, 1.4683490E-016, 1.4683490E-016, 8.3849996E-005, 3.1122364E-008
 1.5004300E+001, 2.0755368E-001, 2.0755368E-001, 2.9268944E-013, 3.8640244E-004, 2.2007126E+001, 1.9795344E-145, 3.8020455E+000, 3.9823050E+001, 6.2191465E-016, 6.2191465E-016, 6.2191465E-016, 6.2191465E-016, 6.2191465E-016, 9.6545470E-005, 4.3550149E-008
 1.6006130E+001, 2.0755367E-001, 2.0755368E-001, 2.9557518E-012, 3.8640308E-004, 2.2007669E+001, 2.4086185E-125, 4.0846610E+000, 4.2452967E+001, 7.5851827E-016, 7.5851827E-016, 7.5851827E-016, 7.5851827E-016, 7.5851827E-016, 1.1025112E-004, 6.0976945E-008
 1.7027723E+001, 2.0755367E-001, 2.0755368E-001, 7.1632276E-012, 3.8640408E-004, 2.2008274E+001, 4.0004999E-106, 4.5076595E+000, 4.5485525E+001, 1.1779107E-014, 1.1779107E-014, 1.1779107E-014, 1.1779107E-014, 1.1779107E-014, 1.2506348E-004, 7.9830662E-008
 1.8014348E+001, 2.0755367E-001, 2.0755368E-001, 1.2774360E-011, 3.8640543E-004, 2.2008943E+001, 6.3004622E-090, 4.8795689E+000, 4.8160486E+001, 1.8542719E-014, 1.8542719E-014, 1.8542719E-014, 1.8542719E-014, 1.8542719E-014, 1.4069738E-004, 1.0256705E-007
 1.9000973E+001, 2.0755367E-001, 2.0755368E-001, 2.0730131E-011, 3.8640733E-004, 2.2009718E+001, 1.8678797E-076, 5.2404915E+000, 5.0874727E+001, 2.0338281E-014, 2.0338281E-014, 2.0338281E-014, 2.0338281E-014, 2.0338281E-014, 1.5695200E-004, 1.2774113E-007
 2.0017496E+001, 2.0755366E-001, 2.0755368E-001, 3.6554795E-011, 3.8641112E-004, 2.2010672E+001, 3.6872604E-065, 5.5447346E+000, 5.3673056E+001, 1.3299641E-013, 1.3299641E-013, 1.3299641E-013, 1.3299641E-013, 1.3299641E-013, 1.7434860E-004, 1.5894223E-007
 2.1004121E+001, 2.0755365E-001, 2.0755368E-001, 5.2761414E-011, 3.8641499E-004, 2.2011668E+001, 2.7743492E-055, 5.9535256E+000, 5.6449851E+001, 6.5864818E-014, 6.5864818E-014, 6.5864818E-014, 6.5864818E-014, 6.5864818E-014, 1.9265302E-004, 1.9504767E-007
 2.2020644E+001, 2.0755366E-001, 2.0755368E-001, 4.3424037E-011, 3.8641276E-004, 2.2012270E+001, 2.8656390E-046, 6.3632345E+000, 5.9258923E+001, 2.0343937E-013, 2.0343937E-013, 2.0343937E-013, 2.0343937E-013, 2.0343937E-013, 2.1186056E-004, 2.3154525E-007
 2.3021369E+001, 2.0755366E-001, 2.0755368E-001, 3.7800988E-011, 3.8641141E-004, 2.2013091E+001, 1.3837401E-038, 6.8934452E+000, 6.2116713E+001, 2.9763241E-013, 2.9763241E-013, 2.9763241E-013, 2.9763241E-013, 2.9763241E-013, 2.3211187E-004, 2.7057472E-007
 2.4023506E+001, 2.0755366E-001, 2.0755368E-001, 3.9294316E-011, 3.8641177E-004, 2.2013901E+001, 7.8881597E-032, 7.1637920E+000, 6.4667163E+001, 1.2775912E-012, 1.2775912E-012, 1.2775912E-012, 1.2775912E-012, 1.2775912E-012, 2.5313214E-004, 3.1572829E-007
 2.5015939E+001, 2.0755366E-001, 2.0755368E-001, 4.6805767E-011, 3.8641357E-004, 2.2015059E+001, 8.3607323E-026, 7.6665767E+000, 6.7639967E+001, 6.9325371E-013, 6.9325371E-013, 6.9325371E-013, 6.9325371E-013, 6.9325371E-013, 2.7494509E-004, 3.6553609E-007
 2.6013462E+001, 2.0755365E-001, 2.0755368E-001, 5.1265097E-011, 3.8641463E-004, 2.2016080E+001, 1.8712357E-020, 7.9820774E+000, 7.0294940E+001, 4.7697948E-012, 4.7697948E-012, 4.7697948E-012, 4.7697948E-012, 4.7697948E-012, 2.9761599E-004, 4.2210890E-007
 2.7017739E+001, 2.0755365E-001, 2.0755368E-001, 6.1384104E-011, 3.8641706E-004, 2.2017467E+001, 1.1777519E-015, 8.3870086E+000, 7.3148417E+001, 3.5864275E-012, 3.5864275E-012, 3.5864275E-012, 3.5864275E-012, 3.5864275E-012, 3.2129945E-004, 4.8512275E-007
 2.8010402E+001, 2.0755364E-001, 2.0755368E-001, 8.1428339E-011, 3.8642185E-004, 2.2019030E+001, 6.6473859E-012, 8.8241978E+000, 7.5698478E+001, 5.9361258E-012, 5.9361258E-012, 5.9361258E-012, 5.9361258E-012, 5.9361258E-012, 3.4581287E-004, 5.5128124E-007
 2.9001907E+001, 2.0755364E-001, 2.0755368E-001, 9.0600305E-011, 3.8642404E-004, 2.2020320E+001, 2.1384470E-006, 9.2245233E+000, 7.8624588E+001, 3.2931619E-011, 3.2931619E-011, 3.2931619E-011, 3.2931619E-011, 3.2931619E-011, 3.7104803E-004, 6.2278164E-007
 3.0014012E+001, 2.0755363E-001, 2.0755368E-001, 1.0489384E-010, 3.8642746E-004, 2.2021655E+001, 2.5260535E-001, 9.5467339E+000, 8.1203332E+001, 2.7772237E-011, 2.7772237E-011, 2.7772237E-011, 2.7772237E-011, 2.7772237E-011, 3.9739642E-004, 7.0470632E-007
 3.1016457E+001, 2.0755361E-001, 2.0755368E-001, 1.5977591E-010, 3.8644059E-004, 2.2023579E+001, 1.7698565E+000, 1.0106700E+001, 8.4248837E+001, 1.1558607E-010, 1.1558607E-010, 1.1558607E-010, 1.1558607E-010, 1.1558607E-010, 4.2481757E-004, 7.8784313E-007
 3.2008932E+001, 2.0755356E-001, 2.0755368E-001, 2.8798083E-010, 3.8647127E-004, 2.2025782E+001, 2.7909257E+000, 1.0501861E+001, 8.7006281E+001, 1.8873216E-010, 1.8873216E-010, 1.8873216E-010, 1.8873216E-010, 1.8873216E-010, 4.5283181E-004, 8.7368550E-007
 3.3016051E+001, 2.0755340E-001, 2.0755368E-001, 6.7691070E-010, 3.8656431E-004, 2.2029512E+001, 3.2884520E+000, 1.0846302E+001, 8.9786436E+001, 1.8523812E-010, 1.8523812E-010, 1.8523812E-010, 1.8523812E-010, 1.8523812E-010, 4.8182679E-004, 9.7126920E-007
 3.4017970E+001, 2.0755272E-001, 2.0755368E-001, 2.3379937E-009, 3.8696170E-004, 2.2039649E+001, 3.1959719E+000, 1.1169419E+001, 9.2345726E+001, 1.2118075E-009, 1.2118075E-009, 1.2118075E-009, 1.2118075E-009, 1.2118075E-009, 5.1180903E-004, 1.0788943E-006
 3.5009274E+001, 2.0748943E-001, 2.0755368E-001, 1.5685790E-007, 4.2392827E-004, 2.2718672E+001, 3.5924219E+000, 1.1537229E+001, 9.5181152E+001, 9.4656340E-010, 9.4656340E-010, 9.4656340E-010, 9.4656340E-010, 9.4656340E-010, 5.4244873E-004, 1.1998904E-006
 3.6018667E+001, 2.0716868E-001, 2.0755368E-001, 9.4009362E-007, 6.1130569E-004, 2.6087062E+001, 4.0489421E+000, 1.1996212E+001, 9.7892360E+001, 1.0572082E-009, 1.0572082E-009, 1.0572082E-009, 1.0572082E-009, 1.0572082E-009, 5.7404630E-004, 1.3255184E-006
 3.7000820E+001, 2.0699899E-001, 2.0755368E-001, 1.3544543E-006, 7.1043529E-004, 2.7797630E+001, 3.8981373E+000, 1.2584616E+001, 1.0100990E+002, 1.0968505E-009, 1.0968505E-009, 1.0968505E-009, 1.0968505E-009, 1.0968505E-009, 6.0638969E-004, 1.4498529E-006
 3.8013209E+001, 2.0695656E-001, 2.0755368E-001, 1.4580779E-006, 7.3522567E-004, 2.8190711E+001, 3.1465486E+000, 1.2916082E+001, 1.0332954E+002, 1.3967243E-009, 1.3967243E-009, 1.3967243E-009, 1.3967243E-009, 1.3967243E-009, 6.3961760E-004, 1.5846758E-006
 3.9003589E+001, 2.0696960E-001, 2.0755368E-001, 1.4262268E-006, 7.2760578E-004, 2.8056167E+001, 2.8919230E+000, 1.3243009E+001, 1.0646055E+002, 2.5428227E-009, 2.5428227E-009, 2.5428227E-009, 2.5428227E-009, 2.5428227E-009, 6.7388807E-004, 1.7378088E-006
 4.0020379E+001, 2.0701526E-001, 2.0755368E-001, 1.3147312E-006, 7.0093213E-004, 2.7606881E+001, 2.5584696E+000, 1.3755620E+001, 1.0888555E+002, 4.9592553E-009, 4.9592553E-009, 4.9592553E-009, 4.9592553E-009, 4.9592553E-009, 7.0910990E-004, 1.8966710E-006
 4.1013199E+001, 2.0710598E-001, 2.0755368E-001, 1.0932101E-006, 6.4793650E-004, 2.6679285E+001, 3.2444457E+000, 1.4234336E+001, 1.1184674E+002, 3.6217050E-009, 3.6217050E-009, 3.6217050E-009, 3.6217050E-009, 3.6217050E-009, 7.4520540E-004, 2.0662817E-006
 4.2012207E+001, 2.0718513E-001, 2.0755368E-001, 8.9992954E-007, 6.0169703E-004, 2.5863174E+001, 5.0026284E+000, 1.4594652E+001, 1.1489695E+002, 8.1373090E-009, 8.1373090E-009, 8.1373090E-009, 8.1373090E-009, 8.1373090E-009, 7.8181997E-004, 2.2395309E-006
 4.3006444E+001, 2.0715945E-001, 2.0755368E-001, 9.6264444E-007, 6.1670063E-004, 2.6149603E+001, 5.3504847E+000, 1.5088143E+001, 1.1731140E+002, 1.2106632E-008, 1.2106632E-008, 1.2106632E-008, 1.2106632E-008, 1.2106632E-008, 8.1943676E-004, 2.4261031E-006
 4.4000781E+001, 2.0710060E-001, 2.0755368E-001, 1.1063385E-006, 6.5107730E-004, 2.6741257E+001, 5.5427599E+000, 1.5463551E+001, 1.2004775E+002, 7.6290106E-009, 7.6290106E-009, 7.6290106E-009, 7.6290106E-009, 7.6290106E-009, 8.5764943E-004, 2.6236627E-006
 4.5014258E+001, 2.0710095E-001, 2.0755368E-001, 1.1054723E-006, 6.5087005E-004, 2.6712080E+001, 5.3827441E+000, 1.6124427E+001, 1.2280835E+002, 6.9738323E-009, 6.9738323E-009, 6.9738323E-009, 6.9738323E-009, 6.9738323E-009, 8.9720929E-004, 2.8174521E-006
 4.6005251E+001, 2.0716634E-001, 2.0755368E-001, 9.4581549E-007, 6.1267456E-004, 2.6019306E+001, 5.3102194E+000, 1.6543132E+001, 1.2584712E+002, 1.4515247E-008, 1.4515247E-008, 1.4515247E-008, 1.4515247E-008, 1.4515247E-008, 9.3757295E-004, 3.0237758E-006
 4.7011246E+001, 2.0721861E-001, 2.0755368E-001, 8.1817648E-007, 5.8213883E-004, 2.5475268E+001, 6.3007773E+000, 1.7098341E+001, 1.2879359E+002, 3.0309560E-008, 3.0309560E-008, 3.0309560E-008, 3.0309560E-008, 3.0309560E-008, 9.7865189E-004, 3.2300737E-006
 4.8000600E+001, 2.0722515E-001, 2.0755368E-001, 8.0220594E-007, 5.7831812E-004, 2.5410714E+001, 6.5357395E+000, 1.7477726E+001, 1.3097942E+002, 8.3487637E-008, 8.3487637E-008, 8.3487637E-008, 8.3487637E-008, 8.3487637E-008, 1.0204778E-003, 3.4399065E-006
 4.9005261E+001, 2.0704528E-001, 2.0755368E-001, 1.2414186E-006, 6.8339318E-004, 2.7239819E+001, 7.2384469E+000, 1.7822793E+001, 1.3360776E+002, 6.7925727E-008, 6.7925727E-008, 6.7925727E-008, 6.7925727E-008, 6.7925727E-008, 1.0631906E-003, 3.6621821E-006
 5.0006386E+001, 2.0692284E-001, 2.0755368E-001, 1.5404035E-006, 7.5492083E-004, 2.8464975E+001, 7.4556807E+000, 1.8136885E+001, 1.3717950E+002, 2.0500651E-007, 2.0500651E-007, 2.0500651E-007, 2.0500651E-007, 2.0500651E-007, 1.1071224E-003, 3.9034692E-006
 5.1010161E+001, 2.0696605E-001, 2.0755368E-001, 1.4348724E-006, 7.2967410E-004, 2.8030689E+001, 6.9981046E+000, 1.8522517E+001, 1.3927565E+002, 1.7639090E-007, 1.7639090E-007, 1.7639090E-007, 1.7639090E-007, 1.7639090E-007, 1.1516886E-003, 4.1603733E-006
 5.2009783E+001, 2.0688595E-001, 2.0755368E-001, 1.6304774E-006, 7.7646967E-004, 2.8850244E+001, 7.1256519E+000, 1.9093808E+001, 1.4238929E+002, 2.4005990E-007, 2.4005990E-007, 2.4005990E-007, 2.4005990E-007, 2.4005990E-007, 1.1971968E-003, 4.4209028E-006
 5.3006377E+001, 2.0674175E-001, 2.0755368E-001, 1.9825994E-006, 8.6070959E-004, 3.0294696E+001, 7.6170876E+000, 1.9690373E+001, 1.4485793E+002, 2.0669505E-007, 2.0669505E-007, 2.0669505E-007, 2.0669505E-007, 2.0669505E-007, 1.2434364E-003, 4.6856999E-006
 5.4007006E+001, 2.0670688E-001, 2.0755368E-001, 2.0677663E-006, 8.8108450E-004, 3.0590103E+001, 8.2963055E+000, 2.0365701E+001, 1.4799952E+002, 1.8910256E-007, 1.8910256E-007, 1.8910256E-007, 1.8910256E-007, 1.8910256E-007, 1.2905344E-003, 4.9518382E-006
 5.5012474E+001, 2.0671258E-001, 2.0755368E-001, 2.0538438E-006, 8.7775374E-004, 3.0500857E+001, 8.8111109E+000, 2.0886992E+001, 1.5094879E+002, 4.8961227E-007, 4.8961227E-007, 4.8961227E-007, 4.8961227E-007, 4.8961227E-007, 1.3386756E-003, 5.2161983E-006
 5.6001322E+001, 2.0666688E-001, 2.0755368E-001, 2.1654366E-006, 9.0445066E-004, 3.0982864E+001, 8.5032798E+000, 2.1138323E+001, 1.5350243E+002, 8.0171737E-007, 8.0171737E-007, 8.0171737E-007, 8.0171737E-007, 8.0171737E-007, 1.3873875E-003, 5.4965187E-006
 5.7005178E+001, 2.0657991E-001, 2.0755368E-001, 2.3777965E-006, 9.5525458E-004, 3.1899789E+001, 8.3282117E+000, 2.1863672E+001, 1.5565374E+002, 1.9297920E-007, 1.9297920E-007, 1.9297920E-007, 1.9297920E-007, 1.9297920E-007, 1.4369937E-003, 5.7858290E-006
 5.8003204E+001, 2.0650357E-001, 2.0755368E-001, 2.5642175E-006, 9.9985303E-004, 3.2679631E+001, 8.6044228E+000, 2.2030551E+001, 1.5884816E+002, 1.2969717E-006, 1.2969717E-006, 1.2969717E-006, 1.2969717E-006, 1.2969717E-006, 1.4875936E-003, 6.0823365E-006
 5.9002433E+001, 2.0645665E-001, 2.0755368E-001, 2.6787899E-006, 1.0272628E-003, 3.3121314E+001, 8.6708506E+000, 2.2544755E+001, 1.6170636E+002, 4.7041034E-007, 4.7041034E-007, 4.7041034E-007, 4.7041034E-007, 4.7041034E-007, 1.5389432E-003, 6.4028722E-006
 6.0008930E+001, 2.0653790E-001, 2.0755368E-001, 2.4803844E-006, 9.7979721E-004, 3.2116438E+001, 8.2779525E+000, 2.2979614E+001, 1.6529057E+002, 7.4354668E-007, 7.4354668E-007, 7.4354668E-007, 7.4354668E-007, 7.4354668E-007, 1.5913676E-003, 6.7388369E-006
 6.1008811E+001, 2.0657819E-001, 2.0755368E-001, 2.3820147E-006, 9.5626373E-004, 3.1600344E+001, 7.4618824E+000, 2.3387380E+001, 1.6682973E+002, 5.3947441E-007, 5.3947441E-007, 5.3947441E-007, 5.3947441E-007, 5.3947441E-007, 1.6446226E-003, 7.0930827E-006
 6.2010034E+001, 2.0646967E-001, 2.0755368E-001, 2.6469965E-006, 1.0196567E-003, 3.2694590E+001, 7.1875730E+000, 2.4218808E+001, 1.6955856E+002, 1.4477396E-006, 1.4477396E-006, 1.4477396E-006, 1.4477396E-006, 1.4477396E-006, 1.6987290E-003, 7.4332995E-006
 6.3016185E+001, 2.0638335E-001, 2.0755368E-001, 2.8577803E-006, 1.0700835E-003, 3.3525385E+001, 8.3610886E+000, 2.4645309E+001, 1.7254974E+002, 2.1170176E-006, 2.1170176E-006, 2.1170176E-006, 2.1170176E-006, 2.1170176E-006, 1.7537328E-003, 7.7619680E-006
 6.4004658E+001, 2.0628733E-001, 2.0755368E-001, 3.0922675E-006, 1.1261811E-003, 3.4423478E+001, 8.7585103E+000, 2.5341724E+001, 1.7631604E+002, 3.4436571E-006, 3.4436571E-006, 3.4436571E-006, 3.4436571E-006, 3.4436571E-006, 1.8093328E-003, 8.0940449E-006
 6.5010580E+001, 2.0620607E-001, 2.0755368E-001, 3.2907010E-006, 1.1736533E-003, 3.5206293E+001, 9.0764619E+000, 2.6051992E+001, 1.7808228E+002, 1.4126173E-006, 1.4126173E-006, 1.4126173E-006, 1.4126173E-006, 1.4126173E-006, 1.8657111E-003, 8.4170932E-006
 6.6010466E+001, 2.0613946E-001, 2.0755368E-001, 3.4533431E-006, 1.2125630E-003, 3.5863162E+001, 9.1283822E+000, 2.6372027E+001, 1.8129955E+002, 1.5621972E-006, 1.5621972E-006, 1.5621972E-006, 1.5621972E-006, 1.5621972E-006, 1.9232659E-003, 8.7802937E-006
 6.7011485E+001, 2.0605156E-001, 2.0755368E-001, 3.6679877E-006, 1.2639135E-003, 3.6731743E+001, 9.6174519E+000, 2.6661030E+001, 1.8326628E+002, 1.2421737E-006, 1.2421737E-006, 1.2421737E-006, 1.2421737E-006, 1.2421737E-006, 1.9815798E-003, 9.1918542E-006
 6.8018051E+001, 2.0603132E-001, 2.0755368E-001, 3.7174229E-006, 1.2757402E-003, 3.6813344E+001, 9.6475269E+000, 2.6804272E+001, 1.8691149E+002, 3.8990542E-006, 3.8990542E-006, 3.8990542E-006, 3.8990542E-006, 3.8990542E-006, 2.0407848E-003, 9.6012788E-006
 6.9015312E+001, 2.0612553E-001, 2.0755368E-001, 3.4873535E-006, 1.2206995E-003, 3.5741525E+001, 8.9531546E+000, 2.7430478E+001, 1.8931551E+002, 4.3862167E-006, 4.3862167E-006, 4.3862167E-006, 4.3862167E-006, 4.3862167E-006, 2.1007810E-003, 9.9993801E-006
 7.0009465E+001, 2.0610445E-001, 2.0755368E-001, 3.5388367E-006, 1.2330161E-003, 3.5958470E+001, 7.9721844E+000, 2.7840807E+001, 1.9265125E+002, 4.4832709E-006, 4.4832709E-006, 4.4832709E-006, 4.4832709E-006, 4.4832709E-006, 2.1612767E-003, 1.0409779E-005
 7.1003617E+001, 2.0604256E-001, 2.0755368E-001, 3.6899582E-006, 1.2691696E-003, 3.6601251E+001, 8.9246647E+000, 2.8329927E+001, 1.9435764E+002, 3.7719531E-006, 3.7719531E-006, 3.7719531E-006, 3.7719531E-006, 3.7719531E-006, 2.2224430E-003, 1.0837563E-005
 7.2011984E+001, 2.0614330E-001, 2.0755368E-001, 3.4439755E-006, 1.2103220E-003, 3.5546612E+001, 9.9878634E+000, 2.8489134E+001, 1.9780001E+002, 5.4525814E-006, 5.4525814E-006, 5.4525814E-006, 5.4525814E-006, 5.4525814E-006, 2.2849988E-003, 1.1308068E-005
 7.3003916E+001, 2.0622202E-001, 2.0755368E-001, 3.2517568E-006, 1.1643365E-003, 3.4703094E+001, 1.0472881E+001, 2.9028767E+001, 2.0084158E+002, 6.4458010E-006, 6.4458010E-006, 6.4458010E-006, 6.4458010E-006, 6.4458010E-006, 2.3481881E-003, 1.1785748E-005
 7.4001972E+001, 2.0619245E-001, 2.0755368E-001, 3.3239643E-006, 1.1816111E-003, 3.4906402E+001, 1.1121726E+001, 2.9256353E+001, 2.0394848E+002, 8.1823385E-006, 8.1823385E-006, 8.1823385E-006, 8.1823385E-006, 8.1823385E-006, 2.4118546E-003, 1.2290200E-005
 7.5012351E+001, 2.0615118E-001, 2.0755368E-001, 3.4247431E-006, 1.2057209E-003, 3.5111912E+001, 1.0491654E+001, 2.9461042E+001, 2.0549124E+002, 8.7778015E-006, 8.7778015E-006, 8.7778015E-006, 8.7778015E-006, 8.7778015E-006, 2.4769962E-003, 1.2810987E-005
 7.6009666E+001, 2.0610105E-001, 2.0755368E-001, 3.5471521E-006, 1.2350054E-003, 3.5639840E+001, 9.7401094E+000, 2.9594538E+001, 2.0842586E+002, 1.0744244E-005, 1.0744244E-005, 1.0744244E-005, 1.0744244E-005, 1.0744244E-005, 2.5429606E-003, 1.3335830E-005
 7.7007116E+001, 2.0591864E-001, 2.0755368E-001, 3.9925640E-006, 1.3415636E-003, 3.7464327E+001, 1.0100477E+001, 3.0041214E+001, 2.1147394E+002, 1.1777662E-005, 1.1777662E-005, 1.1777662E-005, 1.1777662E-005, 1.1777662E-005, 2.6093325E-003, 1.3880758E-005
 7.8015490E+001, 2.0581461E-001, 2.0755368E-001, 4.2466029E-006, 1.4023386E-003, 3.8490146E+001, 1.0682869E+001, 3.0283319E+001, 2.1525188E+002, 1.7320973E-005, 1.7320973E-005, 1.7320973E-005, 1.7320973E-005, 1.7320973E-005, 2.6768687E-003, 1.4440667E-005
 7.9001340E+001, 2.0568796E-001, 2.0755368E-001, 4.5558676E-006, 1.4763256E-003, 3.9741551E+001, 1.1386634E+001, 3.0159866E+001, 2.1735856E+002, 1.9681965E-005, 1.9681965E-005, 1.9681965E-005, 1.9681965E-005, 1.9681965E-005, 2.7448760E-003, 1.5024486E-005
 8.0013615E+001, 2.0540923E-001, 2.0755368E-001, 5.2365000E-006, 1.6391567E-003, 4.2562606E+001, 1.1721282E+001, 3.0211256E+001, 2.1987069E+002, 1.8342358E-005, 1.8342358E-005, 1.8342358E-005, 1.8342358E-005, 1.8342358E-005, 2.8137129E-003, 1.5641655E-005
 8.1009419E+001, 2.0527075E-001, 2.0755368E-001, 5.5746673E-006, 1.7200582E-003, 4.3871114E+001, 1.2038688E+001, 3.0614517E+001, 2.2269207E+002, 2.1997163E-005, 2.1997163E-005, 2.1997163E-005, 2.1997163E-005, 2.1997163E-005, 2.8838882E-003, 1.6296605E-005
 8.2006144E+001, 2.0536123E-001, 2.0755368E-001, 5.3537222E-006, 1.6672004E-003, 4.2675491E+001, 1.2651153E+001, 3.0406762E+001, 2.2574508E+002, 2.9278226E-005, 2.9278226E-005, 2.9278226E-005, 2.9278226E-005, 2.9278226E-005, 2.9541434E-003, 1.6994518E-005
 8.3000005E+001, 2.0553107E-001, 2.0755368E-001, 4.9389945E-006, 1.5679830E-003, 4.0688881E+001, 1.3491013E+001, 3.0917546E+001, 2.2842538E+002, 2.9410960E-005, 2.9410960E-005, 2.9410960E-005, 2.9410960E-005, 2.9410960E-005, 3.0251355E-003, 1.7724004E-005
 8.4010041E+001, 2.0549722E-001, 2.0755368E-001, 5.0216365E-006, 1.5877539E-003, 4.0938856E+001, 1.4173381E+001, 3.1947796E+001, 2.3088071E+002, 2.1971852E-005, 2.1971852E-005, 2.1971852E-005, 2.1971852E-005, 2.1971852E-005, 3.0973079E-003, 1.8444760E-005
 8.5002238E+001, 2.0549186E-001, 2.0755368E-001, 5.0347414E-006, 1.5908890E-003, 4.0876068E+001, 1.4722291E+001, 3.2058075E+001, 2.3367667E+002, 4.5432176E-005, 4.5432176E-005, 4.5432176E-005, 4.5432176E-005, 4.5432176E-005, 3.1702338E-003, 1.9173934E-005
