m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s
 8.3750000E-002,-2.6794078E+000,NaN,NaN, 8.3750000E-002, 1.6790856E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.5000000E-002,-2.6400697E+000,NaN,NaN, 8.5000000E-002, 1.6486256E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.6250000E-002,-2.6007316E+000,NaN,NaN, 8.6250000E-002, 1.6809451E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.7500000E-002,-2.5516318E+000,NaN,NaN, 8.7500000E-002, 1.6590736E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.8750000E-002,-2.5025321E+000,NaN,NaN, 8.8750000E-002, 1.6974002E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.0000000E-002,-2.4434328E+000,NaN,NaN, 9.0000000E-002, 1.6842897E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.1250000E-002,-2.3843335E+000,NaN,NaN, 9.1250000E-002, 1.7291949E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.2500000E-002,-2.3205409E+000,NaN,NaN, 9.2500000E-002, 1.7166024E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.3750000E-002,-2.2567484E+000,NaN,NaN, 9.3750000E-002, 1.7590011E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.5000000E-002,-2.1916171E+000,NaN,NaN, 9.5000000E-002, 1.7422297E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.6250000E-002,-2.1264858E+000,NaN,NaN, 9.6250000E-002, 1.7797315E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.7500000E-002,-2.0561860E+000,NaN,NaN, 9.7500000E-002, 1.7612484E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.8750000E-002,-1.9858863E+000,NaN,NaN, 9.8750000E-002, 1.7986540E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0000000E-001,-1.9162891E+000,NaN,NaN, 1.0000000E-001, 1.7794716E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0125000E-001,-1.8466919E+000,NaN,NaN, 1.0125000E-001, 1.8145133E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0250000E-001,-1.7781864E+000,NaN,NaN, 1.0250000E-001, 1.7895764E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0375000E-001,-1.7096809E+000,NaN,NaN, 1.0375000E-001, 1.8210961E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0500000E-001,-1.6317589E+000,NaN,NaN, 1.0500000E-001, 1.8046071E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0625000E-001,-1.5538369E+000,NaN,NaN, 1.0625000E-001, 1.8427071E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0750000E-001,-1.4760494E+000,NaN,NaN, 1.0750000E-001, 1.8265511E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0875000E-001,-1.3982618E+000,NaN,NaN, 1.0875000E-001, 1.8621856E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1000000E-001,-1.3260687E+000,NaN,NaN, 1.1000000E-001, 1.8374025E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1125000E-001,-1.2538755E+000,NaN,NaN, 1.1125000E-001, 1.8665723E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1250000E-001,-1.1867510E+000,NaN,NaN, 1.1250000E-001, 1.8460442E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1375000E-001,-1.1196265E+000,NaN,NaN, 1.1375000E-001, 1.8784920E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1500000E-001,-1.0442298E+000,NaN,NaN, 1.1500000E-001, 1.8632417E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1625000E-001,-9.6883314E-001,NaN,NaN, 1.1625000E-001, 1.9000853E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1750000E-001,-9.0006665E-001,NaN,NaN, 1.1750000E-001, 1.8837559E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1875000E-001,-8.3130017E-001,NaN,NaN, 1.1875000E-001, 1.9161591E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2000000E-001,-7.5347560E-001,NaN,NaN, 1.2000000E-001, 1.8985376E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2125000E-001,-6.7565103E-001,NaN,NaN, 1.2125000E-001, 1.9307470E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2250000E-001,-5.9917594E-001,NaN,NaN, 1.2250000E-001, 1.9056816E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2375000E-001,-5.2270086E-001,NaN,NaN, 1.2375000E-001, 1.9295834E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2500000E-001,-5.2270086E-001,NaN,NaN, 1.2500000E-001, 1.9295834E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2625000E-001,-3.6120570E-001,NaN,NaN, 1.2625000E-001, 1.9339957E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2750000E-001,-2.8289615E-001,NaN,NaN, 1.2750000E-001, 1.9217469E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2875000E-001,-2.0458661E-001,NaN,NaN, 1.2875000E-001, 1.9550956E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3000000E-001,-1.2566738E-001,NaN,NaN, 1.3000000E-001, 1.9395379E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3125000E-001,-4.6748163E-002,NaN,NaN, 1.3125000E-001, 1.9708601E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3250000E-001, 2.9103341E-002,NaN,NaN, 1.3250000E-001, 1.9579523E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3375000E-001, 1.0495485E-001,NaN,NaN, 1.3375000E-001, 1.9881287E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3500000E-001, 1.8539572E-001,NaN,NaN, 1.3500000E-001, 1.9762265E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3625000E-001, 2.6583660E-001,NaN,NaN, 1.3625000E-001, 2.0061903E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3750000E-001, 3.4394812E-001,NaN,NaN, 1.3750000E-001, 1.9921656E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3875000E-001, 4.2205963E-001,NaN,NaN, 1.3875000E-001, 2.0185695E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4000000E-001, 4.9705363E-001,NaN,NaN, 1.4000000E-001, 2.0014832E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4125000E-001, 5.7204763E-001,NaN,NaN, 1.4125000E-001, 2.0274477E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4250000E-001, 6.3546065E-001,NaN,NaN, 1.4250000E-001, 2.0119749E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4375000E-001, 6.9887368E-001,NaN,NaN, 1.4375000E-001, 2.0368955E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4500000E-001, 7.6583546E-001,NaN,NaN, 1.4500000E-001, 2.0220819E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4625000E-001, 8.3279724E-001,NaN,NaN, 1.4625000E-001, 2.0479284E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4750000E-001, 8.8640797E-001,NaN,NaN, 1.4750000E-001, 2.0356730E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4875000E-001, 9.4001871E-001,NaN,NaN, 1.4875000E-001, 2.0628315E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5000000E-001, 9.9861234E-001,NaN,NaN, 1.5000000E-001, 2.0509180E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5125000E-001, 1.0572060E+000,NaN,NaN, 1.5125000E-001, 2.0789990E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5250000E-001, 1.1122043E+000,NaN,NaN, 1.5250000E-001, 2.0685825E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5375000E-001, 1.1672027E+000,NaN,NaN, 1.5375000E-001, 2.0983622E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5500000E-001, 1.2321357E+000,NaN,NaN, 1.5500000E-001, 2.0770926E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5625000E-001, 1.2970688E+000,NaN,NaN, 1.5625000E-001, 2.0947337E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5750000E-001, 1.3613599E+000,NaN,NaN, 1.5750000E-001, 2.0735648E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5875000E-001, 1.4256510E+000,NaN,NaN, 1.5875000E-001, 2.0904546E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6000000E-001, 1.4903624E+000,NaN,NaN, 1.6000000E-001, 2.0674954E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6125000E-001, 1.5550738E+000,NaN,NaN, 1.6125000E-001, 2.0823518E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6250000E-001, 1.6157936E+000,NaN,NaN, 1.6250000E-001, 2.0601028E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6375000E-001, 1.6765134E+000,NaN,NaN, 1.6375000E-001, 2.0743064E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6500000E-001, 1.7350421E+000,NaN,NaN, 1.6500000E-001, 2.0539842E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6625000E-001, 1.7935708E+000,NaN,NaN, 1.6625000E-001, 2.0685969E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6750000E-001, 1.8510283E+000,NaN,NaN, 1.6750000E-001, 2.0438604E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6875000E-001, 1.9084858E+000,NaN,NaN, 1.6875000E-001, 2.0536240E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7000000E-001, 1.9674289E+000,NaN,NaN, 1.7000000E-001, 2.0248436E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7125000E-001, 2.0263720E+000,NaN,NaN, 1.7125000E-001, 2.0316986E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7250000E-001, 2.0806103E+000,NaN,NaN, 1.7250000E-001, 2.0083752E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7375000E-001, 2.1348486E+000,NaN,NaN, 1.7375000E-001, 2.0198419E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7500000E-001, 2.1348486E+000,NaN,NaN, 1.7500000E-001, 2.0198419E+000,NaN,NaN,NaN,NaN,NaN,NaN
