s,m/s
 8.1007304E+000, 1.0686320E+000
 8.2011967E+000, 1.0673195E+000
 8.3000185E+000, 1.0635445E+000
 8.4006673E+000, 1.0546531E+000
 8.5000561E+000, 1.0388171E+000
 8.6012407E+000, 1.0221177E+000
 8.7007434E+000, 1.0103620E+000
 8.8016735E+000, 1.0069462E+000
 8.9001652E+000, 1.0122166E+000
 9.0008664E+000, 1.0184845E+000
 9.1015676E+000, 1.0195071E+000
 9.2005904E+000, 1.0159276E+000
 9.3012916E+000, 1.0129996E+000
 9.4003144E+000, 1.0160531E+000
 9.5001764E+000, 1.0228195E+000
 9.6015105E+000, 1.0262377E+000
 9.7003013E+000, 1.0274943E+000
 9.8006872E+000, 1.0211214E+000
 9.9008212E+000, 1.0096161E+000
 1.0000576E+001, 9.9439116E-001
 1.0100727E+001, 9.8195858E-001
 1.0200946E+001, 9.8273616E-001
 1.0300606E+001, 9.8438573E-001
 1.0400267E+001, 9.8062294E-001
 1.0501617E+001, 9.7313190E-001
 1.0600164E+001, 9.5938030E-001
 1.0700579E+001, 9.5144831E-001
 1.0800164E+001, 9.5049292E-001
 1.0901497E+001, 9.5198308E-001
 1.1000559E+001, 9.6354585E-001
 1.1101733E+001, 9.7924949E-001
 1.1200590E+001, 9.9440719E-001
 1.1301312E+001, 1.0057490E+000
 1.1400835E+001, 1.0094243E+000
 1.1501169E+001, 1.0024432E+000
 1.1601136E+001, 9.9576506E-001
 1.1700824E+001, 9.8870369E-001
 1.1800456E+001, 9.8551806E-001
 1.1900088E+001, 9.8631369E-001
 1.2001380E+001, 9.9280957E-001
 1.2100181E+001, 9.9900939E-001
 1.2201224E+001, 1.0052994E+000
 1.2300169E+001, 1.0116100E+000
 1.2401558E+001, 1.0247498E+000
 1.2500499E+001, 1.0290724E+000
 1.2601445E+001, 1.0326903E+000
 1.2700080E+001, 1.0376743E+000
 1.2801454E+001, 1.0494938E+000
 1.2901017E+001, 1.0576801E+000
 1.3001085E+001, 1.0552108E+000
 1.3100430E+001, 1.0540210E+000
 1.3200362E+001, 1.0535285E+000
 1.3300846E+001, 1.0454266E+000
 1.3401481E+001, 1.0341878E+000
 1.3500481E+001, 1.0299646E+000
 1.3600352E+001, 1.0302576E+000
 1.3700078E+001, 1.0280335E+000
 1.3801587E+001, 1.0342882E+000
 1.3901581E+001, 1.0431130E+000
 1.4001012E+001, 1.0475650E+000
 1.4101274E+001, 1.0420799E+000
 1.4200317E+001, 1.0291832E+000
 1.4300537E+001, 1.0118393E+000
 1.4400224E+001, 9.9925858E-001
 1.4500408E+001, 9.9298530E-001
 1.4601333E+001, 9.9415847E-001
 1.4701393E+001, 9.9982006E-001
 1.4801722E+001, 9.9822676E-001
 1.4900472E+001, 9.9545153E-001
 1.5001014E+001, 9.9460959E-001
 1.5100004E+001, 1.0012210E+000
 1.5200530E+001, 1.0150303E+000
 1.5300141E+001, 1.0258832E+000
 1.5401127E+001, 1.0291160E+000
 1.5501709E+001, 1.0277715E+000
 1.5600249E+001, 1.0234668E+000
 1.5701485E+001, 1.0109428E+000
 1.5800119E+001, 9.9845925E-001
 1.5900191E+001, 1.0010244E+000
 1.6000934E+001, 1.0045800E+000
 1.6100007E+001, 1.0030592E+000
 1.6201477E+001, 9.9933457E-001
 1.6301326E+001, 1.0044792E+000
 1.6401175E+001, 1.0096418E+000
 1.6501024E+001, 1.0129422E+000
 1.6600344E+001, 1.0191367E+000
 1.6701088E+001, 1.0129811E+000
 1.6801226E+001, 9.9371201E-001
 1.6901062E+001, 9.7444396E-001
 1.7001344E+001, 9.7246301E-001
 1.7100009E+001, 9.7925587E-001
 1.7200447E+001, 9.8383317E-001
 1.7301293E+001, 9.8404706E-001
 1.7400281E+001, 9.8391132E-001
 1.7501487E+001, 9.8925854E-001
 1.7601614E+001, 9.9282706E-001
 1.7701742E+001, 9.9339738E-001
 1.7800113E+001, 9.8962210E-001
 1.7900511E+001, 9.8955303E-001
 1.8001210E+001, 9.8830420E-001
 1.8100691E+001, 9.7733270E-001
 1.8200617E+001, 9.6345537E-001
 1.8300247E+001, 9.5458659E-001
 1.8401503E+001, 9.4826378E-001
 1.8500968E+001, 9.4581200E-001
 1.8600782E+001, 9.4444446E-001
 1.8700110E+001, 9.4235344E-001
 1.8800900E+001, 9.5025744E-001
 1.8900050E+001, 9.5754976E-001
 1.9001004E+001, 9.6067802E-001
 1.9100154E+001, 9.6306258E-001
 1.9201107E+001, 9.6473227E-001
 1.9301332E+001, 9.6554889E-001
 1.9400366E+001, 9.6188667E-001
 1.9500325E+001, 9.5631604E-001
 1.9600834E+001, 9.6087759E-001
 1.9701299E+001, 9.7460163E-001
 1.9801462E+001, 9.8480831E-001
 1.9900093E+001, 9.8506902E-001
 2.0000368E+001, 9.8584800E-001
 2.0101201E+001, 9.9370913E-001
 2.0200569E+001, 1.0038932E+000
 2.0301773E+001, 1.0159643E+000
 2.0400887E+001, 1.0293238E+000
 2.0500440E+001, 1.0340802E+000
 2.0601039E+001, 1.0319275E+000
 2.0701303E+001, 1.0293385E+000
 2.0801179E+001, 1.0291855E+000
 2.0900022E+001, 1.0352327E+000
 2.1000444E+001, 1.0398921E+000
 2.1101058E+001, 1.0425001E+000
 2.1200359E+001, 1.0401415E+000
 2.1301254E+001, 1.0350802E+000
 2.1400328E+001, 1.0269139E+000
 2.1501189E+001, 1.0280259E+000
 2.1600753E+001, 1.0397789E+000
 2.1700730E+001, 1.0469363E+000
 2.1800075E+001, 1.0492005E+000
 2.1900716E+001, 1.0531501E+000
 2.2001135E+001, 1.0537000E+000
 2.2101157E+001, 1.0464113E+000
 2.2201150E+001, 1.0493492E+000
 2.2300997E+001, 1.0575614E+000
 2.2400703E+001, 1.0555766E+000
 2.2501121E+001, 1.0417961E+000
 2.2600513E+001, 1.0352095E+000
 2.2701388E+001, 1.0239939E+000
 2.2801374E+001, 1.0120247E+000
 2.2900914E+001, 1.0036181E+000
 2.3000013E+001, 9.9920797E-001
 2.3101451E+001, 1.0024787E+000
 2.3200896E+001, 1.0110288E+000
 2.3301504E+001, 1.0192190E+000
 2.3400979E+001, 1.0253827E+000
 2.3500454E+001, 1.0316735E+000
 2.3601644E+001, 1.0351721E+000
 2.3701119E+001, 1.0348677E+000
 2.3800594E+001, 1.0360048E+000
 2.3900069E+001, 1.0393928E+000
 2.4000745E+001, 1.0339332E+000
 2.4100400E+001, 1.0199651E+000
 2.4201028E+001, 1.0189423E+000
 2.4301204E+001, 1.0204250E+000
 2.4401106E+001, 1.0229623E+000
 2.4500877E+001, 1.0233708E+000
 2.4600494E+001, 1.0137345E+000
 2.4700859E+001, 1.0004740E+000
 2.4801403E+001, 9.9663812E-001
 2.4900723E+001, 1.0002914E+000
 2.5001387E+001, 1.0036330E+000
 2.5100688E+001, 1.0107085E+000
 2.5200724E+001, 1.0127271E+000
 2.5300687E+001, 1.0053152E+000
 2.5401024E+001, 9.9463292E-001
 2.5500107E+001, 9.9559418E-001
 2.5601766E+001, 1.0075934E+000
 2.5700727E+001, 1.0191109E+000
 2.5800024E+001, 1.0284773E+000
 2.5900283E+001, 1.0320501E+000
 2.6000655E+001, 1.0266213E+000
 2.6100254E+001, 1.0233088E+000
 2.6201309E+001, 1.0299769E+000
 2.6301767E+001, 1.0404175E+000
 2.6401221E+001, 1.0481555E+000
 2.6500078E+001, 1.0517192E+000
 2.6600697E+001, 1.0531292E+000
 2.6700851E+001, 1.0483076E+000
 2.6800688E+001, 1.0436036E+000
 2.6901012E+001, 1.0448994E+000
 2.7000279E+001, 1.0495249E+000
 2.7101565E+001, 1.0518869E+000
 2.7201221E+001, 1.0539778E+000
 2.7300812E+001, 1.0513967E+000
 2.7400030E+001, 1.0477683E+000
 2.7500820E+001, 1.0622955E+000
 2.7601418E+001, 1.0790063E+000
 2.7700857E+001, 1.0858723E+000
 2.7800905E+001, 1.0820644E+000
 2.7900678E+001, 1.0738965E+000
 2.8000544E+001, 1.0658343E+000
 2.8100629E+001, 1.0584341E+000
 2.8200638E+001, 1.0539043E+000
 2.8301023E+001, 1.0500452E+000
 2.8400649E+001, 1.0506188E+000
 2.8500080E+001, 1.0467343E+000
 2.8600752E+001, 1.0388929E+000
 2.8700104E+001, 1.0323814E+000
 2.8801113E+001, 1.0275288E+000
 2.8900439E+001, 1.0222918E+000
 2.9000042E+001, 1.0217635E+000
 2.9101238E+001, 1.0259646E+000
 2.9201276E+001, 1.0319355E+000
 2.9300379E+001, 1.0407986E+000
 2.9400123E+001, 1.0452288E+000
 2.9501097E+001, 1.0480884E+000
 2.9600300E+001, 1.0481922E+000
 2.9701011E+001, 1.0524327E+000
 2.9800680E+001, 1.0444408E+000
 2.9901049E+001, 1.0248141E+000
 3.0001036E+001, 1.0068979E+000
 3.0100481E+001, 9.8888890E-001
 3.0201432E+001, 9.7032443E-001
 3.0300455E+001, 9.5644126E-001
 3.0401119E+001, 9.5712151E-001
 3.0500180E+001, 9.5709428E-001
 3.0601094E+001, 9.5164057E-001
 3.0701751E+001, 9.4527290E-001
 3.0800520E+001, 9.3990323E-001
 3.0901287E+001, 9.3753858E-001
 3.1000143E+001, 9.3587265E-001
 3.1100107E+001, 9.3105265E-001
 3.1201349E+001, 9.3393838E-001
 3.1301103E+001, 9.3895590E-001
 3.1401737E+001, 9.4223534E-001
 3.1500959E+001, 9.5288097E-001
 3.1601285E+001, 9.7241581E-001
 3.1701322E+001, 9.9188498E-001
 3.1801459E+001, 1.0009737E+000
 3.1901304E+001, 1.0085122E+000
 3.2001750E+001, 1.0180032E+000
 3.2100860E+001, 1.0306923E+000
 3.2200629E+001, 1.0368207E+000
 3.2300069E+001, 1.0372382E+000
 3.2400879E+001, 1.0374262E+000
 3.2500819E+001, 1.0370281E+000
 3.2601055E+001, 1.0347954E+000
 3.2701291E+001, 1.0348349E+000
 3.2801528E+001, 1.0398834E+000
 3.2900065E+001, 1.0420254E+000
 3.3000372E+001, 1.0426992E+000
 3.3101328E+001, 1.0417476E+000
 3.3201370E+001, 1.0359124E+000
 3.3300005E+001, 1.0370440E+000
 3.3400256E+001, 1.0292965E+000
 3.3500508E+001, 1.0176784E+000
 3.3600759E+001, 1.0122865E+000
 3.3700134E+001, 1.0135459E+000
 3.3800059E+001, 1.0109063E+000
 3.3900681E+001, 1.0032260E+000
 3.4000216E+001, 1.0011379E+000
 3.4101317E+001, 9.9852035E-001
 3.4200437E+001, 9.9164516E-001
 3.4301395E+001, 9.8410855E-001
 3.4400960E+001, 9.7497847E-001
 3.4500541E+001, 9.6522307E-001
 3.4600834E+001, 9.5486778E-001
 3.4701240E+001, 9.4587729E-001
 3.4801509E+001, 9.3974723E-001
 3.4900726E+001, 9.3476672E-001
 3.5000697E+001, 9.3604302E-001
 3.5101584E+001, 9.4040251E-001
 3.5201144E+001, 9.3761365E-001
 3.5301455E+001, 9.3579297E-001
 3.5400531E+001, 9.3326479E-001
 3.5500719E+001, 9.2412185E-001
 3.5600758E+001, 9.1383902E-001
 3.5700403E+001, 9.1092505E-001
 3.5800579E+001, 9.0909550E-001
 3.5900032E+001, 9.1801672E-001
 3.6001268E+001, 9.2260311E-001
 3.6100383E+001, 9.2147402E-001
 3.6200146E+001, 9.2118486E-001
 3.6300462E+001, 9.2140905E-001
 3.6400920E+001, 9.2627947E-001
 3.6501234E+001, 9.3258677E-001
 3.6601715E+001, 9.3836117E-001
 3.6700369E+001, 9.4092969E-001
 3.6800137E+001, 9.3854093E-001
 3.6900866E+001, 9.3829983E-001
 3.7001216E+001, 9.4152268E-001
 3.7101366E+001, 9.5575949E-001
 3.7201516E+001, 9.7095147E-001
 3.7301667E+001, 9.8298362E-001
 3.7400897E+001, 9.8791885E-001
 3.7501511E+001, 9.9671575E-001
 3.7600041E+001, 1.0071533E+000
 3.7700487E+001, 1.0139617E+000
 3.7801041E+001, 1.0113985E+000
 3.7900392E+001, 1.0075335E+000
 3.8001172E+001, 1.0045052E+000
 3.8101286E+001, 1.0100019E+000
 3.8201231E+001, 1.0211773E+000
 3.8300157E+001, 1.0325024E+000
 3.8401196E+001, 1.0384202E+000
 3.8501437E+001, 1.0409777E+000
 3.8600927E+001, 1.0428561E+000
 3.8700578E+001, 1.0450589E+000
 3.8800229E+001, 1.0483279E+000
 3.8901660E+001, 1.0586120E+000
 3.9000129E+001, 1.0683917E+000
 3.9101140E+001, 1.0686383E+000
 3.9200230E+001, 1.0699999E+000
 3.9300496E+001, 1.0704689E+000
 3.9401383E+001, 1.0595215E+000
 3.9500740E+001, 1.0409308E+000
 3.9600157E+001, 1.0286950E+000
 3.9700673E+001, 1.0190602E+000
 3.9800777E+001, 1.0077480E+000
 3.9901429E+001, 1.0122211E+000
 4.0000375E+001, 1.0146526E+000
 4.0100815E+001, 1.0075387E+000
 4.0201270E+001, 1.0038121E+000
 4.0301556E+001, 1.0044606E+000
 4.0401317E+001, 1.0054706E+000
 4.0501154E+001, 1.0110420E+000
 4.0600991E+001, 1.0188371E+000
 4.0700407E+001, 1.0152940E+000
 4.0800974E+001, 1.0037034E+000
 4.0901094E+001, 9.9305047E-001
 4.1000399E+001, 9.9268783E-001
 4.1100378E+001, 9.9699484E-001
 4.1200357E+001, 1.0009649E+000
 4.1300033E+001, 9.9974834E-001
 4.1400186E+001, 1.0000709E+000
 4.1500338E+001, 9.9558497E-001
 4.1600999E+001, 9.9276968E-001
 4.1700211E+001, 9.9710719E-001
 4.1800678E+001, 1.0088537E+000
 4.1900313E+001, 1.0179248E+000
 4.2001299E+001, 1.0224087E+000
 4.2101609E+001, 1.0259956E+000
 4.2200183E+001, 1.0280123E+000
 4.2300104E+001, 1.0306263E+000
 4.2400147E+001, 1.0289806E+000
 4.2500593E+001, 1.0247112E+000
 4.2601332E+001, 1.0154837E+000
 4.2700498E+001, 1.0036929E+000
 4.2801396E+001, 9.9755104E-001
 4.2901442E+001, 9.9816094E-001
 4.3001155E+001, 1.0057134E+000
 4.3100060E+001, 1.0141145E+000
 4.3201198E+001, 1.0171254E+000
 4.3300566E+001, 1.0239846E+000
 4.3400575E+001, 1.0257164E+000
 4.3500801E+001, 1.0232248E+000
 4.3601027E+001, 1.0143554E+000
 4.3700209E+001, 1.0118579E+000
 4.3800904E+001, 1.0122495E+000
 4.3901561E+001, 1.0165371E+000
 4.4001474E+001, 1.0204673E+000
 4.4100417E+001, 1.0182861E+000
 4.4200208E+001, 1.0079246E+000
 4.4301559E+001, 1.0040635E+000
 4.4400244E+001, 9.9164362E-001
 4.4501194E+001, 9.8190264E-001
 4.4600462E+001, 9.7379015E-001
 4.4700057E+001, 9.6589393E-001
 4.4801444E+001, 9.5490742E-001
 4.4901136E+001, 9.4770426E-001
 4.5001674E+001, 9.4381605E-001
 4.5100365E+001, 9.4449664E-001
 4.5200626E+001, 9.5143047E-001
 4.5301708E+001, 9.5810373E-001
 4.5401063E+001, 9.6689651E-001
 4.5500596E+001, 9.7685547E-001
 4.5600318E+001, 9.9663506E-001
 4.5700456E+001, 1.0181779E+000
 4.5800761E+001, 1.0308597E+000
 4.5901237E+001, 1.0360112E+000
 4.6000121E+001, 1.0327068E+000
 4.6101181E+001, 1.0276106E+000
 4.6200481E+001, 1.0243586E+000
 4.6300885E+001, 1.0282101E+000
 4.6401267E+001, 1.0292457E+000
 4.6500229E+001, 1.0183669E+000
 4.6601575E+001, 1.0104235E+000
 4.6700593E+001, 1.0091704E+000
 4.6800112E+001, 1.0066969E+000
 4.6900744E+001, 9.9727113E-001
 4.7000932E+001, 9.8788810E-001
 4.7100241E+001, 9.7891860E-001
 4.7200989E+001, 9.6145551E-001
 4.7301355E+001, 9.4659886E-001
 4.7400246E+001, 9.3947317E-001
 4.7501375E+001, 9.3147296E-001
 4.7600692E+001, 9.2871705E-001
 4.7701280E+001, 9.3370803E-001
 4.7801510E+001, 9.3857474E-001
 4.7901885E+001, 9.4467306E-001
 4.8001418E+001, 9.4556606E-001
 4.8100114E+001, 9.5104860E-001
 4.8200652E+001, 9.5672677E-001
 4.8300115E+001, 9.5617633E-001
 4.8400071E+001, 9.5593245E-001
 4.8501031E+001, 9.6337528E-001
 4.8600279E+001, 9.7824407E-001
 4.8700821E+001, 9.8751503E-001
 4.8800028E+001, 9.8901974E-001
 4.8900212E+001, 9.8655482E-001
 4.9000791E+001, 9.7964578E-001
 4.9100019E+001, 9.7051512E-001
 4.9201241E+001, 9.6445738E-001
 4.9300834E+001, 9.5929428E-001
 4.9400423E+001, 9.5444772E-001
 4.9500795E+001, 9.5116845E-001
 4.9600631E+001, 9.4865536E-001
 4.9701345E+001, 9.4528907E-001
 4.9801536E+001, 9.3769087E-001
 4.9901601E+001, 9.3718519E-001
 5.0000568E+001, 9.4234848E-001
 5.0100215E+001, 9.4531138E-001
 5.0201335E+001, 9.4332903E-001
 5.0300655E+001, 9.4199698E-001
 5.0400153E+001, 9.5717957E-001
 5.0501657E+001, 9.7434029E-001
 5.0601553E+001, 9.8467504E-001
 5.0701460E+001, 9.9754930E-001
 5.0800599E+001, 1.0141087E+000
 5.0901556E+001, 1.0242407E+000
 5.1000818E+001, 1.0279822E+000
 5.1101023E+001, 1.0270014E+000
 5.1201229E+001, 1.0245253E+000
 5.1300643E+001, 1.0210876E+000
 5.1400796E+001, 1.0168264E+000
 5.1501027E+001, 1.0200804E+000
 5.1600968E+001, 1.0294522E+000
 5.1701423E+001, 1.0429958E+000
 5.1801390E+001, 1.0496016E+000
 5.1901461E+001, 1.0503013E+000
 5.2001308E+001, 1.0400997E+000
 5.2100140E+001, 1.0262750E+000
 5.2201820E+001, 1.0205288E+000
 5.2300963E+001, 1.0198329E+000
 5.2401341E+001, 1.0205837E+000
 5.2500021E+001, 1.0259952E+000
 5.2600048E+001, 1.0248271E+000
 5.2701520E+001, 1.0183206E+000
 5.2801490E+001, 1.0131551E+000
 5.2901472E+001, 1.0127713E+000
 5.3000402E+001, 1.0203852E+000
 5.3101054E+001, 1.0244810E+000
 5.3201448E+001, 1.0259359E+000
 5.3300081E+001, 1.0255025E+000
 5.3400476E+001, 1.0326845E+000
 5.3500870E+001, 1.0450258E+000
 5.3600383E+001, 1.0539336E+000
 5.3700833E+001, 1.0494285E+000
 5.3800019E+001, 1.0367364E+000
 5.3900499E+001, 1.0245890E+000
 5.4000006E+001, 1.0205963E+000
 5.4100843E+001, 1.0191655E+000
 5.4201517E+001, 1.0270195E+000
 5.4300249E+001, 1.0354633E+000
 5.4400042E+001, 1.0303030E+000
 5.4501419E+001, 1.0258133E+000
 5.4601144E+001, 1.0251729E+000
 5.4700526E+001, 1.0209325E+000
 5.4801537E+001, 1.0133520E+000
 5.4901342E+001, 1.0052899E+000
 5.5001369E+001, 1.0027454E+000
 5.5100293E+001, 1.0039504E+000
 5.5200966E+001, 1.0023491E+000
 5.5301306E+001, 9.9524646E-001
 5.5400556E+001, 9.8502595E-001
 5.5501568E+001, 9.8034199E-001
 5.5600977E+001, 9.8251868E-001
 5.5701347E+001, 9.8713609E-001
 5.5801718E+001, 9.8883636E-001
 5.5900070E+001, 9.8888117E-001
 5.6000351E+001, 9.8305525E-001
 5.6100653E+001, 9.7828349E-001
 5.6200832E+001, 9.7675621E-001
 5.6301038E+001, 9.8561012E-001
 5.6400226E+001, 9.9667441E-001
 5.6500196E+001, 9.9900984E-001
 5.6601409E+001, 9.9770109E-001
 5.6700375E+001, 9.9824794E-001
 5.6801391E+001, 9.9844011E-001
 5.6901249E+001, 9.9651363E-001
 5.7000560E+001, 9.9261577E-001
 5.7101334E+001, 9.9563153E-001
 5.7201438E+001, 9.9755941E-001
 5.7300504E+001, 1.0034274E+000
 5.7401277E+001, 1.0086378E+000
 5.7501196E+001, 1.0113444E+000
 5.7600047E+001, 1.0168637E+000
 5.7700166E+001, 1.0253304E+000
 5.7801120E+001, 1.0252568E+000
 5.7900810E+001, 1.0262772E+000
 5.8001289E+001, 1.0342693E+000
 5.8101445E+001, 1.0371332E+000
 5.8201075E+001, 1.0320011E+000
 5.8300550E+001, 1.0238155E+000
 5.8401465E+001, 1.0200265E+000
 5.8500050E+001, 1.0156338E+000
 5.8601576E+001, 1.0121910E+000
 5.8701360E+001, 1.0175605E+000
 5.8800761E+001, 1.0300384E+000
 5.8900766E+001, 1.0313952E+000
 5.9000588E+001, 1.0223452E+000
 5.9100872E+001, 1.0108715E+000
 5.9201051E+001, 1.0043914E+000
 5.9300119E+001, 9.9335257E-001
 5.9400936E+001, 9.8403553E-001
 5.9500895E+001, 9.8862984E-001
 5.9600762E+001, 9.9985445E-001
 5.9700527E+001, 1.0058043E+000
 5.9801594E+001, 1.0067168E+000
 5.9900204E+001, 1.0090221E+000
 6.0001528E+001, 1.0101731E+000
 6.0101087E+001, 1.0102815E+000
 6.0200587E+001, 1.0087067E+000
 6.0300856E+001, 1.0099626E+000
 6.0401511E+001, 1.0112205E+000
 6.0500460E+001, 1.0227133E+000
 6.0601285E+001, 1.0365236E+000
 6.0700746E+001, 1.0477723E+000
 6.0801138E+001, 1.0540689E+000
 6.0900001E+001, 1.0563368E+000
 6.1000323E+001, 1.0559002E+000
 6.1101200E+001, 1.0483668E+000
 6.1200773E+001, 1.0365869E+000
 6.1301446E+001, 1.0249704E+000
 6.1400403E+001, 1.0162767E+000
 6.1500089E+001, 1.0139199E+000
 6.1601506E+001, 1.0100665E+000
 6.1700453E+001, 1.0007936E+000
 6.1800115E+001, 9.9844499E-001
 6.1901489E+001, 9.9547767E-001
 6.2000188E+001, 9.9002685E-001
 6.2100582E+001, 9.8805532E-001
 6.2200226E+001, 9.9289429E-001
 6.2300047E+001, 1.0031407E+000
 6.2401298E+001, 1.0056232E+000
 6.2501486E+001, 1.0040237E+000
 6.2600004E+001, 1.0042451E+000
 6.2701193E+001, 1.0106191E+000
 6.2800379E+001, 1.0159766E+000
 6.2901402E+001, 1.0160675E+000
 6.3000447E+001, 1.0173410E+000
 6.3100481E+001, 1.0179203E+000
 6.3200581E+001, 1.0200773E+000
 6.3300752E+001, 1.0265195E+000
 6.3400975E+001, 1.0310582E+000
 6.3500560E+001, 1.0251797E+000
 6.3601072E+001, 1.0190369E+000
 6.3701030E+001, 1.0245081E+000
 6.3800912E+001, 1.0242750E+000
 6.3901259E+001, 1.0137682E+000
 6.4000771E+001, 9.9788656E-001
 6.4100902E+001, 9.9324495E-001
 6.4201352E+001, 9.9476039E-001
 6.4301108E+001, 9.9413750E-001
 6.4401140E+001, 9.9551154E-001
 6.4500144E+001, 9.9633165E-001
 6.4600659E+001, 9.9173112E-001
 6.4701024E+001, 9.8148855E-001
 6.4801577E+001, 9.7281529E-001
 6.4900968E+001, 9.7093188E-001
 6.5000896E+001, 9.6812698E-001
 6.5100979E+001, 9.6489895E-001
 6.5201063E+001, 9.6573067E-001
 6.5300297E+001, 9.5598438E-001
 6.5400995E+001, 9.4854672E-001
 6.5500897E+001, 9.5005423E-001
 6.5601230E+001, 9.4837952E-001
 6.5701086E+001, 9.4715031E-001
 6.5801723E+001, 9.5425053E-001
 6.5901735E+001, 9.7453042E-001
 6.6000432E+001, 9.9450345E-001
 6.6101189E+001, 1.0059221E+000
 6.6200255E+001, 1.0193805E+000
 6.6301403E+001, 1.0321734E+000
 6.6401828E+001, 1.0427697E+000
 6.6500820E+001, 1.0499995E+000
 6.6600302E+001, 1.0562220E+000
 6.6701760E+001, 1.0654955E+000
 6.6801680E+001, 1.0756659E+000
 6.6901075E+001, 1.0713926E+000
 6.7000175E+001, 1.0585872E+000
 6.7100411E+001, 1.0490569E+000
 6.7200537E+001, 1.0358403E+000
 6.7301155E+001, 1.0225974E+000
 6.7400741E+001, 1.0221813E+000
 6.7500102E+001, 1.0177026E+000
 6.7600208E+001, 1.0078441E+000
 6.7701448E+001, 9.9880684E-001
 6.7800033E+001, 1.0043709E+000
 6.7901481E+001, 1.0151479E+000
 6.8001180E+001, 1.0209221E+000
 6.8100658E+001, 1.0269876E+000
 6.8200534E+001, 1.0306507E+000
 6.8300068E+001, 1.0383361E+000
 6.8401480E+001, 1.0446195E+000
 6.8500601E+001, 1.0465681E+000
 6.8601135E+001, 1.0610553E+000
 6.8700621E+001, 1.0718547E+000
 6.8800106E+001, 1.0754193E+000
 6.8900139E+001, 1.0760377E+000
 6.9001554E+001, 1.0727215E+000
 6.9101404E+001, 1.0718738E+000
 6.9201008E+001, 1.0753244E+000
 6.9300894E+001, 1.0886496E+000
 6.9400007E+001, 1.1009392E+000
 6.9500820E+001, 1.0998474E+000
 6.9600298E+001, 1.1020984E+000
 6.9700503E+001, 1.1040082E+000
