m,m/s
Velocity_z-z,Velocity_z
 3.1250000E-004, 7.8125000E-003
 1.4285714E-001, 6.0546875E-002
 2.8571429E-001, 1.0449219E-001
 4.2857143E-001, 1.2207031E-001
 5.7142857E-001, 1.2207031E-001
 7.1428571E-001, 1.0449219E-001
 8.5714286E-001, 6.0546875E-002
 9.9968750E-001, 7.8125000E-003
