m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s
-9.8750000E-002, 3.4029878E+000, 1.1250000E-002, 3.0778870E+000,-9.8750000E-002, 1.9269744E+000, 1.1250000E-002, 3.9427223E+000, 6.0625000E-002, 1.0706877E+001, 6.0625000E-002, 1.2758411E+000
-9.8125000E-002, 3.4183174E+000, 1.1875000E-002, 3.1186020E+000,-9.8125000E-002, 1.9374359E+000, 1.1875000E-002, 3.9711398E+000, 6.1354167E-002, 1.0684474E+001, 6.1354167E-002, 1.2363438E+000
-9.7500000E-002, 3.4306165E+000, 1.2500000E-002, 3.1582271E+000,-9.7500000E-002, 1.9245842E+000, 1.2500000E-002, 3.9296012E+000, 6.2083333E-002, 1.0660934E+001, 6.2083333E-002, 1.2495230E+000
-9.6875000E-002, 3.4429156E+000, 1.3125000E-002, 3.1978522E+000,-9.6875000E-002, 1.9373186E+000, 1.3125000E-002, 3.9640301E+000, 6.2812500E-002, 1.0634547E+001, 6.2812500E-002, 1.2412992E+000
-9.6250000E-002, 3.4509973E+000, 1.3750000E-002, 3.2424229E+000,-9.6250000E-002, 1.9271419E+000, 1.3750000E-002, 3.8876407E+000, 6.3541667E-002, 1.0610031E+001, 6.3541667E-002, 1.2376037E+000
-9.5625000E-002, 3.4590789E+000, 1.4375000E-002, 3.2869936E+000,-9.5625000E-002, 1.9425336E+000, 1.4375000E-002, 3.8830695E+000, 6.4270833E-002, 1.0586917E+001, 6.4270833E-002, 1.2604735E+000
-9.5000000E-002, 3.4679887E+000, 1.5000000E-002, 3.4533553E+000,-9.5000000E-002, 1.9285857E+000, 1.5000000E-002, 3.7248715E+000, 6.5000000E-002, 1.0562349E+001, 6.5000000E-002, 1.2354695E+000
-9.4375000E-002, 3.4768984E+000,NaN,NaN,-9.4375000E-002, 1.9398162E+000,NaN,NaN, 6.5729167E-002, 1.0537394E+001, 6.5729167E-002, 1.2580160E+000
-9.3750000E-002, 3.4855720E+000,NaN,NaN,-9.3750000E-002, 1.9255681E+000,NaN,NaN, 6.6458333E-002, 1.0511574E+001, 6.6458333E-002, 1.2368712E+000
-9.3125000E-002, 3.4942455E+000,NaN,NaN,-9.3125000E-002, 1.9364289E+000,NaN,NaN, 6.7187500E-002, 1.0485607E+001, 6.7187500E-002, 1.2431619E+000
-9.2500000E-002, 3.5014392E+000,NaN,NaN,-9.2500000E-002, 1.9227071E+000,NaN,NaN, 6.7916667E-002, 1.0459445E+001, 6.7916667E-002, 1.2509625E+000
-9.1875000E-002, 3.5086329E+000,NaN,NaN,-9.1875000E-002, 1.9346662E+000,NaN,NaN, 6.8645833E-002, 1.0430889E+001, 6.8645833E-002, 1.2387703E+000
-9.1250000E-002, 3.5136701E+000,NaN,NaN,-9.1250000E-002, 1.9232855E+000,NaN,NaN, 6.9375000E-002, 1.0401374E+001, 6.9375000E-002, 1.2733175E+000
-9.0625000E-002, 3.5187072E+000,NaN,NaN,-9.0625000E-002, 1.9377172E+000,NaN,NaN, 7.0104167E-002, 1.0368415E+001, 7.0104167E-002, 1.2433616E+000
-9.0000000E-002, 3.5248353E+000,NaN,NaN,-9.0000000E-002, 1.9246011E+000,NaN,NaN, 7.0833333E-002, 1.0336735E+001, 7.0833333E-002, 1.2587054E+000
-8.9375000E-002, 3.5309634E+000,NaN,NaN,-8.9375000E-002, 1.9369700E+000,NaN,NaN, 7.1562500E-002, 1.0308258E+001, 7.1562500E-002, 1.2553819E+000
-8.8750000E-002, 3.5382483E+000,NaN,NaN,-8.8750000E-002, 1.9228790E+000,NaN,NaN, 7.2291667E-002, 1.0278803E+001, 7.2291667E-002, 1.2529218E+000
-8.8125000E-002, 3.5455331E+000,NaN,NaN,-8.8125000E-002, 1.9342594E+000,NaN,NaN, 7.3020833E-002, 1.0248614E+001, 7.3020833E-002, 1.2716370E+000
-8.7500000E-002, 3.5530750E+000,NaN,NaN,-8.7500000E-002, 1.9186296E+000,NaN,NaN, 7.3750000E-002, 1.0224190E+001, 7.3750000E-002, 1.2519634E+000
-8.6875000E-002, 3.5606170E+000,NaN,NaN,-8.6875000E-002, 1.9286577E+000,NaN,NaN, 7.4479167E-002, 1.0204078E+001, 7.4479167E-002, 1.2861165E+000
-8.6250000E-002, 3.5676993E+000,NaN,NaN,-8.6250000E-002, 1.9119777E+000,NaN,NaN, 7.5208333E-002, 1.0154860E+001, 7.5208333E-002, 1.2855393E+000
-8.5625000E-002, 3.5747817E+000,NaN,NaN,-8.5625000E-002, 1.9210423E+000,NaN,NaN, 7.5937500E-002, 1.0143538E+001, 7.5937500E-002, 1.2602409E+000
-8.5000000E-002, 3.5818735E+000,NaN,NaN,-8.5000000E-002, 1.9038014E+000,NaN,NaN, 7.6666667E-002, 1.0117120E+001, 7.6666667E-002, 1.2604898E+000
-8.4375000E-002, 3.5889654E+000,NaN,NaN,-8.4375000E-002, 1.9126467E+000,NaN,NaN, 7.7395833E-002, 1.0088560E+001, 7.7395833E-002, 1.2466051E+000
-8.3750000E-002, 3.5955060E+000,NaN,NaN,-8.3750000E-002, 1.8951892E+000,NaN,NaN, 7.8125000E-002, 1.0059145E+001, 7.8125000E-002, 1.2781326E+000
-8.3125000E-002, 3.6020466E+000,NaN,NaN,-8.3125000E-002, 1.9035430E+000,NaN,NaN, 7.8854167E-002, 1.0024759E+001, 7.8854167E-002, 1.2437077E+000
-8.2500000E-002, 3.6077524E+000,NaN,NaN,-8.2500000E-002, 1.8880016E+000,NaN,NaN, 7.9583333E-002, 9.9924329E+000, 7.9583333E-002, 1.2510749E+000
-8.1875000E-002, 3.6134582E+000,NaN,NaN,-8.1875000E-002, 1.8978980E+000,NaN,NaN, 8.0312500E-002, 9.9652584E+000, 8.0312500E-002, 1.2354437E+000
-8.1250000E-002, 3.6162247E+000,NaN,NaN,-8.1250000E-002, 1.8816145E+000,NaN,NaN, 8.1041667E-002, 9.9360161E+000, 8.1041667E-002, 1.2244441E+000
-8.0625000E-002, 3.6189911E+000,NaN,NaN,-8.0625000E-002, 1.8905607E+000,NaN,NaN, 8.1770833E-002, 9.9052229E+000, 8.1770833E-002, 1.2391142E+000
-8.0000000E-002, 3.6197127E+000,NaN,NaN,-8.0000000E-002, 1.8760868E+000,NaN,NaN, 8.2500000E-002, 9.8700237E+000, 8.2500000E-002, 1.2157214E+000
-7.9375000E-002, 3.6204344E+000,NaN,NaN,-7.9375000E-002, 1.8867709E+000,NaN,NaN, 8.3229167E-002, 9.8342199E+000, 8.3229167E-002, 1.2363203E+000
-7.8750000E-002, 3.6202890E+000,NaN,NaN,-7.8750000E-002, 1.8737701E+000,NaN,NaN, 8.3958333E-002, 9.7991952E+000, 8.3958333E-002, 1.2160780E+000
-7.8125000E-002, 3.6201437E+000,NaN,NaN,-7.8125000E-002, 1.8860542E+000,NaN,NaN, 8.4687500E-002, 9.7642943E+000, 8.4687500E-002, 1.2188978E+000
-7.7500000E-002, 3.6224189E+000,NaN,NaN,-7.7500000E-002, 1.8731650E+000,NaN,NaN, 8.5416667E-002, 9.7295585E+000, 8.5416667E-002, 1.2251759E+000
-7.6875000E-002, 3.6246940E+000,NaN,NaN,-7.6875000E-002, 1.8854599E+000,NaN,NaN, 8.6145833E-002, 9.6874841E+000, 8.6145833E-002, 1.2122209E+000
-7.6250000E-002, 3.6256681E+000,NaN,NaN,-7.6250000E-002, 1.8721347E+000,NaN,NaN, 8.6875000E-002, 9.6424741E+000, 8.6875000E-002, 1.2459361E+000
-7.5625000E-002, 3.6266422E+000,NaN,NaN,-7.5625000E-002, 1.8842260E+000,NaN,NaN, 8.7604167E-002, 9.5943797E+000, 8.7604167E-002, 1.2096694E+000
-7.5000000E-002, 3.6285993E+000,NaN,NaN,-7.5000000E-002, 1.8800026E+000,NaN,NaN, 8.8333333E-002, 9.5459875E+000, 8.8333333E-002, 1.2241423E+000
-7.4375000E-002, 3.6285993E+000,NaN,NaN,-7.4375000E-002, 1.8800026E+000,NaN,NaN, 8.9062500E-002, 9.4968505E+000, 8.9062500E-002, 1.2244413E+000
-7.3750000E-002, 3.6264354E+000,NaN,NaN,-7.3750000E-002, 1.8645840E+000,NaN,NaN, 8.9791667E-002, 9.4438855E+000, 8.9791667E-002, 1.2273069E+000
-7.3125000E-002, 3.6242714E+000,NaN,NaN,-7.3125000E-002, 1.8751434E+000,NaN,NaN, 9.0520833E-002, 9.3880495E+000, 9.0520833E-002, 1.2566248E+000
-7.2500000E-002, 3.6198675E+000,NaN,NaN,-7.2500000E-002, 1.8607894E+000,NaN,NaN, 9.1250000E-002, 9.3220559E+000, 9.1250000E-002, 1.2390229E+000
-7.1875000E-002, 3.6154636E+000,NaN,NaN,-7.1875000E-002, 1.8722732E+000,NaN,NaN, 9.1979167E-002, 9.2535717E+000, 9.1979167E-002, 1.2699643E+000
-7.1250000E-002, 3.6096662E+000,NaN,NaN,-7.1250000E-002, 1.8556223E+000,NaN,NaN, 9.2708333E-002, 9.1803020E+000, 9.2708333E-002, 1.2504188E+000
-7.0625000E-002, 3.6038688E+000,NaN,NaN,-7.0625000E-002, 1.8650557E+000,NaN,NaN, 9.3437500E-002, 9.1012767E+000, 9.3437500E-002, 1.2544637E+000
-7.0000000E-002, 3.5961464E+000,NaN,NaN,-7.0000000E-002, 1.8505919E+000,NaN,NaN, 9.4166667E-002, 9.0145773E+000, 9.4166667E-002, 1.2628887E+000
-6.9375000E-002, 3.5884239E+000,NaN,NaN,-6.9375000E-002, 1.8625940E+000,NaN,NaN, 9.4895833E-002, 8.9136999E+000, 9.4895833E-002, 1.2498817E+000
-6.8750000E-002, 3.5782294E+000,NaN,NaN,-6.8750000E-002, 1.8487225E+000,NaN,NaN, 9.5625000E-002, 8.8071513E+000, 9.5625000E-002, 1.2986618E+000
-6.8125000E-002, 3.5680349E+000,NaN,NaN,-6.8125000E-002, 1.8621736E+000,NaN,NaN, 9.6354167E-002, 8.6401079E+000, 9.6354167E-002, 1.2587128E+000
-6.7500000E-002, 3.5579025E+000,NaN,NaN,-6.7500000E-002, 1.8489202E+000,NaN,NaN, 9.7083333E-002, 8.4590456E+000, 9.7083333E-002, 1.2786188E+000
-6.6875000E-002, 3.5477700E+000,NaN,NaN,-6.6875000E-002, 1.8634039E+000,NaN,NaN, 9.7812500E-002, 8.2429362E+000, 9.7812500E-002, 1.2865107E+000
-6.6250000E-002, 3.5336756E+000,NaN,NaN,-6.6250000E-002, 1.8488450E+000,NaN,NaN, 9.8541667E-002, 7.7557875E+000, 9.8541667E-002, 1.2075051E+000
-6.5625000E-002, 3.5195813E+000,NaN,NaN,-6.5625000E-002, 1.8625880E+000,NaN,NaN, 9.9270833E-002, 7.0653596E+000, 9.9270833E-002, 1.1595779E+000
-6.5000000E-002, 3.5038999E+000,NaN,NaN,-6.5000000E-002, 1.8495843E+000,NaN,NaN, 1.0000000E-001, 6.9667270E+000, 1.0000000E-001, 1.1733282E+000
-6.4375000E-002, 3.4882185E+000,NaN,NaN,-6.4375000E-002, 1.8652233E+000,NaN,NaN,NaN,NaN,NaN,NaN
-6.3750000E-002, 3.4709781E+000,NaN,NaN,-6.3750000E-002, 1.8509079E+000,NaN,NaN,NaN,NaN,NaN,NaN
-6.3125000E-002, 3.4537378E+000,NaN,NaN,-6.3125000E-002, 1.8649036E+000,NaN,NaN,NaN,NaN,NaN,NaN
-6.2500000E-002, 3.4337675E+000,NaN,NaN,-6.2500000E-002, 1.8514019E+000,NaN,NaN,NaN,NaN,NaN,NaN
-6.1875000E-002, 3.4137972E+000,NaN,NaN,-6.1875000E-002, 1.8665419E+000,NaN,NaN,NaN,NaN,NaN,NaN
-6.1250000E-002, 3.3867653E+000,NaN,NaN,-6.1250000E-002, 1.8550111E+000,NaN,NaN,NaN,NaN,NaN,NaN
-6.0625000E-002, 3.3597334E+000,NaN,NaN,-6.0625000E-002, 1.8727796E+000,NaN,NaN,NaN,NaN,NaN,NaN
-6.0000000E-002, 3.3335527E+000,NaN,NaN,-6.0000000E-002, 1.8573545E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.9375000E-002, 3.3073720E+000,NaN,NaN,-5.9375000E-002, 1.8720110E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.8750000E-002, 3.2760426E+000,NaN,NaN,-5.8750000E-002, 1.8564777E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.8125000E-002, 3.2447133E+000,NaN,NaN,-5.8125000E-002, 1.8720725E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.7500000E-002, 3.2091240E+000,NaN,NaN,-5.7500000E-002, 1.8609340E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.6875000E-002, 3.1735346E+000,NaN,NaN,-5.6875000E-002, 1.8814199E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.6250000E-002, 3.1299222E+000,NaN,NaN,-5.6250000E-002, 1.8726217E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.5625000E-002, 3.0863098E+000,NaN,NaN,-5.5625000E-002, 1.8966669E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.5000000E-002, 3.0405393E+000,NaN,NaN,-5.5000000E-002, 1.8878687E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.4375000E-002, 2.9947689E+000,NaN,NaN,-5.4375000E-002, 1.9135149E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.3750000E-002, 2.9450249E+000,NaN,NaN,-5.3750000E-002, 1.9009965E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.3125000E-002, 2.8952810E+000,NaN,NaN,-5.3125000E-002, 1.9263012E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.2500000E-002, 2.8434240E+000,NaN,NaN,-5.2500000E-002, 1.9144789E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.1875000E-002, 2.7915670E+000,NaN,NaN,-5.1875000E-002, 1.9418702E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.1250000E-002, 2.7330332E+000,NaN,NaN,-5.1250000E-002, 1.9300004E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.0625000E-002, 2.6744994E+000,NaN,NaN,-5.0625000E-002, 1.9602864E+000,NaN,NaN,NaN,NaN,NaN,NaN
-5.0000000E-002, 2.6744994E+000,NaN,NaN,-5.0000000E-002, 1.9602864E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.9375000E-002, 2.5473197E+000,NaN,NaN,-4.9375000E-002, 1.9728473E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.8750000E-002, 2.4714472E+000,NaN,NaN,-4.8750000E-002, 1.9629461E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.8125000E-002, 2.3955747E+000,NaN,NaN,-4.8125000E-002, 1.9984326E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.7500000E-002, 2.3076135E+000,NaN,NaN,-4.7500000E-002, 1.9955553E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.6875000E-002, 2.2196523E+000,NaN,NaN,-4.6875000E-002, 2.0438809E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.6250000E-002, 2.1196138E+000,NaN,NaN,-4.6250000E-002, 2.0419869E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.5625000E-002, 2.0195753E+000,NaN,NaN,-4.5625000E-002, 2.0949143E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.5000000E-002, 1.9086063E+000,NaN,NaN,-4.5000000E-002, 2.0964536E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.4375000E-002, 1.7976372E+000,NaN,NaN,-4.4375000E-002, 2.1565436E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.3750000E-002, 1.6843267E+000,NaN,NaN,-4.3750000E-002, 2.1575119E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.3125000E-002, 1.5710161E+000,NaN,NaN,-4.3125000E-002, 2.2183591E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.2500000E-002, 1.4471279E+000,NaN,NaN,-4.2500000E-002, 2.2122829E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.1875000E-002, 1.3232397E+000,NaN,NaN,-4.1875000E-002, 2.2701007E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.1250000E-002, 1.1874979E+000,NaN,NaN,-4.1250000E-002, 2.2613969E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.0625000E-002, 1.0517561E+000,NaN,NaN,-4.0625000E-002, 2.3182808E+000,NaN,NaN,NaN,NaN,NaN,NaN
-4.0000000E-002, 9.1472569E-001,NaN,NaN,-4.0000000E-002, 2.2982136E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.9375000E-002, 7.7769530E-001,NaN,NaN,-3.9375000E-002, 2.3423138E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.8750000E-002, 6.2520764E-001,NaN,NaN,-3.8750000E-002, 2.3143177E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.8125000E-002, 4.7271998E-001,NaN,NaN,-3.8125000E-002, 2.3559735E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.7500000E-002, 3.1689691E-001,NaN,NaN,-3.7500000E-002, 2.3219112E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.6875000E-002, 1.6107383E-001,NaN,NaN,-3.6875000E-002, 2.3595492E+000,NaN,NaN,NaN,NaN,NaN,NaN
-3.6250000E-002, 5.5627190E-003,NaN,NaN,-3.6250000E-002, 2.3118756E+000,NaN,NaN,NaN,NaN,NaN,NaN
