Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,Total T_USED (s)
   0, 2.050E+01, 6.674E+02, 2.871E+02, 1.427E+03, 1.911E+02, 1.343E+02, 9.927E+02, 0.000E+00, 6.733E-02, 0.000E+00, 5.938E+01, 0.000E+00, 0.000E+00, 3.779E+03
