m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s
 8.3750000E-002,-2.7892091E+000,NaN,NaN, 8.3750000E-002, 1.6647386E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.5000000E-002,-2.7502053E+000,NaN,NaN, 8.5000000E-002, 1.6363753E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.6250000E-002,-2.7112016E+000,NaN,NaN, 8.6250000E-002, 1.6700563E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.7500000E-002,-2.6656338E+000,NaN,NaN, 8.7500000E-002, 1.6346152E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.8750000E-002,-2.6200660E+000,NaN,NaN, 8.8750000E-002, 1.6614796E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.0000000E-002,-2.5717058E+000,NaN,NaN, 9.0000000E-002, 1.6275262E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.1250000E-002,-2.5233457E+000,NaN,NaN, 9.1250000E-002, 1.6565214E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.2500000E-002,-2.4691790E+000,NaN,NaN, 9.2500000E-002, 1.6212757E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.3750000E-002,-2.4150122E+000,NaN,NaN, 9.3750000E-002, 1.6476419E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.5000000E-002,-2.3621010E+000,NaN,NaN, 9.5000000E-002, 1.6104867E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.6250000E-002,-2.3091898E+000,NaN,NaN, 9.6250000E-002, 1.6340302E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.7500000E-002,-2.2379399E+000,NaN,NaN, 9.7500000E-002, 1.6026575E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.8750000E-002,-2.1666901E+000,NaN,NaN, 9.8750000E-002, 1.6342748E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0000000E-001,-2.0890024E+000,NaN,NaN, 1.0000000E-001, 1.6187951E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0125000E-001,-2.0113147E+000,NaN,NaN, 1.0125000E-001, 1.6644385E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0250000E-001,-1.9271569E+000,NaN,NaN, 1.0250000E-001, 1.6485386E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0375000E-001,-1.8429991E+000,NaN,NaN, 1.0375000E-001, 1.6913979E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0500000E-001,-1.7576580E+000,NaN,NaN, 1.0500000E-001, 1.6676412E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0625000E-001,-1.6723169E+000,NaN,NaN, 1.0625000E-001, 1.7021838E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0750000E-001,-1.5917881E+000,NaN,NaN, 1.0750000E-001, 1.6799944E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0875000E-001,-1.5112593E+000,NaN,NaN, 1.0875000E-001, 1.7149582E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1000000E-001,-1.4257966E+000,NaN,NaN, 1.1000000E-001, 1.6942895E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1125000E-001,-1.3403338E+000,NaN,NaN, 1.1125000E-001, 1.7335901E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1250000E-001,-1.2585835E+000,NaN,NaN, 1.1250000E-001, 1.7151341E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1375000E-001,-1.1768332E+000,NaN,NaN, 1.1375000E-001, 1.7538044E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1500000E-001,-1.0963622E+000,NaN,NaN, 1.1500000E-001, 1.7379852E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1625000E-001,-1.0158911E+000,NaN,NaN, 1.1625000E-001, 1.7792632E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1750000E-001,-9.3462845E-001,NaN,NaN, 1.1750000E-001, 1.7680005E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1875000E-001,-8.5336577E-001,NaN,NaN, 1.1875000E-001, 1.8093314E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2000000E-001,-7.7779692E-001,NaN,NaN, 1.2000000E-001, 1.7968467E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2125000E-001,-7.0222807E-001,NaN,NaN, 1.2125000E-001, 1.8366772E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2250000E-001,-6.2579210E-001,NaN,NaN, 1.2250000E-001, 1.8179681E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2375000E-001,-5.4935613E-001,NaN,NaN, 1.2375000E-001, 1.8516133E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2500000E-001,-5.4935613E-001,NaN,NaN, 1.2500000E-001, 1.8516133E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2625000E-001,-3.9893495E-001,NaN,NaN, 1.2625000E-001, 1.8517313E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2750000E-001,-3.2071864E-001,NaN,NaN, 1.2750000E-001, 1.8332642E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2875000E-001,-2.4250234E-001,NaN,NaN, 1.2875000E-001, 1.8662456E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3000000E-001,-1.6533796E-001,NaN,NaN, 1.3000000E-001, 1.8499682E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3125000E-001,-8.8173580E-002,NaN,NaN, 1.3125000E-001, 1.8807213E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3250000E-001,-1.1371163E-002,NaN,NaN, 1.3250000E-001, 1.8654047E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3375000E-001, 6.5431254E-002,NaN,NaN, 1.3375000E-001, 1.8966712E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3500000E-001, 1.4605606E-001,NaN,NaN, 1.3500000E-001, 1.8755096E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3625000E-001, 2.2668087E-001,NaN,NaN, 1.3625000E-001, 1.8997812E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3750000E-001, 3.0218355E-001,NaN,NaN, 1.3750000E-001, 1.8810514E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3875000E-001, 3.7768623E-001,NaN,NaN, 1.3875000E-001, 1.9080155E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4000000E-001, 4.5386157E-001,NaN,NaN, 1.4000000E-001, 1.8853737E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4125000E-001, 5.3003692E-001,NaN,NaN, 1.4125000E-001, 1.9077144E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4250000E-001, 5.9860890E-001,NaN,NaN, 1.4250000E-001, 1.8833309E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4375000E-001, 6.6718088E-001,NaN,NaN, 1.4375000E-001, 1.9043728E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4500000E-001, 7.4331384E-001,NaN,NaN, 1.4500000E-001, 1.8842361E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4625000E-001, 8.1944679E-001,NaN,NaN, 1.4625000E-001, 1.9068116E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4750000E-001, 8.9749732E-001,NaN,NaN, 1.4750000E-001, 1.8811860E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4875000E-001, 9.7554785E-001,NaN,NaN, 1.4875000E-001, 1.8975832E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5000000E-001, 1.0514473E+000,NaN,NaN, 1.5000000E-001, 1.8793217E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5125000E-001, 1.1273468E+000,NaN,NaN, 1.5125000E-001, 1.9039686E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5250000E-001, 1.1948133E+000,NaN,NaN, 1.5250000E-001, 1.8869574E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5375000E-001, 1.2622798E+000,NaN,NaN, 1.5375000E-001, 1.9123644E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5500000E-001, 1.3260499E+000,NaN,NaN, 1.5500000E-001, 1.8964957E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5625000E-001, 1.3898199E+000,NaN,NaN, 1.5625000E-001, 1.9219520E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5750000E-001, 1.4478542E+000,NaN,NaN, 1.5750000E-001, 1.9073965E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5875000E-001, 1.5058886E+000,NaN,NaN, 1.5875000E-001, 1.9335595E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6000000E-001, 1.5667927E+000,NaN,NaN, 1.6000000E-001, 1.9186884E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6125000E-001, 1.6276967E+000,NaN,NaN, 1.6125000E-001, 1.9448312E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6250000E-001, 1.6782171E+000,NaN,NaN, 1.6250000E-001, 1.9345449E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6375000E-001, 1.7287375E+000,NaN,NaN, 1.6375000E-001, 1.9640059E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6500000E-001, 1.7820217E+000,NaN,NaN, 1.6500000E-001, 1.9464100E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6625000E-001, 1.8353059E+000,NaN,NaN, 1.6625000E-001, 1.9686919E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6750000E-001, 1.8862279E+000,NaN,NaN, 1.6750000E-001, 1.9503900E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6875000E-001, 1.9371499E+000,NaN,NaN, 1.6875000E-001, 1.9704704E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7000000E-001, 1.9928820E+000,NaN,NaN, 1.7000000E-001, 1.9506394E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7125000E-001, 2.0486140E+000,NaN,NaN, 1.7125000E-001, 1.9700113E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7250000E-001, 2.1030702E+000,NaN,NaN, 1.7250000E-001, 1.9469817E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7375000E-001, 2.1575264E+000,NaN,NaN, 1.7375000E-001, 1.9612884E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7500000E-001, 2.1575264E+000,NaN,NaN, 1.7500000E-001, 1.9612884E+000,NaN,NaN,NaN,NaN,NaN,NaN
