Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,Total T_USED (s)
   0, 9.422E-03, 1.203E+00, 3.168E-01, 9.538E-01, 1.080E-01, 4.425E-01, 9.835E+00, 0.000E+00, 3.600E-05, 0.000E+00, 3.787E-02, 0.000E+00, 0.000E+00, 1.291E+01
