Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,Total T_USED (s)
   0, 5.374E-01, 1.774E+00, 4.492E-01, 1.519E+00, 9.510E-01, 6.222E-01, 1.940E+02, 0.000E+00, 6.530E-04, 0.000E+00, 1.500E-01, 0.000E+00, 0.000E+00, 2.000E+02
