Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,Total T_USED (s)
   0, 9.250E-01, 8.264E+01, 2.012E+01, 5.469E+01, 6.325E+00, 3.292E+01, 3.673E+01, 0.000E+00, 8.503E-03, 0.000E+00, 7.977E+00, 0.000E+00, 0.000E+00, 2.423E+02
   1, 2.496E+00, 8.295E+01, 2.023E+01, 5.425E+01, 6.297E+00, 3.262E+01, 3.517E+01, 0.000E+00, 4.133E-03, 0.000E+00, 8.327E+00, 0.000E+00, 0.000E+00, 2.423E+02
   2, 3.451E+00, 8.289E+01, 2.014E+01, 5.437E+01, 6.298E+00, 3.262E+01, 3.425E+01, 0.000E+00, 5.161E-03, 0.000E+00, 8.321E+00, 0.000E+00, 0.000E+00, 2.423E+02
   3, 2.071E+00, 8.289E+01, 2.023E+01, 5.429E+01, 6.311E+00, 3.261E+01, 3.556E+01, 0.000E+00, 3.767E-03, 0.000E+00, 8.377E+00, 0.000E+00, 0.000E+00, 2.423E+02
