Time,TMP,Pressure,Enthalpy,OH,O2,CH4,C_MF,H_MF,N_MF,O_MF
   4.91000, 627.40491,101387.44363,526705.68128,   0.00000,   0.22505,   0.03382,   0.02535,   0.00851,   0.74103,   0.22511
   5.01000, 627.43218,101390.52009,526713.76917,   0.00000,   0.22505,   0.03382,   0.02535,   0.00851,   0.74103,   0.22511
   5.11000, 627.46066,101393.73261,526722.21476,   0.00000,   0.22505,   0.03382,   0.02535,   0.00851,   0.74103,   0.22511
   5.21000, 627.49040,101397.08838,526731.03693,   0.00000,   0.22504,   0.03382,   0.02535,   0.00851,   0.74103,   0.22511
   5.31000, 627.52148,101400.59507,526740.25587,   0.00000,   0.22504,   0.03382,   0.02535,   0.00851,   0.74103,   0.22511
   5.41000, 627.55396,101404.26092,526749.89321,   0.00000,   0.22504,   0.03381,   0.02535,   0.00851,   0.74103,   0.22511
   5.51000, 627.58793,101408.09472,526759.97213,   0.00000,   0.22503,   0.03381,   0.02535,   0.00851,   0.74103,   0.22511
   5.61000, 627.62346,101412.10596,526770.51749,   0.00000,   0.22503,   0.03381,   0.02535,   0.00851,   0.74103,   0.22511
   5.71000, 627.66065,101416.30479,526781.55605,   0.00000,   0.22502,   0.03381,   0.02535,   0.00851,   0.74103,   0.22511
   5.81000, 627.69959,101420.70217,526793.11657,   0.00000,   0.22502,   0.03381,   0.02535,   0.00851,   0.74103,   0.22511
   5.91000, 627.74039,101425.30990,526805.23008,   0.00000,   0.22502,   0.03380,   0.02535,   0.00851,   0.74103,   0.22511
   6.01000, 627.78315,101430.14070,526817.93005,   0.00000,   0.22501,   0.03380,   0.02535,   0.00851,   0.74103,   0.22511
   6.11000, 627.82800,101435.20835,526831.25270,   0.00000,   0.22501,   0.03380,   0.02535,   0.00851,   0.74103,   0.22511
   6.21000, 627.87508,101440.52777,526845.23722,   0.00000,   0.22500,   0.03379,   0.02535,   0.00851,   0.74103,   0.22511
   6.31000, 627.92452,101446.11514,526859.92616,   0.00000,   0.22500,   0.03379,   0.02535,   0.00851,   0.74103,   0.22511
   6.41000, 627.97647,101451.98803,526875.36574,   0.00000,   0.22499,   0.03379,   0.02535,   0.00851,   0.74103,   0.22511
   6.51000, 628.03111,101458.16560,526891.60631,   0.00000,   0.22499,   0.03379,   0.02535,   0.00851,   0.74103,   0.22511
   6.61000, 628.08863,101464.66874,526908.70279,   0.00000,   0.22498,   0.03378,   0.02535,   0.00851,   0.74103,   0.22511
   6.71000, 628.14921,101471.52031,526926.71527,   0.00000,   0.22497,   0.03378,   0.02535,   0.00851,   0.74103,   0.22511
   6.81000, 628.21308,101478.74534,526945.70956,   0.00000,   0.22497,   0.03377,   0.02535,   0.00851,   0.74103,   0.22511
   6.91000, 628.28049,101486.37134,526965.75798,   0.00000,   0.22496,   0.03377,   0.02535,   0.00851,   0.74103,   0.22511
   7.01000, 628.35170,101494.42859,526986.94015,   0.00000,   0.22495,   0.03377,   0.02535,   0.00851,   0.74103,   0.22511
   7.11000, 628.42699,101502.95055,527009.34402,   0.00000,   0.22494,   0.03376,   0.02535,   0.00851,   0.74103,   0.22511
   7.21000, 628.50671,101511.97425,527033.06693,   0.00000,   0.22494,   0.03376,   0.02535,   0.00851,   0.74103,   0.22511
   7.31000, 628.59121,101521.54081,527058.21700,   0.00000,   0.22493,   0.03375,   0.02535,   0.00851,   0.74103,   0.22511
   7.41000, 628.68089,101531.69605,527084.91470,   0.00000,   0.22492,   0.03375,   0.02535,   0.00851,   0.74103,   0.22511
   7.51000, 628.77620,101542.49119,527113.29465,   0.00000,   0.22491,   0.03374,   0.02535,   0.00851,   0.74103,   0.22511
   7.61000, 628.87764,101553.98368,527143.50790,   0.00000,   0.22490,   0.03373,   0.02535,   0.00851,   0.74103,   0.22511
   7.71000, 628.98579,101566.23820,527175.72453,   0.00000,   0.22489,   0.03373,   0.02535,   0.00851,   0.74103,   0.22511
   7.81000, 629.10129,101579.32793,527210.13685,   0.00000,   0.22488,   0.03372,   0.02535,   0.00851,   0.74103,   0.22511
   7.91000, 629.22486,101593.33592,527246.96327,   0.00000,   0.22486,   0.03371,   0.02535,   0.00851,   0.74103,   0.22511
   8.01000, 629.35734,101608.35701,527286.45304,   0.00000,   0.22485,   0.03371,   0.02535,   0.00851,   0.74103,   0.22511
   8.11000, 629.49969,101624.49991,527328.89204,   0.00000,   0.22483,   0.03370,   0.02535,   0.00851,   0.74103,   0.22511
   8.21000, 629.65299,101641.89005,527374.60997,   0.00000,   0.22482,   0.03369,   0.02535,   0.00851,   0.74103,   0.22511
   8.31000, 629.81853,101660.67295,527423.98941,   0.00000,   0.22480,   0.03368,   0.02535,   0.00851,   0.74103,   0.22511
   8.41000, 629.99780,101681.01857,527477.47717,   0.00000,   0.22478,   0.03367,   0.02535,   0.00851,   0.74103,   0.22511
   8.51000, 630.19255,101703.12685,527535.59889,   0.00000,   0.22476,   0.03366,   0.02535,   0.00851,   0.74103,   0.22511
   8.61000, 630.40486,101727.23485,527598.97778,   0.00000,   0.22474,   0.03365,   0.02535,   0.00851,   0.74103,   0.22511
   8.71000, 630.63720,101753.62610,527668.35924,   0.00000,   0.22472,   0.03363,   0.02535,   0.00851,   0.74103,   0.22511
   8.81000, 630.89259,101782.64293,527744.64324,   0.00000,   0.22469,   0.03362,   0.02535,   0.00851,   0.74103,   0.22511
   8.91000, 631.17468,101814.70317,527828.92822,   0.00000,   0.22466,   0.03360,   0.02535,   0.00851,   0.74103,   0.22511
   9.01000, 631.48798,101850.32292,527922.57100,   0.00000,   0.22463,   0.03359,   0.02535,   0.00851,   0.74103,   0.22511
   9.11000, 631.83815,101890.14838,528027.27044,   0.00000,   0.22459,   0.03357,   0.02535,   0.00851,   0.74103,   0.22511
   9.21000, 632.23239,101935.00117,528145.18649,   0.00000,   0.22455,   0.03354,   0.02535,   0.00851,   0.74103,   0.22511
   9.31000, 632.67997,101985.94444,528279.11415,   0.00000,   0.22451,   0.03352,   0.02535,   0.00851,   0.74103,   0.22511
   9.41000, 633.19318,102044.38145,528432.74255,   0.00000,   0.22446,   0.03349,   0.02535,   0.00851,   0.74103,   0.22511
   9.51000, 633.78858,102112.20948,528611.05951,   0.00000,   0.22440,   0.03346,   0.02535,   0.00851,   0.74103,   0.22511
   9.61000, 634.48920,102192.06574,528820.99818,   0.00000,   0.22432,   0.03342,   0.02535,   0.00851,   0.74103,   0.22511
   9.71000, 635.32813,102287.74001,529072.52170,   0.00000,   0.22424,   0.03338,   0.02535,   0.00851,   0.74103,   0.22511
   9.81000, 636.35481,102404.90299,529380.53815,   0.00000,   0.22413,   0.03332,   0.02535,   0.00851,   0.74103,   0.22511
   9.91000, 637.64698,102552.47592,529768.50103,   0.00000,   0.22400,   0.03326,   0.02535,   0.00851,   0.74103,   0.22511
  10.01000, 639.33486,102745.41288,530275.72398,   0.00000,   0.22383,   0.03317,   0.02535,   0.00851,   0.74103,   0.22511
  10.11000, 641.65527,103010.94867,530973.80615,   0.00000,   0.22359,   0.03305,   0.02535,   0.00851,   0.74103,   0.22511
  10.21000, 645.09060,103404.63650,532008.79452,   0.00000,   0.22324,   0.03288,   0.02535,   0.00851,   0.74103,   0.22511
  10.31000, 650.80221,104060.49629,533733.02177,   0.00000,   0.22266,   0.03261,   0.02535,   0.00851,   0.74103,   0.22511
  10.41000, 662.55720,105414.54551,537292.75950,   0.00000,   0.22146,   0.03207,   0.02535,   0.00851,   0.74103,   0.22511
  10.51000, 712.92645,111259.56801,552659.07114,   0.00000,   0.21643,   0.02996,   0.02535,   0.00851,   0.74103,   0.22511
  10.61000,2116.84221,270213.55079,970542.24665,   0.00395,   0.08441,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  10.71000,2113.13607,269774.10196,969386.95435,   0.00388,   0.08343,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  10.81000,2112.90113,269746.23814,969313.70154,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  10.91000,2112.88629,269744.47722,969309.07218,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  11.01000,2112.88535,269744.36588,969308.77947,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  11.11000,2112.88529,269744.35882,969308.76090,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  11.21000,2112.88528,269744.35837,969308.75971,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  11.31000,2112.88528,269744.35834,969308.75964,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  11.41000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  11.51000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  11.61000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  11.71000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  11.81000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  11.91000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  12.01000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  12.11000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  12.21000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  12.31000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  12.41000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  12.51000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  12.61000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  12.71000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  12.81000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  12.91000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  13.01000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  13.11000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  13.21000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  13.31000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  13.41000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  13.51000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  13.61000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  13.71000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  13.81000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  13.91000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  14.01000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  14.11000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  14.21000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  14.31000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  14.41000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  14.51000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  14.61000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  14.71000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  14.81000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  14.91000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  15.01000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  15.11000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  15.21000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  15.31000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  15.41000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  15.51000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  15.61000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  15.71000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  15.81000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  15.91000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  16.01000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  16.11000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  16.21000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  16.31000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  16.41000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  16.51000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  16.61000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  16.71000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  16.81000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  16.91000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  17.01000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  17.11000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  17.21000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  17.31000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  17.41000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  17.51000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  17.61000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  17.71000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  17.81000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  17.91000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  18.01000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  18.11000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  18.21000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  18.31000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  18.41000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  18.51000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  18.61000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  18.71000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  18.81000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  18.91000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  19.01000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  19.11000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  19.21000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  19.31000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  19.41000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  19.51000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  19.61000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  19.71000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  19.81000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
  19.91000,2112.88528,269744.35834,969308.75963,   0.00388,   0.08336,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
