Time,TMP,Pressure,Enthalpy,OH,O2,CH4,C_MF,H_MF,N_MF,O_MF
   0.05810,2074.65425,101330.98689,910163.06013,   0.00438,   0.08760,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05910,2074.44827,101331.05898,910163.55558,   0.00437,   0.08753,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06010,2074.24551,101331.12420,910164.00381,   0.00437,   0.08747,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06110,2074.04597,101331.18322,910164.40933,   0.00437,   0.08740,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06210,2073.84964,101331.23662,910164.77622,   0.00436,   0.08733,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06310,2073.65650,101331.28494,910165.10815,   0.00436,   0.08727,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06410,2073.46654,101331.32866,910165.40846,   0.00436,   0.08721,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06510,2073.27972,101331.36823,910165.68017,   0.00435,   0.08714,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06610,2073.09604,101331.40402,910165.92600,   0.00435,   0.08708,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06710,2072.91546,101331.43641,910166.14841,   0.00434,   0.08702,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06810,2072.73796,101331.46572,910166.34965,   0.00434,   0.08696,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06910,2072.56351,101331.49224,910166.53172,   0.00434,   0.08691,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07010,2072.39208,101331.51624,910166.69646,   0.00433,   0.08685,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07110,2072.22365,101331.53796,910166.84550,   0.00433,   0.08679,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07210,2072.05818,101331.55761,910166.98036,   0.00433,   0.08674,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07310,2071.89563,101331.57539,910167.10238,   0.00433,   0.08669,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07410,2071.73598,101331.59147,910167.21278,   0.00432,   0.08663,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07510,2071.57919,101331.60603,910167.31267,   0.00432,   0.08658,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07610,2071.42523,101331.61920,910167.40305,   0.00432,   0.08653,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07710,2071.27405,101331.63112,910167.48483,   0.00431,   0.08648,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07810,2071.12563,101331.64191,910167.55882,   0.00431,   0.08643,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07910,2070.97993,101331.65167,910167.62577,   0.00431,   0.08638,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08010,2070.83691,101331.66050,910167.68634,   0.00430,   0.08633,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08110,2070.69653,101331.66849,910167.74115,   0.00430,   0.08629,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08210,2070.55876,101331.67572,910167.79074,   0.00430,   0.08624,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08310,2070.42356,101331.68227,910167.83561,   0.00430,   0.08620,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08410,2070.29088,101331.68819,910167.87621,   0.00429,   0.08615,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08510,2070.16070,101331.69354,910167.91295,   0.00429,   0.08611,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08610,2070.03298,101331.69839,910167.94618,   0.00429,   0.08607,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08710,2069.90767,101331.70278,910167.97626,   0.00429,   0.08603,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08810,2069.78474,101331.70675,910168.00347,   0.00428,   0.08599,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08910,2069.66415,101331.71034,910168.02809,   0.00428,   0.08595,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09010,2069.54587,101331.71359,910168.05037,   0.00428,   0.08591,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09110,2069.42985,101331.71653,910168.07053,   0.00428,   0.08587,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09210,2069.31607,101331.71919,910168.08877,   0.00428,   0.08583,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09310,2069.20448,101331.72160,910168.10527,   0.00427,   0.08579,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09410,2069.09504,101331.72378,910168.12021,   0.00427,   0.08576,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09510,2068.98773,101331.72575,910168.13372,   0.00427,   0.08572,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09610,2068.88250,101331.72753,910168.14594,   0.00427,   0.08569,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09710,2068.77932,101331.72915,910168.15701,   0.00427,   0.08565,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09810,2068.67815,101331.73061,910168.16701,   0.00426,   0.08562,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09910,2068.57897,101331.73193,910168.17607,   0.00426,   0.08559,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
