Time,TMP,Pressure,Enthalpy,OH,O2,CH4,C_MF,H_MF,N_MF,O_MF
   0.05610,2076.20672,101337.52713,910208.09289,   0.00441,   0.08812,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05710,2075.98214,101337.87886,910210.50432,   0.00441,   0.08805,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05810,2075.76036,101338.19700,910212.68478,   0.00440,   0.08797,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05910,2075.54144,101338.48477,910214.65654,   0.00440,   0.08790,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06010,2075.32542,101338.74507,910216.43967,   0.00439,   0.08782,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06110,2075.11233,101338.98054,910218.05229,   0.00439,   0.08775,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06210,2074.90221,101339.19354,910219.51078,   0.00438,   0.08768,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06310,2074.69509,101339.38624,910220.82993,   0.00438,   0.08761,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06410,2074.49097,101339.56057,910222.02309,   0.00438,   0.08754,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06510,2074.28987,101339.71828,910223.10234,   0.00437,   0.08747,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06610,2074.09180,101339.86096,910224.07857,   0.00437,   0.08741,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06710,2073.89676,101339.99005,910224.96166,   0.00436,   0.08734,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06810,2073.70476,101340.10685,910225.76050,   0.00436,   0.08728,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06910,2073.51578,101340.21252,910226.48315,   0.00436,   0.08722,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07010,2073.32983,101340.30812,910227.13688,   0.00435,   0.08715,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07110,2073.14689,101340.39463,910227.72829,   0.00435,   0.08709,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07210,2072.96694,101340.47290,910228.26333,   0.00435,   0.08703,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07310,2072.78997,101340.54371,910228.74737,   0.00434,   0.08697,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07410,2072.61597,101340.60779,910229.18528,   0.00434,   0.08691,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07510,2072.44491,101340.66576,910229.58147,   0.00434,   0.08686,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07610,2072.27676,101340.71822,910229.93990,   0.00433,   0.08680,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07710,2072.11152,101340.76569,910230.26420,   0.00433,   0.08675,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07810,2071.94914,101340.80863,910230.55759,   0.00433,   0.08669,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07910,2071.78960,101340.84750,910230.82305,   0.00432,   0.08664,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08010,2071.63287,101340.88266,910231.06322,   0.00432,   0.08659,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08110,2071.47893,101340.91448,910231.28052,   0.00432,   0.08654,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08210,2071.32774,101340.94327,910231.47712,   0.00431,   0.08649,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08310,2071.17926,101340.96932,910231.65500,   0.00431,   0.08644,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08410,2071.03347,101340.99289,910231.81595,   0.00431,   0.08639,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08510,2070.89034,101341.01422,910231.96156,   0.00431,   0.08634,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08610,2070.74982,101341.03352,910232.09332,   0.00430,   0.08629,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08710,2070.61189,101341.05098,910232.21253,   0.00430,   0.08625,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08810,2070.47651,101341.06678,910232.32039,   0.00430,   0.08620,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08910,2070.34364,101341.08108,910232.41798,   0.00430,   0.08616,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09010,2070.21325,101341.09402,910232.50628,   0.00429,   0.08612,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09110,2070.08531,101341.10572,910232.58618,   0.00429,   0.08607,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09210,2069.95976,101341.11632,910232.65847,   0.00429,   0.08603,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09310,2069.83659,101341.12590,910232.72388,   0.00429,   0.08599,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09410,2069.71576,101341.13458,910232.78306,   0.00428,   0.08595,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09510,2069.59722,101341.14242,910232.83661,   0.00428,   0.08591,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09610,2069.48094,101341.14953,910232.88506,   0.00428,   0.08587,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09710,2069.36689,101341.15595,910232.92890,   0.00428,   0.08584,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09810,2069.25503,101341.16177,910232.96856,   0.00427,   0.08580,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09910,2069.14532,101341.16703,910233.00445,   0.00427,   0.08576,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
