Time,TMP,Pressure,Enthalpy,OH,O2,CH4,C_MF,H_MF,N_MF,O_MF
   0.02210, 930.85046,101325.00291,910121.78882,   0.00000,   0.22451,   0.03343,   0.02535,   0.00851,   0.74103,   0.22511
   0.02310, 931.37839,101325.00341,910121.79060,   0.00000,   0.22443,   0.03337,   0.02535,   0.00851,   0.74103,   0.22511
   0.02410, 931.97822,101325.00398,910121.79261,   0.00000,   0.22435,   0.03331,   0.02535,   0.00851,   0.74103,   0.22511
   0.02510, 932.66393,101325.00462,910121.79489,   0.00000,   0.22425,   0.03324,   0.02535,   0.00851,   0.74103,   0.22511
   0.02610, 933.45361,101325.00536,910121.79747,   0.00000,   0.22413,   0.03316,   0.02535,   0.00851,   0.74103,   0.22511
   0.02710, 934.37125,101325.00619,910121.80041,   0.00000,   0.22400,   0.03308,   0.02535,   0.00851,   0.74103,   0.22511
   0.02810, 935.44948,101325.00713,910121.80375,   0.00000,   0.22385,   0.03297,   0.02535,   0.00851,   0.74103,   0.22511
   0.02910, 936.73415,101325.00821,910121.80758,   0.00000,   0.22366,   0.03285,   0.02535,   0.00851,   0.74103,   0.22511
   0.03010, 938.29246,101325.00946,910121.81199,   0.00000,   0.22344,   0.03270,   0.02535,   0.00851,   0.74103,   0.22511
   0.03110, 940.22797,101325.01091,910121.81714,   0.00000,   0.22316,   0.03252,   0.02535,   0.00851,   0.74103,   0.22511
   0.03210, 942.71166,101325.01262,910121.82323,   0.00000,   0.22281,   0.03229,   0.02535,   0.00851,   0.74103,   0.22511
   0.03310, 946.05356,101325.01468,910121.83056,   0.00000,   0.22233,   0.03200,   0.02535,   0.00851,   0.74103,   0.22511
   0.03410, 950.89943,101325.01723,910121.83966,   0.00000,   0.22164,   0.03157,   0.02535,   0.00851,   0.74103,   0.22511
   0.03510, 958.93609,101325.02051,910121.85144,   0.00000,   0.22049,   0.03089,   0.02535,   0.00851,   0.74103,   0.22511
   0.03610, 977.06432,101325.02499,910121.86773,   0.00000,   0.21789,   0.02945,   0.02535,   0.00851,   0.74103,   0.22511
   0.03710,1149.06931,101325.02491,910121.86654,   0.00004,   0.19392,   0.01865,   0.02535,   0.00851,   0.74103,   0.22511
   0.03810,2073.64295,101325.45189,910124.98569,   0.00467,   0.08943,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.03910,2079.37395,101326.51628,910132.33554,   0.00448,   0.08926,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.04010,2079.21181,101327.48816,910139.04622,   0.00447,   0.08916,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.04110,2078.95609,101328.36664,910145.10825,   0.00447,   0.08907,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.04210,2078.70067,101329.16067,910150.58433,   0.00446,   0.08898,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.04310,2078.44721,101329.87845,910155.53187,   0.00446,   0.08889,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.04410,2078.19588,101330.52735,910160.00251,   0.00445,   0.08881,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.04510,2077.94682,101331.11405,910164.04274,   0.00445,   0.08872,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.04610,2077.70014,101331.64455,910167.69442,   0.00444,   0.08863,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.04710,2077.45596,101332.12428,910170.99526,   0.00444,   0.08855,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.04810,2077.21438,101332.55811,910173.97926,   0.00443,   0.08847,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.04910,2076.97547,101332.95046,910176.67706,   0.00443,   0.08839,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05010,2076.73932,101333.30532,910179.11629,   0.00442,   0.08831,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05110,2076.50600,101333.62629,910181.32190,   0.00442,   0.08823,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05210,2076.27556,101333.91661,910183.31638,   0.00441,   0.08815,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05310,2076.04805,101334.17922,910185.12006,   0.00441,   0.08807,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05410,2075.82353,101334.41678,910186.75126,   0.00440,   0.08799,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05510,2075.60202,101334.63169,910188.22655,   0.00440,   0.08792,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05610,2075.38356,101334.82610,910189.56089,   0.00439,   0.08785,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05710,2075.16818,101335.00198,910190.76779,   0.00439,   0.08777,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05810,2074.95588,101335.16110,910191.85946,   0.00438,   0.08770,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05910,2074.74669,101335.30505,910192.84693,   0.00438,   0.08763,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06010,2074.54061,101335.43529,910193.74017,   0.00438,   0.08756,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06110,2074.33766,101335.55313,910194.54820,   0.00437,   0.08749,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06210,2074.13782,101335.65974,910195.27917,   0.00437,   0.08743,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06310,2073.94110,101335.75620,910195.94043,   0.00436,   0.08736,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06410,2073.74749,101335.84348,910196.53864,   0.00436,   0.08730,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06510,2073.55698,101335.92244,910197.07983,   0.00436,   0.08723,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06610,2073.36956,101335.99389,910197.56944,   0.00435,   0.08717,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06710,2073.18522,101336.05854,910198.01238,   0.00435,   0.08711,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06810,2073.00393,101336.11704,910198.41312,   0.00435,   0.08705,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06910,2072.82567,101336.16996,910198.77568,   0.00434,   0.08699,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07010,2072.65043,101336.21786,910199.10370,   0.00434,   0.08693,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07110,2072.47817,101336.26119,910199.40048,   0.00434,   0.08687,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07210,2072.30888,101336.30040,910199.66898,   0.00433,   0.08682,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07310,2072.14252,101336.33588,910199.91191,   0.00433,   0.08676,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07410,2071.97907,101336.36798,910200.13171,   0.00433,   0.08671,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07510,2071.81850,101336.39703,910200.33057,   0.00432,   0.08665,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07610,2071.66078,101336.42331,910200.51050,   0.00432,   0.08660,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07710,2071.50586,101336.44709,910200.67329,   0.00432,   0.08655,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07810,2071.35373,101336.46861,910200.82058,   0.00431,   0.08650,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07910,2071.20435,101336.48809,910200.95385,   0.00431,   0.08645,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08010,2071.05768,101336.50571,910201.07443,   0.00431,   0.08640,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08110,2070.91369,101336.52165,910201.18353,   0.00431,   0.08635,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08210,2070.77234,101336.53608,910201.28224,   0.00430,   0.08631,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08310,2070.63360,101336.54913,910201.37156,   0.00430,   0.08626,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08410,2070.49742,101336.56095,910201.45237,   0.00430,   0.08622,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08510,2070.36379,101336.57163,910201.52549,   0.00430,   0.08617,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08610,2070.23265,101336.58131,910201.59165,   0.00429,   0.08613,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08710,2070.10397,101336.59006,910201.65151,   0.00429,   0.08609,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08810,2069.97771,101336.59798,910201.70568,   0.00429,   0.08604,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08910,2069.85385,101336.60514,910201.75468,   0.00429,   0.08600,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09010,2069.73233,101336.61163,910201.79903,   0.00428,   0.08596,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09110,2069.61313,101336.61749,910201.83915,   0.00428,   0.08592,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09210,2069.49620,101336.62280,910201.87545,   0.00428,   0.08589,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09310,2069.38152,101336.62761,910201.90830,   0.00428,   0.08585,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09410,2069.26904,101336.63195,910201.93802,   0.00427,   0.08581,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09510,2069.15872,101336.63589,910201.96491,   0.00427,   0.08577,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09610,2069.05054,101336.63945,910201.98924,   0.00427,   0.08574,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09710,2068.94446,101336.64267,910202.01126,   0.00427,   0.08570,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09810,2068.84043,101336.64558,910202.03118,   0.00427,   0.08567,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09910,2068.73843,101336.64822,910202.04921,   0.00426,   0.08564,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
