Time,TMP,Pressure,Enthalpy,OH,O2,CH4,C_MF,H_MF,N_MF,O_MF
   0.04310, 944.09849,101325.09604,910122.12294,   0.00000,   0.22261,   0.03218,   0.02535,   0.00851,   0.74103,   0.22511
   0.04410, 947.41186,101325.11562,910122.19370,   0.00000,   0.22214,   0.03189,   0.02535,   0.00851,   0.74103,   0.22511
   0.04510, 952.20760,101325.14114,910122.28634,   0.00000,   0.22146,   0.03147,   0.02535,   0.00851,   0.74103,   0.22511
   0.04610, 960.15080,101325.17591,910122.41345,   0.00000,   0.22032,   0.03080,   0.02535,   0.00851,   0.74103,   0.22511
   0.04710, 978.02721,101325.22625,910122.60022,   0.00000,   0.21776,   0.02938,   0.02535,   0.00851,   0.74103,   0.22511
   0.04810,1143.57536,101325.22144,910122.57483,   0.00004,   0.19467,   0.01895,   0.02535,   0.00851,   0.74103,   0.22511
   0.04910,2071.83352,101331.44760,910167.65172,   0.00473,   0.08946,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05010,2077.52257,101346.74301,910272.37974,   0.00454,   0.08929,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05110,2077.45118,101361.69746,910374.04982,   0.00453,   0.08919,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05210,2077.29233,101376.18214,910471.78310,   0.00453,   0.08910,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05310,2077.13458,101390.21713,910565.78452,   0.00452,   0.08902,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05410,2076.97929,101403.82338,910656.25943,   0.00452,   0.08893,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05510,2076.82647,101417.02053,910743.39862,   0.00451,   0.08885,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05610,2076.67610,101429.82698,910827.37936,   0.00450,   0.08877,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05710,2076.52815,101442.26004,910908.36656,   0.00450,   0.08869,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05810,2076.38260,101454.33594,910986.51384,   0.00449,   0.08861,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.05910,2076.23942,101466.06998,911061.96449,   0.00449,   0.08854,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06010,2076.09858,101477.47654,911134.85231,   0.00448,   0.08846,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06110,2075.96005,101488.56920,911205.30239,   0.00448,   0.08839,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06210,2075.82379,101499.36077,911273.43182,   0.00447,   0.08832,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06310,2075.68977,101509.86334,911339.35029,   0.00447,   0.08825,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06410,2075.55795,101520.08835,911403.16069,   0.00447,   0.08819,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06510,2075.42830,101530.04661,911464.95962,   0.00446,   0.08812,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06610,2075.30078,101539.74837,911524.83789,   0.00446,   0.08806,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06710,2075.17536,101549.20335,911582.88089,   0.00445,   0.08800,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06810,2075.05200,101558.42075,911639.16905,   0.00445,   0.08793,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.06910,2074.93066,101567.40932,911693.77815,   0.00444,   0.08787,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07010,2074.81131,101576.17736,911746.77969,   0.00444,   0.08782,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07110,2074.69391,101584.73277,911798.24116,   0.00444,   0.08776,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07210,2074.57842,101593.08308,911848.22631,   0.00443,   0.08770,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07310,2074.46481,101601.23542,911896.79546,   0.00443,   0.08765,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07410,2074.35305,101609.19661,911944.00565,   0.00443,   0.08759,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07510,2074.24310,101616.97315,911989.91092,   0.00442,   0.08754,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07610,2074.13492,101624.57123,912034.56249,   0.00442,   0.08749,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07710,2074.02848,101631.99677,912078.00893,   0.00442,   0.08744,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07810,2073.92375,101639.25542,912120.29633,   0.00441,   0.08739,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.07910,2073.82070,101646.35258,912161.46846,   0.00441,   0.08734,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08010,2073.71929,101653.29340,912201.56694,   0.00441,   0.08729,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08110,2073.61949,101660.08282,912240.63132,   0.00440,   0.08724,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08210,2073.52128,101666.72557,912278.69925,   0.00440,   0.08720,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08310,2073.42461,101673.22618,912315.80657,   0.00440,   0.08715,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08410,2073.32947,101679.58898,912351.98744,   0.00439,   0.08711,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08510,2073.23582,101685.81813,912387.27440,   0.00439,   0.08706,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08610,2073.14364,101691.91763,912421.69850,   0.00439,   0.08702,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08710,2073.05289,101697.89129,912455.28938,   0.00439,   0.08698,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08810,2072.96354,101703.74279,912488.07532,   0.00438,   0.08694,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.08910,2072.87558,101709.47567,912520.08335,   0.00438,   0.08690,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09010,2072.78898,101715.09331,912551.33931,   0.00438,   0.08686,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09110,2072.70370,101720.59897,912581.86790,   0.00438,   0.08682,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09210,2072.61973,101725.99580,912611.69278,   0.00437,   0.08678,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09310,2072.53704,101731.28681,912640.83655,   0.00437,   0.08674,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09410,2072.45560,101736.47490,912669.32091,   0.00437,   0.08670,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09510,2072.37539,101741.56287,912697.16662,   0.00437,   0.08667,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09610,2072.29640,101746.55342,912724.39358,   0.00436,   0.08663,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09710,2072.21859,101751.44915,912751.02088,   0.00436,   0.08660,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09810,2072.14194,101756.25255,912777.06685,   0.00436,   0.08656,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
   0.09910,2072.06644,101760.96605,912802.54907,   0.00436,   0.08653,   0.00000,   0.02535,   0.00851,   0.74103,   0.22511
