/home4/mcgratta/firemodels/out/Sandia_Methane_Burner/Burner01_line.csv,3,4,8,Sandia gas burner T1,6,19
/home4/mcgratta/firemodels/out/Sandia_Methane_Burner/Burner01_line.csv,3,5,8,Sandia gas burner T1,6,17
/home4/mcgratta/firemodels/out/Sandia_Methane_Burner/Burner01_line.csv,3,2,20,Sandia gas burner T1,6,14
/home4/mcgratta/firemodels/out/Sandia_Methane_Burner/Burner01_devc.csv,33,2,1,Sandia gas burner T1,6,21
/home4/mcgratta/firemodels/out/Sandia_Methane_Burner/Burner02_line.csv,3,4,8,Sandia gas burner T2,6,19
/home4/mcgratta/firemodels/out/Sandia_Methane_Burner/Burner02_line.csv,3,5,8,Sandia gas burner T2,6,17
/home4/mcgratta/firemodels/out/Sandia_Methane_Burner/Burner02_line.csv,3,2,20,Sandia gas burner T2,6,14
/home4/mcgratta/firemodels/out/Sandia_Methane_Burner/Burner02_devc.csv,33,2,1,Sandia gas burner T2,6,21
/home4/mcgratta/firemodels/out/Sandia_Methane_Burner/Burner03_line.csv,3,4,8,Sandia gas burner T3,6,19
/home4/mcgratta/firemodels/out/Sandia_Methane_Burner/Burner03_line.csv,3,5,8,Sandia gas burner T3,6,17
/home4/mcgratta/firemodels/out/Sandia_Methane_Burner/Burner03_line.csv,3,2,20,Sandia gas burner T3,6,14
/home4/mcgratta/firemodels/out/Sandia_Methane_Burner/Burner03_devc.csv,33,2,1,Sandia gas burner T3,6,21
/home4/mcgratta/firemodels/out/Sandia_Methane_Burner/Burner04_line.csv,3,4,8,Sandia gas burner T4,6,19
/home4/mcgratta/firemodels/out/Sandia_Methane_Burner/Burner04_line.csv,3,5,8,Sandia gas burner T4,6,17
/home4/mcgratta/firemodels/out/Sandia_Methane_Burner/Burner04_line.csv,3,2,20,Sandia gas burner T4,6,14
/home4/mcgratta/firemodels/out/Sandia_Methane_Burner/Burner04_devc.csv,33,2,1,Sandia gas burner T4,6,21
/home4/mcgratta/firemodels/out/Sandia_Methane_Burner/Burner05_line.csv,3,4,8,Sandia gas burner T5,6,19
/home4/mcgratta/firemodels/out/Sandia_Methane_Burner/Burner05_line.csv,3,5,8,Sandia gas burner T5,6,17
/home4/mcgratta/firemodels/out/Sandia_Methane_Burner/Burner05_line.csv,3,2,20,Sandia gas burner T5,6,14
/home4/mcgratta/firemodels/out/Sandia_Methane_Burner/Burner05_devc.csv,33,2,1,Sandia gas burner T5,6,21
/home4/mcgratta/firemodels/out/Sandia_Methane_Burner/Burner06_line.csv,3,4,8,Sandia gas burner T6,6,19
/home4/mcgratta/firemodels/out/Sandia_Methane_Burner/Burner06_line.csv,3,5,8,Sandia gas burner T6,6,17
/home4/mcgratta/firemodels/out/Sandia_Methane_Burner/Burner06_line.csv,3,2,20,Sandia gas burner T6,6,14
/home4/mcgratta/firemodels/out/Sandia_Methane_Burner/Burner06_devc.csv,33,2,1,Sandia gas burner T6,6,21
/home4/mcgratta/firemodels/out/Sandia_Methane_Burner/Burner07_line.csv,3,4,8,Sandia gas burner T7,6,19
/home4/mcgratta/firemodels/out/Sandia_Methane_Burner/Burner07_line.csv,3,5,8,Sandia gas burner T7,6,17
/home4/mcgratta/firemodels/out/Sandia_Methane_Burner/Burner07_line.csv,3,2,20,Sandia gas burner T7,6,14
/home4/mcgratta/firemodels/out/Sandia_Methane_Burner/Burner07_devc.csv,33,2,1,Sandia gas burner T7,6,21
/home4/mcgratta/firemodels/out/Sandia_Methane_Burner/Burner08_line.csv,3,4,8,Sandia gas burner T8,6,19
