Time,Duct 1,Duct 2,Duct 3,Duct 4,Duct 5,Duct 56,Duct 6,Duct 7
20,716.2,441.2,441.2,275.0,121.3,731.1,32.2,313.2
22,716.2,441.2,441.2,275.0,121.3,731.1,32.2,313.2
24,716.2,441.2,441.2,275.0,121.3,731.1,32.2,313.2
26,716.2,441.2,441.2,275.0,121.3,731.1,32.2,313.2
28,716.2,441.2,441.2,275.0,121.3,731.1,32.2,313.2
30,716.2,441.2,441.2,275.0,121.3,731.1,32.2,313.2
