s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kW,kW,kW,kW,kg,kg
 1.0018722E+001, 2.0755368E-001, 2.0755368E-001, 7.9583750E-092, 3.8640237E-004, 2.3998273E+001, 3.7441548E-258,-2.3590553E+000, 2.9306278E+000, 4.8116168E-027, 4.8116180E-027, 4.8116169E-027, 4.8116160E-027, 4.8116149E-027, 4.6580255E-006, 2.6552017E-012
 1.1078395E+001, 2.0755368E-001, 2.0755368E-001, 1.1248222E-089, 3.8640237E-004, 2.4002463E+001, 5.5502215E-251, 2.6030560E+000, 3.2359074E+000, 5.4574682E-027, 5.4574703E-027, 5.4574687E-027, 5.4574676E-027, 5.4574662E-027, 5.7011668E-006, 3.2276626E-012
 1.2041733E+001, 2.0755368E-001, 2.0755368E-001, 9.0214388E-088, 3.8640237E-004, 2.3998162E+001, 2.3438986E-245,-2.6101028E+000, 3.5480254E+000, 1.4766417E-026, 1.4766420E-026, 1.4766418E-026, 1.4766417E-026, 1.4766415E-026, 6.8498177E-006, 3.7912877E-012
 1.3026390E+001, 2.0755368E-001, 2.0755368E-001, 5.8951865E-086, 3.8640237E-004, 2.4002525E+001, 2.6977131E-240, 2.5544043E+000, 3.8594328E+000, 5.1645266E-026, 5.1645270E-026, 5.1645268E-026, 5.1645266E-026, 5.1645264E-026, 8.0516364E-006, 4.3506408E-012
 1.4053797E+001, 2.0755368E-001, 2.0755368E-001, 9.0809895E-083, 3.8640237E-004, 2.3999543E+001, 1.1954755E-235,-1.0921468E+000, 4.1521551E+000, 9.5904463E-026, 9.5904468E-026, 9.5904465E-026, 9.5904463E-026, 9.5904460E-026, 9.3986948E-006, 4.9467202E-012
 1.5040003E+001, 2.0755368E-001, 2.0755368E-001, 2.1407919E-072, 3.8640237E-004, 2.4001298E+001, 1.5976145E-231, 9.3049155E-001, 4.5069066E+000, 8.5475099E-026, 8.5475105E-026, 8.5475102E-026, 8.5475100E-026, 8.5475097E-026, 1.0849972E-005, 5.6931902E-012
 1.6021258E+001, 2.0755368E-001, 2.0755368E-001, 1.5344919E-063, 3.8640237E-004, 2.4001243E+001, 7.6751609E-228, 7.7173395E-001, 4.8027109E+000, 9.0684373E-026, 9.0684380E-026, 9.0684376E-026, 9.0684374E-026, 9.0684371E-026, 1.2377526E-005, 8.7946754E-012
 1.7034810E+001, 2.0755368E-001, 2.0755368E-001, 5.8968508E-057, 3.8640237E-004, 2.4000270E+001, 2.5456485E-224,-4.9862236E-001, 5.1011481E+000, 1.0807131E-025, 1.0807132E-025, 1.0807132E-025, 1.0807132E-025, 1.0807131E-025, 1.4028280E-005, 7.1025063E-011
 1.8051596E+001, 2.0755368E-001, 2.0755368E-001, 4.2568993E-052, 3.8640237E-004, 2.4001205E+001, 4.6520459E-221, 4.9993883E-001, 5.3538886E+000, 1.9912635E-025, 1.9912636E-025, 1.9912636E-025, 1.9912635E-025, 1.9912635E-025, 1.5813553E-005, 2.5261234E-010
 1.9052392E+001, 2.0755368E-001, 2.0755368E-001, 3.3758237E-048, 3.8640237E-004, 2.4001281E+001, 3.8419244E-218, 4.5452109E-001, 5.7052557E+000, 2.9786858E-025, 2.9786859E-025, 2.9786858E-025, 2.9786858E-025, 2.9786858E-025, 1.7686533E-005, 6.1098680E-010
 2.0053187E+001, 2.0755368E-001, 2.0755368E-001, 7.5008770E-042, 3.8640237E-004, 2.4000601E+001, 2.1307772E-215,-5.1697595E-001, 6.0207208E+000, 3.5755784E-025, 3.5755785E-025, 3.5755784E-025, 3.5755784E-025, 3.5755784E-025, 1.9653835E-005, 9.8069621E-010
 2.1053982E+001, 2.0755368E-001, 2.0755368E-001, 6.1743707E-036, 3.8640237E-004, 2.4002238E+001, 7.2730800E-213, 1.2425747E+000, 6.3350695E+000, 6.8023915E-025, 6.8023917E-025, 6.8023916E-025, 6.8023915E-025, 6.8023915E-025, 2.1729207E-005, 1.3595367E-009
 2.2018079E+001, 2.0755368E-001, 2.0755368E-001, 1.1614035E-031, 3.8640237E-004, 2.4000945E+001, 5.9804492E-207,-5.8147724E-001, 6.6449715E+000, 8.6260585E-025, 8.6260588E-025, 8.6260587E-025, 8.6260586E-025, 8.6260585E-025, 2.3863666E-005, 1.9559648E-009
 2.3047282E+001, 2.0755368E-001, 2.0755368E-001, 1.5725742E-027, 3.8640237E-004, 2.4002232E+001, 4.1242437E-194, 5.9097232E-001, 6.9404151E+000, 9.3570384E-025, 9.3570387E-025, 9.3570386E-025, 9.3570385E-025, 9.3570384E-025, 2.6135120E-005, 2.4475132E-009
 2.4056596E+001, 2.0755368E-001, 2.0755368E-001, 3.7134516E-023, 3.8640237E-004, 2.4002611E+001, 4.4448619E-179, 5.6775693E-001, 7.2896960E+000, 1.2813800E-024, 1.2813800E-024, 1.2813800E-024, 1.2813800E-024, 1.2813800E-024, 2.8561556E-005, 3.2080737E-009
 2.5059473E+001, 2.0755368E-001, 2.0755368E-001, 5.4681501E-017, 3.8640237E-004, 2.4002325E+001, 6.1757316E-165,-3.7332147E-001, 7.5458938E+000, 2.3614917E-024, 2.3614917E-024, 2.3614917E-024, 2.3614917E-024, 2.3614917E-024, 3.1066269E-005, 4.0766640E-009
 2.6005044E+001, 2.0755368E-001, 2.0755368E-001, 5.7552090E-013, 3.8640251E-004, 2.4003271E+001, 4.2523924E-153, 1.9415316E-001, 7.8682309E+000, 2.7939282E-024, 2.7939282E-024, 2.7939282E-024, 2.7939282E-024, 2.7939282E-024, 3.3581578E-005, 5.4566330E-009
 2.7013652E+001, 2.0755366E-001, 2.0755368E-001, 2.5625880E-011, 3.8640850E-004, 2.4003450E+001, 1.4038834E-141, 9.0878635E-002, 8.1698487E+000, 3.5797173E-024, 3.5797173E-024, 3.5797173E-024, 3.5797173E-024, 3.5797173E-024, 3.6205366E-005, 6.9459754E-009
 2.8030088E+001, 2.0755364E-001, 2.0755368E-001, 8.3131767E-011, 3.8642226E-004, 2.4003788E+001, 5.9089752E-130, 2.3244397E-001, 8.5570111E+000, 3.5952825E-024, 3.5952825E-024, 3.5952825E-024, 3.5952825E-024, 3.5952825E-024, 3.9028147E-005, 8.5323645E-009
 2.9049183E+001, 2.0755364E-001, 2.0755368E-001, 9.0727522E-011, 3.8642408E-004, 2.4003797E+001, 4.5332468E-119, 2.1544363E-001, 8.7797878E+000, 6.4267802E-024, 6.4267803E-024, 6.4267803E-024, 6.4267803E-024, 6.4267802E-024, 4.1980467E-005, 1.0334047E-008
 3.0019283E+001, 2.0755364E-001, 2.0755368E-001, 8.5850155E-011, 3.8642291E-004, 2.4003779E+001, 6.1871342E-110, 2.0652462E-001, 9.1058677E+000, 1.1200929E-023, 1.1200929E-023, 1.1200929E-023, 1.1200929E-023, 1.1200929E-023, 4.4958900E-005, 1.2385455E-008
 3.1005551E+001, 2.0755364E-001, 2.0755368E-001, 8.4234595E-011, 3.8642252E-004, 2.4003832E+001, 3.6561284E-101, 2.2136393E-001, 9.3895732E+000, 1.3228365E-023, 1.3228365E-023, 1.3228365E-023, 1.3228365E-023, 1.3228365E-023, 4.7990244E-005, 1.4582684E-008
 3.2013377E+001, 2.0755364E-001, 2.0755368E-001, 8.3626195E-011, 3.8642238E-004, 2.4003859E+001, 2.2948445E-092, 1.9527980E-001, 9.7138813E+000, 1.4194346E-023, 1.4194346E-023, 1.4194346E-023, 1.4194346E-023, 1.4194346E-023, 5.1179854E-005, 1.6961245E-008
 3.3014263E+001, 2.0755364E-001, 2.0755368E-001, 7.5297387E-011, 3.8642038E-004, 2.4003879E+001, 1.1486693E-083, 2.7790013E-001, 1.0069962E+001, 2.3180118E-023, 2.3180118E-023, 2.3180118E-023, 2.3180118E-023, 2.3180118E-023, 5.4496410E-005, 1.9519685E-008
 3.4026269E+001, 2.0755365E-001, 2.0755368E-001, 6.3469024E-011, 3.8641755E-004, 2.4003796E+001, 2.0532364E-075, 2.8381504E-001, 1.0344658E+001, 2.8608870E-023, 2.8608870E-023, 2.8608870E-023, 2.8608870E-023, 2.8608870E-023, 5.7930007E-005, 2.1972859E-008
 3.5019807E+001, 2.0755365E-001, 2.0755368E-001, 5.9920432E-011, 3.8641671E-004, 2.4003913E+001, 1.2496546E-067, 3.8815982E-001, 1.0666744E+001, 3.6125350E-023, 3.6125350E-023, 3.6125350E-023, 3.6125350E-023, 3.6125350E-023, 6.1449562E-005, 2.4484173E-008
 3.6027594E+001, 2.0755365E-001, 2.0755368E-001, 6.8853631E-011, 3.8641884E-004, 2.4004079E+001, 7.8881418E-060, 3.5124202E-001, 1.0968549E+001, 3.3772055E-023, 3.3772055E-023, 3.3772055E-023, 3.3772055E-023, 3.3772055E-023, 6.5067101E-005, 2.7157919E-008
 3.7035381E+001, 2.0755364E-001, 2.0755368E-001, 8.1103724E-011, 3.8642177E-004, 2.4004340E+001, 1.2691043E-052, 3.6472922E-001, 1.1286040E+001, 5.7351767E-023, 5.7351767E-023, 5.7351767E-023, 5.7351767E-023, 5.7351767E-023, 6.8816096E-005, 3.0397488E-008
 3.8007896E+001, 2.0755364E-001, 2.0755368E-001, 8.4981657E-011, 3.8642270E-004, 2.4004523E+001, 2.2320652E-046, 3.7929006E-001, 1.1571081E+001, 1.6555441E-022, 1.6555441E-022, 1.6555441E-022, 1.6555441E-022, 1.6555441E-022, 7.2602875E-005, 3.3947248E-008
 3.9041268E+001, 2.0755364E-001, 2.0755368E-001, 8.4535112E-011, 3.8642259E-004, 2.4004691E+001, 1.1154629E-040, 4.1671204E-001, 1.1932903E+001, 7.0997507E-023, 7.0997507E-023, 7.0997507E-023, 7.0997507E-023, 7.0997507E-023, 7.6536553E-005, 3.7691193E-008
 4.0039872E+001, 2.0755364E-001, 2.0755368E-001, 8.1534771E-011, 3.8642188E-004, 2.4004823E+001, 6.1572424E-036, 4.6979960E-001, 1.2224265E+001, 7.2692668E-023, 7.2692669E-023, 7.2692669E-023, 7.2692669E-023, 7.2692669E-023, 8.0632491E-005, 4.1766083E-008
 4.1006203E+001, 2.0755364E-001, 2.0755368E-001, 7.6310003E-011, 3.8642063E-004, 2.4004850E+001, 5.7169484E-032, 4.5007834E-001, 1.2514656E+001, 1.0052184E-022, 1.0052184E-022, 1.0052184E-022, 1.0052184E-022, 1.0052184E-022, 8.4690140E-005, 4.6247865E-008
 4.2020849E+001, 2.0755364E-001, 2.0755368E-001, 7.6202130E-011, 3.8642060E-004, 2.4004986E+001, 2.4066981E-028, 4.8087874E-001, 1.2824940E+001, 1.7047670E-022, 1.7047670E-022, 1.7047670E-022, 1.7047670E-022, 1.7047670E-022, 8.8881775E-005, 5.0947496E-008
 4.3016170E+001, 2.0755364E-001, 2.0755368E-001, 8.6986739E-011, 3.8642318E-004, 2.4005216E+001, 3.5193376E-025, 4.6761386E-001, 1.3094079E+001, 1.9701949E-022, 1.9701949E-022, 1.9701949E-022, 1.9701949E-022, 1.9701949E-022, 9.3237231E-005, 5.5711308E-008
 4.4043124E+001, 2.0755364E-001, 2.0755368E-001, 8.9638531E-011, 3.8642381E-004, 2.4005450E+001, 2.8950189E-022, 5.6047996E-001, 1.3496219E+001, 5.0389676E-022, 5.0389676E-022, 5.0389676E-022, 5.0389676E-022, 5.0389676E-022, 9.7720582E-005, 6.0430455E-008
 4.5034417E+001, 2.0755365E-001, 2.0755368E-001, 6.6117280E-011, 3.8641819E-004, 2.4005437E+001, 1.1386185E-019, 5.6073687E-001, 1.3763444E+001, 7.2157246E-022, 7.2157246E-022, 7.2157246E-022, 7.2157246E-022, 7.2157246E-022, 1.0230793E-004, 6.5632435E-008
 4.6044591E+001, 2.0755366E-001, 2.0755368E-001, 4.8784755E-011, 3.8641404E-004, 2.4005509E+001, 2.7042459E-017, 5.4855035E-001, 1.4031507E+001, 3.3896639E-022, 3.3896639E-022, 3.3896639E-022, 3.3896639E-022, 3.3896639E-022, 1.0695575E-004, 7.1297723E-008
 4.7019815E+001, 2.0755366E-001, 2.0755368E-001, 4.3246646E-011, 3.8641272E-004, 2.4005721E+001, 3.2995404E-015, 5.6008176E-001, 1.4409649E+001, 6.1399446E-022, 6.1399446E-022, 6.1399446E-022, 6.1399446E-022, 6.1399446E-022, 1.1166400E-004, 7.7200762E-008
 4.8037343E+001, 2.0755366E-001, 2.0755368E-001, 4.5652476E-011, 3.8641329E-004, 2.4006127E+001, 2.9134166E-013, 6.7259501E-001, 1.4711856E+001, 8.6942349E-022, 8.6942349E-022, 8.6942349E-022, 8.6942349E-022, 8.6942349E-022, 1.1649984E-004, 8.3042242E-008
 4.9008620E+001, 2.0755365E-001, 2.0755368E-001, 5.4829088E-011, 3.8641549E-004, 2.4006545E+001, 1.4709205E-011, 6.7751128E-001, 1.4994377E+001, 6.0793344E-022, 6.0793344E-022, 6.0793344E-022, 6.0793344E-022, 6.0793344E-022, 1.2142431E-004, 8.8973697E-008
 5.0026148E+001, 2.0755365E-001, 2.0755368E-001, 6.2379818E-011, 3.8641729E-004, 2.4006966E+001, 4.8557696E-009, 6.9696165E-001, 1.5309022E+001, 1.1562908E-021, 1.1562908E-021, 1.1562908E-021, 1.1562908E-021, 1.1562908E-021, 1.2645030E-004, 9.5153275E-008
 5.1043677E+001, 2.0755365E-001, 2.0755368E-001, 6.4892814E-011, 3.8641789E-004, 2.4007326E+001, 5.7808946E-004, 7.2067402E-001, 1.5619690E+001, 1.8088664E-021, 1.8088664E-021, 1.8088664E-021, 1.8088664E-021, 1.8088664E-021, 1.3169697E-004, 1.0191463E-007
 5.2014953E+001, 2.0755365E-001, 2.0755368E-001, 7.4244833E-011, 3.8642013E-004, 2.4007746E+001, 2.1363698E-001, 7.5954401E-001, 1.5925348E+001, 1.6212154E-021, 1.6212154E-021, 1.6212154E-021, 1.6212154E-021, 1.6212154E-021, 1.3692649E-004, 1.0817720E-007
 5.3032482E+001, 2.0755363E-001, 2.0755368E-001, 9.8965179E-011, 3.8642605E-004, 2.4008273E+001, 7.3057783E-001, 7.8005408E-001, 1.6239314E+001, 2.1423479E-021, 2.1423479E-021, 2.1423479E-021, 2.1423479E-021, 2.1423479E-021, 1.4226007E-004, 1.1460021E-007
 5.4023603E+001, 2.0755362E-001, 2.0755368E-001, 1.3510793E-010, 3.8643469E-004, 2.4008911E+001, 8.7893758E-001, 8.4039782E-001, 1.6547998E+001, 2.6561105E-021, 2.6561105E-021, 2.6561105E-021, 2.6561105E-021, 2.6561105E-021, 1.4774789E-004, 1.2166667E-007
 5.5035258E+001, 2.0755360E-001, 2.0755368E-001, 1.7958540E-010, 3.8644533E-004, 2.4009616E+001, 8.7433724E-001, 8.9070524E-001, 1.6896982E+001, 3.4982834E-021, 3.4982834E-021, 3.4982834E-021, 3.4982834E-021, 3.4982834E-021, 1.5331823E-004, 1.2913631E-007
 5.6003961E+001, 2.0755357E-001, 2.0755368E-001, 2.6346772E-010, 3.8646540E-004, 2.4010560E+001, 8.7912389E-001, 8.9318189E-001, 1.7130918E+001, 3.9463423E-021, 3.9463423E-021, 3.9463423E-021, 3.9463423E-021, 3.9463423E-021, 1.5893665E-004, 1.3658672E-007
 5.7029078E+001, 2.0755351E-001, 2.0755368E-001, 4.1587185E-010, 3.8650186E-004, 2.4011916E+001, 9.0676996E-001, 8.6309496E-001, 1.7489695E+001, 6.4792979E-021, 6.4792979E-021, 6.4792979E-021, 6.4792979E-021, 6.4792979E-021, 1.6468732E-004, 1.4525976E-007
 5.8032415E+001, 2.0755341E-001, 2.0755368E-001, 6.5049214E-010, 3.8655799E-004, 2.4013687E+001, 8.9123223E-001, 9.6940638E-001, 1.7820271E+001, 5.6705360E-021, 5.6705360E-021, 5.6705360E-021, 5.6705360E-021, 5.6705360E-021, 1.7064400E-004, 1.5480360E-007
 5.9011671E+001, 2.0755320E-001, 2.0755368E-001, 1.1503395E-009, 3.8667757E-004, 2.4016331E+001, 1.0006443E+000, 9.3540853E-001, 1.8048822E+001, 9.6470200E-021, 9.6470200E-021, 9.6470200E-021, 9.6470200E-021, 9.6470200E-021, 1.7656774E-004, 1.6462480E-007
 6.0027048E+001, 2.0754940E-001, 2.0755368E-001, 1.0429551E-008, 3.8889748E-004, 2.4051264E+001, 1.0974332E+000, 9.4248044E-001, 1.8406996E+001, 1.1181226E-020, 1.1181226E-020, 1.1181226E-020, 1.1181226E-020, 1.1181226E-020, 1.8262224E-004, 1.7468160E-007
 6.1035177E+001, 2.0750055E-001, 2.0755368E-001, 1.2970872E-007, 4.1743324E-004, 2.4533201E+001, 1.1075766E+000, 1.0360766E+000, 1.8790034E+001, 1.5453878E-020, 1.5453878E-020, 1.5453878E-020, 1.5453878E-020, 1.5453878E-020, 1.8887202E-004, 1.8526503E-007
 6.2039191E+001, 2.0741294E-001, 2.0755368E-001, 3.4365271E-007, 4.6861613E-004, 2.5396469E+001, 1.0144854E+000, 1.0132395E+000, 1.8992804E+001, 3.9898071E-020, 3.9898071E-020, 3.9898071E-020, 3.9898071E-020, 3.9898071E-020, 1.9519719E-004, 1.9601096E-007
 6.3022771E+001, 2.0737293E-001, 2.0755368E-001, 4.4133737E-007, 4.9198572E-004, 2.5787071E+001, 8.2683461E-001, 1.0848453E+000, 1.9340611E+001, 1.8806673E-020, 1.8806673E-020, 1.8806673E-020, 1.8806673E-020, 1.8806673E-020, 2.0153712E-004, 2.0745939E-007
 6.4012211E+001, 2.0739214E-001, 2.0755368E-001, 3.9442919E-007, 4.8076364E-004, 2.5568687E+001, 7.5067987E-001, 1.1052523E+000, 1.9692817E+001, 1.4670286E-020, 1.4670286E-020, 1.4670286E-020, 1.4670286E-020, 1.4670286E-020, 2.0792802E-004, 2.1916103E-007
 6.5039399E+001, 2.0741645E-001, 2.0755368E-001, 3.3507894E-007, 4.6656498E-004, 2.5322151E+001, 7.4058584E-001, 1.0769423E+000, 1.9871494E+001, 7.1565576E-020, 7.1565576E-020, 7.1565576E-020, 7.1565576E-020, 7.1565576E-020, 2.1457113E-004, 2.3145678E-007
 6.6029397E+001, 2.0742457E-001, 2.0755368E-001, 3.1525100E-007, 4.6182145E-004, 2.5244160E+001, 7.3192225E-001, 1.0915417E+000, 2.0256757E+001, 3.0561043E-020, 3.0561043E-020, 3.0561043E-020, 3.0561043E-020, 3.0561043E-020, 2.2130316E-004, 2.4361430E-007
 6.7026766E+001, 2.0742371E-001, 2.0755368E-001, 3.1734154E-007, 4.6232158E-004, 2.5264095E+001, 7.9748898E-001, 1.1908460E+000, 2.0637086E+001, 5.2660775E-020, 5.2660775E-020, 5.2660775E-020, 5.2660775E-020, 5.2660775E-020, 2.2804782E-004, 2.5514912E-007
 6.8032961E+001, 2.0741909E-001, 2.0755368E-001, 3.2862419E-007, 4.6502078E-004, 2.5326765E+001, 1.3387742E+000, 1.1728932E+000, 2.0839841E+001, 2.4139640E-019, 2.4139640E-019, 2.4139640E-019, 2.4139640E-019, 2.4139640E-019, 2.3495389E-004, 2.6729424E-007
 6.9033891E+001, 2.0740596E-001, 2.0755368E-001, 3.6069244E-007, 4.7269263E-004, 2.5466681E+001, 1.6541640E+000, 1.2398634E+000, 2.1262988E+001, 9.9530068E-020, 9.9530068E-020, 9.9530068E-020, 9.9530068E-020, 9.9530068E-020, 2.4196491E-004, 2.8033205E-007
 7.0024644E+001, 2.0738921E-001, 2.0755368E-001, 4.0159604E-007, 4.8247820E-004, 2.5635520E+001, 1.7421880E+000, 1.2875045E+000, 2.1518846E+001, 1.1708260E-019, 1.1708260E-019, 1.1708260E-019, 1.1708260E-019, 1.1708260E-019, 2.4903327E-004, 2.9360769E-007
 7.1029186E+001, 2.0737248E-001, 2.0755368E-001, 4.4244414E-007, 4.9225050E-004, 2.5794458E+001, 1.7509561E+000, 1.2804821E+000, 2.1797440E+001, 9.4408008E-020, 9.4408008E-020, 9.4408008E-020, 9.4408008E-020, 9.4408008E-020, 2.5620657E-004, 3.0789273E-007
 7.2033728E+001, 2.0736006E-001, 2.0755368E-001, 4.7277328E-007, 4.9950629E-004, 2.5905890E+001, 1.7771529E+000, 1.3132121E+000, 2.2127648E+001, 2.0821868E-019, 2.0821868E-019, 2.0821868E-019, 2.0821868E-019, 2.0821868E-019, 2.6353382E-004, 3.2224558E-007
 7.3038269E+001, 2.0735240E-001, 2.0755368E-001, 4.9147440E-007, 5.0398025E-004, 2.5976068E+001, 1.8741932E+000, 1.3236928E+000, 2.2442444E+001, 1.4892966E-019, 1.4892966E-019, 1.4892966E-019, 1.4892966E-019, 1.4892966E-019, 2.7096558E-004, 3.3745893E-007
 7.4032471E+001, 2.0734923E-001, 2.0755368E-001, 4.9922059E-007, 5.0583341E-004, 2.6004111E+001, 1.9258024E+000, 1.3523850E+000, 2.2765727E+001, 2.9111661E-019, 2.9111661E-019, 2.9111661E-019, 2.9111661E-019, 2.9111661E-019, 2.7845573E-004, 3.5359499E-007
 7.5012698E+001, 2.0735012E-001, 2.0755368E-001, 4.9703568E-007, 5.0531071E-004, 2.5998372E+001, 1.8146140E+000, 1.4305894E+000, 2.3009709E+001, 3.3421970E-019, 3.3421970E-019, 3.3421970E-019, 3.3421970E-019, 3.3421970E-019, 2.8596448E-004, 3.6937292E-007
 7.6025052E+001, 2.0735297E-001, 2.0755368E-001, 4.9009365E-007, 5.0364993E-004, 2.5976717E+001, 1.8266975E+000, 1.3815452E+000, 2.3359833E+001, 1.1597338E-019, 1.1597338E-019, 1.1597338E-019, 1.1597338E-019, 1.1597338E-019, 2.9362846E-004, 3.8621099E-007
 7.7037407E+001, 2.0735511E-001, 2.0755368E-001, 4.8486138E-007, 5.0239819E-004, 2.5960577E+001, 1.8941445E+000, 1.4262675E+000, 2.3683473E+001, 4.8730996E-019, 4.8730996E-019, 4.8730996E-019, 4.8730996E-019, 4.8730996E-019, 3.0152704E-004, 4.0291103E-007
 7.8018253E+001, 2.0735578E-001, 2.0755368E-001, 4.8322571E-007, 5.0200688E-004, 2.5953963E+001, 2.0009118E+000, 1.4925781E+000, 2.3954760E+001, 2.9175255E-019, 2.9175255E-019, 2.9175255E-019, 2.9175255E-019, 2.9175255E-019, 3.0940520E-004, 4.1917715E-007
 7.9016516E+001, 2.0735924E-001, 2.0755368E-001, 4.7477207E-007, 4.9998447E-004, 2.5914499E+001, 2.1280061E+000, 1.5168182E+000, 2.4345910E+001, 6.4582367E-019, 6.4582367E-019, 6.4582367E-019, 6.4582367E-019, 6.4582367E-019, 3.1731647E-004, 4.3563103E-007
 8.0028588E+001, 2.0736471E-001, 2.0755368E-001, 4.6140393E-007, 4.9678634E-004, 2.5850984E+001, 2.2126591E+000, 1.5412975E+000, 2.4553165E+001, 1.2299467E-018, 1.2299467E-018, 1.2299467E-018, 1.2299467E-018, 1.2299467E-018, 3.2547182E-004, 4.5199707E-007
 8.1024395E+001, 2.0737212E-001, 2.0755368E-001, 4.4331709E-007, 4.9245934E-004, 2.5766475E+001, 2.2897643E+000, 1.5800578E+000, 2.4971969E+001, 1.1690246E-018, 1.1690246E-018, 1.1690246E-018, 1.1690246E-018, 1.1690246E-018, 3.3370319E-004, 4.6965153E-007
 8.2014179E+001, 2.0737729E-001, 2.0755368E-001, 4.3070218E-007, 4.8944141E-004, 2.5710064E+001, 2.4002506E+000, 1.5609493E+000, 2.5167089E+001, 2.0097030E-018, 2.0097030E-018, 2.0097030E-018, 2.0097030E-018, 2.0097030E-018, 3.4195839E-004, 4.8760528E-007
 8.3029867E+001, 2.0737904E-001, 2.0755368E-001, 4.2642981E-007, 4.8841931E-004, 2.5692103E+001, 2.5293488E+000, 1.5949147E+000, 2.5568361E+001, 1.7460003E-018, 1.7460003E-018, 1.7460003E-018, 1.7460003E-018, 1.7460003E-018, 3.5038263E-004, 5.0613519E-007
 8.4013124E+001, 2.0738247E-001, 2.0755368E-001, 4.1804480E-007, 4.8641332E-004, 2.5653260E+001, 2.6354992E+000, 1.7067238E+000, 2.5895253E+001, 4.6341521E-018, 4.6341521E-018, 4.6341521E-018, 4.6341521E-018, 4.6341521E-018, 3.5889621E-004, 5.2418661E-007
 8.5033202E+001, 2.0738858E-001, 2.0755368E-001, 4.0312314E-007, 4.8284354E-004, 2.5585762E+001, 2.6451490E+000, 1.7278675E+000, 2.6165218E+001, 2.7620636E-018, 2.7620636E-018, 2.7620636E-018, 2.7620636E-018, 2.7620636E-018, 3.6752856E-004, 5.4339356E-007
