s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kW,kW,kW,kW,kg,kg
 1.6020510E+001, 2.0755364E-001, 2.0755368E-001, 7.6640924E-011, 3.8642071E-004, 3.0010156E+001, 2.6184371E-078,-1.5345328E-001, 1.0173782E+002, 2.1813423E-009, 2.1813423E-009, 2.1813423E-009, 2.1813423E-009, 2.1813423E-009, 2.6294671E-004, 3.3224047E-007
 1.7019780E+001, 2.0755364E-001, 2.0755368E-001, 7.7148726E-011, 3.8642083E-004, 3.0011604E+001, 2.0765898E-063,-1.1419043E-001, 1.0841200E+002, 4.1229485E-009, 4.1229485E-009, 4.1229485E-009, 4.1229485E-009, 4.1229485E-009, 2.9803343E-004, 4.1785121E-007
 1.8006340E+001, 2.0755364E-001, 2.0755368E-001, 7.4399284E-011, 3.8642017E-004, 3.0013326E+001, 8.8713966E-051,-1.5492794E-001, 1.1497659E+002, 2.5412113E-008, 2.5412113E-008, 2.5412113E-008, 2.5412113E-008, 2.5412113E-008, 3.3494651E-004, 5.1562604E-007
 1.9020755E+001, 2.0755362E-001, 2.0755368E-001, 1.2693272E-010, 3.8643274E-004, 3.0015705E+001, 5.3195190E-039,-2.3160469E-001, 1.2130127E+002, 2.6386380E-008, 2.6386380E-008, 2.6386380E-008, 2.6386380E-008, 2.6386380E-008, 3.7448786E-004, 6.3283173E-007
 2.0000170E+001, 2.0755360E-001, 2.0755368E-001, 1.7887391E-010, 3.8644516E-004, 3.0017834E+001, 4.2976226E-029,-2.2944354E-001, 1.2826286E+002, 1.2107412E-007, 1.2107412E-007, 1.2107412E-007, 1.2107412E-007, 1.2107412E-007, 4.1607610E-004, 7.6106344E-007
 2.1014057E+001, 2.0755358E-001, 2.0755368E-001, 2.4234530E-010, 3.8646035E-004, 3.0020301E+001, 3.9532351E-021,-1.6845791E-001, 1.3520160E+002, 2.6349738E-007, 2.6349738E-007, 2.6349738E-007, 2.6349738E-007, 2.6349738E-007, 4.5926027E-004, 9.1295649E-007
 2.2009489E+001, 2.0755345E-001, 2.0755368E-001, 5.4817165E-010, 3.8653351E-004, 3.0024622E+001, 3.1701499E-015,-1.3120828E-001, 1.4140154E+002, 3.5484461E-007, 3.5484461E-007, 3.5484461E-007, 3.5484461E-007, 3.5484461E-007, 5.0540374E-004, 1.0917372E-006
 2.3020428E+001, 2.0755343E-001, 2.0755368E-001, 6.0513765E-010, 3.8654714E-004, 3.0027386E+001, 6.0866543E-011,-1.8810683E-001, 1.4734868E+002, 6.0005340E-007, 6.0005340E-007, 6.0005340E-007, 6.0005340E-007, 6.0005340E-007, 5.5400372E-004, 1.2946825E-006
 2.4015632E+001, 2.0755328E-001, 2.0755368E-001, 9.5398024E-010, 3.8663060E-004, 3.0032216E+001, 1.9193748E-001,-2.3498531E-001, 1.5439216E+002, 7.3635026E-007, 7.3635026E-007, 7.3635026E-007, 7.3635026E-007, 7.3635026E-007, 6.0467084E-004, 1.5003705E-006
 2.5018421E+001, 2.0755293E-001, 2.0755368E-001, 1.8199174E-009, 3.8683776E-004, 3.0039961E+001, 2.8518529E+000,-1.5382062E-001, 1.6150674E+002, 1.8619918E-006, 1.8619918E-006, 1.8619918E-006, 1.8619918E-006, 1.8619918E-006, 6.5722840E-004, 1.7076307E-006
 2.6005256E+001, 2.0755249E-001, 2.0755368E-001, 2.8824346E-009, 3.8709195E-004, 3.0047737E+001, 4.1661811E+000,-1.2763097E-001, 1.6851573E+002, 1.7039984E-006, 1.7039984E-006, 1.7039984E-006, 1.7039984E-006, 1.7039984E-006, 7.1160029E-004, 1.9235308E-006
 2.7011281E+001, 2.0755121E-001, 2.0755368E-001, 6.0256833E-009, 3.8784392E-004, 3.0066375E+001, 4.4280412E+000,-2.0112134E-001, 1.7388121E+002, 1.0269354E-006, 1.0269354E-006, 1.0269354E-006, 1.0269354E-006, 1.0269354E-006, 7.6842366E-004, 2.1640476E-006
 2.8010618E+001, 2.0747308E-001, 2.0755368E-001, 1.9680936E-007, 4.3348606E-004, 3.0914046E+001, 4.8070016E+000,-2.1363113E-001, 1.8122595E+002, 1.8686659E-006, 1.8686659E-006, 1.8686659E-006, 1.8686659E-006, 1.8686659E-006, 8.2755686E-004, 2.4632279E-006
 2.9011207E+001, 2.0692030E-001, 2.0755368E-001, 1.5466056E-006, 7.5640460E-004, 3.6806589E+001, 5.5645939E+000,-9.3311104E-002, 1.8732798E+002, 4.0492976E-006, 4.0492976E-006, 4.0492976E-006, 4.0492976E-006, 4.0492976E-006, 8.8884519E-004, 2.7716553E-006
 3.0007847E+001, 2.0676642E-001, 2.0755368E-001, 1.9223623E-006, 8.4629876E-004, 3.8512728E+001, 5.7095507E+000,-1.7095940E-001, 1.9519136E+002, 8.8271722E-006, 8.8271722E-006, 8.8271722E-006, 8.8271722E-006, 8.8271722E-006, 9.5218465E-004, 3.0900581E-006
 3.1003609E+001, 2.0662603E-001, 2.0755368E-001, 2.2651789E-006, 9.2831252E-004, 3.9972109E+001, 5.2543962E+000,-1.9868953E-001, 2.0068784E+002, 5.8091189E-006, 5.8091189E-006, 5.8091189E-006, 5.8091189E-006, 5.8091189E-006, 1.0173144E-003, 3.4640152E-006
 3.2000274E+001, 2.0674226E-001, 2.0755368E-001, 1.9813551E-006, 8.6041192E-004, 3.8533131E+001, 5.7617085E+000,-6.6236665E-002, 2.0667690E+002, 1.1377962E-005, 1.1377962E-005, 1.1377962E-005, 1.1377962E-005, 1.1377962E-005, 1.0841643E-003, 3.8842635E-006
 3.3016408E+001, 2.0697695E-001, 2.0755368E-001, 1.4082828E-006, 7.2331294E-004, 3.6027064E+001, 6.2358808E+000,-9.3144627E-002, 2.1385907E+002, 1.2800896E-005, 1.2800896E-005, 1.2800896E-005, 1.2800896E-005, 1.2800896E-005, 1.1539803E-003, 4.3247518E-006
 3.4003972E+001, 2.0702539E-001, 2.0755368E-001, 1.2899871E-006, 6.9501246E-004, 3.5569180E+001, 6.4179255E+000,-1.2379090E-001, 2.2131701E+002, 1.9266648E-005, 1.9266648E-005, 1.9266648E-005, 1.9266648E-005, 1.9266648E-005, 1.2258459E-003, 4.7947468E-006
 3.5004447E+001, 2.0698912E-001, 2.0755368E-001, 1.3785505E-006, 7.1619993E-004, 3.5955345E+001, 6.5958241E+000,-8.7181100E-002, 2.2751957E+002, 3.6397501E-005, 3.6397501E-005, 3.6397501E-005, 3.6397501E-005, 3.6397501E-005, 1.2985424E-003, 5.2705150E-006
 3.6012900E+001, 2.0688966E-001, 2.0755368E-001, 1.6214306E-006, 7.7430536E-004, 3.7006942E+001, 8.9688463E+000,-2.0850169E-002, 2.3423863E+002, 4.6131825E-005, 4.6131825E-005, 4.6131825E-005, 4.6131825E-005, 4.6131825E-005, 1.3737908E-003, 5.7771258E-006
 3.7013994E+001, 2.0691433E-001, 2.0755368E-001, 1.5611892E-006, 7.5989350E-004, 3.6772837E+001, 1.0040417E+001,-8.8287982E-002, 2.4017815E+002, 4.7340666E-005, 4.7340666E-005, 4.7340666E-005, 4.7340666E-005, 4.7340666E-005, 1.4513689E-003, 6.3043662E-006
 3.8001393E+001, 2.0700740E-001, 2.0755368E-001, 1.3339242E-006, 7.0552375E-004, 3.5775206E+001, 1.0772313E+001,-9.5370225E-002, 2.4696706E+002, 4.4686420E-005, 4.4686420E-005, 4.4686420E-005, 4.4686420E-005, 4.4686420E-005, 1.5301376E-003, 6.8743601E-006
 3.9001597E+001, 2.0704854E-001, 2.0755368E-001, 1.2334481E-006, 6.8148636E-004, 3.5362823E+001, 1.0603543E+001, 1.9044588E-002, 2.5234699E+002, 5.0252986E-005, 5.0252986E-005, 5.0252986E-005, 5.0252986E-005, 5.0252986E-005, 1.6106054E-003, 7.4379387E-006
 4.0012729E+001, 2.0691430E-001, 2.0755368E-001, 1.5612550E-006, 7.5990925E-004, 3.6839351E+001, 1.1446277E+001,-8.0428914E-002, 2.6089657E+002, 9.7620327E-005, 9.7620327E-005, 9.7620327E-005, 9.7620327E-005, 9.7620327E-005, 1.6946433E-003, 8.0299833E-006
 4.1001502E+001, 2.0667698E-001, 2.0755368E-001, 2.1407552E-006, 8.9854600E-004, 3.9359062E+001, 1.1748166E+001,-6.2906908E-002, 2.6844533E+002, 1.2699028E-004, 1.2699028E-004, 1.2699028E-004, 1.2699028E-004, 1.2699028E-004, 1.7802901E-003, 8.6514496E-006
 4.2001858E+001, 2.0629359E-001, 2.0755368E-001, 3.0769339E-006, 1.1225128E-003, 4.3156233E+001, 1.1595657E+001, 2.7230840E-002, 2.7315905E+002, 1.1854480E-004, 1.1854480E-004, 1.1854480E-004, 1.1854480E-004, 1.1854480E-004, 1.8672771E-003, 9.2726323E-006
 4.3008969E+001, 2.0613980E-001, 2.0755368E-001, 3.4524928E-006, 1.2123597E-003, 4.4340584E+001, 1.1742433E+001, 1.6286265E-002, 2.7990044E+002, 1.6142214E-004, 1.6142214E-004, 1.6142214E-004, 1.6142214E-004, 1.6142214E-004, 1.9580876E-003, 9.9106905E-006
 4.4002364E+001, 2.0620361E-001, 2.0755368E-001, 3.2966948E-006, 1.1750874E-003, 4.3407456E+001, 1.1527884E+001,-1.0907841E-002, 2.8505272E+002, 1.7069986E-004, 1.7069986E-004, 1.7069986E-004, 1.7069986E-004, 1.7069986E-004, 2.0511055E-003, 1.0558243E-005
 4.5004858E+001, 2.0628259E-001, 2.0755368E-001, 3.1038242E-006, 1.1289459E-003, 4.2438262E+001, 1.1390779E+001, 3.9001473E-003, 2.9428174E+002, 2.4688476E-004, 2.4688476E-004, 2.4688476E-004, 2.4688476E-004, 2.4688476E-004, 2.1455491E-003, 1.1238410E-005
 4.6013402E+001, 2.0631582E-001, 2.0755368E-001, 3.0226763E-006, 1.1095325E-003, 4.2096083E+001, 1.2187101E+001, 5.7946579E-002, 3.0149331E+002, 2.2868892E-004, 2.2868892E-004, 2.2868892E-004, 2.2868892E-004, 2.2868892E-004, 2.2435452E-003, 1.1954506E-005
 4.7011948E+001, 2.0626120E-001, 2.0755368E-001, 3.1560431E-006, 1.1414385E-003, 4.2874099E+001, 1.3690063E+001,-7.1148298E-002, 3.0672398E+002, 2.7194977E-004, 2.7194977E-004, 2.7194977E-004, 2.7194977E-004, 2.7194977E-004, 2.3446436E-003, 1.2694406E-005
 4.8008604E+001, 2.0619543E-001, 2.0755368E-001, 3.3166594E-006, 1.1798636E-003, 4.3592105E+001, 1.3368288E+001,-4.0286166E-002, 3.1216597E+002, 2.2690822E-004, 2.2690822E-004, 2.2690822E-004, 2.2690822E-004, 2.2690822E-004, 2.4460639E-003, 1.3423209E-005
 4.9006152E+001, 2.0612847E-001, 2.0755368E-001, 3.4801684E-006, 1.2189809E-003, 4.4035265E+001, 1.3340758E+001,-3.7943414E-002, 3.2065945E+002, 3.2256839E-004, 3.2256839E-004, 3.2256839E-004, 3.2256839E-004, 3.2256839E-004, 2.5497177E-003, 1.4199116E-005
 5.0012742E+001, 2.0597387E-001, 2.0755368E-001, 3.8576859E-006, 1.3092967E-003, 4.4950631E+001, 1.3941141E+001, 2.4783424E-003, 3.2572893E+002, 2.8038641E-004, 2.8038641E-004, 2.8038641E-004, 2.8038641E-004, 2.8038641E-004, 2.6567009E-003, 1.4977228E-005
 5.1012073E+001, 2.0585372E-001, 2.0755368E-001, 4.1510883E-006, 1.3794890E-003, 4.5559003E+001, 1.4120745E+001,-1.5908572E-001, 3.3244373E+002, 3.7422441E-004, 3.7422441E-004, 3.7422441E-004, 3.7422441E-004, 3.7422441E-004, 2.7656757E-003, 1.5776675E-005
 5.2008202E+001, 2.0577806E-001, 2.0755368E-001, 4.3358438E-006, 1.4236890E-003, 4.6179799E+001, 1.3213838E+001, 7.2325253E-002, 3.4248843E+002, 4.9171346E-004, 4.9171346E-004, 4.9171346E-004, 4.9171346E-004, 4.9171346E-004, 2.8753460E-003, 1.6579520E-005
 5.3012768E+001, 2.0566326E-001, 2.0755368E-001, 4.6161861E-006, 1.4907569E-003, 4.7094549E+001, 1.3747710E+001,-9.6051576E-002, 3.4624560E+002, 4.2889228E-004, 4.2889228E-004, 4.2889228E-004, 4.2889228E-004, 4.2889228E-004, 2.9883020E-003, 1.7395594E-005
 5.4006453E+001, 2.0566790E-001, 2.0755367E-001, 4.6048650E-006, 1.4880485E-003, 4.7055762E+001, 1.5183024E+001,-1.3461877E-001, 3.5210277E+002, 4.8053721E-004, 4.8053721E-004, 4.8053721E-004, 4.8053721E-004, 4.8053721E-004, 3.1031448E-003, 1.8301137E-005
 5.5004361E+001, 2.0567648E-001, 2.0755363E-001, 4.5839165E-006, 1.4830371E-003, 4.6596723E+001, 1.5354016E+001,-3.5984169E-002, 3.5757401E+002, 4.8733639E-004, 4.8733639E-004, 4.8733639E-004, 4.8733639E-004, 4.8733639E-004, 3.2184483E-003, 1.9249809E-005
 5.6005557E+001, 2.0569138E-001, 2.0755366E-001, 4.5475334E-006, 1.4743331E-003, 4.6509744E+001, 1.5249431E+001,-1.9422942E-001, 3.6476660E+002, 4.8679267E-004, 4.8679267E-004, 4.8679267E-004, 4.8679267E-004, 4.8679267E-004, 3.3374099E-003, 2.0207883E-005
 5.7005495E+001, 2.0566818E-001, 2.0755367E-001, 4.6041719E-006, 1.4878833E-003, 4.6677324E+001, 1.6406083E+001,-1.7655184E-001, 3.7315661E+002, 5.5556546E-004, 5.5556546E-004, 5.5556546E-004, 5.5556546E-004, 5.5556546E-004, 3.4583324E-003, 2.1264197E-005
 5.8005494E+001, 2.0560161E-001, 2.0755367E-001, 4.7667487E-006, 1.5267776E-003, 4.7095120E+001, 1.5557354E+001,-8.9272094E-002, 3.7875538E+002, 6.1588946E-004, 6.1588946E-004, 6.1588946E-004, 6.1588946E-004, 6.1588946E-004, 3.5816069E-003, 2.2312440E-005
 5.9008613E+001, 2.0543932E-001, 2.0755368E-001, 5.1630361E-006, 1.6215840E-003, 4.8638639E+001, 1.6426757E+001,-2.3723816E-001, 3.8642972E+002, 6.9444768E-004, 6.9444768E-004, 6.9444768E-004, 6.9444768E-004, 6.9444768E-004, 3.7084234E-003, 2.3379032E-005
 6.0007073E+001, 2.0537807E-001, 2.0755368E-001, 5.3125896E-006, 1.6573624E-003, 4.9248694E+001, 1.5857711E+001,-3.5343975E-001, 3.9131735E+002, 7.0839798E-004, 7.0839798E-004, 7.0839798E-004, 7.0839798E-004, 7.0839798E-004, 3.8355430E-003, 2.4506676E-005
 6.1006947E+001, 2.0531216E-001, 2.0755368E-001, 5.4735321E-006, 1.6958657E-003, 4.9698115E+001, 1.5713981E+001,-1.0922197E-001, 3.9922432E+002, 8.3703300E-004, 8.3703300E-004, 8.3703300E-004, 8.3703300E-004, 8.3703300E-004, 3.9638598E-003, 2.5720495E-005
 6.2004390E+001, 2.0516832E-001, 2.0755368E-001, 5.8247914E-006, 1.7799001E-003, 5.0618354E+001, 1.6000838E+001,-3.3652922E-001, 4.0482587E+002, 8.7768649E-004, 8.7768649E-004, 8.7768649E-004, 8.7768649E-004, 8.7768649E-004, 4.0959710E-003, 2.6939299E-005
 6.3013261E+001, 2.0491139E-001, 2.0755367E-001, 6.4521723E-006, 1.9299937E-003, 5.2923489E+001, 1.6812363E+001,-4.5075053E-001, 4.1287301E+002, 1.0707753E-003, 1.0707753E-003, 1.0707753E-003, 1.0707753E-003, 1.0707753E-003, 4.2291770E-003, 2.8203491E-005
 6.4000188E+001, 2.0479179E-001, 2.0755367E-001, 6.7442394E-006, 1.9998676E-003, 5.3884035E+001, 1.8349486E+001,-1.4952737E-001, 4.1982242E+002, 1.0241525E-003, 1.0241525E-003, 1.0241525E-003, 1.0241525E-003, 1.0241525E-003, 4.3618952E-003, 2.9564855E-005
 6.5009158E+001, 2.0459655E-001, 2.0755367E-001, 7.2209996E-006, 2.1139280E-003, 5.5319095E+001, 1.8758321E+001,-3.6310550E-001, 4.2181881E+002, 1.0106678E-003, 1.0106678E-003, 1.0106678E-003, 1.0106678E-003, 1.0106678E-003, 4.4990196E-003, 3.0946355E-005
 6.6011691E+001, 2.0454657E-001, 2.0755366E-001, 7.3430289E-006, 2.1431228E-003, 5.5463667E+001, 1.9096431E+001,-4.1828647E-001, 4.3256530E+002, 1.0915788E-003, 1.0915788E-003, 1.0915788E-003, 1.0915788E-003, 1.0915788E-003, 4.6380814E-003, 3.2375281E-005
 6.7013929E+001, 2.0446138E-001, 2.0755366E-001, 7.5510536E-006, 2.1928905E-003, 5.6035171E+001, 2.0931899E+001,-1.7851315E-001, 4.3620598E+002, 1.2217973E-003, 1.2217973E-003, 1.2217973E-003, 1.2217973E-003, 1.2217973E-003, 4.7757360E-003, 3.3913393E-005
 6.8007193E+001, 2.0435103E-001, 2.0755366E-001, 7.8205289E-006, 2.2573597E-003, 5.6809518E+001, 2.2398097E+001,-2.6990935E-001, 4.4555587E+002, 1.0984367E-003, 1.0984367E-003, 1.0984367E-003, 1.0984367E-003, 1.0984367E-003, 4.9162383E-003, 3.5583363E-005
 6.9007285E+001, 2.0433353E-001, 2.0755366E-001, 7.8632592E-006, 2.2675824E-003, 5.6988303E+001, 2.2319547E+001,-2.8556076E-001, 4.5447546E+002, 1.2268737E-003, 1.2268737E-003, 1.2268737E-003, 1.2268737E-003, 1.2268737E-003, 5.0588112E-003, 3.7349269E-005
 7.0004450E+001, 2.0432762E-001, 2.0755366E-001, 7.8777004E-006, 2.2710376E-003, 5.7144235E+001, 2.2185347E+001,-1.0000652E-001, 4.5785866E+002, 1.3478747E-003, 1.3478747E-003, 1.3478747E-003, 1.3478747E-003, 1.3478747E-003, 5.2006077E-003, 3.9238367E-005
 7.1003615E+001, 2.0436487E-001, 2.0755365E-001, 7.7867128E-006, 2.2492702E-003, 5.7029857E+001, 2.2320026E+001,-1.8966746E-001, 4.6477988E+002, 1.4743014E-003, 1.4743014E-003, 1.4743014E-003, 1.4743014E-003, 1.4743014E-003, 5.3464851E-003, 4.1204421E-005
 7.2001469E+001, 2.0435861E-001, 2.0755365E-001, 7.8020102E-006, 2.2529298E-003, 5.7007067E+001, 2.3095130E+001,-1.8186119E-001, 4.7323130E+002, 1.4056277E-003, 1.4056277E-003, 1.4056277E-003, 1.4056277E-003, 1.4056277E-003, 5.4939120E-003, 4.3164592E-005
 7.3006017E+001, 2.0431886E-001, 2.0755366E-001, 7.8990674E-006, 2.2761495E-003, 5.7187087E+001, 2.3730674E+001,-4.0533270E-002, 4.7591764E+002, 1.6820664E-003, 1.6820664E-003, 1.6820664E-003, 1.6820664E-003, 1.6820664E-003, 5.6431830E-003, 4.5189275E-005
 7.4013590E+001, 2.0427086E-001, 2.0755367E-001, 8.0162732E-006, 2.3041902E-003, 5.7575649E+001, 2.4427192E+001,-7.0794875E-002, 4.8588484E+002, 1.5095150E-003, 1.5095150E-003, 1.5095150E-003, 1.5095150E-003, 1.5095150E-003, 5.7964726E-003, 4.7210129E-005
 7.5003207E+001, 2.0401662E-001, 2.0755360E-001, 8.6370878E-006, 2.4527148E-003, 5.9654765E+001, 2.4324286E+001,-1.8655823E-001, 4.9043459E+002, 1.3663769E-003, 1.3663769E-003, 1.3663769E-003, 1.3663769E-003, 1.3663769E-003, 5.9519416E-003, 4.9094690E-005
 7.6013940E+001, 2.0395287E-001, 2.0753997E-001, 8.7927759E-006, 2.4899622E-003, 6.0162710E+001, 2.3293460E+001,-9.4716553E-002, 4.9618938E+002, 1.6083324E-003, 1.6083324E-003, 1.6083324E-003, 1.6083324E-003, 1.6083324E-003, 6.1083610E-003, 5.1020564E-005
 7.7000911E+001, 2.0416116E-001, 2.0748670E-001, 8.2841633E-006, 2.3682811E-003, 5.8293736E+001, 2.4401000E+001,-1.2316253E-001, 5.0553301E+002, 1.6886289E-003, 1.6886289E-003, 1.6886289E-003, 1.6886289E-003, 1.6886289E-003, 6.2673624E-003, 5.3014927E-005
 7.8003340E+001, 2.0407865E-001, 2.0743722E-001, 8.4856355E-006, 2.4164818E-003, 5.8847454E+001, 2.5288716E+001,-1.0620363E-001, 5.1265943E+002, 1.7392979E-003, 1.7392979E-003, 1.7392979E-003, 1.7392979E-003, 1.7392979E-003, 6.4276684E-003, 5.5098455E-005
 7.9009993E+001, 2.0395463E-001, 2.0740271E-001, 8.7884647E-006, 2.4889314E-003, 5.9789155E+001, 2.6738097E+001,-5.4639294E-002, 5.1439197E+002, 1.7651122E-003, 1.7651122E-003, 1.7651122E-003, 1.7651122E-003, 1.7651122E-003, 6.5908020E-003, 5.7290801E-005
 8.0009578E+001, 2.0393504E-001, 2.0738352E-001, 8.8363001E-006, 2.5003758E-003, 5.9946295E+001, 2.6873040E+001,-2.3077303E-001, 5.2718432E+002, 1.6737044E-003, 1.6737044E-003, 1.6737044E-003, 1.6737044E-003, 1.6737044E-003, 6.7581399E-003, 5.9448257E-005
 8.1010514E+001, 2.0379752E-001, 2.0739074E-001, 9.1721024E-006, 2.5807138E-003, 6.1066712E+001, 2.7611750E+001,-1.6943412E-001, 5.2641388E+002, 1.9646878E-003, 1.9646878E-003, 1.9646878E-003, 1.9646878E-003, 1.9646878E-003, 6.9254628E-003, 6.1615489E-005
 8.2000612E+001, 2.0337011E-001, 2.0742418E-001, 1.0215797E-005, 2.8304101E-003, 6.4156488E+001, 2.8024890E+001,-2.1541698E-001, 5.3476341E+002, 1.9853695E-003, 1.9853695E-003, 1.9853695E-003, 1.9853695E-003, 1.9853695E-003, 7.0930720E-003, 6.3829928E-005
 8.3001070E+001, 2.0325517E-001, 2.0746478E-001, 1.0496468E-005, 2.8975588E-003, 6.4824327E+001, 2.8270380E+001,-2.8631429E-001, 5.5121955E+002, 2.2845542E-003, 2.2845542E-003, 2.2845542E-003, 2.2845542E-003, 2.2845542E-003, 7.2642164E-003, 6.6134707E-005
 8.4010589E+001, 2.0319044E-001, 2.0749455E-001, 1.0654526E-005, 2.9353734E-003, 6.5240930E+001, 2.7013543E+001,-1.8950586E-001, 5.4720226E+002, 2.0903775E-003, 2.0903775E-003, 2.0903775E-003, 2.0903775E-003, 2.0903775E-003, 7.4366596E-003, 6.8630996E-005
 8.5004719E+001, 2.0305978E-001, 2.0751291E-001, 1.0973576E-005, 3.0117042E-003, 6.6242493E+001, 3.0028173E+001,-2.8030960E-001, 5.5875563E+002, 1.9911507E-003, 1.9911507E-003, 1.9911507E-003, 1.9911507E-003, 1.9911507E-003, 7.6093429E-003, 7.1222834E-005
