s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kW,kW,kW,kW,kg,kg
 1.8018737E+001, 2.0755325E-001, 2.0755368E-001, 1.0342539E-009, 3.8664980E-004, 2.5030327E+001, 7.0771016E-044, 1.6649402E+001, 1.1769714E+002, 2.1737339E-008, 2.1737339E-008, 2.1737339E-008, 2.1737339E-008, 2.1737339E-008, 3.4219379E-004, 5.3615593E-007
 1.9018098E+001, 2.0755319E-001, 2.0755368E-001, 1.1757365E-009, 3.8668365E-004, 2.5034264E+001, 1.9615927E-034, 1.7727640E+001, 1.2442223E+002, 2.4688823E-008, 2.4688823E-008, 2.4688823E-008, 2.4688823E-008, 2.4688823E-008, 3.8193402E-004, 6.5943655E-007
 2.0020601E+001, 2.0755315E-001, 2.0755368E-001, 1.2713397E-009, 3.8670652E-004, 2.5037700E+001, 2.7737653E-025, 1.8776825E+001, 1.3130730E+002, 4.9647211E-008, 4.9647211E-008, 4.9647211E-008, 4.9647211E-008, 4.9647211E-008, 4.2393456E-004, 8.0537260E-007
 2.1007663E+001, 2.0755333E-001, 2.0755368E-001, 8.4942615E-010, 3.8660558E-004, 2.5037992E+001, 3.2211598E-017, 1.9792074E+001, 1.3716866E+002, 4.6822970E-008, 4.6822970E-008, 4.6822970E-008, 4.6822970E-008, 4.6822970E-008, 4.6775539E-004, 9.7106700E-007
 2.2014790E+001, 2.0755348E-001, 2.0755368E-001, 4.8454064E-010, 3.8651829E-004, 2.5038418E+001, 1.5479931E-011, 2.0717366E+001, 1.4497318E+002, 1.5735838E-007, 1.5735838E-007, 1.5735838E-007, 1.5735838E-007, 1.5735838E-007, 5.1379114E-004, 1.1617244E-006
 2.3000705E+001, 2.0755347E-001, 2.0755368E-001, 4.9182451E-010, 3.8652003E-004, 2.5042112E+001, 1.0243713E-001, 2.1866769E+001, 1.5193178E+002, 3.4581301E-007, 3.4581301E-007, 3.4581301E-007, 3.4581301E-007, 3.4581301E-007, 5.6189958E-004, 1.3605646E-006
 2.4007713E+001, 2.0755339E-001, 2.0755368E-001, 7.0039472E-010, 3.8656993E-004, 2.5047701E+001, 3.5906874E+000, 2.2834620E+001, 1.5799368E+002, 7.5089128E-007, 7.5089128E-007, 7.5089128E-007, 7.5089128E-007, 7.5089128E-007, 6.1213126E-004, 1.5827711E-006
 2.5014516E+001, 2.0755328E-001, 2.0755368E-001, 9.6508882E-010, 3.8663325E-004, 2.5053234E+001, 3.6723441E+000, 2.4125583E+001, 1.6423469E+002, 4.7680369E-007, 4.7680369E-007, 4.7680369E-007, 4.7680369E-007, 4.7680369E-007, 6.6502955E-004, 1.8003244E-006
 2.6001877E+001, 2.0755316E-001, 2.0755368E-001, 1.2537690E-009, 3.8670232E-004, 2.5058179E+001, 4.8290352E+000, 2.5042619E+001, 1.7186932E+002, 2.7814157E-006, 2.7814157E-006, 2.7814157E-006, 2.7814157E-006, 2.7814157E-006, 7.1954401E-004, 2.0247942E-006
 2.7017887E+001, 2.0755222E-001, 2.0755368E-001, 3.5490156E-009, 3.8725142E-004, 2.5078946E+001, 5.7635063E+000, 2.6110471E+001, 1.7875802E+002, 2.5724802E-006, 2.5724802E-006, 2.5724802E-006, 2.5724802E-006, 2.5724802E-006, 7.7646292E-004, 2.2848519E-006
 2.8004140E+001, 2.0745649E-001, 2.0755368E-001, 2.3730062E-007, 4.4317299E-004, 2.6064390E+001, 5.7684902E+000, 2.6923996E+001, 1.8500437E+002, 2.7022985E-006, 2.7022985E-006, 2.7022985E-006, 2.7022985E-006, 2.7022985E-006, 8.3549959E-004, 2.5871413E-006
 2.9000967E+001, 2.0688778E-001, 2.0755368E-001, 1.6260168E-006, 7.7540256E-004, 3.1822286E+001, 5.1134218E+000, 2.7569416E+001, 1.9184090E+002, 8.3607920E-006, 8.3607920E-006, 8.3607920E-006, 8.3607920E-006, 8.3607920E-006, 8.9585135E-004, 2.9038565E-006
 3.0011905E+001, 2.0680531E-001, 2.0755368E-001, 1.8273932E-006, 8.2357882E-004, 3.2648525E+001, 4.2908469E+000, 2.8284991E+001, 1.9837014E+002, 5.1814420E-006, 5.1814420E-006, 5.1814420E-006, 5.1814420E-006, 5.1814420E-006, 9.5907879E-004, 3.2559834E-006
 3.1011359E+001, 2.0666443E-001, 2.0755368E-001, 2.1714105E-006, 9.0587981E-004, 3.4018579E+001, 6.2565179E+000, 2.9284297E+001, 2.0523835E+002, 9.9881003E-006, 9.9881003E-006, 9.9881003E-006, 9.9881003E-006, 9.9881003E-006, 1.0244832E-003, 3.6520175E-006
 3.2006869E+001, 2.0665271E-001, 2.0755368E-001, 2.2000285E-006, 9.1272625E-004, 3.4204137E+001, 6.7295474E+000, 3.0939092E+001, 2.1127578E+002, 1.1846958E-005, 1.1846958E-005, 1.1846958E-005, 1.1846958E-005, 1.1846958E-005, 1.0915632E-003, 4.0386706E-006
 3.3007994E+001, 2.0678239E-001, 2.0755368E-001, 1.8833798E-006, 8.3697278E-004, 3.2937628E+001, 5.9663338E+000, 3.1590032E+001, 2.1969175E+002, 2.0706920E-005, 2.0706920E-005, 2.0706920E-005, 2.0706920E-005, 2.0706920E-005, 1.1604724E-003, 4.4371339E-006
 3.4016215E+001, 2.0684439E-001, 2.0755368E-001, 1.7319792E-006, 8.0075247E-004, 3.2304788E+001, 5.0482527E+000, 3.2139610E+001, 2.2705918E+002, 3.5027431E-005, 3.5027431E-005, 3.5027431E-005, 3.5027431E-005, 3.5027431E-005, 1.2320499E-003, 4.8829780E-006
 3.5009725E+001, 2.0687785E-001, 2.0755368E-001, 1.6502709E-006, 7.8120498E-004, 3.1959383E+001, 5.7761267E+000, 3.3297194E+001, 2.3128843E+002, 2.6972174E-005, 2.6972174E-005, 2.6972174E-005, 2.6972174E-005, 2.6972174E-005, 1.3055316E-003, 5.3638211E-006
 3.6014596E+001, 2.0691436E-001, 2.0755368E-001, 1.5611204E-006, 7.5987706E-004, 3.1587823E+001, 6.7665805E+000, 3.4327233E+001, 2.3892017E+002, 3.8721454E-005, 3.8721454E-005, 3.8721454E-005, 3.8721454E-005, 3.8721454E-005, 1.3808058E-003, 5.8610197E-006
 3.7001751E+001, 2.0686744E-001, 2.0755368E-001, 1.6756714E-006, 7.8728167E-004, 3.2057806E+001, 9.2320153E+000, 3.5698248E+001, 2.4614843E+002, 4.9457379E-005, 4.9457379E-005, 4.9457379E-005, 4.9457379E-005, 4.9457379E-005, 1.4580854E-003, 6.3591626E-006
 3.8008557E+001, 2.0682116E-001, 2.0755368E-001, 1.7887016E-006, 8.1432246E-004, 3.2493401E+001, 8.9976688E+000, 3.7207114E+001, 2.5242311E+002, 3.8752466E-005, 3.8752466E-005, 3.8752466E-005, 3.8752466E-005, 3.8752466E-005, 1.5373315E-003, 6.8742782E-006
 3.9007681E+001, 2.0677450E-001, 2.0755368E-001, 1.9026331E-006, 8.4157886E-004, 3.2942619E+001, 8.7365545E+000, 3.7205539E+001, 2.6057318E+002, 9.1252011E-005, 9.1252011E-005, 9.1252011E-005, 9.1252011E-005, 9.1252011E-005, 1.6191815E-003, 7.4264989E-006
 4.0016777E+001, 2.0679171E-001, 2.0755368E-001, 1.8605965E-006, 8.3152223E-004, 3.2780443E+001, 9.3671057E+000, 3.8540438E+001, 2.6719337E+002, 8.4282455E-005, 8.4282455E-005, 8.4282455E-005, 8.4282455E-005, 8.4282455E-005, 1.7032709E-003, 7.9936015E-006
 4.1002350E+001, 2.0667483E-001, 2.0755368E-001, 2.1459936E-006, 8.9979923E-004, 3.3940759E+001, 9.8430887E+000, 3.9159038E+001, 2.7224160E+002, 8.6847211E-005, 8.6847211E-005, 8.6847211E-005, 8.6847211E-005, 8.6847211E-005, 1.7885146E-003, 8.5868726E-006
 4.2004536E+001, 2.0632034E-001, 2.0755368E-001, 3.0116322E-006, 1.1068904E-003, 3.7289905E+001, 1.0037708E+001, 4.0829906E+001, 2.7889246E+002, 9.2948308E-005, 9.2948308E-005, 9.2948308E-005, 9.2948308E-005, 9.2948308E-005, 1.8758758E-003, 9.2062616E-006
 4.3008260E+001, 2.0597160E-001, 2.0755368E-001, 3.8632285E-006, 1.3106223E-003, 4.0252861E+001, 1.0007097E+001, 4.1633454E+001, 2.8716043E+002, 1.1189565E-004, 1.1189565E-004, 1.1189565E-004, 1.1189565E-004, 1.1189565E-004, 1.9658329E-003, 9.8632832E-006
 4.4013641E+001, 2.0594478E-001, 2.0755368E-001, 3.9287268E-006, 1.3262918E-003, 4.0387458E+001, 1.0011672E+001, 4.2109121E+001, 2.9344721E+002, 1.5991409E-004, 1.5991409E-004, 1.5991409E-004, 1.5991409E-004, 1.5991409E-004, 2.0578484E-003, 1.0576434E-005
 4.5000317E+001, 2.0602490E-001, 2.0755368E-001, 3.7330873E-006, 1.2794879E-003, 3.9702976E+001, 1.0029298E+001, 4.3196781E+001, 2.9986271E+002, 1.6056533E-004, 1.6056533E-004, 1.6056533E-004, 1.6056533E-004, 1.6056533E-004, 2.1513687E-003, 1.1296961E-005
 4.6008910E+001, 2.0607762E-001, 2.0755368E-001, 3.6043480E-006, 1.2486890E-003, 3.8867117E+001, 1.0775882E+001, 4.3402379E+001, 3.0481329E+002, 2.0276878E-004, 2.0276878E-004, 2.0276878E-004, 2.0276878E-004, 2.0276878E-004, 2.2465862E-003, 1.2042312E-005
 4.7012145E+001, 2.0592163E-001, 2.0755368E-001, 3.9852467E-006, 1.3398134E-003, 4.0413037E+001, 1.2379438E+001, 4.4114837E+001, 3.1607869E+002, 3.2018224E-004, 3.2018224E-004, 3.2018224E-004, 3.2018224E-004, 3.2018224E-004, 2.3450885E-003, 1.2819879E-005
 4.8000604E+001, 2.0597327E-001, 2.0755368E-001, 3.8591628E-006, 1.3096497E-003, 3.9860070E+001, 1.3120909E+001, 4.4899847E+001, 3.2006193E+002, 2.6882854E-004, 2.6882854E-004, 2.6882854E-004, 2.6882854E-004, 2.6882854E-004, 2.4443678E-003, 1.3639445E-005
 4.9009907E+001, 2.0585822E-001, 2.0755368E-001, 4.1401135E-006, 1.3768632E-003, 4.0619818E+001, 1.2419381E+001, 4.6288108E+001, 3.2722465E+002, 2.8885600E-004, 2.8885600E-004, 2.8885600E-004, 2.8885600E-004, 2.8885600E-004, 2.5462678E-003, 1.4491681E-005
 5.0003887E+001, 2.0579414E-001, 2.0755368E-001, 4.2965957E-006, 1.4142994E-003, 4.1129410E+001, 1.2346389E+001, 4.7861366E+001, 3.3471586E+002, 3.2395076E-004, 3.2395076E-004, 3.2395076E-004, 3.2395076E-004, 3.2395076E-004, 2.6500848E-003, 1.5366914E-005
 5.1012003E+001, 2.0578280E-001, 2.0755368E-001, 4.3242877E-006, 1.4209244E-003, 4.1136254E+001, 1.3219174E+001, 4.9466923E+001, 3.4015078E+002, 4.0556206E-004, 4.0556206E-004, 4.0556206E-004, 4.0556206E-004, 4.0556206E-004, 2.7561547E-003, 1.6236191E-005
 5.2006180E+001, 2.0569069E-001, 2.0755368E-001, 4.5491932E-006, 1.4747299E-003, 4.1916787E+001, 1.3796309E+001, 4.9763093E+001, 3.4515719E+002, 3.3328904E-004, 3.3328904E-004, 3.3328904E-004, 3.3328904E-004, 3.3328904E-004, 2.8637644E-003, 1.7116729E-005
 5.3013947E+001, 2.0568911E-001, 2.0755368E-001, 4.5530704E-006, 1.4756577E-003, 4.1875739E+001, 1.4440680E+001, 4.9802096E+001, 3.5632357E+002, 5.2546366E-004, 5.2546366E-004, 5.2546366E-004, 5.2546366E-004, 5.2546366E-004, 2.9733493E-003, 1.8084053E-005
 5.4001505E+001, 2.0566988E-001, 2.0755367E-001, 4.6000314E-006, 1.4868928E-003, 4.1774226E+001, 1.4296898E+001, 5.2015965E+001, 3.5999085E+002, 4.4437651E-004, 4.4437651E-004, 4.4437651E-004, 4.4437651E-004, 4.4437651E-004, 3.0851300E-003, 1.9045934E-005
 5.5011686E+001, 2.0571250E-001, 2.0755337E-001, 4.4959727E-006, 1.4619985E-003, 4.1048081E+001, 1.3597798E+001, 5.1279666E+001, 3.6869322E+002, 6.8410746E-004, 6.8410746E-004, 6.8410746E-004, 6.8410746E-004, 6.8410746E-004, 3.1979008E-003, 2.0035505E-005
 5.6009125E+001, 2.0570905E-001, 2.0755229E-001, 4.5043778E-006, 1.4640092E-003, 4.1090258E+001, 1.4416106E+001, 5.3352183E+001, 3.7230562E+002, 4.6139247E-004, 4.6139247E-004, 4.6139247E-004, 4.6139247E-004, 4.6139247E-004, 3.3144424E-003, 2.1120601E-005
 5.7011925E+001, 2.0553447E-001, 2.0755163E-001, 4.9306802E-006, 1.5659962E-003, 4.2575218E+001, 1.5642224E+001, 5.3588073E+001, 3.8102288E+002, 6.9204100E-004, 6.9204100E-004, 6.9204100E-004, 6.9204100E-004, 6.9204100E-004, 3.4320822E-003, 2.2212417E-005
 5.8004249E+001, 2.0539794E-001, 2.0755200E-001, 5.2640945E-006, 1.6457608E-003, 4.3595600E+001, 1.6975318E+001, 5.4812602E+001, 3.8954551E+002, 8.3417409E-004, 8.3417409E-004, 8.3417409E-004, 8.3417409E-004, 8.3417409E-004, 3.5513641E-003, 2.3302657E-005
 5.9011674E+001, 2.0536688E-001, 2.0755258E-001, 5.3399426E-006, 1.6639062E-003, 4.3764566E+001, 1.7097369E+001, 5.5875841E+001, 3.9403750E+002, 8.1218586E-004, 8.1218586E-004, 8.1218586E-004, 8.1218586E-004, 8.1218586E-004, 3.6725117E-003, 2.4440156E-005
 6.0003558E+001, 2.0531652E-001, 2.0755306E-001, 5.4629224E-006, 1.6933275E-003, 4.4181177E+001, 1.8743686E+001, 5.6111068E+001, 3.9973634E+002, 7.2596544E-004, 7.2596544E-004, 7.2596544E-004, 7.2596544E-004, 7.2596544E-004, 3.7954057E-003, 2.5659510E-005
 6.1007967E+001, 2.0528894E-001, 2.0755335E-001, 5.5302605E-006, 1.7094374E-003, 4.4242334E+001, 1.9171959E+001, 5.7055760E+001, 4.0725711E+002, 8.0101662E-004, 8.0101662E-004, 8.0101662E-004, 8.0101662E-004, 8.0101662E-004, 3.9199194E-003, 2.6866354E-005
 6.2005118E+001, 2.0515829E-001, 2.0755342E-001, 5.8492962E-006, 1.7857627E-003, 4.5475360E+001, 1.9786718E+001, 5.7068736E+001, 4.1701772E+002, 1.0903132E-003, 1.0903132E-003, 1.0903132E-003, 1.0903132E-003, 1.0903132E-003, 4.0475676E-003, 2.8071899E-005
 6.3003020E+001, 2.0466982E-001, 2.0755345E-001, 7.0420763E-006, 2.0711220E-003, 4.9477284E+001, 1.9141160E+001, 5.6972582E+001, 4.2134263E+002, 8.8056637E-004, 8.8056637E-004, 8.8056637E-004, 8.8056637E-004, 8.8056637E-004, 4.1762746E-003, 2.9394961E-005
 6.4009863E+001, 2.0420942E-001, 2.0755349E-001, 8.1663137E-006, 2.3400852E-003, 5.2869744E+001, 1.9773699E+001, 5.7794990E+001, 4.3038687E+002, 9.6607942E-004, 9.6607942E-004, 9.6607942E-004, 9.6607942E-004, 9.6607942E-004, 4.3075230E-003, 3.0876949E-005
 6.5000853E+001, 2.0422776E-001, 2.0755354E-001, 8.1215327E-006, 2.3293728E-003, 5.2417769E+001, 1.8821838E+001, 5.8372612E+001, 4.3532027E+002, 9.6051176E-004, 9.6051176E-004, 9.6051176E-004, 9.6051176E-004, 9.6051176E-004, 4.4401848E-003, 3.2332602E-005
 6.6009412E+001, 2.0404059E-001, 2.0755359E-001, 8.5785938E-006, 2.4387206E-003, 5.3968758E+001, 1.9136993E+001, 5.8081704E+001, 4.3927015E+002, 1.1063590E-003, 1.1063590E-003, 1.1063590E-003, 1.1063590E-003, 1.1063590E-003, 4.5745619E-003, 3.3803761E-005
 6.7008419E+001, 2.0395722E-001, 2.0755361E-001, 8.7821478E-006, 2.4874191E-003, 5.4695828E+001, 2.0683629E+001, 5.8132234E+001, 4.4735525E+002, 1.1360777E-003, 1.1360777E-003, 1.1360777E-003, 1.1360777E-003, 1.1360777E-003, 4.7113338E-003, 3.5362444E-005
 6.8012434E+001, 2.0405634E-001, 2.0755362E-001, 8.5401097E-006, 2.4295145E-003, 5.3936962E+001, 1.9407847E+001, 6.0578034E+001, 4.5182683E+002, 1.0812106E-003, 1.0812106E-003, 1.0812106E-003, 1.0812106E-003, 1.0812106E-003, 4.8500475E-003, 3.6994564E-005
 6.9001436E+001, 2.0411939E-001, 2.0755363E-001, 8.3861416E-006, 2.3926797E-003, 5.3461053E+001, 1.9860146E+001, 6.3658483E+001, 4.6486928E+002, 1.2871545E-003, 1.2871545E-003, 1.2871545E-003, 1.2871545E-003, 1.2871545E-003, 4.9907649E-003, 3.8584294E-005
 7.0009185E+001, 2.0412024E-001, 2.0755364E-001, 8.3840687E-006, 2.3921843E-003, 5.3424875E+001, 2.1496918E+001, 6.3618001E+001, 4.7012525E+002, 1.6379056E-003, 1.6379056E-003, 1.6379056E-003, 1.6379056E-003, 1.6379056E-003, 5.1328143E-003, 4.0171533E-005
 7.1012162E+001, 2.0419670E-001, 2.0755364E-001, 8.1973600E-006, 2.3475169E-003, 5.2656106E+001, 2.1843643E+001, 6.3103936E+001, 4.7556569E+002, 1.3997997E-003, 1.3997997E-003, 1.3997997E-003, 1.3997997E-003, 1.3997997E-003, 5.2764519E-003, 4.1873687E-005
 7.2012745E+001, 2.0434454E-001, 2.0755363E-001, 7.8363685E-006, 2.2611538E-003, 5.1194477E+001, 2.2114594E+001, 6.4106416E+001, 4.8395958E+002, 1.5280584E-003, 1.5280584E-003, 1.5280584E-003, 1.5280584E-003, 1.5280584E-003, 5.4236954E-003, 4.3670848E-005
 7.3008047E+001, 2.0436604E-001, 2.0755364E-001, 7.7838729E-006, 2.2485948E-003, 5.0916435E+001, 2.2067470E+001, 6.4691240E+001, 4.8747286E+002, 1.2593931E-003, 1.2593931E-003, 1.2593931E-003, 1.2593931E-003, 1.2593931E-003, 5.5699548E-003, 4.5577242E-005
 7.4012454E+001, 2.0425376E-001, 2.0755365E-001, 8.0580277E-006, 2.3141838E-003, 5.1946388E+001, 2.1655058E+001, 6.6714421E+001, 4.9725442E+002, 1.5385235E-003, 1.5385235E-003, 1.5385235E-003, 1.5385235E-003, 1.5385235E-003, 5.7196193E-003, 4.7484700E-005
 7.5008642E+001, 2.0406091E-001, 2.0755366E-001, 8.5289345E-006, 2.4268440E-003, 5.3540441E+001, 2.1476188E+001, 6.5955408E+001, 5.0594594E+002, 1.8338542E-003, 1.8338542E-003, 1.8338542E-003, 1.8338542E-003, 1.8338542E-003, 5.8699792E-003, 4.9481194E-005
 7.6003771E+001, 2.0396656E-001, 2.0755366E-001, 8.7593302E-006, 2.4819640E-003, 5.4225778E+001, 2.4459612E+001, 6.6176076E+001, 5.0790074E+002, 1.6065524E-003, 1.6065524E-003, 1.6065524E-003, 1.6065524E-003, 1.6065524E-003, 6.0231187E-003, 5.1599512E-005
 7.7013732E+001, 2.0397865E-001, 2.0755277E-001, 8.7298142E-006, 2.4749022E-003, 5.4095721E+001, 2.6316935E+001, 6.6770374E+001, 5.1566364E+002, 1.5776598E-003, 1.5776598E-003, 1.5776598E-003, 1.5776598E-003, 1.5776598E-003, 6.1781203E-003, 5.3845192E-005
 7.8002101E+001, 2.0398845E-001, 2.0753660E-001, 8.7058767E-006, 2.4691749E-003, 5.3943639E+001, 2.7157813E+001, 6.9402184E+001, 5.2084557E+002, 1.5128286E-003, 1.5128286E-003, 1.5128286E-003, 1.5128286E-003, 1.5128286E-003, 6.3342693E-003, 5.6052359E-005
 7.9006159E+001, 2.0393014E-001, 2.0750718E-001, 8.8482829E-006, 2.5032441E-003, 5.4312294E+001, 2.7582455E+001, 7.0571765E+001, 5.2306485E+002, 1.6675194E-003, 1.6675194E-003, 1.6675194E-003, 1.6675194E-003, 1.6675194E-003, 6.4907339E-003, 5.8192694E-005
 8.0002700E+001, 2.0378129E-001, 2.0747717E-001, 9.2117392E-006, 2.5901980E-003, 5.5438623E+001, 2.6826666E+001, 7.2320431E+001, 5.3289632E+002, 1.8136810E-003, 1.8136810E-003, 1.8136810E-003, 1.8136810E-003, 1.8136810E-003, 6.6511904E-003, 6.0298261E-005
 8.1007236E+001, 2.0378334E-001, 2.0745906E-001, 9.2067272E-006, 2.5889985E-003, 5.5423869E+001, 2.6630851E+001, 7.2389105E+001, 5.4651852E+002, 2.0119202E-003, 2.0119202E-003, 2.0119202E-003, 2.0119202E-003, 2.0119202E-003, 6.8122077E-003, 6.2446250E-005
 8.2009903E+001, 2.0378576E-001, 2.0746055E-001, 9.2008343E-006, 2.5875873E-003, 5.5231741E+001, 2.6415772E+001, 7.4500598E+001, 5.5240827E+002, 2.1783379E-003, 2.1783379E-003, 2.1783379E-003, 2.1783379E-003, 2.1783379E-003, 6.9785216E-003, 6.4628585E-005
 8.3009607E+001, 2.0381397E-001, 2.0747169E-001, 9.1319650E-006, 2.5711100E-003, 5.4891121E+001, 2.6207068E+001, 7.4565644E+001, 5.5618301E+002, 2.2475207E-003, 2.2475207E-003, 2.2475207E-003, 2.2475207E-003, 2.2475207E-003, 7.1433487E-003, 6.6903635E-005
 8.4003874E+001, 2.0382307E-001, 2.0748519E-001, 9.1097436E-006, 2.5657938E-003, 5.4765305E+001, 2.7184439E+001, 7.6055656E+001, 5.6710423E+002, 2.2358845E-003, 2.2358845E-003, 2.2358845E-003, 2.2358845E-003, 2.2358845E-003, 7.3107661E-003, 6.9155649E-005
 8.5006058E+001, 2.0370006E-001, 2.0749610E-001, 9.4100905E-006, 2.6376505E-003, 5.5831069E+001, 2.9211589E+001, 7.5344493E+001, 5.7487581E+002, 2.5450025E-003, 2.5450025E-003, 2.5450025E-003, 2.5450025E-003, 2.5450025E-003, 7.4800625E-003, 7.1469351E-005
