s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kW,kW,kW,kW,kg,kg
 1.2019609E+001, 2.0721186E-001, 2.0755368E-001, 8.3468298E-007, 5.8608778E-004, 3.1900620E+001, 1.0979173E-024,-3.0639999E-001, 7.5168580E+001, 5.1103271E-011, 5.1103271E-011, 5.1103271E-011, 5.1103271E-011, 5.1103271E-011, 1.4311802E-004, 6.7258801E-008
 1.3008864E+001, 2.0713732E-001, 2.0755368E-001, 1.0166926E-006, 6.2963087E-004, 3.2746916E+001, 3.4015301E-019,-2.4883599E-001, 8.1701382E+001, 6.0091505E-011, 6.0091505E-011, 6.0091505E-011, 6.0091505E-011, 6.0091505E-011, 1.6899893E-004, 9.9572381E-008
 1.4017905E+001, 2.0729083E-001, 2.0755368E-001, 6.4182912E-007, 5.3995038E-004, 3.1101670E+001, 7.8121096E-016,-1.0272269E-001, 8.8428357E+001, 1.7668071E-010, 1.7668071E-010, 1.7668071E-010, 1.7668071E-010, 1.7668071E-010, 1.9662088E-004, 1.3539160E-007
 1.5007160E+001, 2.0729113E-001, 2.0755368E-001, 6.4110342E-007, 5.3977677E-004, 3.1102631E+001, 2.0219869E-013,-1.7383736E-001, 9.5087911E+001, 6.3187248E-010, 6.3187248E-010, 6.3187248E-010, 6.3187248E-010, 6.3187248E-010, 2.2614728E-004, 1.8045275E-007
 1.6016200E+001, 2.0737828E-001, 2.0755368E-001, 4.2829958E-007, 4.8886663E-004, 3.0044690E+001, 5.2356113E-012,-3.3750827E-001, 1.0165562E+002, 2.2831327E-009, 2.2831327E-009, 2.2831327E-009, 2.2831327E-009, 2.2831327E-009, 2.5806910E-004, 2.4903506E-007
 1.7005455E+001, 2.0750085E-001, 2.0755368E-001, 1.2900100E-007, 4.1726393E-004, 2.8610593E+001, 4.0708308E-011,-2.8973147E-001, 1.0810508E+002, 2.2005867E-009, 2.2005867E-009, 2.2005867E-009, 2.2005867E-009, 2.2005867E-009, 2.9190158E-004, 3.2564136E-007
 1.8014496E+001, 2.0753203E-001, 2.0755368E-001, 5.2859892E-008, 3.9904831E-004, 2.8254544E+001, 2.8154600E-010,-1.2749773E-001, 1.1488162E+002, 2.2017110E-008, 2.2017110E-008, 2.2017110E-008, 2.2017110E-008, 2.2017110E-008, 3.2763566E-004, 4.0120428E-007
 1.9003751E+001, 2.0754526E-001, 2.0755368E-001, 2.0560690E-008, 3.9132121E-004, 2.8107224E+001, 1.5918360E-009,-1.8579153E-001, 1.2180452E+002, 1.6411660E-008, 1.6411660E-008, 1.6411660E-008, 1.6411660E-008, 1.6411660E-008, 3.6527683E-004, 4.8230980E-007
 2.0012791E+001, 2.0754428E-001, 2.0755368E-001, 2.2946720E-008, 3.9189203E-004, 2.8120984E+001, 1.7188288E-007,-3.5609194E-001, 1.2767081E+002, 2.8161914E-008, 2.8161914E-008, 2.8161914E-008, 2.8161914E-008, 2.8161914E-008, 4.0545582E-004, 5.7345093E-007
 2.1002047E+001, 2.0753612E-001, 2.0755368E-001, 4.2856632E-008, 3.9665518E-004, 2.8217572E+001, 2.9928777E-005,-3.3640258E-001, 1.3498659E+002, 1.5304160E-007, 1.5304160E-007, 1.5304160E-007, 1.5304160E-007, 1.5304160E-007, 4.4756824E-004, 6.8925775E-007
 2.2011087E+001, 2.0753300E-001, 2.0755368E-001, 5.0492293E-008, 3.9848189E-004, 2.8255769E+001, 6.1144440E-002,-1.4661152E-001, 1.4160740E+002, 2.6808868E-007, 2.6808868E-007, 2.6808868E-007, 2.6808868E-007, 2.6808868E-007, 4.9171599E-004, 8.2088202E-007
 2.3013904E+001, 2.0752957E-001, 2.0755368E-001, 5.8852031E-008, 4.0048184E-004, 2.8299632E+001, 3.9999977E-001,-1.8640528E-001, 1.4788934E+002, 3.7044325E-007, 3.7044325E-007, 3.7044325E-007, 3.7044325E-007, 3.7044325E-007, 5.3835520E-004, 9.5031711E-007
 2.4015813E+001, 2.0750842E-001, 2.0755368E-001, 1.1049999E-007, 4.1283784E-004, 2.8548405E+001, 5.1782238E-001,-3.4610936E-001, 1.5389197E+002, 4.5730648E-007, 4.5730648E-007, 4.5730648E-007, 4.5730648E-007, 4.5730648E-007, 5.8739258E-004, 1.1181341E-006
 2.5017721E+001, 2.0748057E-001, 2.0755368E-001, 1.7851110E-007, 4.2910848E-004, 2.8865277E+001, 3.4783132E-001,-2.4157119E-001, 1.6186457E+002, 6.3908950E-007, 6.3908950E-007, 6.3908950E-007, 6.3908950E-007, 6.3908950E-007, 6.3788480E-004, 1.2868395E-006
 2.6000726E+001, 2.0746842E-001, 2.0755368E-001, 2.0816525E-007, 4.3620279E-004, 2.9005397E+001, 5.5713742E-001,-1.3810323E-001, 1.6735102E+002, 1.7419510E-006, 1.7419510E-006, 1.7419510E-006, 1.7419510E-006, 1.7419510E-006, 6.8958183E-004, 1.4825295E-006
 2.7002634E+001, 2.0743446E-001, 2.0755368E-001, 2.9110673E-007, 4.5604529E-004, 2.9396435E+001, 8.3761808E-001,-1.8207779E-001, 1.7436504E+002, 2.1806846E-006, 2.1806846E-006, 2.1806846E-006, 2.1806846E-006, 2.1806846E-006, 7.4424801E-004, 1.6797636E-006
 2.8004543E+001, 2.0742617E-001, 2.0755368E-001, 3.1134315E-007, 4.6088655E-004, 2.9499805E+001, 7.9729271E-001,-2.9514854E-001, 1.8155901E+002, 2.6299971E-006, 2.6299971E-006, 2.6299971E-006, 2.6299971E-006, 2.6299971E-006, 8.0173047E-004, 1.8896915E-006
 2.9006451E+001, 2.0739197E-001, 2.0755368E-001, 3.9484980E-007, 4.8086426E-004, 2.9869032E+001, 7.7107847E-001,-2.3597370E-001, 1.8721718E+002, 2.2162569E-006, 2.2162569E-006, 2.2162569E-006, 2.2162569E-006, 2.2162569E-006, 8.6030737E-004, 2.1182498E-006
 3.0008184E+001, 2.0723347E-001, 2.0755368E-001, 7.8188724E-007, 5.7345718E-004, 3.1561498E+001, 1.6264188E+000,-1.1854706E-001, 1.9457439E+002, 7.0404456E-006, 7.0404456E-006, 7.0404456E-006, 7.0404456E-006, 7.0404456E-006, 9.2047890E-004, 2.3743515E-006
 3.1009913E+001, 2.0705631E-001, 2.0755368E-001, 1.2145009E-006, 6.7695351E-004, 3.3476381E+001, 2.0748300E+000,-1.7232633E-001, 2.0092663E+002, 7.8160041E-006, 7.8160041E-006, 7.8160041E-006, 7.8160041E-006, 7.8160041E-006, 9.8376394E-004, 2.6523889E-006
 3.2016271E+001, 2.0667628E-001, 2.0755368E-001, 2.1424827E-006, 8.9895928E-004, 3.7279814E+001, 3.2420785E+000,-2.7900252E-001, 2.0729862E+002, 7.2327100E-006, 7.2327100E-006, 7.2327100E-006, 7.2327100E-006, 7.2327100E-006, 1.0490004E-003, 2.9687068E-006
 3.3001559E+001, 2.0654725E-001, 2.0755368E-001, 2.4575759E-006, 9.7434063E-004, 3.8351756E+001, 3.3896647E+000,-8.9237004E-002, 2.1414001E+002, 9.0148867E-006, 9.0148867E-006, 9.0148867E-006, 9.0148867E-006, 9.0148867E-006, 1.1152424E-003, 3.2965044E-006
 3.4014973E+001, 2.0666216E-001, 2.0755368E-001, 2.1769678E-006, 9.0720934E-004, 3.7247214E+001, 4.3066099E+000,-1.1387379E-001, 2.2060472E+002, 2.2815710E-005, 2.2815710E-005, 2.2815710E-005, 2.2815710E-005, 2.2815710E-005, 1.1833468E-003, 3.6622123E-006
 3.5000761E+001, 2.0664635E-001, 2.0755368E-001, 2.2155759E-006, 9.1644575E-004, 3.7574158E+001, 3.3480079E+000,-1.8597863E-001, 2.2782662E+002, 3.5225606E-005, 3.5225606E-005, 3.5225606E-005, 3.5225606E-005, 3.5225606E-005, 1.2537732E-003, 4.0667697E-006
 3.6008001E+001, 2.0667512E-001, 2.0755368E-001, 2.1453261E-006, 8.9963954E-004, 3.7255589E+001, 3.2145717E+000,-7.0570727E-002, 2.3319498E+002, 2.9175848E-005, 2.9175848E-005, 2.9175848E-005, 2.9175848E-005, 2.9175848E-005, 1.3243628E-003, 4.4426160E-006
 3.7014335E+001, 2.0674412E-001, 2.0755368E-001, 1.9768437E-006, 8.5933264E-004, 3.6562070E+001, 3.0675190E+000,-8.2933191E-002, 2.4150570E+002, 4.2736336E-005, 4.2736336E-005, 4.2736336E-005, 4.2736336E-005, 4.2736336E-005, 1.3981196E-003, 4.8553221E-006
 3.8007267E+001, 2.0677965E-001, 2.0755368E-001, 1.8900602E-006, 8.3857100E-004, 3.6214917E+001, 4.0018436E+000,-8.0812927E-002, 2.4590015E+002, 4.5789448E-005, 4.5789448E-005, 4.5789448E-005, 4.5789448E-005, 4.5789448E-005, 1.4739090E-003, 5.2928505E-006
 3.9012666E+001, 2.0680615E-001, 2.0755368E-001, 1.8253486E-006, 8.2308971E-004, 3.5936569E+001, 3.8468834E+000,-4.0901317E-002, 2.5430304E+002, 6.4913226E-005, 6.4913226E-005, 6.4913226E-005, 6.4913226E-005, 6.4913226E-005, 1.5520695E-003, 5.7633787E-006
 4.0001574E+001, 2.0682679E-001, 2.0755368E-001, 1.7749608E-006, 8.1103519E-004, 3.5738189E+001, 3.4358963E+000,-2.1826259E-002, 2.5961848E+002, 7.4870919E-005, 7.4870919E-005, 7.4870919E-005, 7.4870919E-005, 7.4870919E-005, 1.6317693E-003, 6.2341993E-006
 4.1006506E+001, 2.0679495E-001, 2.0755368E-001, 1.8526980E-006, 8.2963266E-004, 3.6073577E+001, 4.5002704E+000,-2.8780220E-002, 2.6815995E+002, 8.7276732E-005, 8.7276732E-005, 8.7276732E-005, 8.7276732E-005, 8.7276732E-005, 1.7132777E-003, 6.7362324E-006
 4.2010562E+001, 2.0623604E-001, 2.0755368E-001, 3.2174936E-006, 1.1561399E-003, 4.1699244E+001, 4.7033178E+000, 1.1103715E-002, 2.7410534E+002, 1.2432480E-004, 1.2432480E-004, 1.2432480E-004, 1.2432480E-004, 1.2432480E-004, 1.7973050E-003, 7.2655250E-006
 4.3006772E+001, 2.0603169E-001, 2.0755367E-001, 3.7164983E-006, 1.2755196E-003, 4.3677389E+001, 6.2622825E+000, 2.4874054E-002, 2.7884081E+002, 1.0110696E-004, 1.0110696E-004, 1.0110696E-004, 1.0110696E-004, 1.0110696E-004, 1.8823166E-003, 7.8139008E-006
 4.4001889E+001, 2.0608498E-001, 2.0755366E-001, 3.5863636E-006, 1.2443867E-003, 4.3124727E+001, 9.8799459E+000, 4.0238441E-002, 2.8620002E+002, 1.2031821E-004, 1.2031821E-004, 1.2031821E-004, 1.2031821E-004, 1.2031821E-004, 1.9683659E-003, 8.4117565E-006
 4.5014328E+001, 2.0622421E-001, 2.0755364E-001, 3.2463774E-006, 1.1630500E-003, 4.1670814E+001, 7.4647228E+000, 2.2241093E-003, 2.9414010E+002, 1.6330804E-004, 1.6330804E-004, 1.6330804E-004, 1.6330804E-004, 1.6330804E-004, 2.0566629E-003, 9.0431646E-006
 4.6000024E+001, 2.0633017E-001, 2.0755363E-001, 2.9876256E-006, 1.1011474E-003, 4.0620080E+001, 7.0812116E+000, 5.3507182E-002, 2.9896293E+002, 1.6303312E-004, 1.6303312E-004, 1.6303312E-004, 1.6303312E-004, 1.6303312E-004, 2.1479431E-003, 9.6632191E-006
 4.7004433E+001, 2.0640066E-001, 2.0755364E-001, 2.8155003E-006, 1.0599690E-003, 3.9913058E+001, 8.3963782E+000,-2.9520773E-002, 3.0555325E+002, 2.1204852E-004, 2.1204852E-004, 2.1204852E-004, 2.1204852E-004, 2.1204852E-004, 2.2420703E-003, 1.0287615E-005
 4.8004590E+001, 2.0647074E-001, 2.0755365E-001, 2.6443910E-006, 1.0190336E-003, 3.9254387E+001, 9.5312442E+000, 3.5491840E-002, 3.1566851E+002, 2.8439449E-004, 2.8439449E-004, 2.8439449E-004, 2.8439449E-004, 2.8439449E-004, 2.3387619E-003, 1.0911394E-005
 4.9010660E+001, 2.0636226E-001, 2.0755365E-001, 2.9092881E-006, 1.0824064E-003, 4.0343559E+001, 9.4565786E+000,-5.5877347E-002, 3.2134282E+002, 2.8074023E-004, 2.8074023E-004, 2.8074023E-004, 2.8074023E-004, 2.8074023E-004, 2.4366348E-003, 1.1552243E-005
 5.0003214E+001, 2.0627467E-001, 2.0755364E-001, 3.1231578E-006, 1.1335717E-003, 4.1210284E+001, 8.8613320E+000,-4.1118892E-002, 3.2597329E+002, 2.9352327E-004, 2.9352327E-004, 2.9352327E-004, 2.9352327E-004, 2.9352327E-004, 2.5367939E-003, 1.2227520E-005
 5.1016223E+001, 2.0602648E-001, 2.0755363E-001, 3.7292300E-006, 1.2785662E-003, 4.2994592E+001, 9.1030753E+000, 5.4259251E-002, 3.3174632E+002, 2.4419620E-004, 2.4419620E-004, 2.4419620E-004, 2.4419620E-004, 2.4419620E-004, 2.6393316E-003, 1.2957476E-005
 5.2010214E+001, 2.0570827E-001, 2.0755363E-001, 4.5062557E-006, 1.4644586E-003, 4.5140688E+001, 9.4942828E+000,-4.2155410E-003, 3.4019165E+002, 3.9392345E-004, 3.9392345E-004, 3.9392345E-004, 3.9392345E-004, 3.9392345E-004, 2.7452566E-003, 1.3715015E-005
 5.3001695E+001, 2.0571575E-001, 2.0755364E-001, 4.4880080E-006, 1.4600929E-003, 4.5210274E+001, 1.0254740E+001,-8.2902600E-002, 3.4532338E+002, 3.8311578E-004, 3.8311578E-004, 3.8311578E-004, 3.8311578E-004, 3.8311578E-004, 2.8498415E-003, 1.4457324E-005
 5.4002824E+001, 2.0571926E-001, 2.0755364E-001, 4.4794418E-006, 1.4580433E-003, 4.4567710E+001, 1.1300465E+001, 6.2414920E-003, 3.5224096E+002, 4.1240480E-004, 4.1240480E-004, 4.1240480E-004, 4.1240480E-004, 4.1240480E-004, 2.9550102E-003, 1.5239990E-005
 5.5008754E+001, 2.0576542E-001, 2.0755361E-001, 4.3667383E-006, 1.4310800E-003, 4.4009525E+001, 1.2639662E+001,-5.8525777E-002, 3.6067324E+002, 4.8455165E-004, 4.8455165E-004, 4.8455165E-004, 4.8455165E-004, 4.8455165E-004, 3.0636813E-003, 1.6044443E-005
 5.6005479E+001, 2.0572716E-001, 2.0755354E-001, 4.4601622E-006, 1.4534303E-003, 4.4085560E+001, 1.2124898E+001,-1.0840358E-001, 3.6597603E+002, 5.8799099E-004, 5.8799099E-004, 5.8799099E-004, 5.8799099E-004, 5.8799099E-004, 3.1736142E-003, 1.6842691E-005
 5.7008657E+001, 2.0567447E-001, 2.0755306E-001, 4.5888386E-006, 1.4842146E-003, 4.4706272E+001, 1.2319690E+001,-7.0166427E-002, 3.7307863E+002, 5.3399281E-004, 5.3399281E-004, 5.3399281E-004, 5.3399281E-004, 5.3399281E-004, 3.2839116E-003, 1.7688537E-005
 5.8013147E+001, 2.0545286E-001, 2.0755171E-001, 5.1299996E-006, 1.6136793E-003, 4.6128810E+001, 1.1212025E+001,-3.6201252E-002, 3.7679264E+002, 6.4649283E-004, 6.4649283E-004, 6.4649283E-004, 6.4649283E-004, 6.4649283E-004, 3.3961496E-003, 1.8613916E-005
 5.9000214E+001, 2.0542757E-001, 2.0755003E-001, 5.1917523E-006, 1.6284531E-003, 4.6663050E+001, 1.1616410E+001,-1.7971437E-001, 3.8798360E+002, 7.5876031E-004, 7.5876031E-004, 7.5876031E-004, 7.5876031E-004, 7.5876031E-004, 3.5108031E-003, 1.9497245E-005
 6.0007224E+001, 2.0545038E-001, 2.0754937E-001, 5.1360494E-006, 1.6151268E-003, 4.6133504E+001, 1.2209490E+001,-3.3504971E-001, 3.9124481E+002, 7.0863952E-004, 7.0863952E-004, 7.0863952E-004, 7.0863952E-004, 7.0863952E-004, 3.6270765E-003, 2.0394629E-005
 6.1002195E+001, 2.0526771E-001, 2.0755002E-001, 5.5821369E-006, 1.7218477E-003, 4.6893821E+001, 1.2360009E+001,-1.4580389E-001, 3.9850845E+002, 9.1304859E-004, 9.1304859E-004, 9.1304859E-004, 9.1304859E-004, 9.1304859E-004, 3.7452275E-003, 2.1334900E-005
 6.2008740E+001, 2.0505297E-001, 2.0755135E-001, 6.1064997E-006, 1.8472953E-003, 4.8305413E+001, 1.2611157E+001,-1.8942529E-001, 4.0813768E+002, 9.1645710E-004, 9.1645710E-004, 9.1645710E-004, 9.1645710E-004, 9.1645710E-004, 3.8671047E-003, 2.2353396E-005
 6.3007254E+001, 2.0500162E-001, 2.0755262E-001, 6.2319092E-006, 1.8772979E-003, 4.8787161E+001, 1.2830416E+001,-3.0185294E-001, 4.1016955E+002, 8.0917246E-004, 8.0917246E-004, 8.0917246E-004, 8.0917246E-004, 8.0917246E-004, 3.9920222E-003, 2.3364949E-005
 6.4011417E+001, 2.0522111E-001, 2.0755333E-001, 5.6959173E-006, 1.7490681E-003, 4.7376327E+001, 1.4168209E+001,-2.1084134E-001, 4.1899273E+002, 1.1531314E-003, 1.1531314E-003, 1.1531314E-003, 1.1531314E-003, 1.1531314E-003, 4.1153544E-003, 2.4407269E-005
 6.5016568E+001, 2.0504520E-001, 2.0755358E-001, 6.1254984E-006, 1.8518394E-003, 4.8215847E+001, 1.2445213E+001,-1.7994244E-001, 4.2650457E+002, 1.1906719E-003, 1.1906719E-003, 1.1906719E-003, 1.1906719E-003, 1.1906719E-003, 4.2402431E-003, 2.5450592E-005
 6.6009331E+001, 2.0509636E-001, 2.0755365E-001, 6.0005808E-006, 1.8219544E-003, 4.7512269E+001, 1.3466836E+001,-3.3092473E-001, 4.2990969E+002, 1.1566932E-003, 1.1566932E-003, 1.1566932E-003, 1.1566932E-003, 1.1566932E-003, 4.3658929E-003, 2.6505893E-005
 6.7004610E+001, 2.0500205E-001, 2.0755366E-001, 6.2308661E-006, 1.8770480E-003, 4.8312750E+001, 1.5022206E+001,-2.5630016E-001, 4.3981141E+002, 1.3710655E-003, 1.3710655E-003, 1.3710655E-003, 1.3710655E-003, 1.3710655E-003, 4.4909415E-003, 2.7653770E-005
 6.8008682E+001, 2.0492995E-001, 2.0755365E-001, 6.4069482E-006, 1.9191733E-003, 4.8753206E+001, 1.6467857E+001,-1.4315524E-001, 4.4499144E+002, 1.4299988E-003, 1.4299988E-003, 1.4299988E-003, 1.4299988E-003, 1.4299988E-003, 4.6185394E-003, 2.8856349E-005
 6.9014493E+001, 2.0475201E-001, 2.0755297E-001, 6.8414469E-006, 2.0231223E-003, 5.0072988E+001, 1.4245266E+001,-2.4389507E-001, 4.5054538E+002, 1.3523152E-003, 1.3523152E-003, 1.3523152E-003, 1.3523152E-003, 1.3523152E-003, 4.7479012E-003, 3.0155383E-005
 7.0009953E+001, 2.0463747E-001, 2.0755098E-001, 7.1211254E-006, 2.0900333E-003, 5.0933848E+001, 1.5481879E+001,-1.6446644E-001, 4.5837586E+002, 1.3509530E-003, 1.3509530E-003, 1.3509530E-003, 1.3509530E-003, 1.3509530E-003, 4.8776124E-003, 3.1525197E-005
 7.1008946E+001, 2.0467092E-001, 2.0754878E-001, 7.0394626E-006, 2.0704954E-003, 5.0228814E+001, 1.6886180E+001,-8.8906455E-002, 4.6531062E+002, 1.3407876E-003, 1.3407876E-003, 1.3407876E-003, 1.3407876E-003, 1.3407876E-003, 5.0095412E-003, 3.2924553E-005
 7.2001633E+001, 2.0446162E-001, 2.0754735E-001, 7.5505664E-006, 2.1927725E-003, 5.1998665E+001, 1.6397971E+001,-2.1630408E-001, 4.6656902E+002, 1.3969123E-003, 1.3969123E-003, 1.3969123E-003, 1.3969123E-003, 1.3969123E-003, 5.1453777E-003, 3.4358626E-005
 7.3012636E+001, 2.0434328E-001, 2.0754648E-001, 7.8395396E-006, 2.2619071E-003, 5.2358172E+001, 1.6650074E+001,-1.3442908E-001, 4.8152588E+002, 1.6445885E-003, 1.6445885E-003, 1.6445885E-003, 1.6445885E-003, 1.6445885E-003, 5.2837682E-003, 3.5821366E-005
 7.4008226E+001, 2.0414611E-001, 2.0754567E-001, 8.3210047E-006, 2.3770931E-003, 5.3928469E+001, 1.7366467E+001,-9.1983317E-002, 4.8850663E+002, 1.8432198E-003, 1.8432198E-003, 1.8432198E-003, 1.8432198E-003, 1.8432198E-003, 5.4232412E-003, 3.7336067E-005
 7.5013061E+001, 2.0377384E-001, 2.0754484E-001, 9.2300653E-006, 2.5945769E-003, 5.6915618E+001, 1.6944770E+001,-2.1009856E-001, 4.8433796E+002, 1.6527672E-003, 1.6527672E-003, 1.6527672E-003, 1.6527672E-003, 1.6527672E-003, 5.5636039E-003, 3.8809137E-005
 7.6010885E+001, 2.0381901E-001, 2.0754409E-001, 9.1197828E-006, 2.5681924E-003, 5.6351151E+001, 1.8311195E+001,-1.4484367E-001, 4.9381280E+002, 1.8508471E-003, 1.8508471E-003, 1.8508471E-003, 1.8508471E-003, 1.8508471E-003, 5.7042231E-003, 4.0362793E-005
 7.7001197E+001, 2.0369403E-001, 2.0754236E-001, 9.4249381E-006, 2.6411990E-003, 5.7908867E+001, 2.0214164E+001, 3.9691887E-002, 5.0319078E+002, 1.7789708E-003, 1.7789708E-003, 1.7789708E-003, 1.7789708E-003, 1.7789708E-003, 5.8464030E-003, 4.1959715E-005
 7.8002463E+001, 2.0354316E-001, 2.0753445E-001, 9.7933223E-006, 2.7293327E-003, 5.9370736E+001, 2.1207484E+001,-1.2692985E-001, 5.1070972E+002, 1.7244587E-003, 1.7244587E-003, 1.7244587E-003, 1.7244587E-003, 1.7244587E-003, 5.9931956E-003, 4.3593166E-005
 7.9000743E+001, 2.0360701E-001, 2.0751515E-001, 9.6374250E-006, 2.6920353E-003, 5.8391140E+001, 2.0091759E+001,-3.7056782E-002, 5.2423132E+002, 2.0090681E-003, 2.0090681E-003, 2.0090681E-003, 2.0090681E-003, 2.0090681E-003, 6.1420249E-003, 4.5146221E-005
 8.0013302E+001, 2.0363817E-001, 2.0749290E-001, 9.5613488E-006, 2.6738349E-003, 5.7565610E+001, 2.0568952E+001,-8.4684280E-002, 5.2280944E+002, 2.0308202E-003, 2.0308202E-003, 2.0308202E-003, 2.0308202E-003, 2.0308202E-003, 6.2914336E-003, 4.6742196E-005
 8.1006131E+001, 2.0351873E-001, 2.0746932E-001, 9.8530357E-006, 2.7436199E-003, 5.7534022E+001, 2.2259794E+001,-1.9471632E-001, 5.2519923E+002, 2.0429348E-003, 2.0429348E-003, 2.0429348E-003, 2.0429348E-003, 2.0429348E-003, 6.4411623E-003, 4.8449541E-005
 8.2006103E+001, 2.0346985E-001, 2.0744277E-001, 9.9724072E-006, 2.7721775E-003, 5.7927916E+001, 2.1992830E+001,-1.3886058E-001, 5.4277349E+002, 2.1588608E-003, 2.1588608E-003, 2.1588608E-003, 2.1588608E-003, 2.1588608E-003, 6.5917876E-003, 5.0324507E-005
 8.3006679E+001, 2.0332094E-001, 2.0740812E-001, 1.0336005E-005, 2.8591662E-003, 5.9149699E+001, 2.1912244E+001,-4.0091640E-002, 5.4086129E+002, 2.1146791E-003, 2.1146791E-003, 2.1146791E-003, 2.1146791E-003, 2.1146791E-003, 6.7433244E-003, 5.2257093E-005
 8.4012778E+001, 2.0326787E-001, 2.0736852E-001, 1.0465601E-005, 2.8901702E-003, 5.9601003E+001, 2.3485511E+001,-3.0185299E-001, 5.4941663E+002, 2.4561456E-003, 2.4561456E-003, 2.4561456E-003, 2.4561456E-003, 2.4561456E-003, 6.8960063E-003, 5.4127609E-005
 8.5000701E+001, 2.0322915E-001, 2.0733101E-001, 1.0560178E-005, 2.9127966E-003, 5.9581040E+001, 2.4087430E+001,-5.4897459E-002, 5.6384885E+002, 2.1157020E-003, 2.1157020E-003, 2.1157020E-003, 2.1157020E-003, 2.1157020E-003, 7.0469559E-003, 5.6062893E-005
