s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kW,kW,kW,kW,kg,kg
Time,"O2 1","O2 2","CO 3","CO2 4","T","Smoke Concentration","Pressure","R1","R2,1","R2,2","R2,3","R2,4","R2,5","GAS SOOT","WALL SOOT"
 3.0100464E+002, 1.7791510E-001, 2.0238351E-001, 7.2372490E-005, 1.7704414E-002, 1.7373453E+002, 1.0857477E+002,-1.3333670E-001, 1.2092661E+003, 5.6109427E-002, 5.6109427E-002, 5.6109427E-002, 5.6109427E-002, 5.6109427E-002, 4.7479382E-002, 3.1664408E-003
 3.0200247E+002, 1.7815364E-001, 2.0256057E-001, 7.1790330E-005, 1.7565060E-002, 1.7044262E+002, 1.1130427E+002,-2.0406839E-001, 1.2057417E+003, 6.7140671E-002, 6.7140477E-002, 6.7140477E-002, 6.7140477E-002, 6.7140708E-002, 4.7587911E-002, 3.1892369E-003
 3.0300727E+002, 1.7840939E-001, 2.0269501E-001, 7.1165762E-005, 1.7415611E-002, 1.7301373E+002, 1.0983149E+002,-2.7997570E-001, 1.2057149E+003, 4.4325061E-002, 4.4325061E-002, 4.4325061E-002, 4.4325061E-002, 4.4325061E-002, 4.7683313E-002, 3.2123993E-003
 3.0400887E+002, 1.7874775E-001, 2.0261310E-001, 7.0339625E-005, 1.7217850E-002, 1.6934529E+002, 1.1169207E+002,-1.0114734E-001, 1.1612426E+003, 3.7259495E-002, 3.7259495E-002, 3.7259495E-002, 3.7259495E-002, 3.7259495E-002, 4.7774049E-002, 3.2355895E-003
 3.0501130E+002, 1.7865456E-001, 2.0230327E-001, 7.0567545E-005, 1.7272398E-002, 1.6927636E+002, 1.1060752E+002,-4.5040602E-001, 1.1722549E+003, 4.4862455E-002, 4.4862455E-002, 4.4862455E-002, 4.4862455E-002, 4.4862455E-002, 4.7887881E-002, 3.2587337E-003
 3.0601063E+002, 1.7826409E-001, 2.0244747E-001, 7.1520707E-005, 1.7500546E-002, 1.7113013E+002, 1.0885959E+002,-1.9329107E-001, 1.1789574E+003, 5.7712909E-002, 5.7712909E-002, 5.7712909E-002, 5.7712909E-002, 5.7712909E-002, 4.7987444E-002, 3.2817261E-003
 3.0700416E+002, 1.7815850E-001, 2.0245595E-001, 7.1778507E-005, 1.7562247E-002, 1.6958178E+002, 1.1036908E+002,-4.8652631E-001, 1.1498233E+003, 5.0873721E-002, 5.0873721E-002, 5.0873721E-002, 5.0873721E-002, 5.0873721E-002, 4.8092359E-002, 3.3049961E-003
 3.0800062E+002, 1.7815172E-001, 2.0217094E-001, 7.1794863E-005, 1.7566179E-002, 1.7144903E+002, 1.1291586E+002,-6.9179824E-002, 1.2044692E+003, 5.0762677E-002, 5.0762651E-002, 5.0762651E-002, 5.0762651E-002, 5.0753596E-002, 4.8187924E-002, 3.3281579E-003
 3.0900872E+002, 1.7858120E-001, 2.0140536E-001, 7.0746215E-005, 1.7315193E-002, 1.7447613E+002, 1.1227043E+002,-4.9034458E-001, 1.1605365E+003, 5.1587900E-002, 5.1587900E-002, 5.1587900E-002, 5.1587900E-002, 5.1587900E-002, 4.8301426E-002, 3.3510007E-003
 3.1001175E+002, 1.7910304E-001, 2.0131617E-001, 6.9472417E-005, 1.7010331E-002, 1.7337196E+002, 1.1259011E+002,-1.7512469E-001, 1.1836017E+003, 6.2936562E-002, 6.3074286E-002, 6.3039847E-002, 6.2960091E-002, 6.2836117E-002, 4.8392516E-002, 3.3740263E-003
 3.1100578E+002, 1.7971827E-001, 2.0188902E-001, 6.7970062E-005, 1.6650762E-002, 1.7143135E+002, 1.1376601E+002,-2.7396157E-001, 1.2059660E+003, 5.0707241E-002, 5.0744700E-002, 5.0744700E-002, 5.0744700E-002, 5.0744700E-002, 4.8492211E-002, 3.3971355E-003
 3.1200633E+002, 1.7866378E-001, 2.0203109E-001, 7.0544755E-005, 1.7266974E-002, 1.7363073E+002, 1.1293322E+002,-4.0616575E-001, 1.1741492E+003, 4.7264043E-002, 4.7264043E-002, 4.7264043E-002, 4.7264043E-002, 4.7264043E-002, 4.8600863E-002, 3.4202394E-003
 3.1300313E+002, 1.7891927E-001, 2.0240524E-001, 6.9921033E-005, 1.7117668E-002, 1.6945946E+002, 1.1211679E+002,-3.7264234E-001, 1.1916997E+003, 5.5470865E-002, 5.5470865E-002, 5.5470865E-002, 5.5470865E-002, 5.5470865E-002, 4.8697774E-002, 3.4434909E-003
 3.1400086E+002, 1.7851915E-001, 2.0233932E-001, 7.0898122E-005, 1.7351528E-002, 1.6942201E+002, 1.1226752E+002,-2.1948836E-001, 1.1870957E+003, 5.4616307E-002, 5.4616307E-002, 5.4616307E-002, 5.4616307E-002, 5.4612100E-002, 4.8793472E-002, 3.4666199E-003
 3.1500250E+002, 1.7800817E-001, 2.0201036E-001, 7.2145991E-005, 1.7650201E-002, 1.6932546E+002, 1.1453845E+002,-3.4298653E-001, 1.1777926E+003, 5.8740717E-002, 5.8740717E-002, 5.8740717E-002, 5.8740717E-002, 5.8740717E-002, 4.8889793E-002, 3.4897687E-003
 3.1600157E+002, 1.7763777E-001, 2.0212355E-001, 7.3050396E-005, 1.7866680E-002, 1.6958813E+002, 1.1471700E+002,-2.2930066E-001, 1.1706053E+003, 5.5501516E-002, 5.5501516E-002, 5.5501516E-002, 5.5501516E-002, 5.5501516E-002, 4.8978260E-002, 3.5133300E-003
 3.1700826E+002, 1.7728545E-001, 2.0244072E-001, 7.3910620E-005, 1.8072572E-002, 1.7028173E+002, 1.1355462E+002,-3.2140775E-001, 1.1411612E+003, 6.1246473E-002, 6.1246473E-002, 6.1246473E-002, 6.1246473E-002, 6.1246473E-002, 4.9071305E-002, 3.5372397E-003
 3.1800979E+002, 1.7713452E-001, 2.0142738E-001, 7.4279387E-005, 1.8160856E-002, 1.6715349E+002, 1.1071744E+002,-2.2649801E-001, 1.1951498E+003, 6.5462477E-002, 6.5462477E-002, 6.5462477E-002, 6.5462477E-002, 6.5462477E-002, 4.9169103E-002, 3.5612245E-003
 3.1900893E+002, 1.7707918E-001, 2.0134594E-001, 7.4413976E-005, 1.8193087E-002, 1.6687291E+002, 1.1213772E+002,-3.1040605E-001, 1.2243789E+003, 7.0182047E-002, 7.0182047E-002, 7.0182047E-002, 7.0182047E-002, 7.0182047E-002, 4.9276578E-002, 3.5846946E-003
 3.2000328E+002, 1.7652667E-001, 2.0196243E-001, 7.5762919E-005, 1.8515935E-002, 1.7127321E+002, 1.1311163E+002,-2.5656719E-001, 1.1795174E+003, 7.3368079E-002, 7.3368079E-002, 7.3368079E-002, 7.3368079E-002, 7.3368079E-002, 4.9365998E-002, 3.6082682E-003
 3.2100102E+002, 1.7641369E-001, 2.0181208E-001, 7.6038904E-005, 1.8581995E-002, 1.7001785E+002, 1.1411986E+002,-1.5638999E-001, 1.1592723E+003, 5.9858683E-002, 5.9858672E-002, 5.9858672E-002, 5.9858672E-002, 5.9851281E-002, 4.9450479E-002, 3.6321599E-003
 3.2201079E+002, 1.7623368E-001, 2.0165048E-001, 7.6478370E-005, 1.8687174E-002, 1.7111051E+002, 1.1385168E+002,-2.5620102E-001, 1.1707870E+003, 6.5146443E-002, 6.5146443E-002, 6.5146443E-002, 6.5146443E-002, 6.5146443E-002, 4.9546338E-002, 3.6564589E-003
 3.2300197E+002, 1.7608092E-001, 2.0166613E-001, 7.6851374E-005, 1.8776445E-002, 1.7255571E+002, 1.1421669E+002,-3.7218460E-001, 1.1873273E+003, 6.4095808E-002, 6.4095808E-002, 6.4095808E-002, 6.4095808E-002, 6.4095808E-002, 4.9638498E-002, 3.6809067E-003
 3.2400755E+002, 1.7593391E-001, 2.0143757E-001, 7.7210428E-005, 1.8862394E-002, 1.7392175E+002, 1.1553145E+002,-3.7479479E-002, 1.1619778E+003, 7.3203740E-002, 7.3203740E-002, 7.3203740E-002, 7.3203740E-002, 7.3203740E-002, 4.9735335E-002, 3.7050822E-003
 3.2500639E+002, 1.7536610E-001, 2.0115925E-001, 7.8596541E-005, 1.9194167E-002, 1.7575348E+002, 1.1538318E+002,-3.3949673E-001, 1.1694906E+003, 6.3741426E-002, 6.3741426E-002, 6.3741426E-002, 6.3741426E-002, 6.3741426E-002, 4.9835469E-002, 3.7294289E-003
 3.2600315E+002, 1.7474094E-001, 2.0131195E-001, 8.0122274E-005, 1.9559367E-002, 1.7954500E+002, 1.1623566E+002,-6.6588710E-002, 1.1824187E+003, 6.7134627E-002, 6.7134627E-002, 6.7134627E-002, 6.7134627E-002, 6.7134627E-002, 4.9917715E-002, 3.7530588E-003
 3.2700746E+002, 1.7479120E-001, 2.0178859E-001, 7.9999974E-005, 1.9530090E-002, 1.7768135E+002, 1.1748120E+002,-2.7490399E-001, 1.1632146E+003, 5.4901535E-002, 5.4901535E-002, 5.4901535E-002, 5.4901535E-002, 5.4901535E-002, 5.0015370E-002, 3.7766395E-003
 3.2800689E+002, 1.7455559E-001, 2.0147816E-001, 8.0575400E-005, 1.9667810E-002, 1.7771210E+002, 1.1750433E+002,-1.9213498E-001, 1.2019521E+003, 4.7068661E-002, 4.7068661E-002, 4.7068661E-002, 4.7068661E-002, 4.7068661E-002, 5.0116183E-002, 3.8001812E-003
 3.2900822E+002, 1.7372624E-001, 2.0126977E-001, 8.2599102E-005, 2.0152312E-002, 1.8455362E+002, 1.1695032E+002,-2.2680826E-001, 1.1812134E+003, 6.5578051E-002, 6.5578051E-002, 6.5578051E-002, 6.5578051E-002, 6.5578051E-002, 5.0203481E-002, 3.8240027E-003
 3.3000543E+002, 1.7342701E-001, 2.0154712E-001, 8.3330081E-005, 2.0327309E-002, 1.8455253E+002, 1.1790009E+002,-1.1634243E-001, 1.1938007E+003, 4.6596851E-002, 4.6596851E-002, 4.6596851E-002, 4.6596851E-002, 4.6596851E-002, 5.0288852E-002, 3.8483619E-003
 3.3100704E+002, 1.7358933E-001, 2.0199168E-001, 8.2933765E-005, 2.0232464E-002, 1.8283336E+002, 1.1767383E+002,-1.4406629E-001, 1.2003157E+003, 5.2258066E-002, 5.2258066E-002, 5.2258066E-002, 5.2258066E-002, 5.2258066E-002, 5.0387862E-002, 3.8723021E-003
 3.3200446E+002, 1.7397774E-001, 2.0173821E-001, 8.1986151E-005, 2.0005584E-002, 1.7894786E+002, 1.1738676E+002,-1.5244653E-001, 1.1493288E+003, 6.2147024E-002, 6.2152218E-002, 6.2152218E-002, 6.2152218E-002, 6.2152218E-002, 5.0477475E-002, 3.8958528E-003
 3.3300034E+002, 1.7419887E-001, 2.0185702E-001, 8.1445976E-005, 1.9876355E-002, 1.8131139E+002, 1.1903964E+002,-1.9074439E-001, 1.1770577E+003, 6.0176479E-002, 6.0176479E-002, 6.0176479E-002, 6.0176479E-002, 6.0176479E-002, 5.0561434E-002, 3.9194679E-003
 3.3400527E+002, 1.7361255E-001, 2.0210444E-001, 8.2877034E-005, 2.0218908E-002, 1.8568881E+002, 1.2058394E+002,-2.5258751E-001, 1.1857844E+003, 7.1682147E-002, 7.1682147E-002, 7.1682147E-002, 7.1682147E-002, 7.1682147E-002, 5.0644474E-002, 3.9430175E-003
 3.3500188E+002, 1.7359669E-001, 2.0181135E-001, 8.2916164E-005, 2.0228248E-002, 1.8589523E+002, 1.1891787E+002,-3.0554008E-001, 1.2079881E+003, 6.8440696E-002, 6.8463270E-002, 6.8463270E-002, 6.8463270E-002, 6.8447126E-002, 5.0727372E-002, 3.9670736E-003
 3.3600786E+002, 1.7385115E-001, 2.0116447E-001, 8.2295506E-005, 2.0079663E-002, 1.8313840E+002, 1.1766242E+002, 1.6291954E-002, 1.1277341E+003, 4.6871344E-002, 4.6871344E-002, 4.6871344E-002, 4.6871344E-002, 4.6871344E-002, 5.0811029E-002, 3.9913201E-003
 3.3700564E+002, 1.7438295E-001, 2.0096321E-001, 8.0996530E-005, 1.9768766E-002, 1.8619182E+002, 1.1684157E+002,-8.0957374E-002, 1.2044978E+003, 5.0884732E-002, 5.0884732E-002, 5.0884732E-002, 5.0884732E-002, 5.0884732E-002, 5.0905773E-002, 4.0151085E-003
 3.3800117E+002, 1.7509403E-001, 2.0066876E-001, 7.9260042E-005, 1.9353215E-002, 1.9108802E+002, 1.1799903E+002, 4.4366223E-002, 1.1634305E+003, 4.8101145E-002, 4.8101145E-002, 4.8101145E-002, 4.8101145E-002, 4.8101145E-002, 5.0987671E-002, 4.0383465E-003
 3.3900307E+002, 1.7446346E-001, 2.0129865E-001, 8.0799405E-005, 1.9721703E-002, 1.9344894E+002, 1.1954391E+002,-2.1165051E-001, 1.2244978E+003, 5.8638044E-002, 5.8638044E-002, 5.8638044E-002, 5.8638044E-002, 5.8638044E-002, 5.1078066E-002, 4.0615519E-003
 3.4001138E+002, 1.7330607E-001, 2.0177105E-001, 8.3625075E-005, 2.0398000E-002, 1.8849291E+002, 1.1768289E+002,-2.1117626E-001, 1.1753909E+003, 5.9782037E-002, 5.9782037E-002, 5.9782037E-002, 5.9782037E-002, 5.9782037E-002, 5.1166947E-002, 4.0851178E-003
 3.4100511E+002, 1.7457665E-001, 2.0153761E-001, 8.0523638E-005, 1.9655652E-002, 1.8587666E+002, 1.1968501E+002,-3.0411924E-001, 1.1864524E+003, 4.9831813E-002, 4.9831813E-002, 4.9831813E-002, 4.9831813E-002, 4.9831813E-002, 5.1257837E-002, 4.1088311E-003
 3.4200377E+002, 1.7485106E-001, 2.0181099E-001, 7.9853212E-005, 1.9495201E-002, 1.8767441E+002, 1.1955006E+002,-3.7348850E-002, 1.1254660E+003, 4.6333275E-002, 4.6333275E-002, 4.6333275E-002, 4.6333275E-002, 4.6333275E-002, 5.1338068E-002, 4.1321548E-003
 3.4300291E+002, 1.7423945E-001, 2.0182638E-001, 8.1345076E-005, 1.9852497E-002, 2.0107440E+002, 1.2022065E+002,-1.3107273E-001, 1.1943522E+003, 5.7683378E-002, 5.7683378E-002, 5.7683378E-002, 5.7683378E-002, 5.7683378E-002, 5.1419314E-002, 4.1553271E-003
 3.4400234E+002, 1.7321751E-001, 2.0120489E-001, 8.3841392E-005, 2.0449846E-002, 1.9223676E+002, 1.1903395E+002,-2.1133188E-001, 1.1940088E+003, 6.9285052E-002, 6.9285052E-002, 6.9285052E-002, 6.9285052E-002, 6.9285052E-002, 5.1504729E-002, 4.1782420E-003
 3.4500558E+002, 1.7272071E-001, 2.0040982E-001, 8.5054928E-005, 2.0740235E-002, 1.8783554E+002, 1.1914228E+002,-3.0133998E-001, 1.1795182E+003, 6.2320848E-002, 6.2350282E-002, 6.2350282E-002, 6.2350282E-002, 6.2310372E-002, 5.1580307E-002, 4.2015752E-003
 3.4600522E+002, 1.7317847E-001, 2.0025377E-001, 8.3937340E-005, 2.0472720E-002, 1.8681198E+002, 1.1823323E+002,-1.8889150E-001, 1.1951204E+003, 6.1911562E-002, 6.1911562E-002, 6.1911562E-002, 6.1911562E-002, 6.1911562E-002, 5.1644970E-002, 4.2253378E-003
 3.4701149E+002, 1.7338336E-001, 2.0139539E-001, 8.3437171E-005, 2.0352999E-002, 1.8561528E+002, 1.1984173E+002,-2.6071916E-001, 1.1727061E+003, 4.8008468E-002, 4.8008468E-002, 4.8008468E-002, 4.8008468E-002, 4.8008468E-002, 5.1738957E-002, 4.2493578E-003
 3.4800349E+002, 1.7367228E-001, 2.0181534E-001, 8.2731675E-005, 2.0184147E-002, 1.8582586E+002, 1.1936384E+002,-2.9943743E-001, 1.1750699E+003, 6.3092831E-002, 6.3092831E-002, 6.3092831E-002, 6.3092831E-002, 6.3092831E-002, 5.1826562E-002, 4.2726739E-003
 3.4901241E+002, 1.7354511E-001, 2.0169430E-001, 8.3041481E-005, 2.0258399E-002, 1.9358962E+002, 1.2042971E+002,-2.7748737E-001, 1.1460932E+003, 5.1124238E-002, 5.1124238E-002, 5.1124238E-002, 5.1124238E-002, 5.1124238E-002, 5.1907315E-002, 4.2965697E-003
 3.5000694E+002, 1.7345512E-001, 2.0166204E-001, 8.3261598E-005, 2.0311049E-002, 1.8913895E+002, 1.2076972E+002,-3.7657038E-001, 1.2343512E+003, 5.7747545E-002, 5.7747303E-002, 5.7747303E-002, 5.7747303E-002, 5.7747303E-002, 5.1990989E-002, 4.3201546E-003
 3.5100456E+002, 1.7258468E-001, 2.0169757E-001, 8.5386626E-005, 2.0819639E-002, 1.9315962E+002, 1.2247930E+002,-1.1897859E-001, 1.1834924E+003, 6.5943590E-002, 6.5943590E-002, 6.5943590E-002, 6.5943590E-002, 6.5943590E-002, 5.2059215E-002, 4.3433403E-003
 3.5201240E+002, 1.7240504E-001, 2.0203579E-001, 8.5825498E-005, 2.0924674E-002, 1.9376615E+002, 1.1946308E+002,-1.6013255E-001, 1.1410114E+003, 5.0864200E-002, 5.0890213E-002, 5.0890213E-002, 5.0890213E-002, 5.0890210E-002, 5.2142355E-002, 4.3666239E-003
 3.5300435E+002, 1.7336808E-001, 2.0215117E-001, 8.3473906E-005, 2.0361908E-002, 1.9097752E+002, 1.1932806E+002,-7.5487825E-002, 1.2153824E+003, 4.7952962E-002, 4.7952962E-002, 4.7952962E-002, 4.7952962E-002, 4.7952962E-002, 5.2213364E-002, 4.3899312E-003
 3.5400307E+002, 1.7327304E-001, 2.0172616E-001, 8.3705879E-005, 2.0417458E-002, 1.9195624E+002, 1.2042026E+002, 7.4968855E-003, 1.1435216E+003, 3.5001602E-002, 3.5001602E-002, 3.5001602E-002, 3.5001602E-002, 3.5001602E-002, 5.2282199E-002, 4.4129938E-003
 3.5501033E+002, 1.7265752E-001, 2.0109518E-001, 8.5208758E-005, 2.0777147E-002, 1.9168602E+002, 1.2139394E+002,-2.6298289E-001, 1.1617156E+003, 4.8378314E-002, 4.8378314E-002, 4.8378314E-002, 4.8378314E-002, 4.8378314E-002, 5.2365800E-002, 4.4359813E-003
 3.5600622E+002, 1.7259720E-001, 2.0039610E-001, 8.5356459E-005, 2.0812569E-002, 1.9043268E+002, 1.2113844E+002,-1.0794902E-001, 1.1820341E+003, 5.5521477E-002, 5.5521477E-002, 5.5521477E-002, 5.5521477E-002, 5.5521477E-002, 5.2436615E-002, 4.4590810E-003
 3.5700855E+002, 1.7287749E-001, 2.0073610E-001, 8.4671701E-005, 2.0648746E-002, 1.9138495E+002, 1.2035246E+002,-3.1133070E-001, 1.2025223E+003, 4.9186977E-002, 4.9186977E-002, 4.9186977E-002, 4.9186977E-002, 4.9186977E-002, 5.2519020E-002, 4.4820536E-003
 3.5801049E+002, 1.7295746E-001, 2.0119347E-001, 8.4476569E-005, 2.0602030E-002, 1.8954689E+002, 1.1910680E+002,-4.5305152E-001, 1.2265622E+003, 7.4227865E-002, 7.4227865E-002, 7.4227865E-002, 7.4227865E-002, 7.4227865E-002, 5.2592769E-002, 4.5053176E-003
 3.5900854E+002, 1.7231977E-001, 2.0087857E-001, 8.6034038E-005, 2.0974739E-002, 1.8663406E+002, 1.1927800E+002,-2.9266309E-001, 1.1321589E+003, 5.5636974E-002, 5.5636974E-002, 5.5636974E-002, 5.5636974E-002, 5.5636974E-002, 5.2652900E-002, 4.5293477E-003
 3.6001102E+002, 1.7219269E-001, 2.0119557E-001, 8.6344198E-005, 2.1048959E-002, 1.8705458E+002, 1.1862233E+002,-2.0266414E-001, 1.1381227E+003, 6.2616311E-002, 6.2616311E-002, 6.2616311E-002, 6.2616311E-002, 6.2616311E-002, 5.2725266E-002, 4.5535158E-003
 3.6100189E+002, 1.7277928E-001, 2.0163829E-001, 8.4911584E-005, 2.0706095E-002, 1.8734501E+002, 1.1943286E+002,-3.5219859E-001, 1.2494091E+003, 5.6165889E-002, 5.6165889E-002, 5.6165889E-002, 5.6165889E-002, 5.6165889E-002, 5.2810214E-002, 4.5772997E-003
 3.6200843E+002, 1.7275708E-001, 2.0110699E-001, 8.4966148E-005, 2.0719099E-002, 1.8744716E+002, 1.1871994E+002,-3.1493917E-001, 1.1890371E+003, 5.4062982E-002, 5.4062982E-002, 5.4062982E-002, 5.4062982E-002, 5.4062982E-002, 5.2878382E-002, 4.6009768E-003
 3.6300840E+002, 1.7279130E-001, 2.0149921E-001, 8.4882865E-005, 2.0699170E-002, 1.8560663E+002, 1.1769488E+002,-3.8192424E-001, 1.1391072E+003, 5.3228576E-002, 5.3228576E-002, 5.3228576E-002, 5.3228576E-002, 5.3228576E-002, 5.2947366E-002, 4.6249798E-003
 3.6400073E+002, 1.7221147E-001, 2.0154129E-001, 8.6298789E-005, 2.1038095E-002, 1.9006652E+002, 1.1728978E+002,-3.0564865E-001, 1.1983344E+003, 6.5418927E-002, 6.5418927E-002, 6.5418927E-002, 6.5418927E-002, 6.5418927E-002, 5.3012951E-002, 4.6486533E-003
 3.6500241E+002, 1.7180817E-001, 2.0151476E-001, 8.7283367E-005, 2.1273793E-002, 1.9086303E+002, 1.1814619E+002,-4.2258153E-001, 1.1760011E+003, 5.1385618E-002, 5.1385618E-002, 5.1385618E-002, 5.1385618E-002, 5.1385618E-002, 5.3079387E-002, 4.6723550E-003
 3.6601215E+002, 1.7236827E-001, 2.0213664E-001, 8.5915992E-005, 2.0946476E-002, 1.8242312E+002, 1.1745085E+002,-3.6371434E-001, 1.1340515E+003, 4.8254646E-002, 4.8254646E-002, 4.8254646E-002, 4.8254646E-002, 4.8254646E-002, 5.3144050E-002, 4.6959983E-003
 3.6700050E+002, 1.7214465E-001, 2.0121456E-001, 8.6461936E-005, 2.1077171E-002, 1.8324437E+002, 1.1756285E+002,-4.5805499E-002, 1.2236013E+003, 5.2705042E-002, 5.2705042E-002, 5.2705042E-002, 5.2705042E-002, 5.2705042E-002, 5.3204050E-002, 4.7192021E-003
 3.6800340E+002, 1.7171378E-001, 1.9969760E-001, 8.7513437E-005, 2.1328864E-002, 1.8592870E+002, 1.1732766E+002,-2.9445276E-001, 1.1714984E+003, 6.4900590E-002, 6.4900590E-002, 6.4900590E-002, 6.4900590E-002, 6.4900590E-002, 5.3283217E-002, 4.7424553E-003
 3.6901210E+002, 1.7161685E-001, 2.0032877E-001, 8.7750294E-005, 2.1385528E-002, 1.8449002E+002, 1.1677664E+002,-4.3985827E-001, 1.2044922E+003, 8.2108761E-002, 8.2110575E-002, 8.2110575E-002, 8.2110575E-002, 8.2098635E-002, 5.3355657E-002, 4.7663396E-003
 3.7000154E+002, 1.7208355E-001, 2.0121685E-001, 8.6611067E-005, 2.1112892E-002, 1.8580012E+002, 1.1618245E+002,-2.0351368E-001, 1.1272286E+003, 5.3712942E-002, 5.3712942E-002, 5.3712942E-002, 5.3712942E-002, 5.3712942E-002, 5.3407692E-002, 4.7907069E-003
 3.7100830E+002, 1.7253752E-001, 2.0128849E-001, 8.5502341E-005, 2.0847530E-002, 1.8819565E+002, 1.1760731E+002,-3.8631485E-001, 1.2248124E+003, 6.0522818E-002, 6.0522818E-002, 6.0522818E-002, 6.0522818E-002, 6.0522818E-002, 5.3471296E-002, 4.8150414E-003
 3.7200198E+002, 1.7232138E-001, 2.0117010E-001, 8.6030283E-005, 2.0973871E-002, 1.8764978E+002, 1.1932388E+002,-4.5002856E-001, 1.1212475E+003, 6.2987348E-002, 6.2996343E-002, 6.2996343E-002, 6.2996343E-002, 6.2996009E-002, 5.3540047E-002, 4.8395130E-003
 3.7300646E+002, 1.7209328E-001, 2.0138730E-001, 8.6587067E-005, 2.1107245E-002, 1.9067683E+002, 1.1897521E+002,-2.7705771E-001, 1.2032291E+003, 7.1073062E-002, 7.1084456E-002, 7.1084456E-002, 7.1084456E-002, 7.1084456E-002, 5.3595851E-002, 4.8636466E-003
 3.7400297E+002, 1.7190257E-001, 2.0137372E-001, 8.7052743E-005, 2.1218671E-002, 1.9280442E+002, 1.1890355E+002,-4.4998738E-001, 1.2415418E+003, 8.8010986E-002, 8.8021652E-002, 8.8021652E-002, 8.8021652E-002, 8.8021652E-002, 5.3659769E-002, 4.8881389E-003
 3.7500467E+002, 1.7159780E-001, 2.0156985E-001, 8.7796576E-005, 2.1396650E-002, 1.8734023E+002, 1.1816200E+002,-4.4166963E-001, 1.1680480E+003, 7.1582461E-002, 7.1619788E-002, 7.1619788E-002, 7.1619788E-002, 7.1619788E-002, 5.3722553E-002, 4.9127607E-003
 3.7600186E+002, 1.7178399E-001, 2.0144922E-001, 8.7342714E-005, 2.1287947E-002, 1.8461947E+002, 1.1924923E+002,-1.1462431E-001, 1.1569832E+003, 6.7033945E-002, 6.7081196E-002, 6.7081196E-002, 6.7081196E-002, 6.7079866E-002, 5.3768150E-002, 4.9371191E-003
 3.7700412E+002, 1.7230301E-001, 2.0064200E-001, 8.6075554E-005, 2.0984667E-002, 1.8639598E+002, 1.1985884E+002,-3.4138849E-001, 1.1835889E+003, 4.8736381E-002, 4.8736381E-002, 4.8736381E-002, 4.8736381E-002, 4.8736381E-002, 5.3831246E-002, 4.9611408E-003
 3.7800214E+002, 1.7270267E-001, 2.0093919E-001, 8.5099940E-005, 2.0751146E-002, 1.8471191E+002, 1.1823718E+002,-1.6791164E-001, 1.1816552E+003, 7.3702747E-002, 7.3715238E-002, 7.3715238E-002, 7.3715238E-002, 7.3697922E-002, 5.3882443E-002, 4.9848071E-003
 3.7901183E+002, 1.7388117E-001, 2.0119313E-001, 8.2222692E-005, 2.0062444E-002, 1.8145750E+002, 1.1927151E+002,-3.4843482E-001, 1.1710891E+003, 8.0073181E-002, 8.0090608E-002, 8.0090608E-002, 8.0090608E-002, 8.0090608E-002, 5.3941797E-002, 5.0090811E-003
 3.8000016E+002, 1.7444650E-001, 2.0142413E-001, 8.0842332E-005, 1.9732059E-002, 1.8033315E+002, 1.2020513E+002,-2.6109674E-001, 1.1656556E+003, 7.1953499E-002, 7.1963294E-002, 7.1963294E-002, 7.1963294E-002, 7.1963294E-002, 5.3997292E-002, 5.0333999E-003
 3.8100641E+002, 1.7307087E-001, 2.0107568E-001, 8.4200448E-005, 2.0535992E-002, 1.8974230E+002, 1.1891680E+002,-1.5967691E-001, 1.1994053E+003, 7.7110888E-002, 7.7110888E-002, 7.7110888E-002, 7.7110888E-002, 7.7110888E-002, 5.4052638E-002, 5.0568481E-003
 3.8200322E+002, 1.7317984E-001, 2.0062929E-001, 8.3934551E-005, 2.0472314E-002, 1.8652950E+002, 1.1862461E+002,-3.9613441E-001, 1.1756967E+003, 5.8846374E-002, 5.8846374E-002, 5.8846374E-002, 5.8846374E-002, 5.8846374E-002, 5.4111749E-002, 5.0806598E-003
 3.8300846E+002, 1.7257461E-001, 2.0097224E-001, 8.5412468E-005, 2.0826007E-002, 1.8415359E+002, 1.2014828E+002,-2.2342391E-001, 1.1994898E+003, 6.4844645E-002, 6.4844645E-002, 6.4844645E-002, 6.4844645E-002, 6.4842018E-002, 5.4170561E-002, 5.1044678E-003
 3.8400492E+002, 1.7224803E-001, 1.9983205E-001, 8.6209867E-005, 2.1016888E-002, 1.8487398E+002, 1.1885485E+002,-4.1829509E-001, 1.1596052E+003, 8.1134343E-002, 8.1134343E-002, 8.1134343E-002, 8.1134343E-002, 8.1134343E-002, 5.4224791E-002, 5.1282258E-003
 3.8501150E+002, 1.7200979E-001, 2.0030050E-001, 8.6790615E-005, 2.1156065E-002, 1.9011321E+002, 1.1919202E+002,-2.8931436E-001, 1.1321554E+003, 6.8978870E-002, 6.8978870E-002, 6.8978870E-002, 6.8978870E-002, 6.8978870E-002, 5.4272201E-002, 5.1524086E-003
 3.8600008E+002, 1.7216736E-001, 2.0120306E-001, 8.6405727E-005, 2.1064013E-002, 1.8975402E+002, 1.2054574E+002,-2.0347796E-001, 1.1997860E+003, 7.4708466E-002, 7.4708449E-002, 7.4708449E-002, 7.4708449E-002, 7.4708449E-002, 5.4330543E-002, 5.1763455E-003
