s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kW,kW,kW,kW,kg,kg
 1.2016895E+001, 2.0755364E-001, 2.0755368E-001, 8.2719466E-011, 3.8642216E-004, 2.8005626E+001, 8.5776262E-168,-7.1944260E-002, 7.6296678E+001, 4.2886138E-011, 4.2886138E-011, 4.2886138E-011, 4.2886138E-011, 4.2886138E-011, 1.4775978E-004, 9.1687728E-008
 1.3020970E+001, 2.0755359E-001, 2.0755368E-001, 1.9850523E-010, 3.8644986E-004, 2.8006798E+001, 2.0919331E-147,-9.6387997E-002, 8.3039299E+001, 1.0958672E-010, 1.0958672E-010, 1.0958672E-010, 1.0958672E-010, 1.0958672E-010, 1.7413998E-004, 1.3560695E-007
 1.4012313E+001, 2.0755364E-001, 2.0755368E-001, 9.6630829E-011, 3.8642549E-004, 2.8007235E+001, 7.9468427E-125,-1.5292790E-001, 8.9671270E+001, 5.0423204E-010, 5.0423204E-010, 5.0423204E-010, 5.0423204E-010, 5.0423204E-010, 2.0292545E-004, 1.9224639E-007
 1.5021382E+001, 2.0755364E-001, 2.0755368E-001, 8.8872431E-011, 3.8642363E-004, 2.8008366E+001, 2.5447706E-107,-2.0535580E-001, 9.6351032E+001, 1.3224569E-009, 1.3224569E-009, 1.3224569E-009, 1.3224569E-009, 1.3224569E-009, 2.3388031E-004, 2.6114444E-007
 1.6004932E+001, 2.0755363E-001, 2.0755368E-001, 1.1244104E-010, 3.8642927E-004, 2.8009850E+001, 9.1672366E-091,-2.0170256E-001, 1.0330933E+002, 2.4205176E-009, 2.4205176E-009, 2.4205176E-009, 2.4205176E-009, 2.4205176E-009, 2.6686796E-004, 3.5011996E-007
 1.7001565E+001, 2.0755362E-001, 2.0755368E-001, 1.4703127E-010, 3.8643755E-004, 2.8011246E+001, 6.0686223E-075,-1.4096454E-001, 1.0982601E+002, 7.5545585E-009, 7.5545585E-009, 7.5545585E-009, 7.5545585E-009, 7.5545585E-009, 3.0177350E-004, 4.5011396E-007
 1.8018416E+001, 2.0755362E-001, 2.0755368E-001, 1.4286468E-010, 3.8643655E-004, 2.8012649E+001, 1.3066176E-060,-1.5196355E-001, 1.1622837E+002, 2.5743863E-008, 2.5743863E-008, 2.5743863E-008, 2.5743863E-008, 2.5743863E-008, 3.3971065E-004, 5.7197990E-007
 1.9005571E+001, 2.0755357E-001, 2.0755368E-001, 2.6159673E-010, 3.8646495E-004, 2.8014840E+001, 1.9830513E-048,-2.0740343E-001, 1.2356970E+002, 2.0243021E-008, 2.0243021E-008, 2.0243021E-008, 2.0243021E-008, 2.0243021E-008, 3.8005556E-004, 7.0160356E-007
 2.0007554E+001, 2.0755351E-001, 2.0755368E-001, 3.9558545E-010, 3.8649701E-004, 2.8017185E+001, 1.4473956E-037,-2.4048251E-001, 1.2996928E+002, 7.3808555E-008, 7.3808555E-008, 7.3808555E-008, 7.3808555E-008, 7.3808555E-008, 4.2207337E-004, 8.3413955E-007
 2.1003401E+001, 2.0755349E-001, 2.0755368E-001, 4.6335168E-010, 3.8651322E-004, 2.8019297E+001, 1.4426656E-028,-1.9834572E-001, 1.3624760E+002, 9.3589981E-008, 9.3589981E-008, 9.3589981E-008, 9.3589981E-008, 9.3589981E-008, 4.6625602E-004, 9.7999000E-007
 2.2009076E+001, 2.0755342E-001, 2.0755368E-001, 6.1805456E-010, 3.8655023E-004, 2.8021732E+001, 3.4977907E-021,-1.6917226E-001, 1.4345211E+002, 2.3796455E-007, 2.3796455E-007, 2.3796455E-007, 2.3796455E-007, 2.3796455E-007, 5.1255967E-004, 1.1486614E-006
 2.3020474E+001, 2.0755329E-001, 2.0755368E-001, 9.3331582E-010, 3.8662565E-004, 2.8025306E+001, 2.7217678E-015,-1.6855130E-001, 1.5027525E+002, 2.9868882E-007, 2.9868882E-007, 2.9868882E-007, 2.9868882E-007, 2.9868882E-007, 5.6196683E-004, 1.3463694E-006
 2.4018275E+001, 2.0755320E-001, 2.0755368E-001, 1.1671398E-009, 3.8668159E-004, 2.8028875E+001, 3.2242981E-011,-2.1553405E-001, 1.5656523E+002, 4.2079849E-007, 4.2079849E-007, 4.2079849E-007, 4.2079849E-007, 4.2079849E-007, 6.1354672E-004, 1.5553283E-006
 2.5002113E+001, 2.0755306E-001, 2.0755368E-001, 1.5132406E-009, 3.8676439E-004, 2.8033165E+001, 4.8873434E-004,-2.3550767E-001, 1.6348618E+002, 8.3084621E-007, 8.3084621E-007, 8.3084621E-007, 8.3084621E-007, 8.3084621E-007, 6.6645612E-004, 1.7831025E-006
 2.6003436E+001, 2.0755276E-001, 2.0755368E-001, 2.2347323E-009, 3.8693700E-004, 2.8039152E+001, 2.1380527E+000,-1.8010058E-001, 1.7032676E+002, 2.6729698E-006, 2.6729698E-006, 2.6729698E-006, 2.6729698E-006, 2.6729698E-006, 7.2121987E-004, 2.0333946E-006
 2.7010076E+001, 2.0755145E-001, 2.0755368E-001, 5.4298727E-009, 3.8770139E-004, 2.8052605E+001, 4.5778770E+000,-1.3129451E-001, 1.7663787E+002, 1.4181777E-006, 1.4181777E-006, 1.4181777E-006, 1.4181777E-006, 1.4181777E-006, 7.7919366E-004, 2.3003016E-006
 2.8000341E+001, 2.0746962E-001, 2.0755368E-001, 2.0524311E-007, 4.3550370E-004, 2.8918838E+001, 5.2218139E+000,-1.8297128E-001, 1.8376710E+002, 2.1488386E-006, 2.1488386E-006, 2.1488386E-006, 2.1488386E-006, 2.1488386E-006, 8.3959500E-004, 2.5713200E-006
 2.9017738E+001, 2.0683481E-001, 2.0755368E-001, 1.7553633E-006, 8.0634675E-004, 3.5685003E+001, 4.9401358E+000,-2.8393393E-001, 1.9031144E+002, 5.5580439E-006, 5.5580439E-006, 5.5580439E-006, 5.5580439E-006, 5.5580439E-006, 9.0196619E-004, 2.8700391E-006
 3.0004523E+001, 2.0657250E-001, 2.0755368E-001, 2.3959144E-006, 9.5958904E-004, 3.8254877E+001, 4.3369834E+000,-1.4728695E-001, 1.9744060E+002, 4.6306567E-006, 4.6306567E-006, 4.6306567E-006, 4.6306567E-006, 4.6306567E-006, 9.6618527E-004, 3.2120651E-006
 3.1002591E+001, 2.0667045E-001, 2.0755368E-001, 2.1567186E-006, 9.0236502E-004, 3.7435758E+001, 4.1519306E+000,-6.1886342E-002, 2.0376583E+002, 7.4097152E-006, 7.4097152E-006, 7.4097152E-006, 7.4097152E-006, 7.4097152E-006, 1.0315225E-003, 3.5778748E-006
 3.2013311E+001, 2.0675396E-001, 2.0755368E-001, 1.9527807E-006, 8.5357591E-004, 3.6761913E+001, 6.0227319E+000,-1.7964067E-001, 2.1017487E+002, 8.1506684E-006, 8.1506684E-006, 8.1506684E-006, 8.1506684E-006, 8.1506684E-006, 1.1001206E-003, 3.9932588E-006
 3.3013785E+001, 2.0686269E-001, 2.0755368E-001, 1.6872852E-006, 7.9006008E-004, 3.5427261E+001, 6.6861236E+000,-1.5049764E-001, 2.1713481E+002, 1.7520230E-005, 1.7520230E-005, 1.7520230E-005, 1.7520230E-005, 1.7520230E-005, 1.1707279E-003, 4.4497873E-006
 3.4014553E+001, 2.0682650E-001, 2.0755368E-001, 1.7756508E-006, 8.1120024E-004, 3.5749191E+001, 6.4572069E+000,-3.9372420E-003, 2.2402955E+002, 2.4179959E-005, 2.4179959E-005, 2.4179959E-005, 2.4179959E-005, 2.4179959E-005, 1.2428548E-003, 4.9220154E-006
 3.5008301E+001, 2.0679339E-001, 2.0755368E-001, 1.8565009E-006, 8.3054243E-004, 3.6116081E+001, 8.3034112E+000,-7.2564610E-002, 2.2914873E+002, 3.2588126E-005, 3.2588126E-005, 3.2588126E-005, 3.2588126E-005, 3.2588126E-005, 1.3173732E-003, 5.3794987E-006
 3.6011146E+001, 2.0681372E-001, 2.0755368E-001, 1.8068766E-006, 8.1867054E-004, 3.5913232E+001, 9.0577961E+000,-1.4892920E-001, 2.3794611E+002, 4.8860238E-005, 4.8860238E-005, 4.8860238E-005, 4.8860238E-005, 4.8860238E-005, 1.3933727E-003, 5.8751487E-006
 3.7006475E+001, 2.0705346E-001, 2.0755368E-001, 1.2214573E-006, 6.7861774E-004, 3.3330797E+001, 9.5002987E+000, 2.2503279E-002, 2.4424430E+002, 4.8765684E-005, 4.8765684E-005, 4.8765684E-005, 4.8765684E-005, 4.8765684E-005, 1.4708864E-003, 6.4284765E-006
 3.8015228E+001, 2.0727323E-001, 2.0755368E-001, 6.8480951E-007, 5.5023278E-004, 3.1001322E+001, 1.0948076E+001,-2.1129575E-002, 2.5071361E+002, 5.4177279E-005, 5.4177279E-005, 5.4177279E-005, 5.4177279E-005, 5.4177279E-005, 1.5515326E-003, 6.9974156E-006
 3.9015573E+001, 2.0727466E-001, 2.0755368E-001, 6.8130537E-007, 5.4939447E-004, 3.0998614E+001, 1.0940359E+001,-1.2672161E-001, 2.5773090E+002, 6.0350230E-005, 6.0350230E-005, 6.0350230E-005, 6.0350230E-005, 6.0350230E-005, 1.6348175E-003, 7.5651460E-006
 4.0006599E+001, 2.0704039E-001, 2.0755368E-001, 1.2533663E-006, 6.8625148E-004, 3.3425826E+001, 1.1030007E+001,-5.5379604E-002, 2.6367178E+002, 6.8848603E-005, 6.8848603E-005, 6.8848603E-005, 6.8848603E-005, 6.8848603E-005, 1.7189084E-003, 8.1512618E-006
 4.1001474E+001, 2.0659596E-001, 2.0755368E-001, 2.3385903E-006, 9.4587512E-004, 3.8019329E+001, 1.1468561E+001, 4.1630917E-002, 2.7047431E+002, 1.2220765E-004, 1.2220765E-004, 1.2220765E-004, 1.2220765E-004, 1.2220765E-004, 1.8052617E-003, 8.8144411E-006
 4.2010092E+001, 2.0624611E-001, 2.0755368E-001, 3.1929045E-006, 1.1502572E-003, 4.1397231E+001, 1.1143033E+001,-1.0652791E-002, 2.7825208E+002, 1.2843483E-004, 1.2843483E-004, 1.2843483E-004, 1.2843483E-004, 1.2843483E-004, 1.8961009E-003, 9.4659774E-006
 4.3003954E+001, 2.0611557E-001, 2.0755368E-001, 3.5116613E-006, 1.2265151E-003, 4.2478218E+001, 1.1119726E+001,-1.0877133E-001, 2.8451232E+002, 1.3254290E-004, 1.3254290E-004, 1.3254290E-004, 1.3254290E-004, 1.3254290E-004, 1.9887293E-003, 1.0103658E-005
 4.4001986E+001, 2.0612141E-001, 2.0755368E-001, 3.4974037E-006, 1.2231041E-003, 4.2154272E+001, 1.1289947E+001, 4.7248408E-002, 2.8939750E+002, 1.6320505E-004, 1.6320505E-004, 1.6320505E-004, 1.6320505E-004, 1.6320505E-004, 2.0819002E-003, 1.0746030E-005
 4.5014418E+001, 2.0617433E-001, 2.0755368E-001, 3.3681902E-006, 1.1921917E-003, 4.1584248E+001, 1.2112944E+001, 1.2993946E-002, 2.9692011E+002, 1.7477278E-004, 1.7477278E-004, 1.7477278E-004, 1.7477278E-004, 1.7477278E-004, 2.1792594E-003, 1.1425574E-005
 4.6005725E+001, 2.0615206E-001, 2.0755368E-001, 3.4225608E-006, 1.2051991E-003, 4.1795023E+001, 1.2820135E+001,-1.4195008E-001, 3.0480451E+002, 2.0146943E-004, 2.0146943E-004, 2.0146943E-004, 2.0146943E-004, 2.0146943E-004, 2.2790729E-003, 1.2113937E-005
 4.7014478E+001, 2.0608034E-001, 2.0755368E-001, 3.5977052E-006, 1.2470999E-003, 4.2445397E+001, 1.2868625E+001,-3.7453186E-002, 3.1072357E+002, 2.2382633E-004, 2.2382633E-004, 2.2382633E-004, 2.2382633E-004, 2.2382633E-004, 2.3798018E-003, 1.2876190E-005
 4.8004015E+001, 2.0589661E-001, 2.0755368E-001, 4.0463456E-006, 1.3544307E-003, 4.4144451E+001, 1.2887323E+001, 3.8667775E-002, 3.1785878E+002, 2.5264285E-004, 2.5264285E-004, 2.5264285E-004, 2.5264285E-004, 2.5264285E-004, 2.4828283E-003, 1.3642446E-005
 4.9010810E+001, 2.0564815E-001, 2.0755368E-001, 4.6530692E-006, 1.4995806E-003, 4.6310701E+001, 1.2638042E+001,-1.5530312E-001, 3.2394898E+002, 2.7280925E-004, 2.7280925E-004, 2.7280925E-004, 2.7280925E-004, 2.7280925E-004, 2.5884934E-003, 1.4471513E-005
 5.0010902E+001, 2.0568470E-001, 2.0755368E-001, 4.5638177E-006, 1.4782285E-003, 4.5662273E+001, 1.3599994E+001, 4.0039032E-002, 3.3076649E+002, 2.4818182E-004, 2.4818182E-004, 2.4818182E-004, 2.4818182E-004, 2.4818182E-004, 2.6952567E-003, 1.5312560E-005
 5.1008615E+001, 2.0609361E-001, 2.0755368E-001, 3.5652878E-006, 1.2393444E-003, 4.2074543E+001, 1.4768270E+001,-1.6255417E-002, 3.3736787E+002, 3.6017707E-004, 3.6017707E-004, 3.6017707E-004, 3.6017707E-004, 3.6017707E-004, 2.8041656E-003, 1.6218267E-005
 5.2008109E+001, 2.0600803E-001, 2.0755368E-001, 3.7742759E-006, 1.2893418E-003, 4.2860605E+001, 1.3497057E+001,-7.5239029E-002, 3.4462569E+002, 4.1869251E-004, 4.1869251E-004, 4.1869251E-004, 4.1869251E-004, 4.1869251E-004, 2.9164322E-003, 1.7168875E-005
 5.3010558E+001, 2.0573198E-001, 2.0755368E-001, 4.4483640E-006, 1.4506078E-003, 4.5261196E+001, 1.3672397E+001,-1.9310913E-002, 3.5249847E+002, 4.8007650E-004, 4.8007650E-004, 4.8007650E-004, 4.8007650E-004, 4.8007650E-004, 3.0304381E-003, 1.8116550E-005
 5.4004474E+001, 2.0553144E-001, 2.0755351E-001, 4.9380653E-006, 1.5677620E-003, 4.6831556E+001, 1.2894231E+001,-5.0335450E-002, 3.5622065E+002, 4.9902067E-004, 4.9902067E-004, 4.9902067E-004, 4.9902067E-004, 4.9902067E-004, 3.1466183E-003, 1.9128712E-005
 5.5005335E+001, 2.0558782E-001, 2.0755262E-001, 4.8003974E-006, 1.5348269E-003, 4.6119484E+001, 1.3713547E+001,-1.2556166E-001, 3.6525941E+002, 6.6049289E-004, 6.6049289E-004, 6.6049289E-004, 6.6049289E-004, 6.6049289E-004, 3.2652181E-003, 2.0092374E-005
 5.6013562E+001, 2.0560777E-001, 2.0755198E-001, 4.7516832E-006, 1.5231728E-003, 4.5685093E+001, 1.5739321E+001,-1.2076402E-001, 3.7195901E+002, 5.8211194E-004, 5.8211194E-004, 5.8211194E-004, 5.8211194E-004, 5.8211194E-004, 3.3866573E-003, 2.1099942E-005
 5.7001304E+001, 2.0560639E-001, 2.0755197E-001, 4.7550551E-006, 1.5239796E-003, 4.5543021E+001, 1.7010923E+001,-1.1236979E-001, 3.7635443E+002, 5.9703230E-004, 5.9703230E-004, 5.9703230E-004, 5.9703230E-004, 5.9703230E-004, 3.5090055E-003, 2.2140343E-005
 5.8008242E+001, 2.0555330E-001, 2.0755278E-001, 4.8847013E-006, 1.5549957E-003, 4.5797973E+001, 1.6931986E+001,-2.3840576E-001, 3.8423383E+002, 5.9657546E-004, 5.9657546E-004, 5.9657546E-004, 5.9657546E-004, 5.9657546E-004, 3.6340334E-003, 2.3203706E-005
 5.9004721E+001, 2.0543679E-001, 2.0755340E-001, 5.1692008E-006, 1.6230583E-003, 4.6785863E+001, 1.6796911E+001,-2.4985330E-001, 3.8830010E+002, 7.5293584E-004, 7.5293584E-004, 7.5293584E-004, 7.5293584E-004, 7.5293584E-004, 3.7609282E-003, 2.4313700E-005
 6.0012243E+001, 2.0515959E-001, 2.0755357E-001, 5.8460977E-006, 1.7849970E-003, 4.9062959E+001, 1.6640244E+001,-1.5334143E-001, 4.0031340E+002, 9.4501243E-004, 9.4501243E-004, 9.4501243E-004, 9.4501243E-004, 9.4501243E-004, 3.8897275E-003, 2.5450962E-005
 6.1012617E+001, 2.0491828E-001, 2.0755362E-001, 6.4353707E-006, 1.9259732E-003, 5.1010009E+001, 1.7887758E+001,-2.7954244E-001, 4.0076377E+002, 8.2277716E-004, 8.2277716E-004, 8.2277716E-004, 8.2277716E-004, 8.2277716E-004, 4.0221499E-003, 2.6643870E-005
 6.2012304E+001, 2.0462201E-001, 2.0755363E-001, 7.1588182E-006, 2.0990504E-003, 5.3392117E+001, 1.8134480E+001,-3.8442545E-001, 4.1185477E+002, 8.7108587E-004, 8.7108587E-004, 8.7108587E-004, 8.7108587E-004, 8.7108587E-004, 4.1546502E-003, 2.7900170E-005
 6.3008309E+001, 2.0454646E-001, 2.0755364E-001, 7.3433164E-006, 2.1431900E-003, 5.4011681E+001, 1.8242074E+001,-2.3521627E-001, 4.2003591E+002, 8.1919989E-004, 8.1919989E-004, 8.1919989E-004, 8.1919989E-004, 8.1919989E-004, 4.2882126E-003, 2.9258553E-005
 6.4012291E+001, 2.0451824E-001, 2.0755365E-001, 7.4122270E-006, 2.1596762E-003, 5.4253297E+001, 1.9439930E+001,-3.9194020E-001, 4.2443422E+002, 1.0201176E-003, 1.0201176E-003, 1.0201176E-003, 1.0201176E-003, 1.0201176E-003, 4.4263908E-003, 3.0676124E-005
 6.5009461E+001, 2.0441109E-001, 2.0755364E-001, 7.6738529E-006, 2.2222673E-003, 5.5251984E+001, 1.9981858E+001,-4.4908674E-001, 4.2980323E+002, 1.0235010E-003, 1.0235010E-003, 1.0235010E-003, 1.0235010E-003, 1.0235010E-003, 4.5650129E-003, 3.2212481E-005
 6.6013050E+001, 2.0441723E-001, 2.0755363E-001, 7.6588615E-006, 2.2186817E-003, 5.5218678E+001, 2.0416311E+001,-1.6813826E-001, 4.4025422E+002, 1.1921347E-003, 1.1921347E-003, 1.1921347E-003, 1.1921347E-003, 1.1921347E-003, 4.7041138E-003, 3.3740637E-005
 6.7001332E+001, 2.0449577E-001, 2.0755361E-001, 7.4670893E-006, 2.1728028E-003, 5.4372749E+001, 2.0619390E+001,-3.7770256E-001, 4.4563647E+002, 1.2519862E-003, 1.2519862E-003, 1.2519862E-003, 1.2519862E-003, 1.2519862E-003, 4.8470876E-003, 3.5183944E-005
 6.8007247E+001, 2.0441133E-001, 2.0755358E-001, 7.6732670E-006, 2.2221295E-003, 5.5002633E+001, 2.0705448E+001,-3.4651222E-001, 4.4845654E+002, 1.1657425E-003, 1.1657425E-003, 1.1657425E-003, 1.1657425E-003, 1.1657425E-003, 4.9896227E-003, 3.6662178E-005
 6.9010994E+001, 2.0434465E-001, 2.0755356E-001, 7.8360822E-006, 2.2610813E-003, 5.5620845E+001, 2.0967225E+001,-1.4192885E-001, 4.6081256E+002, 1.2084931E-003, 1.2084931E-003, 1.2084931E-003, 1.2084931E-003, 1.2084931E-003, 5.1335297E-003, 3.8283896E-005
 7.0009082E+001, 2.0431192E-001, 2.0755356E-001, 7.9160234E-006, 2.2802061E-003, 5.5822513E+001, 2.2286029E+001,-3.1394601E-001, 4.6567755E+002, 1.2567651E-003, 1.2567651E-003, 1.2567651E-003, 1.2567651E-003, 1.2567651E-003, 5.2813487E-003, 4.0031657E-005
 7.1015000E+001, 2.0432061E-001, 2.0755357E-001, 7.8947891E-006, 2.2751260E-003, 5.5656156E+001, 2.1765693E+001,-1.3635475E-001, 4.7080126E+002, 1.1885514E-003, 1.1885514E-003, 1.1885514E-003, 1.1885514E-003, 1.1885514E-003, 5.4302941E-003, 4.1865796E-005
 7.2000092E+001, 2.0436687E-001, 2.0755357E-001, 7.7818433E-006, 2.2481044E-003, 5.5084532E+001, 2.3523270E+001,-9.8295129E-002, 4.7565707E+002, 1.6080731E-003, 1.6080731E-003, 1.6080731E-003, 1.6080731E-003, 1.6080731E-003, 5.5788057E-003, 4.3707487E-005
 7.3006292E+001, 2.0435932E-001, 2.0755356E-001, 7.8003016E-006, 2.2525198E-003, 5.4840611E+001, 2.3159104E+001,-1.6186126E-001, 4.8676735E+002, 1.3933874E-003, 1.3933874E-003, 1.3933874E-003, 1.3933874E-003, 1.3933874E-003, 5.7314449E-003, 4.5644357E-005
 7.4005065E+001, 2.0431130E-001, 2.0755352E-001, 7.9175667E-006, 2.2805737E-003, 5.4764577E+001, 2.2871764E+001, 6.0660901E-003, 4.8590031E+002, 1.3759621E-003, 1.3759621E-003, 1.3759621E-003, 1.3759621E-003, 1.3759621E-003, 5.8857258E-003, 4.7670828E-005
 7.5000145E+001, 2.0408428E-001, 2.0755336E-001, 8.4718987E-006, 2.4131927E-003, 5.6754355E+001, 2.4941056E+001,-5.3152535E-002, 5.0207855E+002, 1.6762653E-003, 1.6762653E-003, 1.6762653E-003, 1.6762653E-003, 1.6762653E-003, 6.0426300E-003, 4.9656305E-005
 7.6003018E+001, 2.0407311E-001, 2.0755054E-001, 8.4991721E-006, 2.4197181E-003, 5.6720616E+001, 2.7734182E+001,-6.4180572E-002, 5.0943268E+002, 1.7239929E-003, 1.7239929E-003, 1.7239929E-003, 1.7239929E-003, 1.7239929E-003, 6.2021380E-003, 5.1604893E-005
 7.7012935E+001, 2.0402574E-001, 2.0753289E-001, 8.6148447E-006, 2.4473921E-003, 5.7285495E+001, 2.7802502E+001,-5.0215736E-002, 5.0653773E+002, 1.6614720E-003, 1.6614720E-003, 1.6614720E-003, 1.6614720E-003, 1.6614720E-003, 6.3617209E-003, 5.3679345E-005
 7.8007205E+001, 2.0394200E-001, 2.0751385E-001, 8.8193002E-006, 2.4963065E-003, 5.8048701E+001, 2.6710997E+001,-1.9290878E-002, 5.2063909E+002, 1.8473362E-003, 1.8473362E-003, 1.8473362E-003, 1.8473362E-003, 1.8473362E-003, 6.5237099E-003, 5.5805211E-005
 7.9002635E+001, 2.0391536E-001, 2.0750993E-001, 8.8843733E-006, 2.5118751E-003, 5.7750481E+001, 2.6480213E+001,-8.1914444E-002, 5.1884816E+002, 1.9630441E-003, 1.9630441E-003, 1.9630441E-003, 1.9630441E-003, 1.9630441E-003, 6.6867038E-003, 5.7970204E-005
 8.0013123E+001, 2.0394222E-001, 2.0751741E-001, 8.8187889E-006, 2.4961843E-003, 5.7170286E+001, 2.7004197E+001,-5.5124412E-002, 5.2837997E+002, 1.5545429E-003, 1.5545429E-003, 1.5545429E-003, 1.5545429E-003, 1.5545429E-003, 6.8511350E-003, 6.0224564E-005
 8.1002834E+001, 2.0381251E-001, 2.0752216E-001, 9.1355341E-006, 2.5719635E-003, 5.8269277E+001, 2.8150557E+001,-5.2841035E-002, 5.3547362E+002, 2.0410978E-003, 2.0410978E-003, 2.0410978E-003, 2.0410978E-003, 2.0410978E-003, 7.0171496E-003, 6.2542547E-005
 8.2003548E+001, 2.0360623E-001, 2.0752605E-001, 9.6392533E-006, 2.6924764E-003, 5.9697367E+001, 2.9106635E+001,-6.8910496E-002, 5.4566728E+002, 2.1952298E-003, 2.1952298E-003, 2.1952298E-003, 2.1952298E-003, 2.1952298E-003, 7.1879724E-003, 6.4744909E-005
 8.3006566E+001, 2.0360364E-001, 2.0753100E-001, 9.6455875E-006, 2.6939915E-003, 5.9481485E+001, 2.9880337E+001,-1.7878475E-001, 5.5473100E+002, 1.9074766E-003, 1.9074766E-003, 1.9074766E-003, 1.9074766E-003, 1.9074766E-003, 7.3604086E-003, 6.7000135E-005
 8.4012101E+001, 2.0347029E-001, 2.0753260E-001, 9.9712281E-006, 2.7718959E-003, 6.0250363E+001, 2.8944532E+001,-1.9935445E-001, 5.6258519E+002, 2.2096464E-003, 2.2096464E-003, 2.2096464E-003, 2.2096464E-003, 2.2096464E-003, 7.5353755E-003, 6.9330328E-005
 8.5009046E+001, 2.0328597E-001, 2.0753305E-001, 1.0421329E-005, 2.8795776E-003, 6.0910657E+001, 2.9499028E+001,-2.8666729E-001, 5.5789818E+002, 2.2155978E-003, 2.2155978E-003, 2.2155978E-003, 2.2155978E-003, 2.2155978E-003, 7.7109136E-003, 7.1778391E-005
