s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kg,kg
 5.3012748E+001, 2.0582523E-001, 2.0755368E-001, 4.2206736E-006, 1.3961354E-003, 4.1510626E+001, 1.4261637E+001, 5.9198118E+001, 1.2545470E-004, 1.2545470E-004, 2.9112122E-003, 1.7283036E-005
 5.4003465E+001, 2.0545059E-001, 2.0755368E-001, 5.1355120E-006, 1.6149968E-003, 4.4699663E+001, 1.3838347E+001, 6.1608045E+001, 1.2695539E-004, 1.2695539E-004, 3.0207444E-003, 1.8189733E-005
 5.5010585E+001, 2.0531365E-001, 2.0755362E-001, 5.4698899E-006, 1.6949917E-003, 4.5821774E+001, 1.2689786E+001, 6.4018037E+001, 1.2989326E-004, 1.2989326E-004, 3.1322796E-003, 1.9098629E-005
 5.6008714E+001, 2.0548197E-001, 2.0755348E-001, 5.0588814E-006, 1.5966640E-003, 4.4369204E+001, 1.2785699E+001, 6.5645353E+001, 1.3197177E-004, 1.3197177E-004, 3.2460475E-003, 2.0039591E-005
 5.7003410E+001, 2.0550720E-001, 2.0755347E-001, 4.9972746E-006, 1.5819256E-003, 4.4096562E+001, 1.4179767E+001, 6.7350883E+001, 1.3389268E-004, 1.3389268E-004, 3.3606351E-003, 2.0987327E-005
 5.8011827E+001, 2.0557111E-001, 2.0755356E-001, 4.8412169E-006, 1.5445911E-003, 4.3419195E+001, 1.5790733E+001, 6.7565914E+001, 1.3677053E-004, 1.3677053E-004, 3.4782421E-003, 2.1994615E-005
 5.9001243E+001, 2.0539205E-001, 2.0755356E-001, 5.2784579E-006, 1.6491945E-003, 4.4789052E+001, 1.7187599E+001, 7.0316668E+001, 1.3900302E-004, 1.3900302E-004, 3.5976636E-003, 2.3054858E-005
 6.0005340E+001, 2.0513715E-001, 2.0755343E-001, 5.9009062E-006, 1.7981059E-003, 4.6931415E+001, 1.7082604E+001, 7.1101643E+001, 1.4157487E-004, 1.4157487E-004, 3.7180744E-003, 2.4093889E-005
 6.1010365E+001, 2.0511244E-001, 2.0755337E-001, 5.9612593E-006, 1.8125445E-003, 4.6835756E+001, 1.6768443E+001, 7.2835275E+001, 1.4468878E-004, 1.4468878E-004, 3.8414796E-003, 2.5237341E-005
 6.2001417E+001, 2.0508276E-001, 2.0755327E-001, 6.0337407E-006, 1.8298846E-003, 4.6812191E+001, 1.6281974E+001, 7.3778486E+001, 1.4563892E-004, 1.4563892E-004, 3.9659547E-003, 2.6442912E-005
 6.3014641E+001, 2.0506478E-001, 2.0755325E-001, 6.0776387E-006, 1.8403865E-003, 4.6923978E+001, 1.6593778E+001, 7.5944280E+001, 1.4804936E-004, 1.4804936E-004, 4.0930420E-003, 2.7764941E-005
 6.4004092E+001, 2.0497259E-001, 2.0755335E-001, 6.3027836E-006, 1.8942491E-003, 4.7572131E+001, 1.7001967E+001, 7.5881613E+001, 1.5103585E-004, 1.5103585E-004, 4.2210579E-003, 2.9055840E-005
 6.5002138E+001, 2.0476223E-001, 2.0755346E-001, 6.8164532E-006, 2.0171368E-003, 4.9312918E+001, 1.8683681E+001, 7.6066483E+001, 1.5332244E-004, 1.5332244E-004, 4.3504560E-003, 3.0429587E-005
 6.6002783E+001, 2.0460228E-001, 2.0755355E-001, 7.2070180E-006, 2.1105736E-003, 5.0613303E+001, 1.9758184E+001, 7.6090329E+001, 1.5687698E-004, 1.5687698E-004, 4.4819696E-003, 3.1854212E-005
 6.7008080E+001, 2.0447728E-001, 2.0755361E-001, 7.5122635E-006, 2.1835990E-003, 5.1648735E+001, 2.0062419E+001, 7.7889024E+001, 1.5736304E-004, 1.5736304E-004, 4.6167410E-003, 3.3289082E-005
 6.8013935E+001, 2.0445196E-001, 2.0755364E-001, 7.5740909E-006, 2.1983903E-003, 5.1878641E+001, 2.0645075E+001, 7.9131810E+001, 1.6045776E-004, 1.6045776E-004, 4.7533628E-003, 3.4843938E-005
 6.9006133E+001, 2.0422076E-001, 2.0755365E-001, 8.1386394E-006, 2.3334501E-003, 5.3951798E+001, 2.0008154E+001, 8.1738238E+001, 1.6547178E-004, 1.6547178E-004, 4.8916539E-003, 3.6417272E-005
 7.0010778E+001, 2.0417076E-001, 2.0755366E-001, 8.2607391E-006, 2.3626606E-003, 5.4332895E+001, 1.9812022E+001, 8.3185824E+001, 1.6496791E-004, 1.6496791E-004, 5.0313728E-003, 3.8038783E-005
 7.1011212E+001, 2.0428079E-001, 2.0755366E-001, 7.9920732E-006, 2.2983863E-003, 5.3243225E+001, 1.9517805E+001, 8.5282169E+001, 1.6796853E-004, 1.6796853E-004, 5.1723015E-003, 3.9787696E-005
 7.2000625E+001, 2.0424676E-001, 2.0755366E-001, 8.0751682E-006, 2.3182656E-003, 5.3571260E+001, 2.2249512E+001, 8.8255715E+001, 1.7143559E-004, 1.7143559E-004, 5.3149727E-003, 4.1549077E-005
 7.3008720E+001, 2.0426756E-001, 2.0755365E-001, 8.0243684E-006, 2.3061125E-003, 5.3356337E+001, 2.2805966E+001, 8.8235403E+001, 1.7159971E-004, 1.7159971E-004, 5.4581208E-003, 4.3387303E-005
 7.4003748E+001, 2.0424439E-001, 2.0755365E-001, 8.0809448E-006, 2.3196475E-003, 5.3563363E+001, 2.4502395E+001, 8.9631703E+001, 1.7253866E-004, 1.7253866E-004, 5.6045418E-003, 4.5351332E-005
 7.5010949E+001, 2.0425605E-001, 2.0755363E-001, 8.0524775E-006, 2.3128372E-003, 5.3366121E+001, 2.4912295E+001, 9.3754982E+001, 1.7782873E-004, 1.7782873E-004, 5.7536672E-003, 4.7357373E-005
 7.6003119E+001, 2.0424741E-001, 2.0755313E-001, 8.0735899E-006, 2.3178880E-003, 5.3433845E+001, 2.3429815E+001, 9.6698025E+001, 1.7904757E-004, 1.7904757E-004, 5.9037562E-003, 4.9371820E-005
 7.7014906E+001, 2.0421791E-001, 2.0755199E-001, 8.1456238E-006, 2.3351210E-003, 5.3637309E+001, 2.3097190E+001, 9.8542501E+001, 1.8393264E-004, 1.8393264E-004, 6.0562402E-003, 5.1345938E-005
 7.8012391E+001, 2.0406009E-001, 2.0754763E-001, 8.5309858E-006, 2.4273131E-003, 5.4669353E+001, 2.4822442E+001, 1.0051796E+002, 1.8463638E-004, 1.8463638E-004, 6.2110237E-003, 5.3371101E-005
 7.9004099E+001, 2.0390277E-001, 2.0754056E-001, 8.9151566E-006, 2.5192202E-003, 5.5612573E+001, 2.6221434E+001, 1.0280942E+002, 1.8782901E-004, 1.8782901E-004, 6.3658726E-003, 5.5407664E-005
 8.0009167E+001, 2.0374934E-001, 2.0753535E-001, 9.2898222E-006, 2.6088534E-003, 5.6612003E+001, 2.5685970E+001, 1.0304522E+002, 1.8859231E-004, 1.8859231E-004, 6.5219930E-003, 5.7509061E-005
 8.1009600E+001, 2.0377610E-001, 2.0753295E-001, 9.2244681E-006, 2.5932184E-003, 5.6347838E+001, 2.4995070E+001, 1.0606886E+002, 1.9109736E-004, 1.9109736E-004, 6.6815752E-003, 5.9704077E-005
 8.2008074E+001, 2.0371029E-001, 2.0752923E-001, 9.3851702E-006, 2.6316639E-003, 5.6751537E+001, 2.5411104E+001, 1.0809027E+002, 1.9207691E-004, 1.9207691E-004, 6.8409322E-003, 6.1892949E-005
 8.3009590E+001, 2.0364901E-001, 2.0752185E-001, 9.5348164E-006, 2.6674646E-003, 5.7232000E+001, 2.5061389E+001, 1.0950437E+002, 1.9829259E-004, 1.9829259E-004, 7.0039116E-003, 6.4130883E-005
 8.4007305E+001, 2.0373890E-001, 2.0751312E-001, 9.3153442E-006, 2.6149591E-003, 5.6136855E+001, 2.5770978E+001, 1.1151789E+002, 2.0021348E-004, 2.0021348E-004, 7.1690822E-003, 6.6484635E-005
 8.5009944E+001, 2.0372725E-001, 2.0750323E-001, 9.3438111E-006, 2.6217695E-003, 5.5658479E+001, 2.7046896E+001, 1.1442617E+002, 2.0116786E-004, 2.0116786E-004, 7.3369963E-003, 6.8919016E-005
 8.6002633E+001, 2.0349666E-001, 2.0749482E-001, 9.9068553E-006, 2.7564693E-003, 5.8258706E+001, 2.6763034E+001, 1.1275823E+002, 2.0183584E-004, 2.0183584E-004, 7.5021384E-003, 7.1356225E-005
 8.7010242E+001, 2.0337432E-001, 2.0749262E-001, 1.0205582E-005, 2.8279352E-003, 5.9166183E+001, 2.6278781E+001, 1.1297812E+002, 2.0559864E-004, 2.0559864E-004, 7.6715421E-003, 7.3890977E-005
 8.8004939E+001, 2.0305463E-001, 2.0748998E-001, 1.0986233E-005, 3.0146943E-003, 6.1164888E+001, 2.8410809E+001, 1.1363613E+002, 2.0638644E-004, 2.0638644E-004, 7.8428143E-003, 7.6644870E-005
 8.9008066E+001, 2.0248192E-001, 2.0748459E-001, 1.2384764E-005, 3.3492720E-003, 6.4997613E+001, 2.8668864E+001, 1.1486765E+002, 2.1320232E-004, 2.1320232E-004, 8.0154690E-003, 7.9500295E-005
 9.0008621E+001, 2.0240159E-001, 2.0748148E-001, 1.2580952E-005, 3.3962069E-003, 6.5384517E+001, 2.8137729E+001, 1.1990348E+002, 2.1101811E-004, 2.1101811E-004, 8.1914355E-003, 8.2404389E-005
 9.1001667E+001, 2.0243959E-001, 2.0748147E-001, 1.2488142E-005, 3.3740037E-003, 6.5063213E+001, 2.9283116E+001, 1.1949397E+002, 2.1631368E-004, 2.1631368E-004, 8.3663872E-003, 8.5368875E-005
 9.2009999E+001, 2.0246835E-001, 2.0749200E-001, 1.2417923E-005, 3.3572047E-003, 6.4855657E+001, 3.1575257E+001, 1.2017681E+002, 2.1848384E-004, 2.1848384E-004, 8.5435737E-003, 8.8448930E-005
 9.3003898E+001, 2.0245889E-001, 2.0751733E-001, 1.2441006E-005, 3.3627269E-003, 6.4970077E+001, 3.2404933E+001, 1.2309740E+002, 2.2121615E-004, 2.2121615E-004, 8.7229882E-003, 9.1513759E-005
 9.4001862E+001, 2.0236611E-001, 2.0753514E-001, 1.2667573E-005, 3.4169298E-003, 6.5794394E+001, 3.0771630E+001, 1.2519044E+002, 2.2351661E-004, 2.2351661E-004, 8.9041960E-003, 9.4546285E-005
 9.5010374E+001, 2.0237457E-001, 2.0754272E-001, 1.2646909E-005, 3.4119862E-003, 6.5555738E+001, 3.0341423E+001, 1.3007442E+002, 2.2401493E-004, 2.2401493E-004, 9.0879387E-003, 9.7734797E-005
 9.6008336E+001, 2.0231257E-001, 2.0754680E-001, 1.2798332E-005, 3.4482118E-003, 6.5703202E+001, 3.3696293E+001, 1.3192882E+002, 2.2290734E-004, 2.2290734E-004, 9.2714000E-003, 1.0092309E-004
 9.7004243E+001, 2.0225269E-001, 2.0754879E-001, 1.2944556E-005, 3.4831937E-003, 6.5849018E+001, 3.3657408E+001, 1.3349917E+002, 2.3113759E-004, 2.3113759E-004, 9.4570175E-003, 1.0415862E-004
 9.8007371E+001, 2.0222234E-001, 2.0754915E-001, 1.3018679E-005, 3.5009265E-003, 6.6033037E+001, 3.3989292E+001, 1.3350359E+002, 2.3439905E-004, 2.3439905E-004, 9.6450683E-003, 1.0761728E-004
 9.9008502E+001, 2.0210004E-001, 2.0754881E-001, 1.3317322E-005, 3.5723725E-003, 6.6907557E+001, 3.4224961E+001, 1.3374467E+002, 2.3157235E-004, 2.3157235E-004, 9.8338070E-003, 1.1130205E-004
 1.0000052E+002, 2.0188482E-001, 2.0754736E-001, 1.3842878E-005, 3.6981039E-003, 6.8423192E+001, 3.4311652E+001, 1.3621320E+002, 2.3979396E-004, 2.3979396E-004, 1.0022947E-002, 1.1506492E-004
 1.0100080E+002, 2.0159907E-001, 2.0754135E-001, 1.4540637E-005, 3.8650324E-003, 7.0667683E+001, 3.4841535E+001, 1.4352839E+002, 2.3927343E-004, 2.3927343E-004, 1.0214288E-002, 1.1869800E-004
 1.0200481E+002, 2.0142712E-001, 2.0753056E-001, 1.4960559E-005, 3.9654924E-003, 7.1547030E+001, 3.6556208E+001, 1.4893607E+002, 2.4342738E-004, 2.4342738E-004, 1.0409448E-002, 1.2226336E-004
 1.0300412E+002, 2.0134266E-001, 2.0752246E-001, 1.5166809E-005, 4.0148346E-003, 7.1976691E+001, 3.6055822E+001, 1.5012603E+002, 2.4019021E-004, 2.4019021E-004, 1.0604946E-002, 1.2600198E-004
 1.0401108E+002, 2.0136156E-001, 2.0752609E-001, 1.5120644E-005, 4.0037904E-003, 7.1579988E+001, 3.5593451E+001, 1.4926727E+002, 2.4714943E-004, 2.4714943E-004, 1.0800010E-002, 1.2991943E-004
 1.0500857E+002, 2.0145142E-001, 2.0753224E-001, 1.4901287E-005, 3.9513124E-003, 6.9842186E+001, 3.5854780E+001, 1.5115262E+002, 2.5115909E-004, 2.5115909E-004, 1.0999598E-002, 1.3392250E-004
 1.0600429E+002, 2.0142374E-001, 2.0752759E-001, 1.4968870E-005, 3.9674808E-003, 6.9968759E+001, 3.8333749E+001, 1.5034005E+002, 2.4956004E-004, 2.4956004E-004, 1.1197985E-002, 1.3802810E-004
 1.0700396E+002, 2.0105372E-001, 2.0749962E-001, 1.5872369E-005, 4.1836294E-003, 7.3043386E+001, 3.7713262E+001, 1.5545950E+002, 2.5525472E-004, 2.5525472E-004, 1.1400728E-002, 1.4204962E-004
 1.0800232E+002, 2.0013513E-001, 2.0744143E-001, 1.8115459E-005, 4.7202551E-003, 7.9737637E+001, 3.7461675E+001, 1.5829862E+002, 2.5469930E-004, 2.5469930E-004, 1.1604100E-002, 1.4620226E-004
 1.0900514E+002, 1.9978798E-001, 2.0739335E-001, 1.8963219E-005, 4.9230690E-003, 8.1355137E+001, 3.7724098E+001, 1.5824677E+002, 2.5217864E-004, 2.5217864E-004, 1.1806884E-002, 1.5047526E-004
 1.1000567E+002, 2.0011705E-001, 2.0737965E-001, 1.8159815E-005, 4.7308666E-003, 7.6686730E+001, 3.9180513E+001, 1.6241214E+002, 2.6374405E-004, 2.6374405E-004, 1.2013329E-002, 1.5475196E-004
 1.1100365E+002, 2.0001482E-001, 2.0739249E-001, 1.8409394E-005, 4.7905747E-003, 7.7466286E+001, 3.8320691E+001, 1.6632509E+002, 2.6727775E-004, 2.6727775E-004, 1.2221540E-002, 1.5892589E-004
 1.1200835E+002, 2.0024379E-001, 2.0742066E-001, 1.7850208E-005, 4.6567978E-003, 7.6942480E+001, 3.9650973E+001, 1.7063105E+002, 2.6218121E-004, 2.6218121E-004, 1.2432559E-002, 1.6333742E-004
 1.1301211E+002, 2.0016705E-001, 2.0744543E-001, 1.8037580E-005, 4.7016236E-003, 7.7627032E+001, 4.1118953E+001, 1.7209784E+002, 2.6510056E-004, 2.6510056E-004, 1.2643541E-002, 1.6797162E-004
 1.1400587E+002, 1.9995421E-001, 2.0745379E-001, 1.8557366E-005, 4.8259747E-003, 7.8593285E+001, 4.2602461E+001, 1.7237395E+002, 2.7383754E-004, 2.7383754E-004, 1.2853923E-002, 1.7263484E-004
