s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kW,kW,kW,kW,kg,kg
 1.2000960E+001, 2.0755368E-001, 2.0755368E-001, 2.7480064E-015, 3.8640237E-004, 2.6009214E+001, 1.4135516E-149, 5.2868745E+000, 7.5185106E+001, 2.4665219E-011, 2.4665219E-011, 2.4665219E-011, 2.4665219E-011, 2.4665219E-011, 1.4557475E-004, 2.5801821E-007
 1.3007874E+001, 2.0755367E-001, 2.0755368E-001, 2.3534881E-012, 3.8640293E-004, 2.6011022E+001, 5.7259676E-126, 6.0756810E+000, 8.1846078E+001, 6.4525753E-011, 6.4525753E-011, 6.4525753E-011, 6.4525753E-011, 6.4525753E-011, 1.7171779E-004, 3.5085944E-007
 1.4019817E+001, 2.0755367E-001, 2.0755368E-001, 1.1461886E-011, 3.8640511E-004, 2.6012749E+001, 2.5631724E-105, 6.9113460E+000, 8.8387992E+001, 1.8447874E-010, 1.8447874E-010, 1.8447874E-010, 1.8447874E-010, 1.8447874E-010, 2.0019595E-004, 4.7580045E-007
 1.5014145E+001, 2.0755367E-001, 2.0755368E-001, 1.6116987E-011, 3.8640622E-004, 2.6014113E+001, 1.1459901E-088, 7.5847586E+000, 9.5008262E+001, 8.3927234E-010, 8.3927234E-010, 8.3927234E-010, 8.3927234E-010, 8.3927234E-010, 2.3061958E-004, 6.7963378E-007
 1.6020541E+001, 2.0755367E-001, 2.0755368E-001, 1.6130771E-011, 3.8640623E-004, 2.6015823E+001, 2.8678452E-073, 8.5804080E+000, 1.0196263E+002, 6.5365973E-009, 6.5365973E-009, 6.5365973E-009, 6.5365973E-009, 6.5365973E-009, 2.6309133E-004, 8.4984275E-007
 1.7005625E+001, 2.0755367E-001, 2.0755368E-001, 1.9088055E-011, 3.8640694E-004, 2.6017964E+001, 1.0565444E-059, 9.5588341E+000, 1.0803251E+002, 2.5681840E-009, 2.5681840E-009, 2.5681840E-009, 2.5681840E-009, 2.5681840E-009, 2.9750943E-004, 1.1170199E-006
 1.8003506E+001, 2.0755367E-001, 2.0755368E-001, 2.3769042E-011, 3.8640806E-004, 2.6020073E+001, 3.7341456E-048, 1.0288478E+001, 1.1468378E+002, 1.6169139E-008, 1.6169139E-008, 1.6169139E-008, 1.6169139E-008, 1.6169139E-008, 3.3386556E-004, 1.4281460E-006
 1.9004821E+001, 2.0755367E-001, 2.0755368E-001, 1.9538107E-011, 3.8640704E-004, 2.6022265E+001, 1.6206960E-037, 1.1343437E+001, 1.2187139E+002, 7.1878134E-008, 7.1878134E-008, 7.1878134E-008, 7.1878134E-008, 7.1878134E-008, 3.7260024E-004, 1.7577519E-006
 2.0006384E+001, 2.0755367E-001, 2.0755368E-001, 1.9397729E-011, 3.8640701E-004, 2.6025035E+001, 2.6431014E-027, 1.2590658E+001, 1.2807599E+002, 3.2658330E-008, 3.2658330E-008, 3.2658330E-008, 3.2658330E-008, 3.2658330E-008, 4.1345423E-004, 2.1356503E-006
 2.1011118E+001, 2.0755366E-001, 2.0755368E-001, 2.4677393E-011, 3.8640827E-004, 2.6027566E+001, 3.8875185E-019, 1.3399398E+001, 1.3420585E+002, 4.0853537E-008, 4.0853537E-008, 4.0853537E-008, 4.0853537E-008, 4.0853537E-008, 4.5640860E-004, 2.6824311E-006
 2.2006003E+001, 2.0755365E-001, 2.0755368E-001, 5.5962939E-011, 3.8641576E-004, 2.6030367E+001, 2.3126589E-013, 1.4442684E+001, 1.4179587E+002, 1.7584102E-007, 1.7584102E-007, 1.7584102E-007, 1.7584102E-007, 1.7584102E-007, 5.0118231E-004, 3.4167121E-006
 2.3009418E+001, 2.0755360E-001, 2.0755368E-001, 1.5961542E-010, 3.8644054E-004, 2.6034377E+001, 1.2356245E-007, 1.5998217E+001, 1.4791244E+002, 2.3740752E-007, 2.3740752E-007, 2.3740752E-007, 2.3740752E-007, 2.3740752E-007, 5.4785499E-004, 4.2794660E-006
 2.4020220E+001, 2.0755354E-001, 2.0755368E-001, 3.1623020E-010, 3.8647802E-004, 2.6039235E+001, 4.7962881E-001, 1.7440867E+001, 1.5409690E+002, 1.6953815E-007, 1.6953815E-007, 1.6953815E-007, 1.6953815E-007, 1.6953815E-007, 5.9701174E-004, 5.3271815E-006
 2.5014114E+001, 2.0755339E-001, 2.0755368E-001, 6.8109637E-010, 3.8656530E-004, 2.6045080E+001, 2.5401093E+000, 1.8612591E+001, 1.6199695E+002, 3.7250058E-007, 3.7250058E-007, 3.7250058E-007, 3.7250058E-007, 3.7250058E-007, 6.4762582E-004, 6.6737359E-006
 2.6016957E+001, 2.0755314E-001, 2.0755368E-001, 1.2654221E-009, 3.8670506E-004, 2.6053081E+001, 2.7862423E+000, 1.9527326E+001, 1.6703402E+002, 1.1097044E-006, 1.1097044E-006, 1.1097044E-006, 1.1097044E-006, 1.1097044E-006, 6.9960691E-004, 8.5271853E-006
 2.7000273E+001, 2.0755255E-001, 2.0755368E-001, 2.6058081E-009, 3.8702566E-004, 2.6063559E+001, 3.3191068E+000, 2.0184774E+001, 1.7468148E+002, 2.1632868E-006, 2.1632868E-006, 2.1632868E-006, 2.1632868E-006, 2.1632868E-006, 7.5314778E-004, 1.0764605E-005
 2.8002393E+001, 2.0754964E-001, 2.0755368E-001, 9.4372994E-009, 3.8865979E-004, 2.6093636E+001, 4.0767259E+000, 2.1616138E+001, 1.8158522E+002, 3.4105945E-006, 3.4105945E-006, 3.4105945E-006, 3.4105945E-006, 3.4105945E-006, 8.0841510E-004, 1.3300875E-005
 2.9013979E+001, 2.0724789E-001, 2.0755367E-001, 7.4614340E-007, 5.6490560E-004, 2.9138853E+001, 4.0522029E+000, 2.3260940E+001, 1.8759187E+002, 4.2944751E-006, 4.2944751E-006, 4.2944751E-006, 4.2944751E-006, 4.2944751E-006, 8.6642090E-004, 1.6042157E-005
 3.0009169E+001, 2.0666337E-001, 2.0755368E-001, 2.1741089E-006, 9.0652545E-004, 3.5114862E+001, 3.6198426E+000, 2.4646572E+001, 1.9387109E+002, 5.1672059E-006, 5.1672059E-006, 5.1672059E-006, 5.1672059E-006, 5.1672059E-006, 9.2613821E-004, 1.8810076E-005
 3.1017764E+001, 2.0653648E-001, 2.0755368E-001, 2.4840557E-006, 9.8067566E-004, 3.6384089E+001, 3.9523617E+000, 2.5985935E+001, 2.0063183E+002, 6.3581171E-006, 6.3581171E-006, 6.3581171E-006, 6.3581171E-006, 6.3581171E-006, 9.8800248E-004, 2.1721932E-005
 3.2015180E+001, 2.0668178E-001, 2.0755367E-001, 2.1290683E-006, 8.9575011E-004, 3.4866720E+001, 4.3521634E+000, 2.7427408E+001, 2.0753038E+002, 6.8773571E-006, 6.8773571E-006, 6.8773571E-006, 6.8773571E-006, 6.8773571E-006, 1.0515129E-003, 2.4869877E-005
 3.3005584E+001, 2.0674473E-001, 2.0755368E-001, 1.9751863E-006, 8.5893601E-004, 3.4185054E+001, 4.7837302E+000, 2.8983305E+001, 2.1475489E+002, 1.2683847E-005, 1.2683847E-005, 1.2683847E-005, 1.2683847E-005, 1.2683847E-005, 1.1163086E-003, 2.8242165E-005
 3.4007277E+001, 2.0676693E-001, 2.0755367E-001, 1.9209431E-006, 8.4595911E-004, 3.3917046E+001, 4.3563453E+000, 3.0134748E+001, 2.2093624E+002, 1.2959533E-005, 1.2959533E-005, 1.2959533E-005, 1.2959533E-005, 1.2959533E-005, 1.1830609E-003, 3.1918216E-005
 3.5003642E+001, 2.0681705E-001, 2.0755367E-001, 1.7983815E-006, 8.1663795E-004, 3.3417085E+001, 4.0929614E+000, 3.1971444E+001, 2.2734760E+002, 2.0082923E-005, 2.0082923E-005, 2.0082923E-005, 2.0082923E-005, 2.0082923E-005, 1.2519197E-003, 3.5930078E-005
 3.6014115E+001, 2.0683607E-001, 2.0755367E-001, 1.7517268E-006, 8.0547635E-004, 3.3222488E+001, 5.9322470E+000, 3.2660607E+001, 2.3290261E+002, 2.8955792E-005, 2.8955792E-005, 2.8955792E-005, 2.8955792E-005, 2.8955792E-005, 1.3224889E-003, 4.0381977E-005
 3.7008370E+001, 2.0682702E-001, 2.0755367E-001, 1.7741262E-006, 8.1083530E-004, 3.3305080E+001, 6.5894951E+000, 3.2999382E+001, 2.4081993E+002, 4.9180594E-005, 4.9180594E-005, 4.9180594E-005, 4.9180594E-005, 4.9180594E-005, 1.3948177E-003, 4.5164410E-005
 3.8014336E+001, 2.0685481E-001, 2.0755367E-001, 1.7061946E-006, 7.9458363E-004, 3.3066381E+001, 6.3889779E+000, 3.5104605E+001, 2.4701987E+002, 5.6560742E-005, 5.6560742E-005, 5.6560742E-005, 5.6560742E-005, 5.6560742E-005, 1.4689468E-003, 4.9950892E-005
 3.9005037E+001, 2.0677927E-001, 2.0755368E-001, 1.8905827E-006, 8.3869569E-004, 3.3768208E+001, 6.5245294E+000, 3.6805972E+001, 2.5379920E+002, 5.8654533E-005, 5.8654533E-005, 5.8654533E-005, 5.8654533E-005, 5.8654533E-005, 1.5450612E-003, 5.4790431E-005
 4.0006331E+001, 2.0670154E-001, 2.0755368E-001, 2.0803963E-006, 8.8410573E-004, 3.4503322E+001, 7.0022559E+000, 3.8811829E+001, 2.6000007E+002, 7.1933176E-005, 7.1933176E-005, 7.1933176E-005, 7.1933176E-005, 7.1933176E-005, 1.6227429E-003, 5.9916915E-005
 4.1003952E+001, 2.0670163E-001, 2.0755368E-001, 2.0800932E-006, 8.8403317E-004, 3.4485310E+001, 7.2515418E+000, 4.0206264E+001, 2.6720037E+002, 7.3085113E-005, 7.3085113E-005, 7.3085113E-005, 7.3085113E-005, 7.3085113E-005, 1.7024893E-003, 6.5164724E-005
 4.2014477E+001, 2.0667395E-001, 2.0755367E-001, 2.1476045E-006, 9.0018417E-004, 3.4738727E+001, 7.6732017E+000, 4.1664536E+001, 2.7379392E+002, 8.9233304E-005, 8.9233304E-005, 8.9233304E-005, 8.9233304E-005, 8.9233304E-005, 1.7842535E-003, 7.0838414E-005
 4.3009444E+001, 2.0661012E-001, 2.0755367E-001, 2.3035569E-006, 9.3749353E-004, 3.5320972E+001, 7.8341823E+000, 4.2794065E+001, 2.8049729E+002, 1.0256488E-004, 1.0256488E-004, 1.0256488E-004, 1.0256488E-004, 1.0256488E-004, 1.8674334E-003, 7.7117167E-005
 4.4006477E+001, 2.0657952E-001, 2.0755367E-001, 2.3782874E-006, 9.5537170E-004, 3.5576106E+001, 8.5535973E+000, 4.4127131E+001, 2.8693253E+002, 1.4234908E-004, 1.4234908E-004, 1.4234908E-004, 1.4234908E-004, 1.4234908E-004, 1.9518902E-003, 8.3646854E-005
 4.5014698E+001, 2.0648912E-001, 2.0755366E-001, 2.5990857E-006, 1.0081944E-003, 3.6364458E+001, 8.9470312E+000, 4.5726231E+001, 2.9277646E+002, 1.7007402E-004, 1.7007402E-004, 1.7007402E-004, 1.7007402E-004, 1.7007402E-004, 2.0383719E-003, 9.0732159E-005
 4.6012451E+001, 2.0636123E-001, 2.0755364E-001, 2.9115820E-006, 1.0829547E-003, 3.7488032E+001, 9.1559324E+000, 4.8528097E+001, 3.0018169E+002, 1.4021167E-004, 1.4021167E-004, 1.4021167E-004, 1.4021167E-004, 1.4021167E-004, 2.1262579E-003, 9.8526372E-005
 4.7004215E+001, 2.0624912E-001, 2.0755367E-001, 3.1854620E-006, 1.1484766E-003, 3.8467375E+001, 9.0036364E+000, 5.0326798E+001, 3.0702261E+002, 1.8016689E-004, 1.8016689E-004, 1.8016689E-004, 1.8016689E-004, 1.8016689E-004, 2.2146123E-003, 1.0716649E-004
 4.8003424E+001, 2.0609498E-001, 2.0755367E-001, 3.5620069E-006, 1.2385596E-003, 3.9764715E+001, 8.8747117E+000, 5.2083785E+001, 3.1250949E+002, 2.2856585E-004, 2.2856585E-004, 2.2856585E-004, 2.2856585E-004, 2.2856585E-004, 2.3047051E-003, 1.1620902E-004
 4.9008301E+001, 2.0597130E-001, 2.0755366E-001, 3.8641718E-006, 1.3108483E-003, 4.0875569E+001, 9.0724295E+000, 5.2496851E+001, 3.2114449E+002, 2.2700990E-004, 2.2700990E-004, 2.2700990E-004, 2.2700990E-004, 2.2700990E-004, 2.3965630E-003, 1.2583079E-004
 5.0006711E+001, 2.0600406E-001, 2.0755365E-001, 3.7841256E-006, 1.2916984E-003, 4.0480868E+001, 9.4134944E+000, 5.4638063E+001, 3.2674188E+002, 2.2224887E-004, 2.2224887E-004, 2.2224887E-004, 2.2224887E-004, 2.2224887E-004, 2.4901988E-003, 1.3608363E-004
 5.1012440E+001, 2.0598970E-001, 2.0755367E-001, 3.8193250E-006, 1.3001195E-003, 4.0390565E+001, 9.9499595E+000, 5.5320327E+001, 3.3275559E+002, 3.4802361E-004, 3.4802361E-004, 3.4802361E-004, 3.4802361E-004, 3.4802361E-004, 2.5844804E-003, 1.4724997E-004
 5.2008426E+001, 2.0594397E-001, 2.0755367E-001, 3.9310677E-006, 1.3268524E-003, 4.0678191E+001, 1.1274461E+001, 5.6982735E+001, 3.3972251E+002, 3.1407496E-004, 3.1407496E-004, 3.1407496E-004, 3.1407496E-004, 3.1407496E-004, 2.6795937E-003, 1.5994786E-004
 5.3007008E+001, 2.0576455E-001, 2.0755361E-001, 4.3693340E-006, 1.4317016E-003, 4.2250398E+001, 1.0893114E+001, 5.9388744E+001, 3.4460789E+002, 3.3015040E-004, 3.3015040E-004, 3.3015040E-004, 3.3015040E-004, 3.3015040E-004, 2.7749885E-003, 1.7376006E-004
 5.4013835E+001, 2.0549148E-001, 2.0755348E-001, 5.0365477E-006, 1.5913234E-003, 4.4533365E+001, 1.1489916E+001, 6.2025584E+001, 3.5225045E+002, 3.9027749E-004, 3.9027749E-004, 3.9027749E-004, 3.9027749E-004, 3.9027749E-004, 2.8732089E-003, 1.8762248E-004
 5.5004971E+001, 2.0542909E-001, 2.0755333E-001, 5.1889125E-006, 1.6277748E-003, 4.4931100E+001, 1.1440666E+001, 6.2745711E+001, 3.6067061E+002, 5.8327509E-004, 5.8327509E-004, 5.8327509E-004, 5.8327509E-004, 5.8327509E-004, 2.9713325E-003, 2.0274021E-004
 5.6008804E+001, 2.0546027E-001, 2.0755319E-001, 5.1128530E-006, 1.6095785E-003, 4.4574302E+001, 1.1316212E+001, 6.4322861E+001, 3.6626797E+002, 4.2835079E-004, 4.2835079E-004, 4.2835079E-004, 4.2835079E-004, 4.2835079E-004, 3.0693221E-003, 2.2016660E-004
 5.7001382E+001, 2.0551426E-001, 2.0755310E-001, 4.9811708E-006, 1.5780756E-003, 4.3862576E+001, 1.1401368E+001, 6.6304603E+001, 3.7220454E+002, 5.8783982E-004, 5.8783982E-004, 5.8783982E-004, 5.8783982E-004, 5.8783982E-004, 3.1685724E-003, 2.3845714E-004
 5.8012689E+001, 2.0555936E-001, 2.0755289E-001, 4.8709901E-006, 1.5517164E-003, 4.3278073E+001, 1.1581975E+001, 6.7475330E+001, 3.7905013E+002, 6.0439586E-004, 6.0439586E-004, 6.0439586E-004, 6.0439586E-004, 6.0439586E-004, 3.2696803E-003, 2.5671378E-004
 5.9011499E+001, 2.0545472E-001, 2.0755294E-001, 5.1266418E-006, 1.6128778E-003, 4.4101530E+001, 1.2541854E+001, 6.7965816E+001, 3.8818789E+002, 6.6207456E-004, 6.6207456E-004, 6.6207456E-004, 6.6207456E-004, 6.6207456E-004, 3.3734914E-003, 2.7525354E-004
 6.0016202E+001, 2.0539894E-001, 2.0755309E-001, 5.2629420E-006, 1.6454857E-003, 4.4530985E+001, 1.2336394E+001, 6.9853431E+001, 3.9161519E+002, 6.7207808E-004, 6.7207808E-004, 6.7207808E-004, 6.7207808E-004, 6.7207808E-004, 3.4785369E-003, 2.9329594E-004
 6.1008816E+001, 2.0532722E-001, 2.0755315E-001, 5.4381505E-006, 1.6874018E-003, 4.5079591E+001, 1.2667416E+001, 7.1906142E+001, 3.9867063E+002, 7.2610974E-004, 7.2610974E-004, 7.2610974E-004, 7.2610974E-004, 7.2610974E-004, 3.5850659E-003, 3.1180870E-004
 6.2000973E+001, 2.0520883E-001, 2.0755322E-001, 5.7273136E-006, 1.7565802E-003, 4.6007350E+001, 1.2377001E+001, 7.2475061E+001, 4.0179787E+002, 8.6836731E-004, 8.6836731E-004, 8.6836731E-004, 8.6836731E-004, 8.6836731E-004, 3.6941237E-003, 3.2942077E-004
 6.3003702E+001, 2.0511115E-001, 2.0755328E-001, 5.9658702E-006, 1.8136520E-003, 4.6742882E+001, 1.2574297E+001, 7.1670636E+001, 4.1435375E+002, 8.3214428E-004, 8.3214428E-004, 8.3214428E-004, 8.3214428E-004, 8.3214428E-004, 3.8069761E-003, 3.4497927E-004
 6.4002671E+001, 2.0501707E-001, 2.0755329E-001, 6.1954466E-006, 1.8685755E-003, 4.7481592E+001, 1.4675379E+001, 7.3070643E+001, 4.1723714E+002, 9.0963227E-004, 9.0963227E-004, 9.0963227E-004, 9.0963227E-004, 9.0963227E-004, 3.9243396E-003, 3.5969495E-004
 6.5013915E+001, 2.0483346E-001, 2.0755321E-001, 6.6435050E-006, 1.9757679E-003, 4.8975770E+001, 1.4825933E+001, 7.4505462E+001, 4.2601402E+002, 9.4137216E-004, 9.4137216E-004, 9.4137216E-004, 9.4137216E-004, 9.4137216E-004, 4.0437145E-003, 3.7412333E-004
 6.6008245E+001, 2.0462749E-001, 2.0755309E-001, 7.1464999E-006, 2.0961040E-003, 5.0759810E+001, 1.4218400E+001, 7.6270229E+001, 4.2776697E+002, 9.5973074E-004, 9.5973074E-004, 9.5973074E-004, 9.5973074E-004, 9.5973074E-004, 4.1655367E-003, 3.8760112E-004
 6.7012567E+001, 2.0438661E-001, 2.0755307E-001, 7.7348462E-006, 2.2368602E-003, 5.2733874E+001, 1.4583980E+001, 7.7177138E+001, 4.3843712E+002, 1.0558907E-003, 1.0558907E-003, 1.0558907E-003, 1.0558907E-003, 1.0558907E-003, 4.2887163E-003, 4.0080821E-004
 6.8014066E+001, 2.0427344E-001, 2.0755309E-001, 8.0113951E-006, 2.3030218E-003, 5.3566216E+001, 1.4627276E+001, 7.9229922E+001, 4.4725392E+002, 1.0618703E-003, 1.0618703E-003, 1.0618703E-003, 1.0618703E-003, 1.0618703E-003, 4.4152985E-003, 4.1398129E-004
 6.9001283E+001, 2.0424230E-001, 2.0755308E-001, 8.0875057E-006, 2.3212304E-003, 5.3741666E+001, 1.5108679E+001, 7.9614900E+001, 4.5566732E+002, 1.3414872E-003, 1.3414872E-003, 1.3414872E-003, 1.3414872E-003, 1.3414872E-003, 4.5419358E-003, 4.2776499E-004
 7.0008372E+001, 2.0418544E-001, 2.0755309E-001, 8.2264233E-006, 2.3544653E-003, 5.4181362E+001, 1.6438261E+001, 8.2349926E+001, 4.6147564E+002, 1.3106332E-003, 1.3106332E-003, 1.3106332E-003, 1.3106332E-003, 1.3106332E-003, 4.6711601E-003, 4.4140495E-004
 7.1012268E+001, 2.0412252E-001, 2.0755313E-001, 8.3799910E-006, 2.3912054E-003, 5.4640384E+001, 1.5955782E+001, 8.5688181E+001, 4.6027128E+002, 1.0778725E-003, 1.0778725E-003, 1.0778725E-003, 1.0778725E-003, 1.0778725E-003, 4.8016240E-003, 4.5556540E-004
 7.2005114E+001, 2.0404620E-001, 2.0755319E-001, 8.5665570E-006, 2.4358410E-003, 5.5133877E+001, 1.5863764E+001, 8.7182346E+001, 4.7106048E+002, 1.1763006E-003, 1.1763006E-003, 1.1763006E-003, 1.1763006E-003, 1.1763006E-003, 4.9325038E-003, 4.7049509E-004
 7.3012883E+001, 2.0416789E-001, 2.0755330E-001, 8.2686811E-006, 2.3645767E-003, 5.3992266E+001, 1.7966603E+001, 9.0620828E+001, 4.8219704E+002, 1.2723754E-003, 1.2723754E-003, 1.2723754E-003, 1.2723754E-003, 1.2723754E-003, 5.0652126E-003, 4.8636454E-004
 7.4008926E+001, 2.0425138E-001, 2.0755344E-001, 8.0651227E-006, 2.3158784E-003, 5.3244902E+001, 1.7950869E+001, 9.3595780E+001, 4.8449928E+002, 1.3744120E-003, 1.3744120E-003, 1.3744120E-003, 1.3744120E-003, 1.3744120E-003, 5.2005225E-003, 5.0255183E-004
 7.5008821E+001, 2.0425909E-001, 2.0755351E-001, 8.0462009E-006, 2.3113524E-003, 5.2882664E+001, 1.8254718E+001, 9.4101210E+001, 4.9150765E+002, 1.5456042E-003, 1.5456042E-003, 1.5456042E-003, 1.5456042E-003, 1.5456042E-003, 5.3352256E-003, 5.1997381E-004
 7.6001191E+001, 2.0437006E-001, 2.0755351E-001, 7.7754146E-006, 2.2465680E-003, 5.2202564E+001, 1.8896431E+001, 9.5725930E+001, 4.9947884E+002, 1.5653393E-003, 1.5653393E-003, 1.5653393E-003, 1.5653393E-003, 1.5653393E-003, 5.4707913E-003, 5.3792501E-004
 7.7001788E+001, 2.0445783E-001, 2.0755341E-001, 7.5607862E-006, 2.1952214E-003, 5.1514997E+001, 1.9634028E+001, 9.7107476E+001, 5.0755071E+002, 1.7115001E-003, 1.7115001E-003, 1.7115001E-003, 1.7115001E-003, 1.7115001E-003, 5.6064916E-003, 5.5715455E-004
 7.8012361E+001, 2.0434061E-001, 2.0755288E-001, 7.8469664E-006, 2.2636874E-003, 5.2494032E+001, 2.0246345E+001, 1.0007384E+002, 5.0347685E+002, 1.9328897E-003, 1.9328897E-003, 1.9328897E-003, 1.9328897E-003, 1.9328897E-003, 5.7446763E-003, 5.7732724E-004
 7.9005470E+001, 2.0423744E-001, 2.0753795E-001, 8.0986638E-006, 2.3239026E-003, 5.3251376E+001, 1.9615241E+001, 1.0209820E+002, 5.2013776E+002, 1.5312039E-003, 1.5312039E-003, 1.5312039E-003, 1.5312039E-003, 1.5312039E-003, 5.8827182E-003, 5.9810859E-004
 8.0000347E+001, 2.0418083E-001, 2.0749586E-001, 8.2373030E-006, 2.3570694E-003, 5.3234763E+001, 1.9898265E+001, 1.0421532E+002, 5.2738154E+002, 1.7473999E-003, 1.7473999E-003, 1.7473999E-003, 1.7473999E-003, 1.7473999E-003, 6.0225287E-003, 6.2027655E-004
 8.1013219E+001, 2.0410469E-001, 2.0746926E-001, 8.4237219E-006, 2.4016672E-003, 5.3309108E+001, 1.9382089E+001, 1.0575385E+002, 5.3100152E+002, 1.8237679E-003, 1.8237679E-003, 1.8237679E-003, 1.8237679E-003, 1.8237679E-003, 6.1629996E-003, 6.4343705E-004
 8.2006326E+001, 2.0392599E-001, 2.0747864E-001, 8.8597778E-006, 2.5059913E-003, 5.5293468E+001, 2.0057272E+001, 1.1049847E+002, 5.3210263E+002, 1.8322850E-003, 1.8322850E-003, 1.8322850E-003, 1.8322850E-003, 1.8322850E-003, 6.3050739E-003, 6.6717382E-004
 8.3006305E+001, 2.0380765E-001, 2.0751433E-001, 9.1487810E-006, 2.5751328E-003, 5.6391041E+001, 1.9997904E+001, 1.0980560E+002, 5.4264642E+002, 2.0765390E-003, 2.0765390E-003, 2.0765390E-003, 2.0765390E-003, 2.0765390E-003, 6.4452869E-003, 6.9168867E-004
 8.4001188E+001, 2.0351908E-001, 2.0753803E-001, 9.8537174E-006, 2.7437843E-003, 5.8687254E+001, 2.0900340E+001, 1.1629037E+002, 5.5209023E+002, 1.8029668E-003, 1.8029668E-003, 1.8029668E-003, 1.8029668E-003, 1.8029668E-003, 6.5909922E-003, 7.1652079E-004
 8.5002003E+001, 2.0336173E-001, 2.0753813E-001, 1.0238882E-005, 2.8359306E-003, 5.8824741E+001, 2.2195542E+001, 1.1576895E+002, 5.5875506E+002, 1.9413845E-003, 1.9413845E-003, 1.9413845E-003, 1.9413845E-003, 1.9413845E-003, 6.7353868E-003, 7.4134771E-004
