Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,Total T_USED (s)
   0, 1.797E+00, 3.111E-01, 1.355E-01, 5.942E-01, 1.240E-01, 3.966E+00, 4.801E-01, 1.186E+00, 8.315E-03, 0.000E+00, 5.483E-01, 0.000E+00, 0.000E+00, 9.150E+00
