d (mu-m),CNF,CVF
 0.507780000E+03, 0.923377891E+00, 0.518222107E+00
 0.508872000E+03, 0.923968608E+00, 0.520000493E+00
 0.509964000E+03, 0.924559326E+00, 0.521790365E+00
 0.511056000E+03, 0.925150043E+00, 0.523591772E+00
 0.512148000E+03, 0.925740761E+00, 0.525404763E+00
 0.513240000E+03, 0.926331478E+00, 0.527229389E+00
 0.514332000E+03, 0.926922195E+00, 0.529065699E+00
 0.515424000E+03, 0.927512913E+00, 0.530913742E+00
 0.516516000E+03, 0.928103630E+00, 0.532773568E+00
 0.517608000E+03, 0.928694348E+00, 0.534645228E+00
 0.518700000E+03, 0.929285065E+00, 0.536528772E+00
 0.519792000E+03, 0.929875782E+00, 0.538424249E+00
 0.520884000E+03, 0.930430092E+00, 0.540214148E+00
 0.521976000E+03, 0.930975836E+00, 0.541987503E+00
 0.523068000E+03, 0.931521579E+00, 0.543772024E+00
 0.524160000E+03, 0.932067322E+00, 0.545567756E+00
 0.525252000E+03, 0.932613066E+00, 0.547374747E+00
 0.526344000E+03, 0.933158809E+00, 0.549193043E+00
 0.527436000E+03, 0.933704553E+00, 0.551022691E+00
 0.528528000E+03, 0.934250296E+00, 0.552863739E+00
 0.529620000E+03, 0.934796039E+00, 0.554716234E+00
 0.530712000E+03, 0.935341783E+00, 0.556580223E+00
 0.531804000E+03, 0.935887526E+00, 0.558455754E+00
 0.532896000E+03, 0.936433269E+00, 0.560342875E+00
 0.533988000E+03, 0.936979013E+00, 0.562241632E+00
 0.535080000E+03, 0.937524756E+00, 0.564152074E+00
 0.536172000E+03, 0.938070500E+00, 0.566074248E+00
 0.537264000E+03, 0.938616243E+00, 0.568008202E+00
 0.538356000E+03, 0.939161986E+00, 0.569953985E+00
 0.539448000E+03, 0.939707730E+00, 0.571911645E+00
 0.540540000E+03, 0.940206993E+00, 0.573713482E+00
 0.541632000E+03, 0.940658742E+00, 0.575353754E+00
 0.542724000E+03, 0.941110492E+00, 0.577003977E+00
 0.543816000E+03, 0.941562241E+00, 0.578664191E+00
 0.544908000E+03, 0.942013991E+00, 0.580334437E+00
 0.546000000E+03, 0.942465740E+00, 0.582014754E+00
 0.547092000E+03, 0.942917489E+00, 0.583705184E+00
 0.548184000E+03, 0.943369239E+00, 0.585405767E+00
 0.549276000E+03, 0.943820988E+00, 0.587116542E+00
 0.550368000E+03, 0.944272738E+00, 0.588837552E+00
 0.551460000E+03, 0.944724487E+00, 0.590568836E+00
 0.552552000E+03, 0.945176237E+00, 0.592310436E+00
 0.553644000E+03, 0.945627986E+00, 0.594062392E+00
 0.554736000E+03, 0.946079736E+00, 0.595824746E+00
 0.555828000E+03, 0.946531485E+00, 0.597597538E+00
 0.556920000E+03, 0.946983235E+00, 0.599380809E+00
 0.558012000E+03, 0.947434984E+00, 0.601174601E+00
 0.559104000E+03, 0.947886734E+00, 0.602978956E+00
 0.560196000E+03, 0.948328387E+00, 0.604753352E+00
 0.561288000E+03, 0.948723888E+00, 0.606351642E+00
 0.562380000E+03, 0.949119388E+00, 0.607959288E+00
 0.563472000E+03, 0.949514889E+00, 0.609576327E+00
 0.564564000E+03, 0.949910390E+00, 0.611202794E+00
 0.565656000E+03, 0.950305890E+00, 0.612838726E+00
 0.566748000E+03, 0.950701391E+00, 0.614484161E+00
 0.567840000E+03, 0.951096891E+00, 0.616139134E+00
 0.568932000E+03, 0.951492392E+00, 0.617803683E+00
 0.570024000E+03, 0.951887892E+00, 0.619477844E+00
 0.571116000E+03, 0.952283393E+00, 0.621161655E+00
 0.572208000E+03, 0.952678893E+00, 0.622855152E+00
 0.573300000E+03, 0.953074394E+00, 0.624558372E+00
 0.574392000E+03, 0.953469895E+00, 0.626271353E+00
 0.575484000E+03, 0.953865395E+00, 0.627994131E+00
 0.576576000E+03, 0.954260896E+00, 0.629726745E+00
 0.577668000E+03, 0.954656396E+00, 0.631469231E+00
 0.578760000E+03, 0.955051897E+00, 0.633221627E+00
 0.579852000E+03, 0.955447397E+00, 0.634983970E+00
 0.580944000E+03, 0.955800239E+00, 0.636565134E+00
 0.582036000E+03, 0.956146393E+00, 0.638125099E+00
 0.583128000E+03, 0.956492546E+00, 0.639693870E+00
 0.584220000E+03, 0.956838700E+00, 0.641271478E+00
 0.585312000E+03, 0.957184853E+00, 0.642857958E+00
 0.586404000E+03, 0.957531007E+00, 0.644453342E+00
 0.587496000E+03, 0.957877161E+00, 0.646057664E+00
 0.588588000E+03, 0.958223314E+00, 0.647670956E+00
 0.589680000E+03, 0.958569468E+00, 0.649293254E+00
 0.590772000E+03, 0.958915621E+00, 0.650924589E+00
 0.591864000E+03, 0.959261775E+00, 0.652564995E+00
 0.592956000E+03, 0.959607929E+00, 0.654214507E+00
 0.594048000E+03, 0.959954082E+00, 0.655873156E+00
 0.595140000E+03, 0.960300236E+00, 0.657540979E+00
 0.596232000E+03, 0.960646389E+00, 0.659218007E+00
 0.597324000E+03, 0.960992543E+00, 0.660904275E+00
 0.598416000E+03, 0.961338697E+00, 0.662599816E+00
 0.599508000E+03, 0.961684850E+00, 0.664304666E+00
 0.600600000E+03, 0.962031004E+00, 0.666018856E+00
 0.601692000E+03, 0.962357296E+00, 0.667643531E+00
 0.602784000E+03, 0.962672108E+00, 0.669219600E+00
 0.603876000E+03, 0.962986921E+00, 0.670804257E+00
 0.604968000E+03, 0.963301733E+00, 0.672397535E+00
 0.606060000E+03, 0.963616545E+00, 0.673999464E+00
 0.607152000E+03, 0.963931357E+00, 0.675610076E+00
 0.608244000E+03, 0.964246169E+00, 0.677229402E+00
 0.609336000E+03, 0.964560981E+00, 0.678857472E+00
 0.610428000E+03, 0.964875793E+00, 0.680494320E+00
 0.611520000E+03, 0.965190605E+00, 0.682139975E+00
 0.612612000E+03, 0.965505417E+00, 0.683794470E+00
 0.613704000E+03, 0.965820229E+00, 0.685457837E+00
 0.614796000E+03, 0.966135042E+00, 0.687130106E+00
 0.615888000E+03, 0.966449854E+00, 0.688811310E+00
 0.616980000E+03, 0.966764666E+00, 0.690501481E+00
 0.618072000E+03, 0.967079478E+00, 0.692200649E+00
 0.619164000E+03, 0.967394290E+00, 0.693908848E+00
 0.620256000E+03, 0.967696297E+00, 0.695556259E+00
 0.621348000E+03, 0.967956488E+00, 0.696983084E+00
 0.622440000E+03, 0.968216679E+00, 0.698417451E+00
 0.623532000E+03, 0.968476870E+00, 0.699859388E+00
 0.624624000E+03, 0.968737060E+00, 0.701308921E+00
 0.625716000E+03, 0.968997251E+00, 0.702766075E+00
 0.626808000E+03, 0.969257442E+00, 0.704230879E+00
 0.627900000E+03, 0.969517633E+00, 0.705703359E+00
 0.628992000E+03, 0.969777824E+00, 0.707183541E+00
 0.630084000E+03, 0.970038015E+00, 0.708671453E+00
 0.631176000E+03, 0.970298206E+00, 0.710167121E+00
 0.632268000E+03, 0.970558396E+00, 0.711670572E+00
 0.633360000E+03, 0.970818587E+00, 0.713181834E+00
 0.634452000E+03, 0.971078778E+00, 0.714700932E+00
 0.635544000E+03, 0.971338969E+00, 0.716227895E+00
 0.636636000E+03, 0.971599160E+00, 0.717762748E+00
 0.637728000E+03, 0.971859351E+00, 0.719305521E+00
 0.638820000E+03, 0.972119541E+00, 0.720856239E+00
 0.639912000E+03, 0.972379732E+00, 0.722414929E+00
 0.641004000E+03, 0.972608312E+00, 0.723791281E+00
 0.642096000E+03, 0.972834121E+00, 0.725157915E+00
 0.643188000E+03, 0.973059931E+00, 0.726531541E+00
 0.644280000E+03, 0.973285740E+00, 0.727912180E+00
 0.645372000E+03, 0.973511549E+00, 0.729299858E+00
 0.646464000E+03, 0.973737358E+00, 0.730694598E+00
 0.647556000E+03, 0.973963167E+00, 0.732096423E+00
 0.648648000E+03, 0.974188977E+00, 0.733505359E+00
 0.649740000E+03, 0.974414786E+00, 0.734921428E+00
 0.650832000E+03, 0.974640595E+00, 0.736344655E+00
 0.651924000E+03, 0.974866404E+00, 0.737775064E+00
 0.653016000E+03, 0.975092214E+00, 0.739212679E+00
 0.654108000E+03, 0.975318023E+00, 0.740657525E+00
 0.655200000E+03, 0.975543832E+00, 0.742109624E+00
 0.656292000E+03, 0.975769641E+00, 0.743569003E+00
 0.657384000E+03, 0.975995450E+00, 0.745035684E+00
 0.658476000E+03, 0.976221260E+00, 0.746509693E+00
 0.659568000E+03, 0.976447069E+00, 0.747991053E+00
 0.660660000E+03, 0.976660622E+00, 0.749398986E+00
 0.661752000E+03, 0.976866153E+00, 0.750760765E+00
 0.662844000E+03, 0.977071683E+00, 0.752129302E+00
 0.663936000E+03, 0.977277214E+00, 0.753504619E+00
 0.665028000E+03, 0.977482745E+00, 0.754886739E+00
 0.666120000E+03, 0.977688276E+00, 0.756275685E+00
 0.667212000E+03, 0.977893807E+00, 0.757671478E+00
 0.668304000E+03, 0.978099337E+00, 0.759074142E+00
 0.669396000E+03, 0.978304868E+00, 0.760483698E+00
 0.670488000E+03, 0.978510399E+00, 0.761900169E+00
 0.671580000E+03, 0.978715930E+00, 0.763323578E+00
 0.672672000E+03, 0.978921460E+00, 0.764753948E+00
 0.673764000E+03, 0.979126991E+00, 0.766191301E+00
 0.674856000E+03, 0.979332522E+00, 0.767635659E+00
 0.675948000E+03, 0.979538053E+00, 0.769087046E+00
 0.677040000E+03, 0.979743584E+00, 0.770545484E+00
 0.678132000E+03, 0.979949114E+00, 0.772010997E+00
 0.679224000E+03, 0.980154645E+00, 0.773483606E+00
 0.680316000E+03, 0.980349140E+00, 0.774883878E+00
 0.681408000E+03, 0.980516532E+00, 0.776094847E+00
 0.682500000E+03, 0.980683925E+00, 0.777311653E+00
 0.683592000E+03, 0.980851318E+00, 0.778534312E+00
 0.684684000E+03, 0.981018710E+00, 0.779762846E+00
 0.685776000E+03, 0.981186103E+00, 0.780997271E+00
 0.686868000E+03, 0.981353496E+00, 0.782237608E+00
 0.687960000E+03, 0.981520888E+00, 0.783483874E+00
 0.689052000E+03, 0.981688281E+00, 0.784736089E+00
 0.690144000E+03, 0.981855674E+00, 0.785994272E+00
 0.691236000E+03, 0.982023066E+00, 0.787258442E+00
 0.692328000E+03, 0.982190459E+00, 0.788528617E+00
 0.693420000E+03, 0.982357852E+00, 0.789804816E+00
 0.694512000E+03, 0.982525244E+00, 0.791087059E+00
 0.695604000E+03, 0.982692637E+00, 0.792375365E+00
 0.696696000E+03, 0.982860030E+00, 0.793669752E+00
 0.697788000E+03, 0.983027423E+00, 0.794970240E+00
 0.698880000E+03, 0.983194815E+00, 0.796276848E+00
 0.699972000E+03, 0.983362208E+00, 0.797589596E+00
 0.701064000E+03, 0.983506900E+00, 0.798729642E+00
 0.702156000E+03, 0.983650995E+00, 0.799870299E+00
 0.703248000E+03, 0.983795090E+00, 0.801016290E+00
 0.704340000E+03, 0.983939185E+00, 0.802167633E+00
 0.705432000E+03, 0.984083280E+00, 0.803324343E+00
 0.706524000E+03, 0.984227374E+00, 0.804486437E+00
 0.707616000E+03, 0.984371469E+00, 0.805653932E+00
 0.708708000E+03, 0.984515564E+00, 0.806826844E+00
 0.709800000E+03, 0.984659659E+00, 0.808005191E+00
 0.710892000E+03, 0.984803754E+00, 0.809188989E+00
 0.711984000E+03, 0.984947849E+00, 0.810378255E+00
 0.713076000E+03, 0.985091944E+00, 0.811573006E+00
 0.714168000E+03, 0.985236038E+00, 0.812773258E+00
 0.715260000E+03, 0.985380133E+00, 0.813979029E+00
 0.716352000E+03, 0.985524228E+00, 0.815190335E+00
 0.717444000E+03, 0.985668323E+00, 0.816407193E+00
 0.718536000E+03, 0.985812418E+00, 0.817629620E+00
 0.719628000E+03, 0.985956513E+00, 0.818857633E+00
 0.720720000E+03, 0.986091320E+00, 0.820011734E+00
 0.721812000E+03, 0.986221328E+00, 0.821129821E+00
 0.722904000E+03, 0.986351336E+00, 0.822252996E+00
 0.723996000E+03, 0.986481344E+00, 0.823381271E+00
 0.725088000E+03, 0.986611352E+00, 0.824514663E+00
 0.726180000E+03, 0.986741360E+00, 0.825653188E+00
 0.727272000E+03, 0.986871368E+00, 0.826796861E+00
 0.728364000E+03, 0.987001376E+00, 0.827945696E+00
 0.729456000E+03, 0.987131384E+00, 0.829099711E+00
 0.730548000E+03, 0.987261392E+00, 0.830258920E+00
 0.731640000E+03, 0.987391400E+00, 0.831423339E+00
 0.732732000E+03, 0.987521408E+00, 0.832592983E+00
 0.733824000E+03, 0.987651416E+00, 0.833767869E+00
 0.734916000E+03, 0.987781424E+00, 0.834948011E+00
 0.736008000E+03, 0.987911432E+00, 0.836133426E+00
 0.737100000E+03, 0.988041440E+00, 0.837324129E+00
 0.738192000E+03, 0.988171449E+00, 0.838520135E+00
 0.739284000E+03, 0.988301457E+00, 0.839721461E+00
 0.740376000E+03, 0.988422826E+00, 0.840847944E+00
 0.741468000E+03, 0.988527745E+00, 0.841826065E+00
 0.742560000E+03, 0.988632665E+00, 0.842808517E+00
 0.743652000E+03, 0.988737584E+00, 0.843795312E+00
 0.744744000E+03, 0.988842504E+00, 0.844786465E+00
 0.745836000E+03, 0.988947423E+00, 0.845781987E+00
 0.746928000E+03, 0.989052342E+00, 0.846781891E+00
 0.748020000E+03, 0.989157262E+00, 0.847786190E+00
 0.749112000E+03, 0.989262181E+00, 0.848794898E+00
 0.750204000E+03, 0.989367100E+00, 0.849808026E+00
 0.751296000E+03, 0.989472020E+00, 0.850825589E+00
 0.752388000E+03, 0.989576939E+00, 0.851847597E+00
 0.753480000E+03, 0.989681858E+00, 0.852874066E+00
 0.754572000E+03, 0.989786778E+00, 0.853905007E+00
 0.755664000E+03, 0.989891697E+00, 0.854940434E+00
 0.756756000E+03, 0.989996616E+00, 0.855980360E+00
 0.757848000E+03, 0.990101536E+00, 0.857024797E+00
 0.758940000E+03, 0.990206455E+00, 0.858073758E+00
 0.760032000E+03, 0.990310922E+00, 0.859122716E+00
 0.761124000E+03, 0.990400406E+00, 0.860025109E+00
 0.762216000E+03, 0.990489890E+00, 0.860931394E+00
 0.763308000E+03, 0.990579374E+00, 0.861841583E+00
 0.764400000E+03, 0.990668858E+00, 0.862755687E+00
 0.765492000E+03, 0.990758342E+00, 0.863673717E+00
 0.766584000E+03, 0.990847826E+00, 0.864595684E+00
 0.767676000E+03, 0.990937310E+00, 0.865521599E+00
 0.768768000E+03, 0.991026794E+00, 0.866451474E+00
 0.769860000E+03, 0.991116278E+00, 0.867385320E+00
 0.770952000E+03, 0.991205762E+00, 0.868323149E+00
 0.772044000E+03, 0.991295246E+00, 0.869264971E+00
 0.773136000E+03, 0.991384730E+00, 0.870210798E+00
 0.774228000E+03, 0.991474213E+00, 0.871160641E+00
 0.775320000E+03, 0.991563697E+00, 0.872114511E+00
 0.776412000E+03, 0.991653181E+00, 0.873072421E+00
 0.777504000E+03, 0.991742665E+00, 0.874034381E+00
 0.778596000E+03, 0.991832149E+00, 0.875000403E+00
 0.779688000E+03, 0.991921633E+00, 0.875970498E+00
 0.780780000E+03, 0.992001585E+00, 0.876840900E+00
 0.781872000E+03, 0.992077723E+00, 0.877673277E+00
 0.782964000E+03, 0.992153861E+00, 0.878509149E+00
 0.784056000E+03, 0.992230000E+00, 0.879348525E+00
 0.785148000E+03, 0.992306138E+00, 0.880191416E+00
 0.786240000E+03, 0.992382277E+00, 0.881037831E+00
 0.787332000E+03, 0.992458415E+00, 0.881887780E+00
 0.788424000E+03, 0.992534553E+00, 0.882741273E+00
 0.789516000E+03, 0.992610692E+00, 0.883598320E+00
 0.790608000E+03, 0.992686830E+00, 0.884458930E+00
 0.791700000E+03, 0.992762969E+00, 0.885323114E+00
 0.792792000E+03, 0.992839107E+00, 0.886190881E+00
 0.793884000E+03, 0.992915245E+00, 0.887062242E+00
 0.794976000E+03, 0.992991384E+00, 0.887937205E+00
 0.796068000E+03, 0.993067522E+00, 0.888815782E+00
 0.797160000E+03, 0.993143661E+00, 0.889697981E+00
 0.798252000E+03, 0.993219799E+00, 0.890583814E+00
 0.799344000E+03, 0.993295937E+00, 0.891473289E+00
 0.800436000E+03, 0.993372076E+00, 0.892366418E+00
 0.801528000E+03, 0.993443903E+00, 0.893212425E+00
 0.802620000E+03, 0.993511124E+00, 0.894007428E+00
 0.803712000E+03, 0.993578345E+00, 0.894805683E+00
 0.804804000E+03, 0.993645566E+00, 0.895607199E+00
 0.805896000E+03, 0.993712787E+00, 0.896411984E+00
 0.806988000E+03, 0.993780009E+00, 0.897220046E+00
 0.808080000E+03, 0.993847230E+00, 0.898031396E+00
 0.809172000E+03, 0.993914451E+00, 0.898846042E+00
 0.810264000E+03, 0.993981672E+00, 0.899663993E+00
 0.811356000E+03, 0.994048894E+00, 0.900485257E+00
 0.812448000E+03, 0.994116115E+00, 0.901309844E+00
 0.813540000E+03, 0.994183336E+00, 0.902137763E+00
 0.814632000E+03, 0.994250557E+00, 0.902969022E+00
 0.815724000E+03, 0.994317778E+00, 0.903803631E+00
 0.816816000E+03, 0.994385000E+00, 0.904641599E+00
 0.817908000E+03, 0.994452221E+00, 0.905482934E+00
 0.819000000E+03, 0.994519442E+00, 0.906327646E+00
 0.820092000E+03, 0.994585542E+00, 0.907161597E+00
 0.821184000E+03, 0.994639454E+00, 0.907844501E+00
 0.822276000E+03, 0.994693366E+00, 0.908530135E+00
 0.823368000E+03, 0.994747278E+00, 0.909218507E+00
 0.824460000E+03, 0.994801190E+00, 0.909909622E+00
 0.825552000E+03, 0.994855102E+00, 0.910603490E+00
 0.826644000E+03, 0.994909014E+00, 0.911300116E+00
 0.827736000E+03, 0.994962926E+00, 0.911999508E+00
 0.828828000E+03, 0.995016838E+00, 0.912701674E+00
 0.829920000E+03, 0.995070750E+00, 0.913406621E+00
 0.831012000E+03, 0.995124662E+00, 0.914114356E+00
 0.832104000E+03, 0.995178574E+00, 0.914824886E+00
 0.833196000E+03, 0.995232487E+00, 0.915538220E+00
 0.834288000E+03, 0.995286399E+00, 0.916254363E+00
 0.835380000E+03, 0.995340311E+00, 0.916973325E+00
 0.836472000E+03, 0.995394223E+00, 0.917695111E+00
 0.837564000E+03, 0.995448135E+00, 0.918419729E+00
 0.838656000E+03, 0.995502047E+00, 0.919147188E+00
 0.839748000E+03, 0.995555959E+00, 0.919877493E+00
 0.840840000E+03, 0.995603294E+00, 0.920521209E+00
 0.841932000E+03, 0.995648655E+00, 0.921140499E+00
 0.843024000E+03, 0.995694017E+00, 0.921762204E+00
 0.844116000E+03, 0.995739379E+00, 0.922386329E+00
 0.845208000E+03, 0.995784740E+00, 0.923012881E+00
 0.846300000E+03, 0.995830102E+00, 0.923641867E+00
 0.847392000E+03, 0.995875464E+00, 0.924273292E+00
 0.848484000E+03, 0.995920825E+00, 0.924907163E+00
 0.849576000E+03, 0.995966187E+00, 0.925543486E+00
 0.850668000E+03, 0.996011549E+00, 0.926182267E+00
 0.851760000E+03, 0.996056910E+00, 0.926823513E+00
 0.852852000E+03, 0.996102272E+00, 0.927467230E+00
 0.853944000E+03, 0.996147634E+00, 0.928113425E+00
 0.855036000E+03, 0.996192995E+00, 0.928762103E+00
 0.856128000E+03, 0.996238357E+00, 0.929413272E+00
 0.857220000E+03, 0.996283719E+00, 0.930066937E+00
 0.858312000E+03, 0.996329080E+00, 0.930723104E+00
 0.859404000E+03, 0.996374442E+00, 0.931381781E+00
 0.860496000E+03, 0.996417341E+00, 0.932007079E+00
 0.861588000E+03, 0.996457281E+00, 0.932591464E+00
 0.862680000E+03, 0.996497221E+00, 0.933178076E+00
 0.863772000E+03, 0.996537161E+00, 0.933766919E+00
 0.864864000E+03, 0.996577101E+00, 0.934358000E+00
 0.865956000E+03, 0.996617041E+00, 0.934951324E+00
 0.867048000E+03, 0.996656981E+00, 0.935546897E+00
 0.868140000E+03, 0.996696921E+00, 0.936144725E+00
 0.869232000E+03, 0.996736860E+00, 0.936744812E+00
 0.870324000E+03, 0.996776800E+00, 0.937347166E+00
 0.871416000E+03, 0.996816740E+00, 0.937951791E+00
 0.872508000E+03, 0.996856680E+00, 0.938558694E+00
 0.873600000E+03, 0.996896620E+00, 0.939167879E+00
 0.874692000E+03, 0.996936560E+00, 0.939779354E+00
 0.875784000E+03, 0.996976500E+00, 0.940393122E+00
 0.876876000E+03, 0.997016440E+00, 0.941009191E+00
 0.877968000E+03, 0.997056380E+00, 0.941627566E+00
 0.879060000E+03, 0.997096319E+00, 0.942248253E+00
 0.880152000E+03, 0.997135075E+00, 0.942852787E+00
 0.881244000E+03, 0.997166509E+00, 0.943344928E+00
 0.882336000E+03, 0.997197942E+00, 0.943838901E+00
 0.883428000E+03, 0.997229375E+00, 0.944334712E+00
 0.884520000E+03, 0.997260808E+00, 0.944832365E+00
 0.885612000E+03, 0.997292241E+00, 0.945331865E+00
 0.886704000E+03, 0.997323675E+00, 0.945833216E+00
 0.887796000E+03, 0.997355108E+00, 0.946336422E+00
 0.888888000E+03, 0.997386541E+00, 0.946841489E+00
 0.889980000E+03, 0.997417974E+00, 0.947348420E+00
 0.891072000E+03, 0.997449408E+00, 0.947857221E+00
 0.892164000E+03, 0.997480841E+00, 0.948367897E+00
 0.893256000E+03, 0.997512274E+00, 0.948880450E+00
 0.894348000E+03, 0.997543707E+00, 0.949394887E+00
 0.895440000E+03, 0.997575140E+00, 0.949911212E+00
 0.896532000E+03, 0.997606574E+00, 0.950429429E+00
 0.897624000E+03, 0.997638007E+00, 0.950949544E+00
 0.898716000E+03, 0.997669440E+00, 0.951471560E+00
 0.899808000E+03, 0.997700873E+00, 0.951995482E+00
 0.900900000E+03, 0.997727955E+00, 0.952448521E+00
 0.901992000E+03, 0.997754108E+00, 0.952887624E+00
 0.903084000E+03, 0.997780262E+00, 0.953328325E+00
 0.904176000E+03, 0.997806415E+00, 0.953770627E+00
 0.905268000E+03, 0.997832569E+00, 0.954214535E+00
 0.906360000E+03, 0.997858722E+00, 0.954660053E+00
 0.907452000E+03, 0.997884875E+00, 0.955107183E+00
 0.908544000E+03, 0.997911029E+00, 0.955555931E+00
 0.909636000E+03, 0.997937182E+00, 0.956006299E+00
 0.910728000E+03, 0.997963336E+00, 0.956458293E+00
 0.911820000E+03, 0.997989489E+00, 0.956911915E+00
 0.912912000E+03, 0.998015642E+00, 0.957367170E+00
 0.914004000E+03, 0.998041796E+00, 0.957824062E+00
 0.915096000E+03, 0.998067949E+00, 0.958282594E+00
 0.916188000E+03, 0.998094103E+00, 0.958742771E+00
 0.917280000E+03, 0.998120256E+00, 0.959204596E+00
 0.918372000E+03, 0.998146409E+00, 0.959668073E+00
 0.919464000E+03, 0.998172563E+00, 0.960133207E+00
 0.920556000E+03, 0.998196987E+00, 0.960569138E+00
 0.921648000E+03, 0.998219744E+00, 0.960976765E+00
 0.922740000E+03, 0.998242502E+00, 0.961385843E+00
 0.923832000E+03, 0.998265259E+00, 0.961796377E+00
 0.924924000E+03, 0.998288016E+00, 0.962208368E+00
 0.926016000E+03, 0.998310773E+00, 0.962621822E+00
 0.927108000E+03, 0.998333531E+00, 0.963036741E+00
 0.928200000E+03, 0.998356288E+00, 0.963453128E+00
 0.929292000E+03, 0.998379045E+00, 0.963870988E+00
 0.930384000E+03, 0.998401803E+00, 0.964290323E+00
 0.931476000E+03, 0.998424560E+00, 0.964711138E+00
 0.932568000E+03, 0.998447317E+00, 0.965133435E+00
 0.933660000E+03, 0.998470074E+00, 0.965557218E+00
 0.934752000E+03, 0.998492832E+00, 0.965982491E+00
 0.935844000E+03, 0.998515589E+00, 0.966409257E+00
 0.936936000E+03, 0.998538346E+00, 0.966837520E+00
 0.938028000E+03, 0.998561104E+00, 0.967267282E+00
 0.939120000E+03, 0.998583861E+00, 0.967698548E+00
 0.940212000E+03, 0.998605635E+00, 0.968112635E+00
 0.941304000E+03, 0.998623331E+00, 0.968450330E+00
 0.942396000E+03, 0.998641027E+00, 0.968789202E+00
 0.943488000E+03, 0.998658723E+00, 0.969129255E+00
 0.944580000E+03, 0.998676419E+00, 0.969470490E+00
 0.945672000E+03, 0.998694115E+00, 0.969812911E+00
 0.946764000E+03, 0.998711811E+00, 0.970156520E+00
 0.947856000E+03, 0.998729506E+00, 0.970501320E+00
 0.948948000E+03, 0.998747202E+00, 0.970847314E+00
 0.950040000E+03, 0.998764898E+00, 0.971194504E+00
 0.951132000E+03, 0.998782594E+00, 0.971542894E+00
 0.952224000E+03, 0.998800290E+00, 0.971892485E+00
 0.953316000E+03, 0.998817986E+00, 0.972243282E+00
 0.954408000E+03, 0.998835682E+00, 0.972595286E+00
 0.955500000E+03, 0.998853378E+00, 0.972948500E+00
 0.956592000E+03, 0.998871073E+00, 0.973302928E+00
 0.957684000E+03, 0.998888769E+00, 0.973658571E+00
 0.958776000E+03, 0.998906465E+00, 0.974015433E+00
 0.959868000E+03, 0.998924161E+00, 0.974373516E+00
 0.960960000E+03, 0.998939092E+00, 0.974676686E+00
 0.962052000E+03, 0.998953643E+00, 0.974973145E+00
 0.963144000E+03, 0.998968194E+00, 0.975270616E+00
 0.964236000E+03, 0.998982745E+00, 0.975569100E+00
 0.965328000E+03, 0.998997296E+00, 0.975868600E+00
 0.966420000E+03, 0.999011847E+00, 0.976169118E+00
 0.967512000E+03, 0.999026397E+00, 0.976470656E+00
 0.968604000E+03, 0.999040948E+00, 0.976773218E+00
 0.969696000E+03, 0.999055499E+00, 0.977076804E+00
 0.970788000E+03, 0.999070050E+00, 0.977381418E+00
 0.971880000E+03, 0.999084601E+00, 0.977687061E+00
 0.972972000E+03, 0.999099152E+00, 0.977993736E+00
 0.974064000E+03, 0.999113703E+00, 0.978301446E+00
 0.975156000E+03, 0.999128254E+00, 0.978610192E+00
 0.976248000E+03, 0.999142805E+00, 0.978919978E+00
 0.977340000E+03, 0.999157355E+00, 0.979230804E+00
 0.978432000E+03, 0.999171906E+00, 0.979542674E+00
 0.979524000E+03, 0.999186457E+00, 0.979855590E+00
 0.980616000E+03, 0.999199517E+00, 0.980137386E+00
 0.981708000E+03, 0.999211425E+00, 0.980395185E+00
 0.982800000E+03, 0.999223333E+00, 0.980653845E+00
 0.983892000E+03, 0.999235241E+00, 0.980913369E+00
 0.984984000E+03, 0.999247149E+00, 0.981173758E+00
 0.986076000E+03, 0.999259057E+00, 0.981435015E+00
 0.987168000E+03, 0.999270965E+00, 0.981697141E+00
 0.988260000E+03, 0.999282873E+00, 0.981960139E+00
 0.989352000E+03, 0.999294781E+00, 0.982224010E+00
 0.990444000E+03, 0.999306689E+00, 0.982488756E+00
 0.991536000E+03, 0.999318597E+00, 0.982754379E+00
 0.992628000E+03, 0.999330505E+00, 0.983020881E+00
 0.993720000E+03, 0.999342413E+00, 0.983288265E+00
 0.994812000E+03, 0.999354321E+00, 0.983556531E+00
 0.995904000E+03, 0.999366229E+00, 0.983825682E+00
 0.996996000E+03, 0.999378137E+00, 0.984095720E+00
 0.998088000E+03, 0.999390045E+00, 0.984366646E+00
 0.999180000E+03, 0.999401953E+00, 0.984638464E+00
 0.100027200E+04, 0.999413861E+00, 0.984911174E+00
 0.100136400E+04, 0.999425168E+00, 0.985170961E+00
 0.100245600E+04, 0.999435272E+00, 0.985403874E+00
 0.100354800E+04, 0.999445376E+00, 0.985637549E+00
 0.100464000E+04, 0.999455480E+00, 0.985871988E+00
 0.100573200E+04, 0.999465583E+00, 0.986107193E+00
 0.100682400E+04, 0.999475687E+00, 0.986343165E+00
 0.100791600E+04, 0.999485791E+00, 0.986579907E+00
 0.100900800E+04, 0.999495895E+00, 0.986817419E+00
 0.101010000E+04, 0.999505999E+00, 0.987055704E+00
 0.101119200E+04, 0.999516103E+00, 0.987294762E+00
 0.101228400E+04, 0.999526207E+00, 0.987534597E+00
 0.101337600E+04, 0.999536311E+00, 0.987775208E+00
 0.101446800E+04, 0.999546414E+00, 0.988016599E+00
 0.101556000E+04, 0.999556518E+00, 0.988258771E+00
