d (mu-m),CNF,CVF
 0.546060081E+03, 0.994755878E+00, 0.578219376E+00
 0.547219362E+03, 0.994801241E+00, 0.580080577E+00
 0.548378643E+03, 0.994846253E+00, 0.581939155E+00
 0.549537924E+03, 0.994890916E+00, 0.583795077E+00
 0.550697205E+03, 0.994935234E+00, 0.585648311E+00
 0.551856486E+03, 0.994979207E+00, 0.587498827E+00
 0.553015767E+03, 0.995022840E+00, 0.589346592E+00
 0.554175047E+03, 0.995066133E+00, 0.591191575E+00
 0.555334328E+03, 0.995109090E+00, 0.593033745E+00
 0.556493609E+03, 0.995151712E+00, 0.594873071E+00
 0.557652890E+03, 0.995194003E+00, 0.596709522E+00
 0.558812171E+03, 0.995235964E+00, 0.598543068E+00
 0.559971452E+03, 0.995277598E+00, 0.600373677E+00
 0.561130733E+03, 0.995318907E+00, 0.602201321E+00
 0.562290013E+03, 0.995359893E+00, 0.604025969E+00
 0.563449294E+03, 0.995400559E+00, 0.605847591E+00
 0.564608575E+03, 0.995440906E+00, 0.607666157E+00
 0.565767856E+03, 0.995480938E+00, 0.609481639E+00
 0.566927137E+03, 0.995520656E+00, 0.611294006E+00
 0.568086418E+03, 0.995560063E+00, 0.613103229E+00
 0.569245698E+03, 0.995599160E+00, 0.614909281E+00
 0.570404979E+03, 0.995637950E+00, 0.616712131E+00
 0.571564260E+03, 0.995676435E+00, 0.618511752E+00
 0.572723541E+03, 0.995714618E+00, 0.620308115E+00
 0.573882822E+03, 0.995752499E+00, 0.622101193E+00
 0.575042103E+03, 0.995790082E+00, 0.623890956E+00
 0.576201384E+03, 0.995827369E+00, 0.625677379E+00
 0.577360664E+03, 0.995864361E+00, 0.627460432E+00
 0.578519945E+03, 0.995901061E+00, 0.629240089E+00
 0.579679226E+03, 0.995937470E+00, 0.631016322E+00
 0.580838507E+03, 0.995973591E+00, 0.632789106E+00
 0.581997788E+03, 0.996009427E+00, 0.634558412E+00
 0.583157069E+03, 0.996044978E+00, 0.636324215E+00
 0.584316349E+03, 0.996080246E+00, 0.638086488E+00
 0.585475630E+03, 0.996115235E+00, 0.639845205E+00
 0.586634911E+03, 0.996149946E+00, 0.641600341E+00
 0.587794192E+03, 0.996184380E+00, 0.643351869E+00
 0.588953473E+03, 0.996218540E+00, 0.645099764E+00
 0.590112754E+03, 0.996252428E+00, 0.646844002E+00
 0.591272035E+03, 0.996286045E+00, 0.648584556E+00
 0.592431315E+03, 0.996319394E+00, 0.650321402E+00
 0.593590596E+03, 0.996352476E+00, 0.652054516E+00
 0.594749877E+03, 0.996385294E+00, 0.653783872E+00
 0.595909158E+03, 0.996417848E+00, 0.655509448E+00
 0.597068439E+03, 0.996450142E+00, 0.657231218E+00
 0.598227720E+03, 0.996482177E+00, 0.658949160E+00
 0.599387001E+03, 0.996513955E+00, 0.660663248E+00
 0.600546281E+03, 0.996545477E+00, 0.662373461E+00
 0.601705562E+03, 0.996576745E+00, 0.664079775E+00
 0.602864843E+03, 0.996607762E+00, 0.665782167E+00
 0.604024124E+03, 0.996638529E+00, 0.667480615E+00
 0.605183405E+03, 0.996669047E+00, 0.669175095E+00
 0.606342686E+03, 0.996699319E+00, 0.670865586E+00
 0.607501966E+03, 0.996729347E+00, 0.672552065E+00
 0.608661247E+03, 0.996759131E+00, 0.674234511E+00
 0.609820528E+03, 0.996788675E+00, 0.675912903E+00
 0.610979809E+03, 0.996817979E+00, 0.677587218E+00
 0.612139090E+03, 0.996847045E+00, 0.679257435E+00
 0.613298371E+03, 0.996875875E+00, 0.680923534E+00
 0.614457652E+03, 0.996904471E+00, 0.682585494E+00
 0.615616932E+03, 0.996932834E+00, 0.684243295E+00
 0.616776213E+03, 0.996960966E+00, 0.685896915E+00
 0.617935494E+03, 0.996988868E+00, 0.687546335E+00
 0.619094775E+03, 0.997016543E+00, 0.689191535E+00
 0.620254056E+03, 0.997043992E+00, 0.690832495E+00
 0.621413337E+03, 0.997071217E+00, 0.692469197E+00
 0.622572617E+03, 0.997098218E+00, 0.694101620E+00
 0.623731898E+03, 0.997124999E+00, 0.695729746E+00
 0.624891179E+03, 0.997151560E+00, 0.697353556E+00
 0.626050460E+03, 0.997177903E+00, 0.698973032E+00
 0.627209741E+03, 0.997204029E+00, 0.700588155E+00
 0.628369022E+03, 0.997229940E+00, 0.702198907E+00
 0.629528303E+03, 0.997255639E+00, 0.703805270E+00
 0.630687583E+03, 0.997281125E+00, 0.705407226E+00
 0.631846864E+03, 0.997306401E+00, 0.707004759E+00
 0.633006145E+03, 0.997331468E+00, 0.708597851E+00
 0.634165426E+03, 0.997356329E+00, 0.710186485E+00
 0.635324707E+03, 0.997380983E+00, 0.711770644E+00
 0.636483988E+03, 0.997405433E+00, 0.713350311E+00
 0.637643269E+03, 0.997429681E+00, 0.714925471E+00
 0.638802549E+03, 0.997453727E+00, 0.716496108E+00
 0.639961830E+03, 0.997477574E+00, 0.718062204E+00
 0.641121111E+03, 0.997501222E+00, 0.719623746E+00
 0.642280392E+03, 0.997524673E+00, 0.721180717E+00
 0.643439673E+03, 0.997547929E+00, 0.722733102E+00
 0.644598954E+03, 0.997570991E+00, 0.724280887E+00
 0.645758234E+03, 0.997593860E+00, 0.725824055E+00
 0.646917515E+03, 0.997616538E+00, 0.727362594E+00
 0.648076796E+03, 0.997639026E+00, 0.728896489E+00
 0.649236077E+03, 0.997661326E+00, 0.730425725E+00
 0.650395358E+03, 0.997683439E+00, 0.731950289E+00
 0.651554639E+03, 0.997705366E+00, 0.733470167E+00
 0.652713920E+03, 0.997727109E+00, 0.734985345E+00
 0.653873200E+03, 0.997748669E+00, 0.736495811E+00
 0.655032481E+03, 0.997770048E+00, 0.738001552E+00
 0.656191762E+03, 0.997791246E+00, 0.739502555E+00
 0.657351043E+03, 0.997812266E+00, 0.740998807E+00
 0.658510324E+03, 0.997833107E+00, 0.742490295E+00
 0.659669605E+03, 0.997853773E+00, 0.743977009E+00
 0.660828885E+03, 0.997874264E+00, 0.745458936E+00
 0.661988166E+03, 0.997894581E+00, 0.746936064E+00
 0.663147447E+03, 0.997914725E+00, 0.748408383E+00
 0.664306728E+03, 0.997934699E+00, 0.749875880E+00
 0.665466009E+03, 0.997954503E+00, 0.751338545E+00
 0.666625290E+03, 0.997974138E+00, 0.752796367E+00
 0.667784571E+03, 0.997993606E+00, 0.754249336E+00
 0.668943851E+03, 0.998012908E+00, 0.755697441E+00
 0.670103132E+03, 0.998032045E+00, 0.757140672E+00
 0.671262413E+03, 0.998051018E+00, 0.758579020E+00
 0.672421694E+03, 0.998069829E+00, 0.760012474E+00
 0.673580975E+03, 0.998088479E+00, 0.761441025E+00
 0.674740256E+03, 0.998106969E+00, 0.762864665E+00
 0.675899537E+03, 0.998125301E+00, 0.764283383E+00
 0.677058817E+03, 0.998143474E+00, 0.765697172E+00
 0.678218098E+03, 0.998161492E+00, 0.767106022E+00
 0.679377379E+03, 0.998179354E+00, 0.768509926E+00
 0.680536660E+03, 0.998197062E+00, 0.769908875E+00
 0.681695941E+03, 0.998214618E+00, 0.771302861E+00
 0.682855222E+03, 0.998232022E+00, 0.772691877E+00
 0.684014502E+03, 0.998249275E+00, 0.774075914E+00
 0.685173783E+03, 0.998266379E+00, 0.775454967E+00
 0.686333064E+03, 0.998283334E+00, 0.776829027E+00
 0.687492345E+03, 0.998300142E+00, 0.778198088E+00
 0.688651626E+03, 0.998316805E+00, 0.779562143E+00
 0.689810907E+03, 0.998333322E+00, 0.780921186E+00
 0.690970188E+03, 0.998349695E+00, 0.782275210E+00
 0.692129468E+03, 0.998365926E+00, 0.783624211E+00
 0.693288749E+03, 0.998382015E+00, 0.784968180E+00
 0.694448030E+03, 0.998397964E+00, 0.786307114E+00
 0.695607311E+03, 0.998413773E+00, 0.787641007E+00
 0.696766592E+03, 0.998429443E+00, 0.788969853E+00
 0.697925873E+03, 0.998444977E+00, 0.790293648E+00
 0.699085154E+03, 0.998460374E+00, 0.791612387E+00
 0.700244434E+03, 0.998475635E+00, 0.792926065E+00
 0.701403715E+03, 0.998490763E+00, 0.794234678E+00
 0.702562996E+03, 0.998505757E+00, 0.795538222E+00
 0.703722277E+03, 0.998520619E+00, 0.796836692E+00
 0.704881558E+03, 0.998535350E+00, 0.798130086E+00
 0.706040839E+03, 0.998549951E+00, 0.799418400E+00
 0.707200119E+03, 0.998564422E+00, 0.800701629E+00
 0.708359400E+03, 0.998578765E+00, 0.801979772E+00
 0.709518681E+03, 0.998592982E+00, 0.803252825E+00
 0.710677962E+03, 0.998607072E+00, 0.804520786E+00
 0.711837243E+03, 0.998621037E+00, 0.805783651E+00
 0.712996524E+03, 0.998634877E+00, 0.807041419E+00
 0.714155805E+03, 0.998648595E+00, 0.808294087E+00
 0.715315085E+03, 0.998662190E+00, 0.809541654E+00
 0.716474366E+03, 0.998675663E+00, 0.810784118E+00
 0.717633647E+03, 0.998689017E+00, 0.812021477E+00
 0.718792928E+03, 0.998702251E+00, 0.813253730E+00
 0.719952209E+03, 0.998715366E+00, 0.814480875E+00
 0.721111490E+03, 0.998728364E+00, 0.815702913E+00
 0.722270770E+03, 0.998741245E+00, 0.816919841E+00
 0.723430051E+03, 0.998754010E+00, 0.818131659E+00
 0.724589332E+03, 0.998766661E+00, 0.819338368E+00
 0.725748613E+03, 0.998779197E+00, 0.820539966E+00
 0.726907894E+03, 0.998791620E+00, 0.821736454E+00
 0.728067175E+03, 0.998803932E+00, 0.822927832E+00
 0.729226456E+03, 0.998816132E+00, 0.824114100E+00
 0.730385736E+03, 0.998828221E+00, 0.825295259E+00
 0.731545017E+03, 0.998840201E+00, 0.826471309E+00
 0.732704298E+03, 0.998852073E+00, 0.827642252E+00
 0.733863579E+03, 0.998863836E+00, 0.828808089E+00
 0.735022860E+03, 0.998875493E+00, 0.829968820E+00
 0.736182141E+03, 0.998887043E+00, 0.831124447E+00
 0.737341422E+03, 0.998898489E+00, 0.832274972E+00
 0.738500702E+03, 0.998909829E+00, 0.833420397E+00
 0.739659983E+03, 0.998921067E+00, 0.834560723E+00
 0.740819264E+03, 0.998932201E+00, 0.835695954E+00
 0.741978545E+03, 0.998943234E+00, 0.836826090E+00
 0.743137826E+03, 0.998954165E+00, 0.837951135E+00
 0.744297107E+03, 0.998964996E+00, 0.839071092E+00
 0.745456387E+03, 0.998975728E+00, 0.840185962E+00
 0.746615668E+03, 0.998986361E+00, 0.841295750E+00
 0.747774949E+03, 0.998996896E+00, 0.842400459E+00
 0.748934230E+03, 0.999007334E+00, 0.843500091E+00
 0.750093511E+03, 0.999017675E+00, 0.844594650E+00
 0.751252792E+03, 0.999027921E+00, 0.845684141E+00
 0.752412073E+03, 0.999038072E+00, 0.846768567E+00
 0.753571353E+03, 0.999048130E+00, 0.847847932E+00
 0.754730634E+03, 0.999058094E+00, 0.848922239E+00
 0.755889915E+03, 0.999067965E+00, 0.849991495E+00
 0.757049196E+03, 0.999077745E+00, 0.851055703E+00
 0.758208477E+03, 0.999087433E+00, 0.852114867E+00
 0.759367758E+03, 0.999097032E+00, 0.853168993E+00
 0.760527038E+03, 0.999106540E+00, 0.854218086E+00
 0.761686319E+03, 0.999115960E+00, 0.855262151E+00
 0.762845600E+03, 0.999125292E+00, 0.856301193E+00
 0.764004881E+03, 0.999134537E+00, 0.857335218E+00
 0.765164162E+03, 0.999143695E+00, 0.858364231E+00
 0.766323443E+03, 0.999152767E+00, 0.859388239E+00
 0.767482724E+03, 0.999161754E+00, 0.860407246E+00
 0.768642004E+03, 0.999170656E+00, 0.861421260E+00
 0.769801285E+03, 0.999179474E+00, 0.862430286E+00
 0.770960566E+03, 0.999188210E+00, 0.863434331E+00
 0.772119847E+03, 0.999196863E+00, 0.864433401E+00
 0.773279128E+03, 0.999205434E+00, 0.865427504E+00
 0.774438409E+03, 0.999213924E+00, 0.866416646E+00
 0.775597690E+03, 0.999222333E+00, 0.867400833E+00
 0.776756970E+03, 0.999230663E+00, 0.868380074E+00
 0.777916251E+03, 0.999238914E+00, 0.869354375E+00
 0.779075532E+03, 0.999247086E+00, 0.870323744E+00
 0.780234813E+03, 0.999255181E+00, 0.871288188E+00
 0.781394094E+03, 0.999263198E+00, 0.872247715E+00
 0.782553375E+03, 0.999271139E+00, 0.873202334E+00
 0.783712655E+03, 0.999279004E+00, 0.874152051E+00
 0.784871936E+03, 0.999286794E+00, 0.875096875E+00
 0.786031217E+03, 0.999294509E+00, 0.876036814E+00
 0.787190498E+03, 0.999302150E+00, 0.876971877E+00
 0.788349779E+03, 0.999309718E+00, 0.877902072E+00
 0.789509060E+03, 0.999317214E+00, 0.878827408E+00
 0.790668341E+03, 0.999324637E+00, 0.879747893E+00
 0.791827621E+03, 0.999331988E+00, 0.880663537E+00
 0.792986902E+03, 0.999339269E+00, 0.881574348E+00
 0.794146183E+03, 0.999346480E+00, 0.882480336E+00
 0.795305464E+03, 0.999353621E+00, 0.883381509E+00
 0.796464745E+03, 0.999360692E+00, 0.884277878E+00
 0.797624026E+03, 0.999367695E+00, 0.885169452E+00
 0.798783306E+03, 0.999374631E+00, 0.886056240E+00
 0.799942587E+03, 0.999381498E+00, 0.886938253E+00
 0.801101868E+03, 0.999388300E+00, 0.887815499E+00
 0.802261149E+03, 0.999395034E+00, 0.888687990E+00
 0.803420430E+03, 0.999401704E+00, 0.889555735E+00
 0.804579711E+03, 0.999408308E+00, 0.890418744E+00
 0.805738992E+03, 0.999414847E+00, 0.891277028E+00
 0.806898272E+03, 0.999421323E+00, 0.892130598E+00
 0.808057553E+03, 0.999427735E+00, 0.892979463E+00
 0.809216834E+03, 0.999434085E+00, 0.893823635E+00
 0.810376115E+03, 0.999440372E+00, 0.894663124E+00
 0.811535396E+03, 0.999446597E+00, 0.895497942E+00
 0.812694677E+03, 0.999452761E+00, 0.896328099E+00
 0.813853958E+03, 0.999458864E+00, 0.897153606E+00
 0.815013238E+03, 0.999464907E+00, 0.897974474E+00
 0.816172519E+03, 0.999470890E+00, 0.898790716E+00
 0.817331800E+03, 0.999476814E+00, 0.899602342E+00
 0.818491081E+03, 0.999482680E+00, 0.900409364E+00
 0.819650362E+03, 0.999488487E+00, 0.901211793E+00
 0.820809643E+03, 0.999494237E+00, 0.902009642E+00
 0.821968923E+03, 0.999499929E+00, 0.902802922E+00
 0.823128204E+03, 0.999505565E+00, 0.903591645E+00
 0.824287485E+03, 0.999511145E+00, 0.904375822E+00
 0.825446766E+03, 0.999516669E+00, 0.905155467E+00
 0.826606047E+03, 0.999522138E+00, 0.905930591E+00
 0.827765328E+03, 0.999527553E+00, 0.906701207E+00
 0.828924609E+03, 0.999532913E+00, 0.907467327E+00
 0.830083889E+03, 0.999538219E+00, 0.908228963E+00
 0.831243170E+03, 0.999543473E+00, 0.908986128E+00
 0.832402451E+03, 0.999548673E+00, 0.909738835E+00
 0.833561732E+03, 0.999553821E+00, 0.910487096E+00
 0.834721013E+03, 0.999558917E+00, 0.911230925E+00
 0.835880294E+03, 0.999563962E+00, 0.911970333E+00
 0.837039574E+03, 0.999568956E+00, 0.912705335E+00
 0.838198855E+03, 0.999573900E+00, 0.913435943E+00
 0.839358136E+03, 0.999578793E+00, 0.914162170E+00
 0.840517417E+03, 0.999583637E+00, 0.914884030E+00
 0.841676698E+03, 0.999588432E+00, 0.915601536E+00
 0.842835979E+03, 0.999593178E+00, 0.916314700E+00
 0.843995260E+03, 0.999597876E+00, 0.917023538E+00
 0.845154540E+03, 0.999602526E+00, 0.917728061E+00
 0.846313821E+03, 0.999607129E+00, 0.918428285E+00
 0.847473102E+03, 0.999611684E+00, 0.919124222E+00
 0.848632383E+03, 0.999616194E+00, 0.919815886E+00
 0.849791664E+03, 0.999620657E+00, 0.920503290E+00
 0.850950945E+03, 0.999625074E+00, 0.921186450E+00
 0.852110226E+03, 0.999629446E+00, 0.921865379E+00
 0.853269506E+03, 0.999633773E+00, 0.922540090E+00
 0.854428787E+03, 0.999638056E+00, 0.923210598E+00
 0.855588068E+03, 0.999642294E+00, 0.923876917E+00
 0.856747349E+03, 0.999646489E+00, 0.924539062E+00
 0.857906630E+03, 0.999650641E+00, 0.925197046E+00
 0.859065911E+03, 0.999654750E+00, 0.925850883E+00
 0.860225191E+03, 0.999658816E+00, 0.926500589E+00
 0.861384472E+03, 0.999662840E+00, 0.927146177E+00
 0.862543753E+03, 0.999666823E+00, 0.927787662E+00
 0.863703034E+03, 0.999670764E+00, 0.928425059E+00
 0.864862315E+03, 0.999674664E+00, 0.929058382E+00
 0.866021596E+03, 0.999678524E+00, 0.929687645E+00
 0.867180877E+03, 0.999682343E+00, 0.930312864E+00
 0.868340157E+03, 0.999686123E+00, 0.930934054E+00
 0.869499438E+03, 0.999689863E+00, 0.931551228E+00
 0.870658719E+03, 0.999693564E+00, 0.932164403E+00
 0.871818000E+03, 0.999697226E+00, 0.932773592E+00
 0.872977281E+03, 0.999700850E+00, 0.933378811E+00
 0.874136562E+03, 0.999704436E+00, 0.933980074E+00
 0.875295842E+03, 0.999707984E+00, 0.934577398E+00
 0.876455123E+03, 0.999711495E+00, 0.935170796E+00
 0.877614404E+03, 0.999714969E+00, 0.935760284E+00
 0.878773685E+03, 0.999718407E+00, 0.936345877E+00
 0.879932966E+03, 0.999721808E+00, 0.936927590E+00
 0.881092247E+03, 0.999725173E+00, 0.937505439E+00
 0.882251528E+03, 0.999728502E+00, 0.938079439E+00
 0.883410808E+03, 0.999731797E+00, 0.938649604E+00
 0.884570089E+03, 0.999735056E+00, 0.939215952E+00
 0.885729370E+03, 0.999738280E+00, 0.939778495E+00
 0.886888651E+03, 0.999741471E+00, 0.940337251E+00
 0.888047932E+03, 0.999744627E+00, 0.940892235E+00
 0.889207213E+03, 0.999747750E+00, 0.941443462E+00
 0.890366494E+03, 0.999750840E+00, 0.941990947E+00
 0.891525774E+03, 0.999753896E+00, 0.942534707E+00
 0.892685055E+03, 0.999756920E+00, 0.943074756E+00
 0.893844336E+03, 0.999759911E+00, 0.943611110E+00
 0.895003617E+03, 0.999762870E+00, 0.944143786E+00
 0.896162898E+03, 0.999765798E+00, 0.944672797E+00
 0.897322179E+03, 0.999768694E+00, 0.945198161E+00
 0.898481459E+03, 0.999771559E+00, 0.945719893E+00
 0.899640740E+03, 0.999774393E+00, 0.946238009E+00
 0.900800021E+03, 0.999777196E+00, 0.946752523E+00
 0.901959302E+03, 0.999779970E+00, 0.947263453E+00
 0.903118583E+03, 0.999782713E+00, 0.947770813E+00
 0.904277864E+03, 0.999785426E+00, 0.948274621E+00
 0.905437145E+03, 0.999788110E+00, 0.948774890E+00
 0.906596425E+03, 0.999790765E+00, 0.949271638E+00
 0.907755706E+03, 0.999793391E+00, 0.949764879E+00
 0.908914987E+03, 0.999795989E+00, 0.950254631E+00
 0.910074268E+03, 0.999798558E+00, 0.950740908E+00
 0.911233549E+03, 0.999801099E+00, 0.951223726E+00
 0.912392830E+03, 0.999803613E+00, 0.951703103E+00
 0.913552111E+03, 0.999806099E+00, 0.952179052E+00
 0.914711391E+03, 0.999808558E+00, 0.952651591E+00
 0.915870672E+03, 0.999810989E+00, 0.953120735E+00
 0.917029953E+03, 0.999813395E+00, 0.953586500E+00
 0.918189234E+03, 0.999815773E+00, 0.954048902E+00
 0.919348515E+03, 0.999818126E+00, 0.954507957E+00
 0.920507796E+03, 0.999820453E+00, 0.954963681E+00
 0.921667076E+03, 0.999822754E+00, 0.955416089E+00
 0.922826357E+03, 0.999825029E+00, 0.955865199E+00
 0.923985638E+03, 0.999827280E+00, 0.956311025E+00
 0.925144919E+03, 0.999829505E+00, 0.956753583E+00
 0.926304200E+03, 0.999831706E+00, 0.957192891E+00
 0.927463481E+03, 0.999833883E+00, 0.957628962E+00
 0.928622762E+03, 0.999836035E+00, 0.958061815E+00
 0.929782042E+03, 0.999838163E+00, 0.958491463E+00
 0.930941323E+03, 0.999840268E+00, 0.958917924E+00
 0.932100604E+03, 0.999842349E+00, 0.959341214E+00
 0.933259885E+03, 0.999844407E+00, 0.959761347E+00
 0.934419166E+03, 0.999846442E+00, 0.960178341E+00
 0.935578447E+03, 0.999848455E+00, 0.960592210E+00
 0.936737727E+03, 0.999850444E+00, 0.961002972E+00
 0.937897008E+03, 0.999852412E+00, 0.961410642E+00
 0.939056289E+03, 0.999854357E+00, 0.961815235E+00
 0.940215570E+03, 0.999856281E+00, 0.962216768E+00
 0.941374851E+03, 0.999858182E+00, 0.962615256E+00
 0.942534132E+03, 0.999860063E+00, 0.963010716E+00
 0.943693413E+03, 0.999861922E+00, 0.963403163E+00
 0.944852693E+03, 0.999863760E+00, 0.963792614E+00
 0.946011974E+03, 0.999865578E+00, 0.964179083E+00
 0.947171255E+03, 0.999867374E+00, 0.964562587E+00
 0.948330536E+03, 0.999869151E+00, 0.964943141E+00
 0.949489817E+03, 0.999870907E+00, 0.965320762E+00
 0.950649098E+03, 0.999872644E+00, 0.965695465E+00
 0.951808379E+03, 0.999874360E+00, 0.966067266E+00
 0.952967659E+03, 0.999876057E+00, 0.966436181E+00
 0.954126940E+03, 0.999877735E+00, 0.966802225E+00
 0.955286221E+03, 0.999879393E+00, 0.967165413E+00
 0.956445502E+03, 0.999881033E+00, 0.967525763E+00
 0.957604783E+03, 0.999882654E+00, 0.967883289E+00
 0.958764064E+03, 0.999884256E+00, 0.968238007E+00
 0.959923344E+03, 0.999885840E+00, 0.968589932E+00
 0.961082625E+03, 0.999887406E+00, 0.968939081E+00
 0.962241906E+03, 0.999888953E+00, 0.969285468E+00
 0.963401187E+03, 0.999890483E+00, 0.969629110E+00
 0.964560468E+03, 0.999891995E+00, 0.969970022E+00
 0.965719749E+03, 0.999893490E+00, 0.970308219E+00
 0.966879030E+03, 0.999894968E+00, 0.970643717E+00
 0.968038310E+03, 0.999896428E+00, 0.970976531E+00
 0.969197591E+03, 0.999897872E+00, 0.971306677E+00
 0.970356872E+03, 0.999899298E+00, 0.971634170E+00
 0.971516153E+03, 0.999900709E+00, 0.971959025E+00
 0.972675434E+03, 0.999902102E+00, 0.972281258E+00
 0.973834715E+03, 0.999903480E+00, 0.972600885E+00
 0.974993995E+03, 0.999904841E+00, 0.972917920E+00
 0.976153276E+03, 0.999906187E+00, 0.973232378E+00
 0.977312557E+03, 0.999907517E+00, 0.973544275E+00
 0.978471838E+03, 0.999908831E+00, 0.973853626E+00
 0.979631119E+03, 0.999910130E+00, 0.974160447E+00
 0.980790400E+03, 0.999911414E+00, 0.974464752E+00
 0.981949681E+03, 0.999912683E+00, 0.974766556E+00
 0.983108961E+03, 0.999913937E+00, 0.975065874E+00
 0.984268242E+03, 0.999915176E+00, 0.975362723E+00
 0.985427523E+03, 0.999916400E+00, 0.975657115E+00
 0.986586804E+03, 0.999917610E+00, 0.975949067E+00
 0.987746085E+03, 0.999918806E+00, 0.976238594E+00
 0.988905366E+03, 0.999919988E+00, 0.976525709E+00
 0.990064647E+03, 0.999921155E+00, 0.976810429E+00
 0.991223927E+03, 0.999922309E+00, 0.977092767E+00
 0.992383208E+03, 0.999923449E+00, 0.977372740E+00
 0.993542489E+03, 0.999924576E+00, 0.977650360E+00
 0.994701770E+03, 0.999925689E+00, 0.977925644E+00
 0.995861051E+03, 0.999926789E+00, 0.978198605E+00
 0.997020332E+03, 0.999927876E+00, 0.978469259E+00
 0.998179612E+03, 0.999928949E+00, 0.978737619E+00
 0.999338893E+03, 0.999930010E+00, 0.979003701E+00
 0.100049817E+04, 0.999931059E+00, 0.979267519E+00
 0.100165745E+04, 0.999932095E+00, 0.979529088E+00
 0.100281674E+04, 0.999933118E+00, 0.979788421E+00
 0.100397602E+04, 0.999934129E+00, 0.980045533E+00
 0.100513530E+04, 0.999935128E+00, 0.980300439E+00
 0.100629458E+04, 0.999936115E+00, 0.980553152E+00
 0.100745386E+04, 0.999937090E+00, 0.980803688E+00
 0.100861314E+04, 0.999938053E+00, 0.981052060E+00
 0.100977242E+04, 0.999939005E+00, 0.981298282E+00
 0.101093170E+04, 0.999939945E+00, 0.981542368E+00
 0.101209098E+04, 0.999940873E+00, 0.981784334E+00
 0.101325026E+04, 0.999941791E+00, 0.982024191E+00
 0.101440954E+04, 0.999942697E+00, 0.982261955E+00
 0.101556883E+04, 0.999943593E+00, 0.982497640E+00
 0.101672811E+04, 0.999944477E+00, 0.982731259E+00
 0.101788739E+04, 0.999945351E+00, 0.982962826E+00
 0.101904667E+04, 0.999946214E+00, 0.983192355E+00
 0.102020595E+04, 0.999947066E+00, 0.983419860E+00
 0.102136523E+04, 0.999947908E+00, 0.983645354E+00
 0.102252451E+04, 0.999948740E+00, 0.983868851E+00
 0.102368379E+04, 0.999949562E+00, 0.984090364E+00
 0.102484307E+04, 0.999950373E+00, 0.984309908E+00
 0.102600235E+04, 0.999951175E+00, 0.984527495E+00
 0.102716163E+04, 0.999951967E+00, 0.984743140E+00
 0.102832091E+04, 0.999952749E+00, 0.984956855E+00
 0.102948020E+04, 0.999953521E+00, 0.985168654E+00
 0.103063948E+04, 0.999954284E+00, 0.985378550E+00
 0.103179876E+04, 0.999955037E+00, 0.985586556E+00
 0.103295804E+04, 0.999955781E+00, 0.985792686E+00
 0.103411732E+04, 0.999956516E+00, 0.985996953E+00
 0.103527660E+04, 0.999957242E+00, 0.986199370E+00
 0.103643588E+04, 0.999957959E+00, 0.986399949E+00
 0.103759516E+04, 0.999958667E+00, 0.986598705E+00
 0.103875444E+04, 0.999959366E+00, 0.986795649E+00
 0.103991372E+04, 0.999960056E+00, 0.986990795E+00
 0.104107300E+04, 0.999960738E+00, 0.987184155E+00
 0.104223228E+04, 0.999961411E+00, 0.987375743E+00
 0.104339157E+04, 0.999962076E+00, 0.987565571E+00
 0.104455085E+04, 0.999962732E+00, 0.987753651E+00
 0.104571013E+04, 0.999963381E+00, 0.987939997E+00
 0.104686941E+04, 0.999964021E+00, 0.988124621E+00
 0.104802869E+04, 0.999964653E+00, 0.988307536E+00
 0.104918797E+04, 0.999965277E+00, 0.988488753E+00
 0.105034725E+04, 0.999965893E+00, 0.988668286E+00
 0.105150653E+04, 0.999966502E+00, 0.988846147E+00
 0.105266581E+04, 0.999967103E+00, 0.989022347E+00
 0.105382509E+04, 0.999967696E+00, 0.989196900E+00
 0.105498437E+04, 0.999968282E+00, 0.989369817E+00
 0.105614365E+04, 0.999968860E+00, 0.989541111E+00
 0.105730294E+04, 0.999969431E+00, 0.989710794E+00
 0.105846222E+04, 0.999969995E+00, 0.989878877E+00
 0.105962150E+04, 0.999970552E+00, 0.990045374E+00
 0.106078078E+04, 0.999971101E+00, 0.990210294E+00
 0.106194006E+04, 0.999971644E+00, 0.990373652E+00
 0.106309934E+04, 0.999972180E+00, 0.990535458E+00
 0.106425862E+04, 0.999972708E+00, 0.990695723E+00
 0.106541790E+04, 0.999973231E+00, 0.990854461E+00
 0.106657718E+04, 0.999973746E+00, 0.991011682E+00
 0.106773646E+04, 0.999974255E+00, 0.991167398E+00
 0.106889574E+04, 0.999974757E+00, 0.991321621E+00
 0.107005503E+04, 0.999975253E+00, 0.991474362E+00
 0.107121431E+04, 0.999975742E+00, 0.991625632E+00
 0.107237359E+04, 0.999976225E+00, 0.991775443E+00
 0.107353287E+04, 0.999976702E+00, 0.991923806E+00
 0.107469215E+04, 0.999977173E+00, 0.992070733E+00
 0.107585143E+04, 0.999977638E+00, 0.992216234E+00
 0.107701071E+04, 0.999978097E+00, 0.992360321E+00
 0.107816999E+04, 0.999978549E+00, 0.992503005E+00
 0.107932927E+04, 0.999978996E+00, 0.992644297E+00
 0.108048855E+04, 0.999979437E+00, 0.992784207E+00
 0.108164783E+04, 0.999979873E+00, 0.992922748E+00
 0.108280711E+04, 0.999980303E+00, 0.993059929E+00
 0.108396640E+04, 0.999980727E+00, 0.993195761E+00
 0.108512568E+04, 0.999981145E+00, 0.993330256E+00
