Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,Total T_USED (s)
   0, 8.188E-01, 5.518E+00, 2.204E+00, 8.671E+00, 1.633E+00, 3.240E+00, 6.295E+02, 1.103E+00, 1.043E-02, 0.000E+00, 1.771E-02, 0.000E+00, 0.000E+00, 6.527E+02
