Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,Total T_USED (s)
   0, 3.237E+00, 9.725E+00, 3.352E+00, 1.224E+01, 2.116E+00, 1.441E+01, 3.992E+02, 7.779E+00, 9.651E+00, 0.000E+00, 1.428E-02, 0.000E+00, 0.000E+00, 4.618E+02
