Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,Total T_USED (s)
   0, 3.247E+01, 2.359E+03, 9.376E+02, 1.498E+03, 4.711E+02, 3.819E+02, 9.778E+01, 0.000E+00, 5.209E+00, 1.548E+02, 7.245E-01, 0.000E+00, 0.000E+00, 5.938E+03
