Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,Total T_USED (s)
   0, 1.137E-02, 2.449E-01, 9.917E-02, 1.319E-01, 1.875E-02, 4.460E-02, 4.806E-02, 0.000E+00, 5.842E-02, 3.643E-01, 1.825E-03, 0.000E+00, 0.000E+00, 1.023E+00
