Time,CH4,O2,CO2,H2O
35.000000,0.003904,-0.000000,0.148950,0.121945
40.000000,0.003904,0.000000,0.148950,0.121945
45.000000,0.003904,0.000000,0.148950,0.121945
50.000000,0.003904,-0.000000,0.148950,0.121945
55.000000,0.003904,0.000000,0.148950,0.121945
60.000000,0.003904,0.000000,0.148950,0.121945
