Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,Total T_USED (s)
   0, 9.373E-03, 4.072E-02, 1.534E-02, 3.780E-02, 6.304E-03, 9.411E-03, 2.449E-01, 0.000E+00, 1.349E-02, 4.971E-02, 1.617E-03, 0.000E+00, 0.000E+00, 4.286E-01
