s,kW,kW,kW,kW,kg/s
 1.3000252E+002, 1.7699625E+003, 1.2021290E+003, 2.3396617E+002, 1.4678512E+003, 3.6865408E-002
 1.3500159E+002, 1.8022051E+003, 1.2260765E+003, 2.3750660E+002, 1.4977000E+003, 3.7469245E-002
 1.4000105E+002, 1.8025367E+003, 1.2355373E+003, 2.3276151E+002, 1.5083644E+003, 3.8072258E-002
 1.4500482E+002, 1.8876318E+003, 1.2807982E+003, 2.5925630E+002, 1.5510275E+003, 3.8676636E-002
 1.5000906E+002, 1.8340186E+003, 1.2578448E+003, 2.4297072E+002, 1.5260663E+003, 3.9137636E-002
 1.5500688E+002, 1.8736379E+003, 1.2857973E+003, 2.4591980E+002, 1.5636708E+003, 3.8307514E-002
 1.6000502E+002, 1.7908570E+003, 1.2466770E+003, 2.1605110E+002, 1.5198568E+003, 3.7168168E-002
 1.6500909E+002, 1.7524340E+003, 1.2124135E+003, 2.2115620E+002, 1.4779543E+003, 3.6025450E-002
 1.7000139E+002, 1.6716308E+003, 1.1724442E+003, 1.8931597E+002, 1.4392605E+003, 3.4886177E-002
 1.7500462E+002, 1.6219017E+003, 1.1330907E+003, 1.8701374E+002, 1.3879044E+003, 3.3746761E-002
 1.8000482E+002, 1.6165721E+003, 1.1089141E+003, 2.0793062E+002, 1.3663524E+003, 3.2601175E-002
 1.8500931E+002, 1.5597949E+003, 1.0743246E+003, 1.9990027E+002, 1.3256649E+003, 3.1458034E-002
 1.9000288E+002, 1.5033254E+003, 1.0372401E+003, 1.8592265E+002, 1.2795133E+003, 3.0559275E-002
 1.9500676E+002, 1.4899492E+003, 1.0160961E+003, 1.9463646E+002, 1.2548055E+003, 3.0157285E-002
 2.0000145E+002, 1.4715492E+003, 1.0015029E+003, 2.0338757E+002, 1.2418740E+003, 2.9768774E-002
 2.0500697E+002, 1.4427371E+003, 9.8339194E+002, 1.8977369E+002, 1.2133345E+003, 2.9382961E-002
 2.1000934E+002, 1.4382914E+003, 9.6896197E+002, 2.0039774E+002, 1.2002947E+003, 2.8998254E-002
 2.1500743E+002, 1.4111119E+003, 9.4923099E+002, 2.0052449E+002, 1.1806665E+003, 2.8606745E-002
 2.2000540E+002, 1.3735557E+003, 9.3586490E+002, 1.7921557E+002, 1.1613414E+003, 2.8220157E-002
 2.2500488E+002, 1.3704423E+003, 9.2838563E+002, 1.9030857E+002, 1.1480459E+003, 2.7832231E-002
 2.3001033E+002, 1.3503863E+003, 9.0714402E+002, 1.9124628E+002, 1.1268095E+003, 2.7445602E-002
 2.3500493E+002, 1.3390779E+003, 8.9806691E+002, 1.9334140E+002, 1.1153899E+003, 2.7056475E-002
 2.4000287E+002, 1.3059402E+003, 8.6956125E+002, 1.8718262E+002, 1.0918119E+003, 2.6671877E-002
 2.4501581E+002, 9.3049343E+002, 6.9835666E+002, 4.0253990E+001, 9.3707772E+002, 1.6728895E-002
 2.5001726E+002, 1.4951798E+002, 2.2885210E+002,-1.3518591E+002, 3.8248898E+002, 2.8926109E-003
 2.5500363E+002, 1.4869050E+002, 1.7457535E+002,-7.1810880E+001, 2.8608496E+002, 2.8926109E-003
 2.6000800E+002, 1.4572527E+002, 1.4536373E+002,-3.6123776E+001, 2.3578568E+002, 2.8926109E-003
 2.6501614E+002, 1.4470550E+002, 1.2861352E+002,-1.1153862E+001, 2.0527529E+002, 2.8926109E-003
 2.7001556E+002, 1.4394059E+002, 1.1727743E+002, 8.9384197E+000, 1.8485588E+002, 2.8926109E-003
 2.7500906E+002, 1.4329309E+002, 1.0924653E+002, 1.7312628E+001, 1.6970430E+002, 2.8926109E-003
 2.8000128E+002, 1.4307396E+002, 1.0305694E+002, 2.9849564E+001, 1.5878723E+002, 2.8926109E-003
 2.8500888E+002, 1.4237038E+002, 9.7826025E+001, 3.1991340E+001, 1.4997249E+002, 2.8926109E-003
 2.9000986E+002, 1.4226514E+002, 9.3294194E+001, 3.7544929E+001, 1.4218220E+002, 2.8926109E-003
 2.9502002E+002, 1.4230844E+002, 9.0605851E+001, 4.4854349E+001, 1.3681260E+002, 2.8926109E-003
 3.0000803E+002, 1.4210525E+002, 8.7975268E+001, 4.6406726E+001, 1.3189431E+002, 2.8926109E-003
 3.0502271E+002, 1.4195580E+002, 8.5813090E+001, 4.8208190E+001, 1.2771874E+002, 2.8926109E-003
 3.1001880E+002, 1.4192941E+002, 8.4204470E+001, 4.9282930E+001, 1.2485373E+002, 2.8926109E-003
 3.1501651E+002, 1.4150280E+002, 8.2630440E+001, 5.1790103E+001, 1.2177307E+002, 2.8926109E-003
 3.2000519E+002, 1.4111140E+002, 8.1213713E+001, 5.2571629E+001, 1.1972293E+002, 2.8926109E-003
 3.2500137E+002, 1.4096699E+002, 7.9764341E+001, 5.4518625E+001, 1.1739463E+002, 2.8926109E-003
 3.3000040E+002, 1.4037790E+002, 7.8610720E+001, 5.3055843E+001, 1.1540359E+002, 2.8926109E-003
 3.3500677E+002, 1.4057582E+002, 7.7807745E+001, 5.5893395E+001, 1.1374828E+002, 2.8926109E-003
 3.4001718E+002, 1.4017886E+002, 7.6846478E+001, 5.6369988E+001, 1.1202377E+002, 2.8926109E-003
 3.4501300E+002, 1.3959142E+002, 7.6123809E+001, 5.6496523E+001, 1.1156004E+002, 2.8926109E-003
 3.5000925E+002, 1.3962058E+002, 7.5576787E+001, 5.6915368E+001, 1.0999571E+002, 2.8926109E-003
 3.5500613E+002, 1.3959126E+002, 7.4901659E+001, 5.7082702E+001, 1.0957735E+002, 2.8926109E-003
 3.6000754E+002, 1.3946031E+002, 7.4536071E+001, 5.8233941E+001, 1.0805699E+002, 2.8926109E-003
 3.6501743E+002, 1.3927170E+002, 7.4166754E+001, 5.6937626E+001, 1.0789727E+002, 2.8926109E-003
 3.7001865E+002, 1.3931540E+002, 7.3653524E+001, 5.7892060E+001, 1.0648894E+002, 2.8926109E-003
 3.7501141E+002, 1.3892514E+002, 7.3081337E+001, 5.8064479E+001, 1.0570920E+002, 2.8926109E-003
 3.8000595E+002, 1.3922831E+002, 7.2597866E+001, 5.8523683E+001, 1.0534629E+002, 2.8926109E-003
 3.8501862E+002, 1.3896942E+002, 7.2414498E+001, 5.8602734E+001, 1.0527749E+002, 2.8926109E-003
 3.9001703E+002, 1.3907743E+002, 7.2135853E+001, 5.9582430E+001, 1.0449242E+002, 2.8926109E-003
 3.9500806E+002, 1.3909056E+002, 7.1645838E+001, 5.8285214E+001, 1.0418428E+002, 2.8926109E-003
 4.0000928E+002, 1.3906349E+002, 7.1409416E+001, 5.8434294E+001, 1.0367046E+002, 2.8926109E-003
