s,s,s,s,C,C,C,C,C,C,C,C
 5.0001743E+001, 4.7506912E+001, 4.7506912E+001, 4.7506912E+001, 3.7603958E+002, 3.6301237E+002, 3.6982379E+002, 3.6002631E+002, 2.1505699E+002, 1.2072493E+002, 9.1605312E+001, 7.6697499E+001
 5.5001839E+001, 5.2487397E+001, 5.2487397E+001, 5.2487397E+001, 3.8653941E+002, 3.7731744E+002, 3.8529493E+002, 3.7468371E+002, 2.9298452E+002, 1.1230051E+002, 9.3649642E+001, 7.8049582E+001
 6.0004784E+001, 5.7511641E+001, 5.7511641E+001, 5.7511641E+001, 4.3747708E+002, 4.3790389E+002, 4.2603308E+002, 4.0559100E+002, 2.1386769E+002, 1.1383420E+002, 8.8080174E+001, 7.5396448E+001
 6.5008125E+001, 6.2514001E+001, 6.2514001E+001, 6.2514001E+001, 4.4836452E+002, 4.4366187E+002, 4.3604761E+002, 4.1916534E+002, 2.5601292E+002, 1.2622903E+002, 8.6757322E+001, 7.3699882E+001
 7.0001595E+001, 6.7526588E+001, 6.7526588E+001, 6.7526588E+001, 4.4361911E+002, 4.3929223E+002, 4.3363706E+002, 4.2413468E+002, 2.8240208E+002, 1.2454061E+002, 9.3308776E+001, 7.6178340E+001
 7.5009727E+001, 7.2490766E+001, 7.2490766E+001, 7.2490766E+001, 4.5890747E+002, 4.4988755E+002, 4.3637870E+002, 4.2329133E+002, 3.0652762E+002, 1.1866215E+002, 8.2595904E+001, 6.9416269E+001
 8.0000931E+001, 7.7520361E+001, 7.7520361E+001, 7.7520361E+001, 4.6652317E+002, 4.6156722E+002, 4.5741638E+002, 4.5207154E+002, 2.6890705E+002, 1.0899890E+002, 7.7373060E+001, 6.7824062E+001
 8.5003288E+001, 8.2507786E+001, 8.2507786E+001, 8.2507786E+001, 4.5981191E+002, 4.4986253E+002, 4.6037063E+002, 4.4051132E+002, 2.3989323E+002, 1.2788363E+002, 8.3113768E+001, 7.0388816E+001
 9.0000778E+001, 8.7516781E+001, 8.7516781E+001, 8.7516781E+001, 4.7158014E+002, 4.6430541E+002, 4.6311590E+002, 4.4455940E+002, 2.5100498E+002, 1.0109389E+002, 8.1392673E+001, 6.7501935E+001
 9.5000580E+001, 9.2487357E+001, 9.2487357E+001, 9.2487357E+001, 4.7060045E+002, 4.6124280E+002, 4.7460657E+002, 4.5026195E+002, 2.7310085E+002, 1.3023762E+002, 9.1704315E+001, 6.7217092E+001
 1.0000143E+002, 9.7521327E+001, 9.7521327E+001, 9.7521327E+001, 4.7867623E+002, 4.6354480E+002, 4.6431060E+002, 4.5210111E+002, 3.0184907E+002, 1.2167647E+002, 9.0494200E+001, 6.9488838E+001
 1.0500033E+002, 1.0249099E+002, 1.0249099E+002, 1.0249099E+002, 5.0429428E+002, 4.9066396E+002, 4.8188969E+002, 4.6881670E+002, 3.1040012E+002, 1.2557342E+002, 9.3143286E+001, 7.1133052E+001
 1.1000647E+002, 1.0747981E+002, 1.0747981E+002, 1.0747981E+002, 5.1297751E+002, 5.0200503E+002, 5.0405332E+002, 4.8319151E+002, 3.3017174E+002, 1.1491341E+002, 9.5890984E+001, 7.4363362E+001
 1.1500639E+002, 1.1249447E+002, 1.1249447E+002, 1.1249447E+002, 5.3069457E+002, 5.2638326E+002, 5.1015289E+002, 4.8892390E+002, 2.9472246E+002, 1.4336496E+002, 1.0286082E+002, 7.7879154E+001
 1.2000481E+002, 1.1751408E+002, 1.1751408E+002, 1.1751408E+002, 5.4197207E+002, 5.3341653E+002, 5.3367114E+002, 5.0196218E+002, 2.9114921E+002, 1.2781456E+002, 1.0037011E+002, 7.5769518E+001
 1.2500665E+002, 1.2247353E+002, 1.2247353E+002, 1.2247353E+002, 5.4745571E+002, 5.4189706E+002, 5.2136522E+002, 4.9638131E+002, 2.8908699E+002, 1.4789862E+002, 1.0043926E+002, 7.8795610E+001
 1.3000452E+002, 1.2749093E+002, 1.2749093E+002, 1.2749093E+002, 5.7026478E+002, 5.5805577E+002, 5.4429015E+002, 5.2199580E+002, 3.4756447E+002, 1.5912327E+002, 1.1814155E+002, 8.2630706E+001
 1.3500919E+002, 1.3247331E+002, 1.3247331E+002, 1.3247331E+002, 5.5448239E+002, 5.4232206E+002, 5.2959235E+002, 4.9099439E+002, 3.4449655E+002, 1.5296870E+002, 1.1139802E+002, 8.5734096E+001
 1.4000087E+002, 1.3753202E+002, 1.3753202E+002, 1.3753202E+002, 6.0619521E+002, 5.9200996E+002, 5.8351253E+002, 4.7914675E+002, 3.3236613E+002, 1.7844218E+002, 1.1100456E+002, 8.7127317E+001
 1.4500291E+002, 1.4251801E+002, 1.4251801E+002, 1.4251801E+002, 5.8601961E+002, 5.6332603E+002, 5.5910891E+002, 5.4049323E+002, 3.3508810E+002, 1.6109418E+002, 1.2297161E+002, 9.5435050E+001
 1.5000285E+002, 1.4747961E+002, 1.4747961E+002, 1.4747961E+002, 6.7301414E+002, 6.4472168E+002, 6.2017809E+002, 5.0060789E+002, 3.3430773E+002, 1.8725766E+002, 1.2835226E+002, 8.9886476E+001
 1.5500571E+002, 1.5252390E+002, 1.5252390E+002, 1.5252390E+002, 6.5340270E+002, 6.3378089E+002, 6.1270421E+002, 5.0296167E+002, 3.3749686E+002, 1.7899949E+002, 1.2795529E+002, 9.4526380E+001
 1.6000533E+002, 1.5751640E+002, 1.5751640E+002, 1.5751640E+002, 6.4338717E+002, 6.2296244E+002, 6.0094939E+002, 5.0217399E+002, 3.1800424E+002, 1.6367822E+002, 1.3191372E+002, 1.0127385E+002
 1.6500562E+002, 1.6250126E+002, 1.6250126E+002, 1.6250126E+002, 6.6393750E+002, 6.4689553E+002, 6.2900289E+002, 5.5697090E+002, 3.4816997E+002, 1.8276591E+002, 1.2561718E+002, 9.0979162E+001
 1.7000336E+002, 1.6750669E+002, 1.6750669E+002, 1.6750669E+002, 6.5722229E+002, 6.3712611E+002, 6.2241482E+002, 5.0271233E+002, 3.2326174E+002, 1.6380369E+002, 1.2782344E+002, 1.0102821E+002
 1.7500090E+002, 1.7253431E+002, 1.7253431E+002, 1.7253431E+002, 5.6918536E+002, 5.5623521E+002, 5.4801388E+002, 4.9633659E+002, 3.0989840E+002, 1.7218353E+002, 1.2038451E+002, 9.3106746E+001
 1.8000215E+002, 1.7753758E+002, 1.7753758E+002, 1.7753758E+002, 6.0419963E+002, 5.9408889E+002, 5.8688964E+002, 5.5654376E+002, 3.7513540E+002, 1.7962084E+002, 1.2000304E+002, 8.8307252E+001
 1.8500470E+002, 1.8251344E+002, 1.8251344E+002, 1.8251344E+002, 5.6112075E+002, 5.4905236E+002, 5.3269318E+002, 4.9173626E+002, 2.9536127E+002, 1.6451699E+002, 1.2228267E+002, 9.3551000E+001
 1.9000610E+002, 1.8749166E+002, 1.8749166E+002, 1.8749166E+002, 6.0139305E+002, 5.8875516E+002, 5.8147042E+002, 4.7577480E+002, 2.8964759E+002, 1.5830555E+002, 1.1826831E+002, 9.4605991E+001
 1.9500542E+002, 1.9252731E+002, 1.9252731E+002, 1.9252731E+002, 5.7779783E+002, 5.6953103E+002, 5.5772158E+002, 4.8637995E+002, 3.1198697E+002, 1.7534243E+002, 1.1178706E+002, 8.8206117E+001
 2.0000235E+002, 1.9752920E+002, 1.9752920E+002, 1.9752920E+002, 5.8849396E+002, 5.7627831E+002, 5.6099092E+002, 4.8546130E+002, 2.9743474E+002, 1.6775919E+002, 1.2929052E+002, 9.4199565E+001
 2.0500905E+002, 2.0252731E+002, 2.0252731E+002, 2.0252731E+002, 5.4763011E+002, 5.3754934E+002, 5.2201725E+002, 4.8277844E+002, 3.0875353E+002, 1.6415092E+002, 1.1083403E+002, 9.5937692E+001
 2.1000868E+002, 2.0752651E+002, 2.0752651E+002, 2.0752651E+002, 5.7557566E+002, 5.6341296E+002, 5.5050791E+002, 4.8457987E+002, 2.8539115E+002, 1.5968707E+002, 1.1275612E+002, 8.9831540E+001
 2.1500812E+002, 2.1254052E+002, 2.1254052E+002, 2.1254052E+002, 5.5517192E+002, 5.4658027E+002, 5.2571585E+002, 4.5846898E+002, 3.1136166E+002, 1.5999358E+002, 1.2072113E+002, 9.4541896E+001
 2.2000697E+002, 2.1753234E+002, 2.1753234E+002, 2.1753234E+002, 5.2755078E+002, 5.1720709E+002, 5.0663785E+002, 4.8666823E+002, 2.9169136E+002, 1.5695930E+002, 1.1029861E+002, 9.0821704E+001
 2.2500545E+002, 2.2252798E+002, 2.2252798E+002, 2.2252798E+002, 5.3114475E+002, 5.2139761E+002, 5.1215874E+002, 4.2919487E+002, 2.8721508E+002, 1.4368795E+002, 1.1489453E+002, 8.6879718E+001
 2.3000958E+002, 2.2747411E+002, 2.2747411E+002, 2.2747411E+002, 5.3760726E+002, 5.2454166E+002, 5.1400738E+002, 4.6673098E+002, 2.9166780E+002, 1.4820698E+002, 1.0871975E+002, 8.3843480E+001
 2.3500294E+002, 2.3249524E+002, 2.3249524E+002, 2.3249524E+002, 5.2923901E+002, 5.1854825E+002, 5.0831440E+002, 4.4267164E+002, 2.7235854E+002, 1.4277554E+002, 1.1207762E+002, 8.3070962E+001
 2.4000763E+002, 2.3752033E+002, 2.3752033E+002, 2.3752033E+002, 5.4976267E+002, 5.3490905E+002, 5.2093955E+002, 4.7900041E+002, 2.6654662E+002, 1.3958945E+002, 1.0685843E+002, 8.3154113E+001
 2.4500874E+002, 2.4251316E+002, 2.4251316E+002, 2.4251316E+002, 5.3290338E+002, 5.1367512E+002, 5.0386769E+002, 4.3603177E+002, 2.7452995E+002, 1.4004490E+002, 1.1055895E+002, 8.1946605E+001
 2.5000191E+002, 2.4747978E+002, 2.4747978E+002, 2.4747978E+002, 5.4357202E+002, 5.3670488E+002, 5.2038804E+002, 4.7702251E+002, 2.6264710E+002, 1.5512705E+002, 1.1410601E+002, 8.2443718E+001
 2.5500490E+002, 2.5251552E+002, 2.5251552E+002, 2.5251552E+002, 5.3334965E+002, 5.2780732E+002, 5.0253096E+002, 4.5714959E+002, 2.8328175E+002, 1.5314534E+002, 1.0373139E+002, 8.7024970E+001
 2.6000836E+002, 2.5751390E+002, 2.5751390E+002, 2.5751390E+002, 4.9183767E+002, 4.8327284E+002, 4.7958022E+002, 4.3773334E+002, 2.6694710E+002, 1.4001861E+002, 1.0642795E+002, 8.3708238E+001
 2.6500726E+002, 2.6252213E+002, 2.6252213E+002, 2.6252213E+002, 5.1026129E+002, 5.0195575E+002, 4.8906767E+002, 4.4648327E+002, 2.6514993E+002, 1.3765614E+002, 1.0309691E+002, 8.2872582E+001
 2.7000165E+002, 2.6748676E+002, 2.6748676E+002, 2.6748676E+002, 4.9712685E+002, 4.8860641E+002, 4.7855651E+002, 4.3918255E+002, 2.5559547E+002, 1.4158079E+002, 1.0305049E+002, 7.8283299E+001
 2.7500882E+002, 2.7251813E+002, 2.7251813E+002, 2.7251813E+002, 4.8254074E+002, 4.7535485E+002, 4.6250524E+002, 4.4438122E+002, 2.6160920E+002, 1.3340948E+002, 9.9509925E+001, 7.8069456E+001
 2.8000537E+002, 2.7751366E+002, 2.7751366E+002, 2.7751366E+002, 4.7912689E+002, 4.7343157E+002, 4.6221492E+002, 4.1728827E+002, 2.6015722E+002, 1.3860237E+002, 9.7759315E+001, 7.9240417E+001
 2.8500146E+002, 2.8250835E+002, 2.8250835E+002, 2.8250835E+002, 4.6414269E+002, 4.5450557E+002, 4.4841398E+002, 4.3049911E+002, 2.4610663E+002, 1.2611757E+002, 1.0028945E+002, 8.6354807E+001
 2.9001685E+002, 2.8716050E+002, 2.8716050E+002, 2.8716050E+002, 4.7797867E+002, 4.6524742E+002, 4.5589131E+002, 4.2223345E+002, 2.2550655E+002, 1.1763703E+002, 9.3091878E+001, 7.7669384E+001
 2.9500809E+002, 2.9244844E+002, 2.9244844E+002, 2.9244844E+002, 4.0066599E+002, 3.7781054E+002, 3.0786146E+002, 2.6393952E+002, 1.9985949E+002, 9.8928869E+001, 8.1750158E+001, 6.4553216E+001
 3.0001505E+002, 2.9758228E+002, 2.9758228E+002, 2.9758228E+002, 3.4448429E+002, 3.1664741E+002, 2.8101526E+002, 2.3302847E+002, 1.6835808E+002, 1.0003301E+002, 7.7003140E+001, 6.7236633E+001
 3.0501361E+002, 3.0253560E+002, 3.0253560E+002, 3.0253560E+002, 3.1734450E+002, 2.9749022E+002, 2.6101623E+002, 2.1313071E+002, 1.7101616E+002, 9.2000665E+001, 8.0802092E+001, 6.6067570E+001
 3.1001651E+002, 3.0752401E+002, 3.0752401E+002, 3.0752401E+002, 2.9529691E+002, 2.7867615E+002, 2.4297196E+002, 2.0461783E+002, 1.4102132E+002, 9.8332416E+001, 6.9411113E+001, 5.6693012E+001
 3.1500595E+002, 3.1247872E+002, 3.1247872E+002, 3.1247872E+002, 2.8271913E+002, 2.6302276E+002, 2.4446034E+002, 1.9841524E+002, 1.3686264E+002, 8.0977536E+001, 6.7874280E+001, 5.6988988E+001
 3.2001465E+002, 3.1753100E+002, 3.1753100E+002, 3.1753100E+002, 2.6846499E+002, 2.5170099E+002, 2.2846463E+002, 1.8907242E+002, 1.4505785E+002, 7.3822739E+001, 6.2012178E+001, 4.9491185E+001
 3.2501624E+002, 3.2260281E+002, 3.2260281E+002, 3.2260281E+002, 2.6246778E+002, 2.4089339E+002, 2.2609117E+002, 1.8639063E+002, 1.3232245E+002, 8.1532902E+001, 6.1553049E+001, 5.0627514E+001
 3.3000854E+002, 3.2745571E+002, 3.2745571E+002, 3.2745571E+002, 2.5476940E+002, 2.2627287E+002, 2.0267962E+002, 1.7339082E+002, 1.2737256E+002, 8.1411951E+001, 6.1061858E+001, 4.7233845E+001
 3.3501602E+002, 3.3255219E+002, 3.3255219E+002, 3.3255219E+002, 2.4402873E+002, 2.3815142E+002, 2.0784203E+002, 1.7452010E+002, 1.2016780E+002, 7.6854266E+001, 5.7944489E+001, 4.7668077E+001
 3.4000781E+002, 3.3750887E+002, 3.3750887E+002, 3.3750887E+002, 2.3888139E+002, 2.2785043E+002, 2.0302427E+002, 1.7314794E+002, 1.1837972E+002, 7.4494908E+001, 5.7159252E+001, 4.9096759E+001
 3.4501288E+002, 3.4252763E+002, 3.4252763E+002, 3.4252763E+002, 2.2928160E+002, 2.1757725E+002, 1.9699614E+002, 1.7152123E+002, 1.1546546E+002, 6.7841295E+001, 5.5990277E+001, 4.4637589E+001
 3.5001349E+002, 3.4746065E+002, 3.4746065E+002, 3.4746065E+002, 2.2287668E+002, 2.1231817E+002, 1.9974019E+002, 1.6566560E+002, 1.1460094E+002, 6.8831097E+001, 5.5441526E+001, 4.5901328E+001
 3.5500653E+002, 3.5259431E+002, 3.5259431E+002, 3.5259431E+002, 2.2233212E+002, 2.1857032E+002, 1.9907017E+002, 1.5988128E+002, 1.0503044E+002, 7.1695122E+001, 5.5337826E+001, 4.5720574E+001
 3.6000208E+002, 3.5751151E+002, 3.5751151E+002, 3.5751151E+002, 2.1883479E+002, 2.1123336E+002, 1.8527136E+002, 1.6063289E+002, 1.0696995E+002, 7.1609522E+001, 5.4503743E+001, 4.8280753E+001
 3.6501331E+002, 3.6250463E+002, 3.6250463E+002, 3.6250463E+002, 2.1897324E+002, 2.0607971E+002, 1.7957620E+002, 1.5386659E+002, 1.0330744E+002, 6.8376916E+001, 5.5871974E+001, 4.9377248E+001
 3.7002051E+002, 3.6751995E+002, 3.6751995E+002, 3.6751995E+002, 2.0640664E+002, 1.9945540E+002, 1.8416595E+002, 1.5436685E+002, 1.0520193E+002, 6.4663539E+001, 5.5234922E+001, 4.8634858E+001
 3.7501944E+002, 3.7254227E+002, 3.7254227E+002, 3.7254227E+002, 2.0609711E+002, 2.0111103E+002, 1.7341516E+002, 1.5393545E+002, 1.0668292E+002, 5.9709376E+001, 5.1671764E+001, 4.4547701E+001
 3.8000372E+002, 3.7753877E+002, 3.7753877E+002, 3.7753877E+002, 1.9859135E+002, 1.9860221E+002, 1.7924035E+002, 1.5456262E+002, 9.5984734E+001, 5.6986680E+001, 4.8986294E+001, 4.3551246E+001
 3.8501010E+002, 3.8252175E+002, 3.8252175E+002, 3.8252175E+002, 1.9607178E+002, 1.9684843E+002, 1.9271831E+002, 1.5090588E+002, 1.0265290E+002, 6.0855419E+001, 4.7379121E+001, 4.0549075E+001
 3.9001743E+002, 3.8754070E+002, 3.8754070E+002, 3.8754070E+002, 1.9824565E+002, 1.8972247E+002, 1.7554184E+002, 1.4782195E+002, 1.0501085E+002, 6.2152102E+001, 4.9700949E+001, 4.1236428E+001
 3.9501544E+002, 3.9249152E+002, 3.9249152E+002, 3.9249152E+002, 1.9054232E+002, 1.9238114E+002, 1.7052622E+002, 1.4490929E+002, 9.6308279E+001, 6.6294318E+001, 5.2280491E+001, 4.4423547E+001
 4.0000302E+002, 3.9757039E+002, 3.9757039E+002, 3.9757039E+002, 1.9314606E+002, 1.8754478E+002, 1.6690470E+002, 1.4503203E+002, 9.8029376E+001, 5.9856793E+001, 4.9034304E+001, 4.2164590E+001
