s,s,s,s,C,C,C,C,C,C,C,C
 1.2500618E+002, 1.2251190E+002, 1.2251190E+002, 1.2251190E+002, 5.0012287E+002, 4.9224651E+002, 4.9125358E+002, 4.8005572E+002, 3.2719625E+002, 1.2423809E+002, 9.4888070E+001, 8.1019205E+001
 1.3000443E+002, 1.2749973E+002, 1.2749973E+002, 1.2749973E+002, 5.5835717E+002, 5.4069140E+002, 5.4106817E+002, 5.0298194E+002, 3.2465511E+002, 1.2832500E+002, 1.0338791E+002, 8.1584422E+001
 1.3500742E+002, 1.3250448E+002, 1.3250448E+002, 1.3250448E+002, 5.6131069E+002, 5.5240431E+002, 5.3774171E+002, 4.9683337E+002, 3.4730194E+002, 1.4844602E+002, 1.0694376E+002, 8.1268559E+001
 1.4000169E+002, 1.3752543E+002, 1.3752543E+002, 1.3752543E+002, 5.9018260E+002, 5.7205431E+002, 5.6070408E+002, 4.8928789E+002, 3.4247954E+002, 1.4748960E+002, 1.1140945E+002, 9.1205345E+001
 1.4500008E+002, 1.4250089E+002, 1.4250089E+002, 1.4250089E+002, 6.3429513E+002, 6.1553875E+002, 5.9653591E+002, 4.8691789E+002, 3.1791311E+002, 1.5336247E+002, 1.1408343E+002, 9.5190101E+001
 1.5000323E+002, 1.4749085E+002, 1.4749085E+002, 1.4749085E+002, 6.3289992E+002, 6.1908205E+002, 5.8949285E+002, 5.0902870E+002, 3.1437614E+002, 1.5935192E+002, 1.1327898E+002, 9.1675798E+001
 1.5500342E+002, 1.5249280E+002, 1.5249280E+002, 1.5249280E+002, 6.8878535E+002, 6.5896987E+002, 6.3490046E+002, 5.3964861E+002, 3.2082455E+002, 1.9794145E+002, 1.2879230E+002, 9.9666823E+001
 1.6000571E+002, 1.5754712E+002, 1.5754712E+002, 1.5754712E+002, 6.4999181E+002, 6.3250764E+002, 6.1060696E+002, 5.0581019E+002, 3.3925207E+002, 1.6610235E+002, 1.1992533E+002, 9.9283320E+001
 1.6500710E+002, 1.6250767E+002, 1.6250767E+002, 1.6250767E+002, 6.5074192E+002, 6.2063983E+002, 6.0870431E+002, 5.2946278E+002, 3.2309871E+002, 1.8373064E+002, 1.3476038E+002, 9.3737029E+001
 1.7000369E+002, 1.6753539E+002, 1.6753539E+002, 1.6753539E+002, 6.5537020E+002, 6.3757100E+002, 6.2012439E+002, 5.0413005E+002, 3.5060816E+002, 1.7620170E+002, 1.2603573E+002, 9.6456731E+001
 1.7500557E+002, 1.7251036E+002, 1.7251036E+002, 1.7251036E+002, 5.9809181E+002, 5.8533737E+002, 5.7246002E+002, 4.9046013E+002, 3.2418956E+002, 1.8683129E+002, 1.2150196E+002, 9.6146430E+001
 1.8000166E+002, 1.7752589E+002, 1.7752589E+002, 1.7752589E+002, 5.9036206E+002, 5.7443183E+002, 5.5082657E+002, 4.7173433E+002, 3.0207252E+002, 1.5965436E+002, 1.1627581E+002, 9.8573052E+001
 1.8500885E+002, 1.8252735E+002, 1.8252735E+002, 1.8252735E+002, 6.0515581E+002, 5.9709976E+002, 5.7940247E+002, 5.1220838E+002, 3.0729111E+002, 1.5971468E+002, 1.2137303E+002, 9.0847339E+001
 1.9000780E+002, 1.8749253E+002, 1.8749253E+002, 1.8749253E+002, 5.7908510E+002, 5.6337125E+002, 5.5176745E+002, 4.6371618E+002, 2.9723815E+002, 1.5970314E+002, 1.2108259E+002, 9.9606677E+001
 1.9500177E+002, 1.9251380E+002, 1.9251380E+002, 1.9251380E+002, 5.8791357E+002, 5.6425834E+002, 5.6154034E+002, 5.0879008E+002, 3.0647723E+002, 1.6137990E+002, 1.1126525E+002, 8.5440473E+001
 2.0000775E+002, 1.9750485E+002, 1.9750485E+002, 1.9750485E+002, 5.6860833E+002, 5.5984247E+002, 5.3841641E+002, 4.8155155E+002, 2.9335634E+002, 1.6997728E+002, 1.1288863E+002, 8.6395885E+001
 2.0500682E+002, 2.0253867E+002, 2.0253867E+002, 2.0253867E+002, 5.6222817E+002, 5.5059715E+002, 5.4114296E+002, 4.8784429E+002, 3.0036433E+002, 1.5662647E+002, 1.1541914E+002, 1.0117892E+002
 2.1000067E+002, 2.0749135E+002, 2.0749135E+002, 2.0749135E+002, 5.5284371E+002, 5.4496481E+002, 5.3279333E+002, 4.7507821E+002, 2.9278704E+002, 1.4717137E+002, 1.1016414E+002, 9.6521489E+001
 2.1500253E+002, 2.1251030E+002, 2.1251030E+002, 2.1251030E+002, 5.6379037E+002, 5.5597791E+002, 5.4070470E+002, 4.5163866E+002, 2.9866874E+002, 1.6507049E+002, 1.1327430E+002, 8.9864507E+001
 2.2000374E+002, 2.1752593E+002, 2.1752593E+002, 2.1752593E+002, 5.7710826E+002, 5.6137414E+002, 5.5204203E+002, 4.6809167E+002, 3.1156423E+002, 1.4840001E+002, 1.1754448E+002, 9.7771504E+001
 2.2500185E+002, 2.2249006E+002, 2.2249006E+002, 2.2249006E+002, 5.1386176E+002, 5.1145963E+002, 5.0020641E+002, 4.4361615E+002, 3.0284245E+002, 1.3980610E+002, 1.0657733E+002, 8.8763222E+001
 2.3000430E+002, 2.2750612E+002, 2.2750612E+002, 2.2750612E+002, 5.3132701E+002, 5.1602117E+002, 5.1449668E+002, 4.4947309E+002, 2.9608877E+002, 1.4202892E+002, 1.0262350E+002, 8.2435798E+001
 2.3500603E+002, 2.3250467E+002, 2.3250467E+002, 2.3250467E+002, 5.3225032E+002, 5.1920995E+002, 5.1117659E+002, 4.2973825E+002, 2.7001621E+002, 1.5480431E+002, 1.1565582E+002, 8.9774881E+001
 2.4000195E+002, 2.3752516E+002, 2.3752516E+002, 2.3752516E+002, 5.2321823E+002, 5.1196015E+002, 5.0111842E+002, 4.3807884E+002, 2.6229402E+002, 1.4169150E+002, 1.1301377E+002, 8.7115431E+001
 2.4500307E+002, 2.4246694E+002, 2.4246694E+002, 2.4246694E+002, 5.1518536E+002, 5.0247283E+002, 4.9648177E+002, 4.4216195E+002, 2.6363299E+002, 1.4131903E+002, 1.1156415E+002, 8.3718324E+001
 2.5000610E+002, 2.4750479E+002, 2.4750479E+002, 2.4750479E+002, 5.0489723E+002, 5.0044028E+002, 4.9189232E+002, 4.4382097E+002, 2.7398781E+002, 1.4578658E+002, 1.1209208E+002, 8.3520357E+001
 2.5500671E+002, 2.5250074E+002, 2.5250074E+002, 2.5250074E+002, 4.9940192E+002, 4.8883914E+002, 4.8101256E+002, 4.2346609E+002, 2.5382665E+002, 1.5567159E+002, 1.0752393E+002, 7.7964994E+001
 2.6000073E+002, 2.5750725E+002, 2.5750725E+002, 2.5750725E+002, 4.9991390E+002, 4.9445784E+002, 4.8744620E+002, 4.4579761E+002, 2.7091433E+002, 1.4753586E+002, 1.0401210E+002, 8.1357227E+001
 2.6500671E+002, 2.6250865E+002, 2.6250865E+002, 2.6250865E+002, 4.7936777E+002, 4.7149472E+002, 4.7044973E+002, 4.1037492E+002, 2.6571646E+002, 1.4827583E+002, 1.0343208E+002, 8.1135888E+001
 2.7000284E+002, 2.6750970E+002, 2.6750970E+002, 2.6750970E+002, 4.9216556E+002, 4.8364831E+002, 4.7582054E+002, 4.3362065E+002, 2.5155863E+002, 1.5263634E+002, 1.0382380E+002, 8.1226912E+001
 2.7500070E+002, 2.7250564E+002, 2.7250564E+002, 2.7250564E+002, 4.7958086E+002, 4.6746094E+002, 4.5857446E+002, 4.0882119E+002, 2.6704446E+002, 1.3986756E+002, 1.0564728E+002, 7.7287612E+001
 2.8000140E+002, 2.7748322E+002, 2.7748322E+002, 2.7748322E+002, 4.6746164E+002, 4.6794744E+002, 4.6451829E+002, 4.4533068E+002, 2.4331557E+002, 1.5345186E+002, 1.0712863E+002, 7.3686080E+001
 2.8500049E+002, 2.8255238E+002, 2.8255238E+002, 2.8255238E+002, 4.7460936E+002, 4.6477127E+002, 4.5709899E+002, 4.3051227E+002, 2.5116917E+002, 1.4149863E+002, 9.8605571E+001, 7.6431990E+001
 2.9000333E+002, 2.8753667E+002, 2.8753667E+002, 2.8753667E+002, 4.7933849E+002, 4.7708414E+002, 4.6374134E+002, 4.4687332E+002, 2.2985538E+002, 1.3156960E+002, 1.0152963E+002, 8.0576891E+001
 2.9500717E+002, 2.9247313E+002, 2.9247313E+002, 2.9247313E+002, 4.8177184E+002, 4.7002016E+002, 4.6617433E+002, 4.1628492E+002, 2.3676610E+002, 1.3061141E+002, 1.0043237E+002, 7.3993942E+001
 3.0000427E+002, 2.9749974E+002, 2.9749974E+002, 2.9749974E+002, 4.5566543E+002, 4.4760365E+002, 4.4463989E+002, 3.9783853E+002, 2.4817770E+002, 1.4379672E+002, 9.9682510E+001, 7.7554086E+001
 3.0500485E+002, 3.0245402E+002, 3.0245402E+002, 3.0245402E+002, 4.5026463E+002, 4.4350073E+002, 4.3365597E+002, 4.0858432E+002, 2.4576625E+002, 1.3686384E+002, 1.0431658E+002, 7.6665871E+001
 3.1000262E+002, 3.0749221E+002, 3.0749221E+002, 3.0749221E+002, 4.6446282E+002, 4.5390362E+002, 4.4698467E+002, 4.0849447E+002, 2.3478201E+002, 1.4134405E+002, 1.0302178E+002, 7.5750392E+001
 3.1500851E+002, 3.1257493E+002, 3.1257493E+002, 3.1257493E+002, 4.5957772E+002, 4.5227740E+002, 4.5124193E+002, 4.0139279E+002, 2.3450963E+002, 1.2745798E+002, 9.6877092E+001, 7.4639240E+001
 3.2001019E+002, 3.1733354E+002, 3.1733354E+002, 3.1733354E+002, 4.4828491E+002, 4.4004262E+002, 4.3586430E+002, 4.0758469E+002, 2.1745395E+002, 1.2585881E+002, 9.0901507E+001, 7.3951697E+001
 3.2500833E+002, 3.2253358E+002, 3.2253358E+002, 3.2253358E+002, 4.0051842E+002, 3.7857322E+002, 3.2583439E+002, 2.6236941E+002, 1.9020503E+002, 8.9566738E+001, 7.4276615E+001, 6.4750831E+001
 3.3000443E+002, 3.2758676E+002, 3.2758676E+002, 3.2758676E+002, 3.4842615E+002, 3.2242787E+002, 2.8598847E+002, 2.3628328E+002, 1.6543740E+002, 9.7794462E+001, 7.2456656E+001, 6.3757287E+001
 3.3501236E+002, 3.3253245E+002, 3.3253245E+002, 3.3253245E+002, 3.1846123E+002, 2.7816117E+002, 2.5246727E+002, 2.1114058E+002, 1.6403362E+002, 9.1752780E+001, 6.5919205E+001, 5.8457349E+001
 3.4002045E+002, 3.3758874E+002, 3.3758874E+002, 3.3758874E+002, 2.9574704E+002, 2.7170273E+002, 2.3935446E+002, 2.0030904E+002, 1.4596915E+002, 7.9545553E+001, 6.5846173E+001, 5.5875587E+001
 3.4500836E+002, 3.4260046E+002, 3.4260046E+002, 3.4260046E+002, 2.7718280E+002, 2.5927875E+002, 2.3846819E+002, 2.0239549E+002, 1.3530383E+002, 8.8206996E+001, 6.7273114E+001, 5.3380609E+001
 3.5000983E+002, 3.4743961E+002, 3.4743961E+002, 3.4743961E+002, 2.5810250E+002, 2.3923245E+002, 2.1727879E+002, 1.8686847E+002, 1.3419257E+002, 9.4860686E+001, 6.5040566E+001, 5.1169294E+001
 3.5500473E+002, 3.5259676E+002, 3.5259676E+002, 3.5259676E+002, 2.5893771E+002, 2.4382434E+002, 2.2058903E+002, 1.8827564E+002, 1.1965447E+002, 8.5742693E+001, 6.5429192E+001, 5.2314694E+001
 3.6001010E+002, 3.5746682E+002, 3.5746682E+002, 3.5746682E+002, 2.4524584E+002, 2.2738130E+002, 2.1072558E+002, 1.7733089E+002, 1.2922863E+002, 8.0975005E+001, 6.2367843E+001, 5.0960399E+001
 3.6500638E+002, 3.6257233E+002, 3.6257233E+002, 3.6257233E+002, 2.4296643E+002, 2.3530963E+002, 2.0565223E+002, 1.7318142E+002, 1.2148757E+002, 7.7062887E+001, 5.6841234E+001, 4.5617041E+001
 3.7001068E+002, 3.6741125E+002, 3.6741125E+002, 3.6741125E+002, 2.3832622E+002, 2.1832121E+002, 1.9779741E+002, 1.7563078E+002, 1.2886205E+002, 7.4624215E+001, 5.3886016E+001, 4.4684875E+001
 3.7501285E+002, 3.7256907E+002, 3.7256907E+002, 3.7256907E+002, 2.3168969E+002, 2.2763770E+002, 2.0422478E+002, 1.6530827E+002, 1.1123468E+002, 7.3370147E+001, 5.5286354E+001, 4.4446602E+001
 3.8000049E+002, 3.7753186E+002, 3.7753186E+002, 3.7753186E+002, 2.2486168E+002, 2.1294350E+002, 1.9558047E+002, 1.6937511E+002, 1.1372222E+002, 6.9463218E+001, 5.5011704E+001, 4.5508497E+001
 3.8500348E+002, 3.8254643E+002, 3.8254643E+002, 3.8254643E+002, 2.2393099E+002, 2.1062685E+002, 1.8850298E+002, 1.5560582E+002, 1.1516065E+002, 6.0469332E+001, 5.1793831E+001, 4.6171020E+001
 3.9001425E+002, 3.8752917E+002, 3.8752917E+002, 3.8752917E+002, 2.1988030E+002, 2.0456993E+002, 1.8471564E+002, 1.6416991E+002, 1.1921842E+002, 5.9035962E+001, 5.1009701E+001, 4.4556748E+001
 3.9501019E+002, 3.9249255E+002, 3.9249255E+002, 3.9249255E+002, 2.1251182E+002, 2.0091684E+002, 1.9043430E+002, 1.5432828E+002, 1.0507176E+002, 6.0099310E+001, 5.0373469E+001, 4.2957655E+001
 4.0001050E+002, 3.9760536E+002, 3.9760536E+002, 3.9760536E+002, 2.0966425E+002, 2.0160141E+002, 1.8523622E+002, 1.6102367E+002, 1.0179667E+002, 6.0947056E+001, 5.1895189E+001, 4.7210852E+001
