s,s,s,s,C,C,C,C,C,C,C,C
 1.2500648E+002, 1.2251311E+002, 1.2251311E+002, 1.2251311E+002, 8.3667193E+002, 8.0408415E+002, 7.7350768E+002, 7.2706995E+002, 4.4111045E+002, 2.5383934E+002, 1.7214910E+002, 1.2964720E+002
 1.3000848E+002, 1.2749654E+002, 1.2749654E+002, 1.2749654E+002, 8.2665678E+002, 8.0051399E+002, 7.8361547E+002, 6.7303064E+002, 4.1757934E+002, 2.5933811E+002, 1.8707256E+002, 1.3701283E+002
 1.3501028E+002, 1.3249108E+002, 1.3249108E+002, 1.3249108E+002, 8.3154730E+002, 8.4866461E+002, 8.3398835E+002, 7.7143207E+002, 4.2629698E+002, 2.8693720E+002, 1.8070943E+002, 1.2609746E+002
 1.4000291E+002, 1.3751995E+002, 1.3751995E+002, 1.3751995E+002, 8.5402611E+002, 8.4253132E+002, 8.3020728E+002, 7.1986503E+002, 4.3799430E+002, 3.0536069E+002, 1.9369172E+002, 1.3589067E+002
 1.4501141E+002, 1.4250443E+002, 1.4250443E+002, 1.4250443E+002, 8.5706078E+002, 8.6178369E+002, 8.4803435E+002, 6.9180580E+002, 4.2498007E+002, 2.8123033E+002, 1.8873254E+002, 1.4445605E+002
 1.5000714E+002, 1.4752370E+002, 1.4752370E+002, 1.4752370E+002, 8.3942976E+002, 8.2293777E+002, 8.0077740E+002, 7.4859952E+002, 4.4715203E+002, 2.8045500E+002, 1.7513173E+002, 1.3623185E+002
 1.5500616E+002, 1.5253786E+002, 1.5253786E+002, 1.5253786E+002, 8.9081850E+002, 8.7970667E+002, 8.8923677E+002, 8.0339760E+002, 4.6008445E+002, 2.9993165E+002, 2.0559370E+002, 1.5958985E+002
 1.6000308E+002, 1.5755218E+002, 1.5755218E+002, 1.5755218E+002, 8.4313330E+002, 8.2683439E+002, 8.2270729E+002, 7.4088614E+002, 4.5276207E+002, 2.9146266E+002, 1.9360200E+002, 1.5285493E+002
 1.6500989E+002, 1.6250577E+002, 1.6250577E+002, 1.6250577E+002, 8.6035350E+002, 8.5531996E+002, 8.4628956E+002, 7.6045798E+002, 4.7936378E+002, 2.7558713E+002, 1.9761884E+002, 1.5776351E+002
 1.7000357E+002, 1.6749981E+002, 1.6749981E+002, 1.6749981E+002, 8.5912724E+002, 8.4621955E+002, 8.4875645E+002, 7.2144847E+002, 4.5753129E+002, 3.1267006E+002, 2.1696134E+002, 1.6350272E+002
 1.7500813E+002, 1.7250322E+002, 1.7250322E+002, 1.7250322E+002, 8.7431468E+002, 8.6554722E+002, 8.5280832E+002, 7.3710067E+002, 4.5812257E+002, 2.9622663E+002, 2.0980181E+002, 1.6981253E+002
 1.8001180E+002, 1.7751406E+002, 1.7751406E+002, 1.7751406E+002, 8.9415433E+002, 8.8397830E+002, 8.7780373E+002, 7.8555899E+002, 5.0705750E+002, 3.0069155E+002, 2.1857199E+002, 1.7102478E+002
 1.8501279E+002, 1.8246387E+002, 1.8246387E+002, 1.8246387E+002, 8.7812090E+002, 8.7812486E+002, 8.7616569E+002, 7.1045159E+002, 4.7694486E+002, 3.2604308E+002, 2.1540317E+002, 1.6556535E+002
 1.9000754E+002, 1.8748534E+002, 1.8748534E+002, 1.8748534E+002, 6.8926195E+002, 6.3364922E+002, 5.4424175E+002, 4.6257906E+002, 3.5241228E+002, 2.2055514E+002, 1.6724159E+002, 1.2668107E+002
 1.9501823E+002, 1.9250994E+002, 1.9250994E+002, 1.9250994E+002, 5.4428805E+002, 4.7748656E+002, 4.1494848E+002, 3.5865663E+002, 2.8396482E+002, 1.8878631E+002, 1.3443341E+002, 1.0976205E+002
 2.0001254E+002, 1.9752387E+002, 1.9752387E+002, 1.9752387E+002, 4.7072495E+002, 4.2084988E+002, 3.6443462E+002, 3.1548934E+002, 2.5683570E+002, 1.6878010E+002, 1.0957255E+002, 9.9856770E+001
 2.0501022E+002, 2.0249516E+002, 2.0249516E+002, 2.0249516E+002, 4.3121313E+002, 3.8442767E+002, 3.4652892E+002, 2.9098526E+002, 2.3353676E+002, 1.4841147E+002, 1.0108407E+002, 9.3875105E+001
 2.1000157E+002, 2.0747015E+002, 2.0747015E+002, 2.0747015E+002, 3.9236437E+002, 3.5517774E+002, 3.2731255E+002, 2.8857221E+002, 2.2093473E+002, 1.2559184E+002, 9.0928882E+001, 8.1596672E+001
 2.1501543E+002, 2.1246163E+002, 2.1246163E+002, 2.1246163E+002, 3.7576746E+002, 3.3774955E+002, 3.0242589E+002, 2.5497989E+002, 2.1127102E+002, 1.4775122E+002, 9.1610548E+001, 7.9419457E+001
 2.2000162E+002, 2.1749434E+002, 2.1749434E+002, 2.1749434E+002, 3.5420653E+002, 3.2118042E+002, 2.8889512E+002, 2.5643065E+002, 1.9672875E+002, 1.4802980E+002, 8.9769292E+001, 6.8953302E+001
 2.2500740E+002, 2.2255541E+002, 2.2255541E+002, 2.2255541E+002, 3.4200786E+002, 3.1454780E+002, 2.8372691E+002, 2.4325150E+002, 1.9165909E+002, 1.4210264E+002, 8.9459895E+001, 6.9522595E+001
 2.3001712E+002, 2.2754451E+002, 2.2754451E+002, 2.2754451E+002, 3.1855983E+002, 2.9228239E+002, 2.6553187E+002, 2.3404956E+002, 1.8744712E+002, 1.3185244E+002, 8.8463589E+001, 6.7343460E+001
 2.3500092E+002, 2.3253215E+002, 2.3253215E+002, 2.3253215E+002, 3.0975096E+002, 2.8009362E+002, 2.5707644E+002, 2.2373942E+002, 1.8177867E+002, 1.2681087E+002, 7.9529869E+001, 6.2353659E+001
 2.4001593E+002, 2.3758130E+002, 2.3758130E+002, 2.3758130E+002, 3.1153913E+002, 2.8297270E+002, 2.5387097E+002, 2.3335475E+002, 1.7766713E+002, 1.0849916E+002, 7.5988276E+001, 6.5713797E+001
 2.4500629E+002, 2.4245778E+002, 2.4245778E+002, 2.4245778E+002, 2.9400961E+002, 2.7388375E+002, 2.4853055E+002, 2.1520036E+002, 1.7164423E+002, 1.2118640E+002, 7.5562824E+001, 5.9773772E+001
 2.5001430E+002, 2.4756231E+002, 2.4756231E+002, 2.4756231E+002, 2.9355839E+002, 2.6478003E+002, 2.3698730E+002, 2.1092576E+002, 1.6930303E+002, 1.1070970E+002, 7.2288413E+001, 6.1229222E+001
 2.5500723E+002, 2.5242907E+002, 2.5242907E+002, 2.5242907E+002, 2.8448740E+002, 2.5203749E+002, 2.3587466E+002, 2.0504586E+002, 1.6192070E+002, 1.0450118E+002, 7.4313115E+001, 5.9591209E+001
 2.6001932E+002, 2.5751176E+002, 2.5751176E+002, 2.5751176E+002, 2.7153806E+002, 2.4547838E+002, 2.2563018E+002, 2.0195462E+002, 1.5036411E+002, 9.1526518E+001, 6.7159114E+001, 6.2914553E+001
 2.6501828E+002, 2.6257961E+002, 2.6257961E+002, 2.6257961E+002, 2.6310485E+002, 2.4038851E+002, 2.2493869E+002, 1.9346942E+002, 1.5684590E+002, 9.6659048E+001, 6.6241582E+001, 5.4817826E+001
 2.7000995E+002, 2.6753532E+002, 2.6753532E+002, 2.6753532E+002, 2.6478955E+002, 2.4147460E+002, 2.1618019E+002, 1.9130071E+002, 1.4708753E+002, 1.0404890E+002, 6.7484831E+001, 5.2124310E+001
 2.7501550E+002, 2.7256070E+002, 2.7256070E+002, 2.7256070E+002, 2.5286233E+002, 2.3386053E+002, 2.1526218E+002, 1.8105948E+002, 1.4405038E+002, 9.9805801E+001, 6.2609693E+001, 5.3493958E+001
 2.8001514E+002, 2.7752798E+002, 2.7752798E+002, 2.7752798E+002, 2.4705129E+002, 2.3662029E+002, 2.1903844E+002, 1.8213301E+002, 1.3467338E+002, 7.8084240E+001, 6.2050709E+001, 5.4434508E+001
 2.8502316E+002, 2.8257951E+002, 2.8257951E+002, 2.8257951E+002, 2.5170641E+002, 2.3392086E+002, 2.1136762E+002, 1.7489080E+002, 1.2998357E+002, 8.9249146E+001, 7.0676702E+001, 5.4680196E+001
 2.9000778E+002, 2.8748131E+002, 2.8748131E+002, 2.8748131E+002, 2.4333941E+002, 2.2292738E+002, 2.0928754E+002, 1.7369185E+002, 1.3380684E+002, 7.2263176E+001, 6.0896899E+001, 5.4610263E+001
 2.9500424E+002, 2.9253709E+002, 2.9253709E+002, 2.9253709E+002, 2.3568299E+002, 2.3481229E+002, 2.0491587E+002, 1.7284956E+002, 1.2639225E+002, 8.5679747E+001, 6.2087046E+001, 4.8882159E+001
 3.0001947E+002, 2.9747935E+002, 2.9747935E+002, 2.9747935E+002, 2.3203237E+002, 2.1793745E+002, 1.9696848E+002, 1.6702091E+002, 1.2304661E+002, 8.8902636E+001, 5.9273694E+001, 4.6916886E+001
 3.0501340E+002, 3.0255735E+002, 3.0255735E+002, 3.0255735E+002, 2.2919915E+002, 2.1810604E+002, 2.0026688E+002, 1.6569766E+002, 1.1265036E+002, 7.7170465E+001, 6.0460375E+001, 5.5674688E+001
 3.1000775E+002, 3.0749464E+002, 3.0749464E+002, 3.0749464E+002, 2.2451118E+002, 2.1471954E+002, 1.8957019E+002, 1.6354371E+002, 1.2196610E+002, 6.5630420E+001, 5.6266764E+001, 5.1506715E+001
 3.1501456E+002, 3.1258176E+002, 3.1258176E+002, 3.1258176E+002, 2.2269197E+002, 2.0579285E+002, 1.8738851E+002, 1.5917109E+002, 1.2211176E+002, 6.1066210E+001, 5.2816373E+001, 4.5291040E+001
 3.2001251E+002, 3.1751205E+002, 3.1751205E+002, 3.1751205E+002, 2.1602003E+002, 2.0260019E+002, 1.8500948E+002, 1.5947063E+002, 1.1782243E+002, 7.0298834E+001, 5.6435563E+001, 4.9793396E+001
 3.2501343E+002, 3.2250198E+002, 3.2250198E+002, 3.2250198E+002, 2.1355264E+002, 2.0114184E+002, 1.8585511E+002, 1.6373576E+002, 1.1096321E+002, 6.3464402E+001, 5.4324660E+001, 4.8568866E+001
 3.3000760E+002, 3.2753539E+002, 3.2753539E+002, 3.2753539E+002, 2.1064396E+002, 2.0477897E+002, 1.8235317E+002, 1.5106118E+002, 1.0881263E+002, 6.8518317E+001, 5.9529434E+001, 5.0662558E+001
 3.3500116E+002, 3.3254543E+002, 3.3254543E+002, 3.3254543E+002, 2.0940597E+002, 1.9383601E+002, 1.7691555E+002, 1.5569344E+002, 1.1077785E+002, 6.3154890E+001, 5.0653763E+001, 4.4909016E+001
 3.4000366E+002, 3.3756482E+002, 3.3756482E+002, 3.3756482E+002, 2.0184290E+002, 2.0328343E+002, 1.8883982E+002, 1.5038322E+002, 1.0629553E+002, 6.9474128E+001, 5.2792973E+001, 4.7628958E+001
 3.4502039E+002, 3.4246584E+002, 3.4246584E+002, 3.4246584E+002, 2.0654020E+002, 1.8907186E+002, 1.7158632E+002, 1.4781196E+002, 1.0617705E+002, 6.2131106E+001, 5.3338925E+001, 4.6661463E+001
 3.5000931E+002, 3.4759346E+002, 3.4759346E+002, 3.4759346E+002, 2.0287838E+002, 2.0131212E+002, 1.8346366E+002, 1.4738451E+002, 9.9047499E+001, 6.6404651E+001, 5.2198867E+001, 4.4297351E+001
 3.5501266E+002, 3.5252978E+002, 3.5252978E+002, 3.5252978E+002, 2.0026774E+002, 1.8533580E+002, 1.6919299E+002, 1.4688673E+002, 1.0780894E+002, 6.5537808E+001, 5.1790323E+001, 4.4791275E+001
 3.6001266E+002, 3.5750976E+002, 3.5750976E+002, 3.5750976E+002, 1.9634885E+002, 1.8851130E+002, 1.7423133E+002, 1.4201176E+002, 1.0201362E+002, 6.2082079E+001, 5.0737835E+001, 4.6212066E+001
 3.6501346E+002, 3.6254597E+002, 3.6254597E+002, 3.6254597E+002, 1.9483410E+002, 1.8796923E+002, 1.7699163E+002, 1.4390266E+002, 9.6877305E+001, 5.8566720E+001, 5.0145035E+001, 4.4275988E+001
 3.7001923E+002, 3.6754475E+002, 3.6754475E+002, 3.6754475E+002, 1.9004496E+002, 1.7724326E+002, 1.6458560E+002, 1.4646481E+002, 9.7748432E+001, 5.8178595E+001, 4.9853547E+001, 4.5159734E+001
 3.7500635E+002, 3.7250758E+002, 3.7250758E+002, 3.7250758E+002, 1.8726078E+002, 1.8247692E+002, 1.6734284E+002, 1.4220512E+002, 9.9056752E+001, 5.5755110E+001, 4.8029351E+001, 4.6213722E+001
 3.8002243E+002, 3.7750969E+002, 3.7750969E+002, 3.7750969E+002, 1.8831390E+002, 1.8298968E+002, 1.7595870E+002, 1.3935937E+002, 8.1089613E+001, 5.4001491E+001, 4.6890086E+001, 3.9493162E+001
 3.8502164E+002, 3.8258648E+002, 3.8258648E+002, 3.8258648E+002, 1.8549974E+002, 1.7887012E+002, 1.6601304E+002, 1.4592190E+002, 9.4659765E+001, 5.7274102E+001, 4.7717437E+001, 4.0370855E+001
 3.9001193E+002, 3.8756417E+002, 3.8756417E+002, 3.8756417E+002, 1.8539567E+002, 1.7214425E+002, 1.6050812E+002, 1.4034299E+002, 9.4770216E+001, 6.3010653E+001, 4.9790204E+001, 4.2099544E+001
 3.9501346E+002, 3.9250935E+002, 3.9250935E+002, 3.9250935E+002, 1.7893237E+002, 1.7827865E+002, 1.6267290E+002, 1.4121571E+002, 9.2025866E+001, 5.5643709E+001, 4.8204841E+001, 4.0840590E+001
 4.0000800E+002, 3.9751281E+002, 3.9751281E+002, 3.9751281E+002, 1.7853110E+002, 1.7913265E+002, 1.5665098E+002, 1.4015443E+002, 9.3446205E+001, 6.0555826E+001, 4.9717435E+001, 4.1053806E+001
