s,s,s,s,C,C,C,C,C,C,C,C
 6.0002293E+001, 5.7497933E+001, 5.7497933E+001, 5.7497933E+001, 4.0243498E+002, 3.9570847E+002, 3.9830027E+002, 3.6784608E+002, 2.1017274E+002, 8.1643597E+001, 6.5741121E+001, 5.6951425E+001
 6.5000374E+001, 6.2477656E+001, 6.2477656E+001, 6.2477656E+001, 4.6464314E+002, 4.6876548E+002, 4.6318310E+002, 3.8520440E+002, 1.9004239E+002, 8.8894669E+001, 7.1010403E+001, 6.1656466E+001
 7.0003998E+001, 6.7483071E+001, 6.7483071E+001, 6.7483071E+001, 4.7271531E+002, 4.8130347E+002, 4.6596920E+002, 3.8843847E+002, 2.1416076E+002, 8.9524594E+001, 7.1547899E+001, 6.1119798E+001
 7.5008064E+001, 7.2511480E+001, 7.2511480E+001, 7.2511480E+001, 4.7084628E+002, 4.7414611E+002, 4.5979121E+002, 4.1958820E+002, 2.0708604E+002, 8.1294809E+001, 6.7368338E+001, 6.1489105E+001
 8.0009811E+001, 7.7513910E+001, 7.7513910E+001, 7.7513910E+001, 4.4711779E+002, 4.3724625E+002, 4.2884352E+002, 3.8890414E+002, 2.4159202E+002, 8.0843193E+001, 7.0216085E+001, 6.5057392E+001
 8.5008720E+001, 8.2517328E+001, 8.2517328E+001, 8.2517328E+001, 4.4770259E+002, 4.3816420E+002, 4.4160807E+002, 4.1301024E+002, 2.2020254E+002, 9.1791411E+001, 7.4054835E+001, 6.3890755E+001
 9.0008469E+001, 8.7493092E+001, 8.7493092E+001, 8.7493092E+001, 4.3795390E+002, 4.3190042E+002, 4.3211750E+002, 4.2092631E+002, 2.1616735E+002, 9.4813486E+001, 7.5697090E+001, 6.5369594E+001
 9.5006439E+001, 9.2512594E+001, 9.2512594E+001, 9.2512594E+001, 4.3399240E+002, 4.2745970E+002, 4.2405330E+002, 4.1446214E+002, 2.5360036E+002, 9.2224151E+001, 7.6195376E+001, 6.3212170E+001
 1.0000694E+002, 9.7520517E+001, 9.7520517E+001, 9.7520517E+001, 4.4894149E+002, 4.4284905E+002, 4.3972062E+002, 4.2564061E+002, 2.2973475E+002, 9.6960223E+001, 7.9054228E+001, 6.2969209E+001
 1.0500341E+002, 1.0252583E+002, 1.0252583E+002, 1.0252583E+002, 4.5427822E+002, 4.5139739E+002, 4.4954446E+002, 4.3711572E+002, 2.2560424E+002, 1.0023776E+002, 8.1775441E+001, 6.8297490E+001
 1.1000936E+002, 1.0749789E+002, 1.0749789E+002, 1.0749789E+002, 4.7391497E+002, 4.6406057E+002, 4.5958510E+002, 4.4934847E+002, 2.3252615E+002, 1.0829399E+002, 9.1501053E+001, 6.9168071E+001
 1.1501007E+002, 1.1251484E+002, 1.1251484E+002, 1.1251484E+002, 4.7066446E+002, 4.6402961E+002, 4.6189977E+002, 4.6191327E+002, 2.4642502E+002, 1.0539885E+002, 8.8827721E+001, 7.2239913E+001
 1.2000707E+002, 1.1747464E+002, 1.1747464E+002, 1.1747464E+002, 4.8411660E+002, 4.7961372E+002, 4.7589137E+002, 4.6156138E+002, 2.6723750E+002, 1.1836597E+002, 9.1936627E+001, 6.9862865E+001
 1.2500044E+002, 1.2252762E+002, 1.2252762E+002, 1.2252762E+002, 4.9394992E+002, 4.8806368E+002, 4.8659540E+002, 4.6584877E+002, 2.6124304E+002, 1.0692891E+002, 8.9591801E+001, 7.3522144E+001
 1.3000233E+002, 1.2747984E+002, 1.2747984E+002, 1.2747984E+002, 4.8878507E+002, 4.8481709E+002, 4.7933647E+002, 4.6686651E+002, 2.8721559E+002, 1.1002541E+002, 8.6516226E+001, 7.0757078E+001
 1.3500708E+002, 1.3249506E+002, 1.3249506E+002, 1.3249506E+002, 5.4355917E+002, 5.3703835E+002, 5.0876200E+002, 4.4439651E+002, 2.8044983E+002, 1.2996829E+002, 9.9601316E+001, 7.7577023E+001
 1.4000558E+002, 1.3752570E+002, 1.3752570E+002, 1.3752570E+002, 5.2776089E+002, 5.2027579E+002, 5.1579824E+002, 4.7143898E+002, 2.9196494E+002, 1.2509444E+002, 9.4443850E+001, 7.4426341E+001
 1.4500848E+002, 1.4250533E+002, 1.4250533E+002, 1.4250533E+002, 5.4071412E+002, 5.2797933E+002, 5.0992537E+002, 4.8801687E+002, 2.6148627E+002, 1.3528458E+002, 1.0427789E+002, 8.1895944E+001
 1.5000230E+002, 1.4745155E+002, 1.4745155E+002, 1.4745155E+002, 5.4812215E+002, 5.3723047E+002, 5.3185973E+002, 5.2213973E+002, 3.1588292E+002, 1.3700642E+002, 1.1027839E+002, 8.1879688E+001
 1.5500687E+002, 1.5251243E+002, 1.5251243E+002, 1.5251243E+002, 5.4560560E+002, 5.3874968E+002, 5.3777619E+002, 5.0190121E+002, 3.0496541E+002, 1.3434242E+002, 1.0395256E+002, 8.8228881E+001
 1.6000713E+002, 1.5752294E+002, 1.5752294E+002, 1.5752294E+002, 5.3639789E+002, 5.3137267E+002, 5.2676101E+002, 5.1895649E+002, 2.7933964E+002, 1.3898265E+002, 1.0850756E+002, 8.6803639E+001
 1.6501004E+002, 1.6251513E+002, 1.6251513E+002, 1.6251513E+002, 5.3180286E+002, 5.2774106E+002, 5.2373894E+002, 4.9291888E+002, 3.0262408E+002, 1.3961345E+002, 1.0607280E+002, 8.0882335E+001
 1.7000993E+002, 1.6749445E+002, 1.6749445E+002, 1.6749445E+002, 5.2016738E+002, 5.1392641E+002, 5.0564128E+002, 4.9707093E+002, 2.9147936E+002, 1.4387100E+002, 1.0371157E+002, 8.6240573E+001
 1.7500114E+002, 1.7252787E+002, 1.7252787E+002, 1.7252787E+002, 5.0375509E+002, 4.9686659E+002, 4.9355647E+002, 4.8390456E+002, 2.6225930E+002, 1.3953591E+002, 1.0549003E+002, 7.7995758E+001
 1.8000677E+002, 1.7753077E+002, 1.7753077E+002, 1.7753077E+002, 5.1100447E+002, 5.0679101E+002, 5.0301614E+002, 4.7035077E+002, 2.7181328E+002, 1.4571715E+002, 1.0867887E+002, 8.0664622E+001
 1.8500305E+002, 1.8254037E+002, 1.8254037E+002, 1.8254037E+002, 5.0982501E+002, 5.0122908E+002, 4.9879375E+002, 4.5385224E+002, 2.6002362E+002, 1.4801677E+002, 1.0944041E+002, 8.0725930E+001
 1.9000555E+002, 1.8748893E+002, 1.8748893E+002, 1.8748893E+002, 4.9767105E+002, 4.9254235E+002, 4.9377210E+002, 4.4015781E+002, 2.6344121E+002, 1.5718723E+002, 1.0820841E+002, 7.8321703E+001
 1.9500217E+002, 1.9248673E+002, 1.9248673E+002, 1.9248673E+002, 5.0650823E+002, 5.0192655E+002, 4.9417689E+002, 4.7100583E+002, 2.5472036E+002, 1.4348198E+002, 1.0220610E+002, 7.5397063E+001
 2.0000063E+002, 1.9751993E+002, 1.9751993E+002, 1.9751993E+002, 5.3131186E+002, 5.2093899E+002, 5.1151963E+002, 4.4385492E+002, 2.5388251E+002, 1.5163145E+002, 1.0477601E+002, 7.6356667E+001
 2.0500882E+002, 2.0250977E+002, 2.0250977E+002, 2.0250977E+002, 5.0872777E+002, 5.0433023E+002, 5.0184661E+002, 4.4830411E+002, 2.7686057E+002, 1.4548606E+002, 1.0072928E+002, 7.7579902E+001
 2.1000691E+002, 2.0751292E+002, 2.0751292E+002, 2.0751292E+002, 4.8885724E+002, 4.8202692E+002, 4.7730394E+002, 4.5477564E+002, 2.4463722E+002, 1.3512568E+002, 1.0072054E+002, 8.4879146E+001
 2.1500502E+002, 2.1251102E+002, 2.1251102E+002, 2.1251102E+002, 4.9763609E+002, 4.9287816E+002, 4.8396755E+002, 4.4015562E+002, 2.6432958E+002, 1.3982719E+002, 1.0008972E+002, 8.1281084E+001
 2.2000882E+002, 2.1752948E+002, 2.1752948E+002, 2.1752948E+002, 4.8632194E+002, 4.8338174E+002, 4.7962660E+002, 4.6294775E+002, 2.3586845E+002, 1.3612028E+002, 1.0031744E+002, 8.4915231E+001
 2.2500740E+002, 2.2248684E+002, 2.2248684E+002, 2.2248684E+002, 4.6165152E+002, 4.5715595E+002, 4.5406964E+002, 4.1139914E+002, 2.5402547E+002, 1.4363998E+002, 9.7932498E+001, 7.1839363E+001
 2.3000133E+002, 2.2740362E+002, 2.2740362E+002, 2.2740362E+002, 4.5540048E+002, 4.5393254E+002, 4.4893031E+002, 4.3912128E+002, 2.4556196E+002, 1.3729409E+002, 9.7530268E+001, 7.8944796E+001
 2.3500002E+002, 2.3257390E+002, 2.3257390E+002, 2.3257390E+002, 4.1148570E+002, 3.9828787E+002, 3.4728414E+002, 2.8821610E+002, 1.9326887E+002, 1.1284654E+002, 7.8509638E+001, 6.1578877E+001
 2.4001601E+002, 2.3751709E+002, 2.3751709E+002, 2.3751709E+002, 3.6670654E+002, 3.3808065E+002, 2.9777971E+002, 2.2483865E+002, 1.6458684E+002, 1.0680482E+002, 7.7971464E+001, 6.3179254E+001
 2.4501564E+002, 2.4248152E+002, 2.4248152E+002, 2.4248152E+002, 3.1920233E+002, 2.8139646E+002, 2.5146456E+002, 2.2419967E+002, 1.6923470E+002, 9.2246950E+001, 7.0827938E+001, 5.7424433E+001
 2.5001346E+002, 2.4752454E+002, 2.4752454E+002, 2.4752454E+002, 2.9897920E+002, 2.5894563E+002, 2.3530990E+002, 2.0624333E+002, 1.5179729E+002, 9.7456464E+001, 6.4949455E+001, 5.5013834E+001
 2.5501128E+002, 2.5252236E+002, 2.5252236E+002, 2.5252236E+002, 2.8689322E+002, 2.6349148E+002, 2.2605693E+002, 2.0241631E+002, 1.2898550E+002, 8.5171262E+001, 6.7260889E+001, 5.7993397E+001
 2.6000845E+002, 2.5747838E+002, 2.5747838E+002, 2.5747838E+002, 2.6688728E+002, 2.4688676E+002, 2.1817469E+002, 1.8842113E+002, 1.3163454E+002, 8.0856502E+001, 6.4286074E+001, 5.5754068E+001
 2.6501569E+002, 2.6256507E+002, 2.6256507E+002, 2.6256507E+002, 2.5697568E+002, 2.4117654E+002, 2.0919764E+002, 1.8597679E+002, 1.2216898E+002, 7.3699562E+001, 5.9381803E+001, 5.0659450E+001
 2.7001102E+002, 2.6748457E+002, 2.6748457E+002, 2.6748457E+002, 2.5000029E+002, 2.2815928E+002, 2.0011351E+002, 1.7565824E+002, 1.2640941E+002, 7.3425235E+001, 5.8668220E+001, 5.0910459E+001
 2.7500305E+002, 2.7256804E+002, 2.7256804E+002, 2.7256804E+002, 2.4480564E+002, 2.2329777E+002, 2.0136457E+002, 1.6630051E+002, 1.1209235E+002, 7.1328867E+001, 5.8465791E+001, 4.9331042E+001
 2.8000070E+002, 2.7748682E+002, 2.7748682E+002, 2.7748682E+002, 2.4069275E+002, 2.1368979E+002, 1.9481811E+002, 1.6303993E+002, 1.2085223E+002, 6.9686666E+001, 5.5831680E+001, 4.9239263E+001
 2.8500598E+002, 2.8257066E+002, 2.8257066E+002, 2.8257066E+002, 2.3426985E+002, 2.1137495E+002, 1.9226477E+002, 1.6108348E+002, 1.0297082E+002, 6.2413626E+001, 5.4668282E+001, 4.8109545E+001
 2.9000253E+002, 2.8756493E+002, 2.8756493E+002, 2.8756493E+002, 2.1899134E+002, 2.0377007E+002, 1.8694550E+002, 1.5962848E+002, 1.1132885E+002, 6.4592093E+001, 5.2058952E+001, 4.7732144E+001
 2.9502197E+002, 2.9243588E+002, 2.9243588E+002, 2.9243588E+002, 2.2326068E+002, 2.0271360E+002, 1.8120212E+002, 1.5109452E+002, 1.1555860E+002, 6.6269263E+001, 5.2806424E+001, 4.7201670E+001
 3.0001138E+002, 2.9755113E+002, 2.9755113E+002, 2.9755113E+002, 2.2014089E+002, 2.0453321E+002, 1.8105110E+002, 1.5011612E+002, 9.3785051E+001, 6.2876010E+001, 5.2137378E+001, 4.6502073E+001
 3.0500601E+002, 3.0251307E+002, 3.0251307E+002, 3.0251307E+002, 2.1202860E+002, 1.9406001E+002, 1.7914610E+002, 1.4755343E+002, 1.0205233E+002, 6.3043803E+001, 5.0793922E+001, 4.4973724E+001
 3.1000882E+002, 3.0752068E+002, 3.0752068E+002, 3.0752068E+002, 2.1029705E+002, 1.9007557E+002, 1.7078718E+002, 1.4766596E+002, 1.0240259E+002, 6.1674779E+001, 5.0152062E+001, 4.3992123E+001
 3.1500293E+002, 3.1252812E+002, 3.1252812E+002, 3.1252812E+002, 2.0572049E+002, 1.8308025E+002, 1.7205218E+002, 1.4708427E+002, 8.8456050E+001, 6.0590352E+001, 5.0837772E+001, 4.3650963E+001
 3.2001144E+002, 3.1754773E+002, 3.1754773E+002, 3.1754773E+002, 2.0237535E+002, 1.8646908E+002, 1.6236733E+002, 1.4507363E+002, 9.7099313E+001, 5.9536417E+001, 4.9610486E+001, 4.2886378E+001
 3.2501132E+002, 3.2256572E+002, 3.2256572E+002, 3.2256572E+002, 1.9746170E+002, 1.8676936E+002, 1.6580743E+002, 1.3953201E+002, 8.3962513E+001, 5.8681087E+001, 4.9974929E+001, 4.0165381E+001
 3.3000681E+002, 3.2749930E+002, 3.2749930E+002, 3.2749930E+002, 1.9456482E+002, 1.8441427E+002, 1.6766331E+002, 1.3694939E+002, 9.5263137E+001, 5.9249550E+001, 4.9472401E+001, 4.2599081E+001
 3.3500192E+002, 3.3251732E+002, 3.3251732E+002, 3.3251732E+002, 1.9343061E+002, 1.8372293E+002, 1.6014388E+002, 1.4089888E+002, 7.8024693E+001, 5.0513910E+001, 4.3507159E+001, 3.8919787E+001
 3.4000284E+002, 3.3750532E+002, 3.3750532E+002, 3.3750532E+002, 1.8991578E+002, 1.8400330E+002, 1.6122301E+002, 1.3946210E+002, 8.2568560E+001, 5.0641537E+001, 4.4018650E+001, 3.9821741E+001
 3.4500034E+002, 3.4253758E+002, 3.4253758E+002, 3.4253758E+002, 1.8544699E+002, 1.7658322E+002, 1.6526851E+002, 1.2719312E+002, 9.2481119E+001, 5.4702763E+001, 4.3626517E+001, 4.0851608E+001
 3.5000140E+002, 3.4748559E+002, 3.4748559E+002, 3.4748559E+002, 1.8876817E+002, 1.7309763E+002, 1.5453460E+002, 1.3682979E+002, 8.6114543E+001, 5.7022014E+001, 4.6526136E+001, 4.0919938E+001
 3.5500162E+002, 3.5255160E+002, 3.5255160E+002, 3.5255160E+002, 1.8566111E+002, 1.7732965E+002, 1.6007871E+002, 1.3223220E+002, 7.4400270E+001, 5.3686968E+001, 4.4205497E+001, 3.9530982E+001
 3.6000729E+002, 3.5749520E+002, 3.5749520E+002, 3.5749520E+002, 1.8037239E+002, 1.7128001E+002, 1.5566905E+002, 1.3036455E+002, 8.6092942E+001, 5.4671445E+001, 4.6121380E+001, 3.8510492E+001
 3.6501895E+002, 3.6252862E+002, 3.6252862E+002, 3.6252862E+002, 1.8345291E+002, 1.7195396E+002, 1.5699513E+002, 1.2963220E+002, 8.1518042E+001, 5.5116574E+001, 4.6983172E+001, 3.9758982E+001
 3.7000168E+002, 3.6749694E+002, 3.6749694E+002, 3.6749694E+002, 1.7994307E+002, 1.6723588E+002, 1.5550038E+002, 1.3162530E+002, 7.0523426E+001, 5.0141264E+001, 4.4985646E+001, 3.7757829E+001
 3.7500366E+002, 3.7255997E+002, 3.7255997E+002, 3.7255997E+002, 1.7985866E+002, 1.7153579E+002, 1.5242909E+002, 1.3003614E+002, 8.1124116E+001, 4.6731900E+001, 4.2857624E+001, 3.9204246E+001
 3.8000693E+002, 3.7750633E+002, 3.7750633E+002, 3.7750633E+002, 1.7908264E+002, 1.6353482E+002, 1.4645491E+002, 1.3108949E+002, 7.5582467E+001, 4.7447340E+001, 4.3173979E+001, 3.7719049E+001
 3.8501105E+002, 3.8250732E+002, 3.8250732E+002, 3.8250732E+002, 1.7618633E+002, 1.6522743E+002, 1.5122586E+002, 1.3272163E+002, 6.9742891E+001, 4.9611125E+001, 4.5103681E+001, 3.9280456E+001
 3.9000226E+002, 3.8752581E+002, 3.8752581E+002, 3.8752581E+002, 1.7545576E+002, 1.6936810E+002, 1.5164445E+002, 1.2755361E+002, 7.1536646E+001, 4.6603520E+001, 4.4457804E+001, 3.8460667E+001
 3.9500439E+002, 3.9254842E+002, 3.9254842E+002, 3.9254842E+002, 1.7123829E+002, 1.6703846E+002, 1.5326551E+002, 1.2983115E+002, 7.2041008E+001, 4.5190892E+001, 4.1805182E+001, 3.6979175E+001
 4.0000662E+002, 3.9750961E+002, 3.9750961E+002, 3.9750961E+002, 1.6855131E+002, 1.6978907E+002, 1.5203650E+002, 1.2520013E+002, 6.6290501E+001, 4.6635251E+001, 4.2535278E+001, 3.6295690E+001
