s,s,s,s,C,C,C,C,C,C,C,C
 5.0007751E+001, 4.7516105E+001, 4.7516105E+001, 4.7516105E+001, 4.5154920E+002, 4.3676586E+002, 4.3311684E+002, 4.3944406E+002, 3.0314327E+002, 1.3460918E+002, 1.0172626E+002, 8.9157898E+001
 5.5007500E+001, 5.2517941E+001, 5.2517941E+001, 5.2517941E+001, 5.1724953E+002, 5.0645328E+002, 4.9805385E+002, 4.6733454E+002, 2.6384761E+002, 1.3374172E+002, 1.0809629E+002, 9.3008337E+001
 6.0000610E+001, 5.7492758E+001, 5.7492758E+001, 5.7492758E+001, 5.2609437E+002, 5.1385855E+002, 5.1183887E+002, 4.8556586E+002, 3.3468493E+002, 1.4235350E+002, 1.0562230E+002, 8.8909071E+001
 6.5002647E+001, 6.2499273E+001, 6.2499273E+001, 6.2499273E+001, 5.6618935E+002, 5.5369705E+002, 5.5647795E+002, 5.4226755E+002, 3.5334976E+002, 1.6191972E+002, 1.1484673E+002, 9.1640661E+001
 7.0007980E+001, 6.7514266E+001, 6.7514266E+001, 6.7514266E+001, 5.9732998E+002, 5.8452620E+002, 5.6778248E+002, 5.4450518E+002, 3.2806667E+002, 1.7391385E+002, 1.1436701E+002, 9.5233713E+001
 7.5005737E+001, 7.2518804E+001, 7.2518804E+001, 7.2518804E+001, 6.1249013E+002, 5.9959245E+002, 5.8944594E+002, 5.6412715E+002, 3.6382126E+002, 1.5860241E+002, 1.0740396E+002, 9.1976918E+001
 8.0002136E+001, 7.7496427E+001, 7.7496427E+001, 7.7496427E+001, 6.4213241E+002, 6.2293756E+002, 5.9790691E+002, 5.4064029E+002, 3.5982776E+002, 1.6240142E+002, 1.0240489E+002, 9.2997304E+001
 8.5005203E+001, 8.2517698E+001, 8.2517698E+001, 8.2517698E+001, 6.8672445E+002, 6.5272373E+002, 6.3949833E+002, 5.6735894E+002, 3.3712137E+002, 1.5113889E+002, 1.1383382E+002, 9.5352815E+001
 9.0004929E+001, 8.7482350E+001, 8.7482350E+001, 8.7482350E+001, 6.8515515E+002, 6.7600080E+002, 6.3951538E+002, 5.7525781E+002, 3.3735169E+002, 1.6411345E+002, 1.1464686E+002, 9.4311550E+001
 9.5010208E+001, 9.2485066E+001, 9.2485066E+001, 9.2485066E+001, 6.4492452E+002, 6.2258211E+002, 6.0193113E+002, 5.3306002E+002, 3.3677937E+002, 1.5818374E+002, 1.2451881E+002, 1.0092806E+002
 1.0000783E+002, 9.7500608E+001, 9.7500608E+001, 9.7500608E+001, 6.3726824E+002, 6.2040448E+002, 6.1230137E+002, 5.5812509E+002, 3.5632046E+002, 1.7220451E+002, 1.3076268E+002, 1.0543750E+002
 1.0500854E+002, 1.0253215E+002, 1.0253215E+002, 1.0253215E+002, 6.6676266E+002, 6.4434465E+002, 6.2097431E+002, 5.8758461E+002, 3.6195706E+002, 1.8807369E+002, 1.3337600E+002, 1.1017041E+002
 1.1000596E+002, 1.0751459E+002, 1.0751459E+002, 1.0751459E+002, 6.8681152E+002, 6.6153437E+002, 6.4510084E+002, 5.6558299E+002, 3.8760393E+002, 1.7226756E+002, 1.2994262E+002, 1.0094393E+002
 1.1500681E+002, 1.1250775E+002, 1.1250775E+002, 1.1250775E+002, 7.4661125E+002, 7.1588290E+002, 6.9796534E+002, 5.5817109E+002, 3.5725736E+002, 1.9220606E+002, 1.3983935E+002, 1.0083475E+002
 1.2000527E+002, 1.1750554E+002, 1.1750554E+002, 1.1750554E+002, 7.6019495E+002, 7.2148470E+002, 7.1009651E+002, 5.6318461E+002, 3.8196472E+002, 1.9642335E+002, 1.4684414E+002, 1.1703818E+002
 1.2500463E+002, 1.2250632E+002, 1.2250632E+002, 1.2250632E+002, 7.4766842E+002, 7.1180478E+002, 6.8454161E+002, 5.7536572E+002, 3.7617828E+002, 2.0743910E+002, 1.5166706E+002, 1.1383748E+002
 1.3000577E+002, 1.2750795E+002, 1.2750795E+002, 1.2750795E+002, 7.7422300E+002, 7.4815236E+002, 7.1034931E+002, 6.1792833E+002, 3.8660889E+002, 1.8619399E+002, 1.4341945E+002, 1.1792643E+002
 1.3500372E+002, 1.3249641E+002, 1.3249641E+002, 1.3249641E+002, 7.7587210E+002, 7.4094833E+002, 7.2861804E+002, 6.0033427E+002, 3.8087915E+002, 2.0668316E+002, 1.4903705E+002, 1.2036891E+002
 1.4000360E+002, 1.3750195E+002, 1.3750195E+002, 1.3750195E+002, 7.8366085E+002, 7.7033490E+002, 7.5822579E+002, 6.5292923E+002, 3.7925134E+002, 2.3148486E+002, 1.5482002E+002, 1.1979073E+002
 1.4500026E+002, 1.4251312E+002, 1.4251312E+002, 1.4251312E+002, 8.0504289E+002, 7.8442146E+002, 7.7058948E+002, 6.1500110E+002, 3.7284374E+002, 2.3942712E+002, 1.6270540E+002, 1.2448644E+002
 1.5000412E+002, 1.4747706E+002, 1.4747706E+002, 1.4747706E+002, 7.7493692E+002, 7.4667546E+002, 7.2350004E+002, 5.7481737E+002, 3.8575606E+002, 2.2446108E+002, 1.6381937E+002, 1.2220376E+002
 1.5500476E+002, 1.5249494E+002, 1.5249494E+002, 1.5249494E+002, 8.2176248E+002, 8.0234077E+002, 7.8224093E+002, 6.2113247E+002, 3.9513497E+002, 2.5850712E+002, 1.7037968E+002, 1.2152246E+002
 1.6000325E+002, 1.5748069E+002, 1.5748069E+002, 1.5748069E+002, 8.3043166E+002, 8.0123757E+002, 7.7542612E+002, 6.4676833E+002, 3.9753464E+002, 2.3511220E+002, 1.6877299E+002, 1.3878605E+002
 1.6500168E+002, 1.6249693E+002, 1.6249693E+002, 1.6249693E+002, 8.0593100E+002, 7.8634132E+002, 7.7037259E+002, 6.2250338E+002, 4.0410478E+002, 2.2952846E+002, 1.6559229E+002, 1.3251971E+002
 1.7000818E+002, 1.6746206E+002, 1.6746206E+002, 1.6746206E+002, 7.9703695E+002, 7.7768056E+002, 7.3704318E+002, 6.3679135E+002, 3.9762202E+002, 2.3864947E+002, 1.6000637E+002, 1.3453222E+002
 1.7500960E+002, 1.7246521E+002, 1.7246521E+002, 1.7246521E+002, 8.2234885E+002, 7.9377451E+002, 7.8778596E+002, 6.4548914E+002, 3.9080208E+002, 2.4318500E+002, 1.5990082E+002, 1.1912133E+002
 1.8000282E+002, 1.7749799E+002, 1.7749799E+002, 1.7749799E+002, 8.2383754E+002, 8.0226894E+002, 7.7893716E+002, 6.2520632E+002, 4.0716251E+002, 2.5153819E+002, 1.7394003E+002, 1.3347307E+002
 1.8500076E+002, 1.8248967E+002, 1.8248967E+002, 1.8248967E+002, 8.0866501E+002, 7.9411597E+002, 7.3903760E+002, 5.6482687E+002, 3.9460001E+002, 2.4887706E+002, 1.7058128E+002, 1.3245635E+002
 1.9000543E+002, 1.8750835E+002, 1.8750835E+002, 1.8750835E+002, 7.9292143E+002, 7.5482313E+002, 7.3917387E+002, 6.0333207E+002, 3.7601183E+002, 2.5796269E+002, 1.6828734E+002, 1.3330644E+002
 1.9500143E+002, 1.9251874E+002, 1.9251874E+002, 1.9251874E+002, 7.8502113E+002, 7.7511708E+002, 7.5301668E+002, 6.1891922E+002, 3.9949412E+002, 2.6422705E+002, 1.6784428E+002, 1.2912591E+002
 2.0000728E+002, 1.9748753E+002, 1.9748753E+002, 1.9748753E+002, 7.7686632E+002, 7.5999360E+002, 7.4337870E+002, 5.8187719E+002, 3.8754389E+002, 2.5526576E+002, 1.6843851E+002, 1.2837838E+002
 2.0500075E+002, 2.0250622E+002, 2.0250622E+002, 2.0250622E+002, 7.8358420E+002, 7.5942822E+002, 7.4120361E+002, 6.0203537E+002, 3.7894014E+002, 2.5026122E+002, 1.6989354E+002, 1.2568271E+002
 2.1000909E+002, 2.0751375E+002, 2.0751375E+002, 2.0751375E+002, 7.6110457E+002, 7.4501898E+002, 7.1987951E+002, 6.1493535E+002, 3.9037202E+002, 2.5512187E+002, 1.6520042E+002, 1.3856490E+002
 2.1500015E+002, 2.1249098E+002, 2.1249098E+002, 2.1249098E+002, 7.8257770E+002, 7.5498705E+002, 7.2485672E+002, 5.8343890E+002, 4.0383898E+002, 2.3693355E+002, 1.6008546E+002, 1.3605050E+002
 2.2000160E+002, 2.1750722E+002, 2.1750722E+002, 2.1750722E+002, 7.7587640E+002, 7.5060140E+002, 7.3387989E+002, 5.7333401E+002, 3.8633533E+002, 2.3803253E+002, 1.7691879E+002, 1.4388966E+002
 2.2500623E+002, 2.2255590E+002, 2.2255590E+002, 2.2255590E+002, 7.6328047E+002, 7.4563248E+002, 7.1571706E+002, 6.0596111E+002, 4.0886998E+002, 2.3255143E+002, 1.6362723E+002, 1.3568060E+002
 2.3000232E+002, 2.2749195E+002, 2.2749195E+002, 2.2749195E+002, 7.7870889E+002, 7.4227949E+002, 7.2004888E+002, 5.7632243E+002, 4.1231883E+002, 2.2780541E+002, 1.6346183E+002, 1.3647405E+002
 2.3500214E+002, 2.3249468E+002, 2.3249468E+002, 2.3249468E+002, 7.3126257E+002, 7.1322628E+002, 6.8531518E+002, 5.4211363E+002, 3.6698131E+002, 2.2791412E+002, 1.6247838E+002, 1.2981311E+002
 2.4000882E+002, 2.3754261E+002, 2.3754261E+002, 2.3754261E+002, 7.1064685E+002, 6.7832643E+002, 6.3616267E+002, 5.6542800E+002, 4.0052406E+002, 2.2810636E+002, 1.5226687E+002, 1.1876006E+002
 2.4501064E+002, 2.4249757E+002, 2.4249757E+002, 2.4249757E+002, 7.4460360E+002, 7.1351749E+002, 6.8459091E+002, 5.5232682E+002, 3.8536661E+002, 2.2291052E+002, 1.5597133E+002, 1.2534428E+002
 2.5000246E+002, 2.4747493E+002, 2.4747493E+002, 2.4747493E+002, 7.5132732E+002, 7.2038537E+002, 7.0524269E+002, 5.5340883E+002, 3.7188593E+002, 2.3729236E+002, 1.6088690E+002, 1.2735811E+002
 2.5500618E+002, 2.5250459E+002, 2.5250459E+002, 2.5250459E+002, 6.9995776E+002, 6.8587921E+002, 6.5617507E+002, 4.9982539E+002, 3.5939683E+002, 2.1319018E+002, 1.6336385E+002, 1.3201303E+002
 2.6000677E+002, 2.5752521E+002, 2.5752521E+002, 2.5752521E+002, 7.1757522E+002, 6.9538438E+002, 6.8322030E+002, 5.7665822E+002, 3.7027989E+002, 2.4190649E+002, 1.5659889E+002, 1.2234420E+002
 2.6500101E+002, 2.6252080E+002, 2.6252080E+002, 2.6252080E+002, 7.3245000E+002, 7.0944412E+002, 6.8374258E+002, 5.2363107E+002, 3.7684059E+002, 2.2991685E+002, 1.5849656E+002, 1.2404697E+002
 2.7000961E+002, 2.6749406E+002, 2.6749406E+002, 2.6749406E+002, 6.7992917E+002, 6.5919393E+002, 6.3632955E+002, 5.0332787E+002, 3.5716286E+002, 1.8579356E+002, 1.5479230E+002, 1.2708754E+002
 2.7500537E+002, 2.7248331E+002, 2.7248331E+002, 2.7248331E+002, 7.0026605E+002, 6.7340848E+002, 6.5563377E+002, 5.3248496E+002, 3.6069565E+002, 2.3362036E+002, 1.5699545E+002, 1.2117456E+002
 2.8000427E+002, 2.7748097E+002, 2.7748097E+002, 2.7748097E+002, 7.1991524E+002, 7.0110176E+002, 6.5366071E+002, 5.2001701E+002, 3.6255146E+002, 2.2000361E+002, 1.5557579E+002, 1.1998155E+002
 2.8500168E+002, 2.8251467E+002, 2.8251467E+002, 2.8251467E+002, 6.6164256E+002, 6.5273101E+002, 6.1460832E+002, 5.1751014E+002, 3.2877834E+002, 1.9967537E+002, 1.5673766E+002, 1.2433877E+002
 2.9001111E+002, 2.8720173E+002, 2.8720173E+002, 2.8720173E+002, 6.5465331E+002, 6.3343329E+002, 6.0271084E+002, 4.9505634E+002, 3.6818991E+002, 2.2741268E+002, 1.4618118E+002, 1.0510578E+002
 2.9500742E+002, 2.9254536E+002, 2.9254536E+002, 2.9254536E+002, 5.0560916E+002, 4.5623580E+002, 3.9191765E+002, 3.2604725E+002, 2.6925763E+002, 1.5750381E+002, 1.1801939E+002, 1.0058113E+002
 3.0001541E+002, 2.9752159E+002, 2.9752159E+002, 2.9752159E+002, 4.4288569E+002, 3.9174337E+002, 3.4415390E+002, 2.8866402E+002, 2.1750718E+002, 1.4898808E+002, 1.0073535E+002, 8.7332314E+001
 3.0500385E+002, 3.0244166E+002, 3.0244166E+002, 3.0244166E+002, 3.9904103E+002, 3.4745951E+002, 3.1066289E+002, 2.6245193E+002, 2.0338562E+002, 1.2564731E+002, 8.9345608E+001, 8.4017432E+001
 3.1001297E+002, 3.0747531E+002, 3.0747531E+002, 3.0747531E+002, 3.7525380E+002, 3.4017719E+002, 3.0680288E+002, 2.5421362E+002, 1.9356838E+002, 1.2063771E+002, 9.2364801E+001, 7.4758368E+001
 3.1501254E+002, 3.1252254E+002, 3.1252254E+002, 3.1252254E+002, 3.4768750E+002, 3.2002363E+002, 2.8610859E+002, 2.4320657E+002, 1.7654505E+002, 1.1573885E+002, 8.5932738E+001, 7.2182680E+001
 3.2000763E+002, 3.1752264E+002, 3.1752264E+002, 3.1752264E+002, 3.3092092E+002, 3.0485981E+002, 2.7758961E+002, 2.3084499E+002, 1.6870188E+002, 1.1411389E+002, 8.3138600E+001, 6.5471369E+001
 3.2500073E+002, 3.2251193E+002, 3.2251193E+002, 3.2251193E+002, 3.2302249E+002, 3.0262442E+002, 2.6026001E+002, 2.1988574E+002, 1.6650807E+002, 1.0796171E+002, 7.2047806E+001, 6.1465738E+001
 3.3001752E+002, 3.2745312E+002, 3.2745312E+002, 3.2745312E+002, 3.0991997E+002, 2.8280567E+002, 2.5372357E+002, 2.1429149E+002, 1.4473921E+002, 1.0261961E+002, 7.4175414E+001, 6.4719855E+001
 3.3500110E+002, 3.3245415E+002, 3.3245415E+002, 3.3245415E+002, 3.0403631E+002, 2.7363738E+002, 2.4343916E+002, 2.0642520E+002, 1.5068091E+002, 8.8312871E+001, 7.2046503E+001, 6.3011464E+001
 3.4000937E+002, 3.3754605E+002, 3.3754605E+002, 3.3754605E+002, 2.9981052E+002, 2.8231646E+002, 2.4619762E+002, 1.9802461E+002, 1.3568049E+002, 9.4007777E+001, 7.1205004E+001, 6.2034853E+001
 3.4502097E+002, 3.4251827E+002, 3.4251827E+002, 3.4251827E+002, 2.8406958E+002, 2.5579271E+002, 2.2836981E+002, 1.9985464E+002, 1.1586120E+002, 7.9562743E+001, 6.7641085E+001, 6.1595499E+001
 3.5000256E+002, 3.4755516E+002, 3.4755516E+002, 3.4755516E+002, 2.7973132E+002, 2.5656190E+002, 2.3051290E+002, 1.9098343E+002, 1.2989125E+002, 8.5796624E+001, 6.8248707E+001, 5.7954843E+001
 3.5500076E+002, 3.5255914E+002, 3.5255914E+002, 3.5255914E+002, 2.7133047E+002, 2.5007883E+002, 2.2131936E+002, 1.9067224E+002, 1.2838437E+002, 8.2761451E+001, 6.5876657E+001, 5.7902515E+001
 3.6001407E+002, 3.5749022E+002, 3.5749022E+002, 3.5749022E+002, 2.6541467E+002, 2.3975734E+002, 2.1490497E+002, 1.7987873E+002, 1.2977774E+002, 8.3758650E+001, 6.5960401E+001, 5.7233033E+001
 3.6502130E+002, 3.6250742E+002, 3.6250742E+002, 3.6250742E+002, 2.6490004E+002, 2.4596161E+002, 2.1803162E+002, 1.8110357E+002, 1.1338866E+002, 7.5849041E+001, 6.6765249E+001, 5.4688494E+001
 3.7000882E+002, 3.6750713E+002, 3.6750713E+002, 3.6750713E+002, 2.5305716E+002, 2.2914209E+002, 2.1161300E+002, 1.8113157E+002, 1.2692213E+002, 8.3998781E+001, 6.5675051E+001, 5.1727151E+001
 3.7501663E+002, 3.7250676E+002, 3.7250676E+002, 3.7250676E+002, 2.5410897E+002, 2.3183036E+002, 2.0506630E+002, 1.7164321E+002, 1.2215829E+002, 7.6549848E+001, 6.4031988E+001, 5.5836223E+001
 3.8000250E+002, 3.7749330E+002, 3.7749330E+002, 3.7749330E+002, 2.4336858E+002, 2.2657948E+002, 2.0722935E+002, 1.7512127E+002, 1.2158521E+002, 8.0674039E+001, 6.2035012E+001, 4.7066701E+001
 3.8501361E+002, 3.8251816E+002, 3.8251816E+002, 3.8251816E+002, 2.3809245E+002, 2.2111837E+002, 1.9371976E+002, 1.7369478E+002, 1.1895273E+002, 7.8980725E+001, 5.9786225E+001, 4.9071245E+001
 3.9000302E+002, 3.8751629E+002, 3.8751629E+002, 3.8751629E+002, 2.2712998E+002, 2.1132107E+002, 1.9885590E+002, 1.7737463E+002, 1.1045867E+002, 7.5534682E+001, 5.7070917E+001, 5.2853258E+001
 3.9500424E+002, 3.9252342E+002, 3.9252342E+002, 3.9252342E+002, 2.3087060E+002, 2.1267095E+002, 1.9412955E+002, 1.6873531E+002, 1.1342757E+002, 7.1926400E+001, 6.2448268E+001, 5.3855874E+001
 4.0001041E+002, 3.9759063E+002, 3.9759063E+002, 3.9759063E+002, 2.3365134E+002, 2.2465103E+002, 1.9516772E+002, 1.6345072E+002, 1.0232176E+002, 6.4486129E+001, 5.7684776E+001, 5.3386337E+001
