s,s,s,s,C,C,C,C,C,C,C,C
 4.5002407E+001, 4.2486630E+001, 4.2486630E+001, 4.2486630E+001, 3.7297681E+002, 3.6596630E+002, 3.5804904E+002, 3.5356177E+002, 2.1474469E+002, 1.1425813E+002, 8.1643459E+001, 6.3097001E+001
 5.0001862E+001, 4.7516572E+001, 4.7516572E+001, 4.7516572E+001, 4.1855108E+002, 4.0755928E+002, 4.0139819E+002, 3.8037670E+002, 2.4685365E+002, 1.0768817E+002, 7.8336302E+001, 6.2855261E+001
 5.5006042E+001, 5.2527129E+001, 5.2527129E+001, 5.2527129E+001, 4.1157578E+002, 4.0409459E+002, 4.0168997E+002, 3.8347978E+002, 2.7129626E+002, 1.1275424E+002, 7.7019741E+001, 6.1781534E+001
 6.0001492E+001, 5.7474480E+001, 5.7474480E+001, 5.7474480E+001, 4.2915316E+002, 4.2289680E+002, 4.2912768E+002, 4.0961367E+002, 2.5163538E+002, 1.1537839E+002, 7.8593158E+001, 6.3912231E+001
 6.5009270E+001, 6.2510160E+001, 6.2510160E+001, 6.2510160E+001, 4.5362079E+002, 4.3690858E+002, 4.3807159E+002, 4.0976975E+002, 2.6028615E+002, 1.1220424E+002, 7.8634580E+001, 6.5972977E+001
 7.0007195E+001, 6.7492932E+001, 6.7492932E+001, 6.7492932E+001, 4.7224443E+002, 4.7450519E+002, 4.5002694E+002, 4.4754510E+002, 2.2790506E+002, 1.1174106E+002, 7.8823983E+001, 6.7197312E+001
 7.5007088E+001, 7.2510579E+001, 7.2510579E+001, 7.2510579E+001, 4.9085990E+002, 4.7551784E+002, 4.6703133E+002, 4.4451204E+002, 2.3599318E+002, 1.0702114E+002, 8.0275808E+001, 6.9515931E+001
 8.0000755E+001, 7.7494511E+001, 7.7494511E+001, 7.7494511E+001, 4.9412755E+002, 4.7972665E+002, 4.6852768E+002, 4.5957172E+002, 2.5241442E+002, 9.9541015E+001, 7.5852194E+001, 6.7527230E+001
 8.5006966E+001, 8.2524452E+001, 8.2524452E+001, 8.2524452E+001, 4.5346282E+002, 4.5035581E+002, 4.5844768E+002, 4.4058957E+002, 2.6494503E+002, 1.0519750E+002, 7.7906078E+001, 6.6671867E+001
 9.0007790E+001, 8.7527902E+001, 8.7527902E+001, 8.7527902E+001, 4.8128248E+002, 4.8146715E+002, 4.7650006E+002, 4.6033062E+002, 2.3839363E+002, 1.1884057E+002, 9.0193061E+001, 6.5080724E+001
 9.5008766E+001, 9.2509122E+001, 9.2509122E+001, 9.2509122E+001, 4.8233755E+002, 4.7829259E+002, 4.6410430E+002, 4.4685864E+002, 2.6941290E+002, 1.0536674E+002, 8.8342061E+001, 6.5289615E+001
 1.0000018E+002, 9.7487872E+001, 9.7487872E+001, 9.7487872E+001, 4.7414904E+002, 4.6544161E+002, 4.6502518E+002, 4.2444297E+002, 2.4477822E+002, 1.1984109E+002, 9.2849429E+001, 7.0888896E+001
 1.0500366E+002, 1.0253972E+002, 1.0253972E+002, 1.0253972E+002, 4.7316948E+002, 4.6394141E+002, 4.6300466E+002, 4.5963947E+002, 3.2975803E+002, 1.1453627E+002, 8.6425110E+001, 7.5947779E+001
 1.1000129E+002, 1.0752137E+002, 1.0752137E+002, 1.0752137E+002, 4.7730448E+002, 4.7007513E+002, 4.5963660E+002, 4.5507797E+002, 2.8833879E+002, 1.2124639E+002, 9.3623033E+001, 7.2194530E+001
 1.1500703E+002, 1.1248564E+002, 1.1248564E+002, 1.1248564E+002, 5.0321661E+002, 4.9548765E+002, 4.9011928E+002, 4.7884190E+002, 2.8772266E+002, 1.2787312E+002, 1.0305664E+002, 7.5461830E+001
 1.2000153E+002, 1.1751590E+002, 1.1751590E+002, 1.1751590E+002, 5.3154408E+002, 5.1826253E+002, 5.0831981E+002, 4.7275755E+002, 3.1897582E+002, 1.2116212E+002, 9.7656207E+001, 7.5164134E+001
 1.2500649E+002, 1.2247683E+002, 1.2247683E+002, 1.2247683E+002, 5.1288715E+002, 5.0424207E+002, 5.0280991E+002, 4.7726176E+002, 3.2176814E+002, 1.2708036E+002, 1.0259873E+002, 8.2051685E+001
 1.3000386E+002, 1.2752219E+002, 1.2752219E+002, 1.2752219E+002, 5.3079823E+002, 5.2241693E+002, 5.1883768E+002, 4.9185970E+002, 3.6560044E+002, 1.3387415E+002, 9.8267577E+001, 8.3624803E+001
 1.3500485E+002, 1.3245375E+002, 1.3245375E+002, 1.3245375E+002, 6.0026222E+002, 5.9018785E+002, 5.7264963E+002, 5.2463159E+002, 3.0993233E+002, 1.2719636E+002, 1.0225688E+002, 8.3209565E+001
 1.4000305E+002, 1.3750415E+002, 1.3750415E+002, 1.3750415E+002, 6.2942110E+002, 6.3050602E+002, 5.8808194E+002, 5.3630844E+002, 3.2481156E+002, 1.5803301E+002, 1.0892592E+002, 8.1739318E+001
 1.4500316E+002, 1.4249238E+002, 1.4249238E+002, 1.4249238E+002, 5.9785581E+002, 5.8980161E+002, 5.7965019E+002, 4.8113836E+002, 3.3100030E+002, 1.6556510E+002, 1.1767573E+002, 9.5592257E+001
 1.5000598E+002, 1.4754996E+002, 1.4754996E+002, 1.4754996E+002, 5.5277919E+002, 5.4010642E+002, 5.3130845E+002, 5.1193727E+002, 4.2088555E+002, 1.4949292E+002, 1.1678263E+002, 1.0094157E+002
 1.5500156E+002, 1.5247099E+002, 1.5247099E+002, 1.5247099E+002, 6.2215368E+002, 6.0624989E+002, 5.8391142E+002, 5.1927835E+002, 3.1457665E+002, 1.5853388E+002, 1.1465437E+002, 9.1869682E+001
 1.6000020E+002, 1.5752578E+002, 1.5752578E+002, 1.5752578E+002, 6.2284298E+002, 6.0184280E+002, 5.7875894E+002, 5.3802229E+002, 3.2933596E+002, 1.6696453E+002, 1.2737389E+002, 8.9306770E+001
 1.6500879E+002, 1.6252833E+002, 1.6252833E+002, 1.6252833E+002, 6.5940649E+002, 6.3725026E+002, 6.1350665E+002, 5.0561478E+002, 3.3390611E+002, 1.7870888E+002, 1.2402920E+002, 9.8494627E+001
 1.7000465E+002, 1.6755424E+002, 1.6755424E+002, 1.6755424E+002, 6.5271633E+002, 6.3440418E+002, 6.1804393E+002, 5.0181653E+002, 3.2745415E+002, 1.5644403E+002, 1.2178293E+002, 9.8596765E+001
 1.7500777E+002, 1.7251159E+002, 1.7251159E+002, 1.7251159E+002, 6.4483490E+002, 6.3247771E+002, 5.9484043E+002, 4.9364152E+002, 3.2832598E+002, 1.8125906E+002, 1.2367967E+002, 1.0865749E+002
 1.8000893E+002, 1.7752599E+002, 1.7752599E+002, 1.7752599E+002, 6.3604148E+002, 6.2657468E+002, 6.1369268E+002, 5.0392571E+002, 3.1598355E+002, 1.6488478E+002, 1.1984945E+002, 9.5159801E+001
 1.8500562E+002, 1.8247449E+002, 1.8247449E+002, 1.8247449E+002, 5.9445136E+002, 5.8529933E+002, 5.6613243E+002, 4.9819546E+002, 3.1482830E+002, 1.7037000E+002, 1.1325032E+002, 9.7282006E+001
 1.9000858E+002, 1.8753225E+002, 1.8753225E+002, 1.8753225E+002, 5.8945611E+002, 5.7175989E+002, 5.6330884E+002, 4.8788989E+002, 3.2402192E+002, 1.5909641E+002, 1.1095557E+002, 9.5335595E+001
 1.9500586E+002, 1.9250827E+002, 1.9250827E+002, 1.9250827E+002, 5.9075792E+002, 5.7597859E+002, 5.6380997E+002, 5.1232709E+002, 3.0548469E+002, 1.7008008E+002, 1.1998799E+002, 9.4415078E+001
 2.0000815E+002, 1.9748166E+002, 1.9748166E+002, 1.9748166E+002, 5.8188228E+002, 5.6468109E+002, 5.6253009E+002, 4.7110418E+002, 2.9097889E+002, 1.4461369E+002, 1.0938902E+002, 8.9539722E+001
 2.0500652E+002, 2.0249124E+002, 2.0249124E+002, 2.0249124E+002, 5.8428193E+002, 5.7186037E+002, 5.5695294E+002, 4.7982578E+002, 3.0449900E+002, 1.5233952E+002, 1.1348934E+002, 9.1105710E+001
 2.1000266E+002, 2.0749865E+002, 2.0749865E+002, 2.0749865E+002, 5.8522711E+002, 5.6721578E+002, 5.6422406E+002, 4.8032965E+002, 3.0205834E+002, 1.3959358E+002, 1.1091023E+002, 9.4747289E+001
 2.1500060E+002, 2.1249012E+002, 2.1249012E+002, 2.1249012E+002, 5.7614025E+002, 5.6073774E+002, 5.3829402E+002, 4.7059269E+002, 2.9979262E+002, 1.4706718E+002, 1.0784974E+002, 8.9920703E+001
 2.2000931E+002, 2.1752133E+002, 2.1752133E+002, 2.1752133E+002, 5.7164489E+002, 5.6599429E+002, 5.5226663E+002, 4.8127740E+002, 2.8602061E+002, 1.5318022E+002, 1.1449615E+002, 8.7879910E+001
 2.2500122E+002, 2.2251844E+002, 2.2251844E+002, 2.2251844E+002, 5.4352836E+002, 5.3491188E+002, 5.1553031E+002, 4.8362274E+002, 2.8100897E+002, 1.4212415E+002, 1.0891371E+002, 8.3228910E+001
 2.3000211E+002, 2.2750676E+002, 2.2750676E+002, 2.2750676E+002, 5.2913354E+002, 5.2291812E+002, 5.1411425E+002, 4.3855435E+002, 2.6280326E+002, 1.4580351E+002, 1.0704739E+002, 8.7511728E+001
 2.3500301E+002, 2.3250765E+002, 2.3250765E+002, 2.3250765E+002, 5.1976757E+002, 5.1044552E+002, 5.0274194E+002, 4.7544466E+002, 2.6127068E+002, 1.5899989E+002, 1.1252497E+002, 7.7562125E+001
 2.4000391E+002, 2.3750855E+002, 2.3750855E+002, 2.3750855E+002, 5.1572804E+002, 5.0686356E+002, 4.9091575E+002, 4.3182762E+002, 2.6464425E+002, 1.5845257E+002, 1.0339900E+002, 7.8125106E+001
 2.4500488E+002, 2.4253084E+002, 2.4253084E+002, 2.4253084E+002, 4.9803795E+002, 4.9650533E+002, 4.8516283E+002, 4.3624109E+002, 2.5882103E+002, 1.6619484E+002, 1.0956464E+002, 8.0079706E+001
 2.5000928E+002, 2.4749993E+002, 2.4749993E+002, 2.4749993E+002, 5.2113273E+002, 5.1131018E+002, 5.0142755E+002, 4.6984796E+002, 2.6357954E+002, 1.4514941E+002, 1.0396537E+002, 8.3591579E+001
 2.5500943E+002, 2.5251223E+002, 2.5251223E+002, 2.5251223E+002, 5.0532819E+002, 4.8725089E+002, 4.8365309E+002, 4.4997293E+002, 2.5483495E+002, 1.4643025E+002, 1.1147713E+002, 8.2955465E+001
 2.6000388E+002, 2.5751168E+002, 2.5751168E+002, 2.5751168E+002, 5.0953700E+002, 4.9523674E+002, 4.9069081E+002, 4.4432594E+002, 2.6161796E+002, 1.4055212E+002, 1.0915077E+002, 7.7340452E+001
 2.6500131E+002, 2.6249216E+002, 2.6249216E+002, 2.6249216E+002, 4.9806490E+002, 4.8542732E+002, 4.7204258E+002, 4.5401109E+002, 2.7476820E+002, 1.4872910E+002, 1.0901325E+002, 8.2331371E+001
 2.7000500E+002, 2.6753263E+002, 2.6753263E+002, 2.6753263E+002, 4.8317787E+002, 4.7258568E+002, 4.6791727E+002, 4.1814272E+002, 2.5887473E+002, 1.4372677E+002, 1.0757112E+002, 8.2354297E+001
 2.7500046E+002, 2.7249871E+002, 2.7249871E+002, 2.7249871E+002, 4.7082218E+002, 4.6388078E+002, 4.5566532E+002, 4.2982347E+002, 2.4126319E+002, 1.2943885E+002, 9.5538476E+001, 8.0048359E+001
 2.8000952E+002, 2.7754481E+002, 2.7754481E+002, 2.7754481E+002, 4.6982993E+002, 4.6582206E+002, 4.6659210E+002, 4.4721716E+002, 2.3585678E+002, 1.2603228E+002, 1.0167578E+002, 7.9133157E+001
 2.8500888E+002, 2.8251281E+002, 2.8251281E+002, 2.8251281E+002, 4.7167407E+002, 4.6178103E+002, 4.5321223E+002, 4.3924529E+002, 2.4403045E+002, 1.4058459E+002, 1.0171557E+002, 8.0026222E+001
 2.9000906E+002, 2.8752382E+002, 2.8752382E+002, 2.8752382E+002, 4.8725029E+002, 4.7260770E+002, 4.6910098E+002, 4.4343880E+002, 2.4208899E+002, 1.2958529E+002, 1.0196700E+002, 7.5168651E+001
 2.9500540E+002, 2.9247951E+002, 2.9247951E+002, 2.9247951E+002, 4.6625529E+002, 4.6373912E+002, 4.5112233E+002, 4.2697505E+002, 2.3324267E+002, 1.2778500E+002, 9.9313195E+001, 8.1752098E+001
 3.0000009E+002, 2.9754933E+002, 2.9754933E+002, 2.9754933E+002, 4.6614257E+002, 4.5882140E+002, 4.5193386E+002, 4.1050050E+002, 2.2602536E+002, 1.3501791E+002, 9.7871550E+001, 7.9057164E+001
 3.0500882E+002, 3.0251477E+002, 3.0251477E+002, 3.0251477E+002, 4.3817717E+002, 4.3132357E+002, 4.2671318E+002, 4.0249282E+002, 2.3263186E+002, 1.3254112E+002, 9.6043262E+001, 7.3641778E+001
 3.1000232E+002, 3.0751737E+002, 3.0751737E+002, 3.0751737E+002, 4.6339363E+002, 4.5432068E+002, 4.5915468E+002, 4.1056738E+002, 2.2890540E+002, 1.3542005E+002, 9.3049238E+001, 7.2152346E+001
 3.1500842E+002, 3.1255051E+002, 3.1255051E+002, 3.1255051E+002, 4.4427747E+002, 4.3699334E+002, 4.3621169E+002, 3.8937450E+002, 2.3465714E+002, 1.2108956E+002, 9.0810825E+001, 7.8214760E+001
 3.2000742E+002, 3.1751777E+002, 3.1751777E+002, 3.1751777E+002, 4.4076697E+002, 4.3209422E+002, 4.3997844E+002, 3.9425896E+002, 2.2802421E+002, 1.3198484E+002, 9.4766780E+001, 7.7507009E+001
 3.2500739E+002, 3.2246966E+002, 3.2246966E+002, 3.2246966E+002, 4.4375965E+002, 4.3303574E+002, 4.2829268E+002, 4.1054426E+002, 2.2899526E+002, 1.1946079E+002, 9.6417657E+001, 7.8456654E+001
 3.3000653E+002, 3.2760452E+002, 3.2760452E+002, 3.2760452E+002, 4.2844353E+002, 4.2642548E+002, 4.2248692E+002, 3.9209532E+002, 2.3486204E+002, 1.1949756E+002, 9.3045050E+001, 7.5777980E+001
 3.3500168E+002, 3.3245921E+002, 3.3245921E+002, 3.3245921E+002, 4.3122828E+002, 4.3044189E+002, 4.1972900E+002, 3.9057553E+002, 2.2722597E+002, 1.2194461E+002, 8.5574301E+001, 6.9962752E+001
 3.4000946E+002, 3.3751073E+002, 3.3751073E+002, 3.3751073E+002, 4.3746658E+002, 4.2873912E+002, 4.2239178E+002, 3.8072735E+002, 2.1491080E+002, 1.1637189E+002, 8.8835528E+001, 7.5364147E+001
 3.4500546E+002, 3.4219529E+002, 3.4219529E+002, 3.4219529E+002, 4.1496724E+002, 4.1037628E+002, 4.0434217E+002, 3.8126130E+002, 2.1495094E+002, 1.1710641E+002, 8.9686435E+001, 6.5485864E+001
 3.5001196E+002, 3.4757288E+002, 3.4757288E+002, 3.4757288E+002, 3.7388871E+002, 3.4622623E+002, 2.9584471E+002, 2.4686554E+002, 1.7586496E+002, 9.9214502E+001, 7.7883085E+001, 6.7152965E+001
 3.5501697E+002, 3.5249832E+002, 3.5249832E+002, 3.5249832E+002, 3.3137578E+002, 2.9916880E+002, 2.6590737E+002, 2.3626336E+002, 1.6422221E+002, 9.2174084E+001, 7.8863846E+001, 6.5563201E+001
 3.6000519E+002, 3.5764855E+002, 3.5764855E+002, 3.5764855E+002, 3.0481488E+002, 2.8027236E+002, 2.4281084E+002, 2.0171049E+002, 1.6358129E+002, 8.0000158E+001, 6.6856978E+001, 6.0216750E+001
 3.6501428E+002, 3.6248270E+002, 3.6248270E+002, 3.6248270E+002, 2.8604960E+002, 2.6722755E+002, 2.2822548E+002, 1.9809602E+002, 1.3563723E+002, 9.6236546E+001, 7.0700631E+001, 5.2845050E+001
 3.7000919E+002, 3.6754720E+002, 3.6754720E+002, 3.6754720E+002, 2.6986652E+002, 2.5095705E+002, 2.2334321E+002, 2.0302085E+002, 1.2983882E+002, 8.3831133E+001, 6.7246134E+001, 5.5871527E+001
 3.7500385E+002, 3.7247686E+002, 3.7247686E+002, 3.7247686E+002, 2.5382150E+002, 2.4472943E+002, 2.2146800E+002, 1.8713943E+002, 1.2948640E+002, 7.9967620E+001, 6.2243781E+001, 5.3170229E+001
 3.8002045E+002, 3.7749540E+002, 3.7749540E+002, 3.7749540E+002, 2.4649865E+002, 2.3576410E+002, 2.1997557E+002, 1.8574822E+002, 1.1935535E+002, 8.1364718E+001, 6.2607445E+001, 5.1149994E+001
 3.8500815E+002, 3.8251390E+002, 3.8251390E+002, 3.8251390E+002, 2.4414575E+002, 2.3344065E+002, 2.0969594E+002, 1.7575202E+002, 1.2424648E+002, 7.4057535E+001, 5.8467024E+001, 5.0411277E+001
 3.9001816E+002, 3.8752645E+002, 3.8752645E+002, 3.8752645E+002, 2.3662446E+002, 2.2443330E+002, 2.0282621E+002, 1.7547142E+002, 1.1967303E+002, 7.8177215E+001, 6.1667438E+001, 4.8144973E+001
 3.9500797E+002, 3.9251403E+002, 3.9251403E+002, 3.9251403E+002, 2.3392987E+002, 2.2057994E+002, 1.9956308E+002, 1.7133505E+002, 1.2213394E+002, 7.5463171E+001, 5.4502584E+001, 4.4078813E+001
 4.0001959E+002, 3.9747237E+002, 3.9747237E+002, 3.9747237E+002, 2.2638237E+002, 2.1293978E+002, 1.9503212E+002, 1.6551696E+002, 1.1624988E+002, 7.4308979E+001, 5.3256888E+001, 4.4950802E+001
