s,s,s,s,C,C,C,C,C,C,C,C
 7.5000786E+001, 7.2500854E+001, 7.2500854E+001, 7.2500854E+001, 6.0450712E+002, 5.9274055E+002, 5.6440468E+002, 4.3451126E+002, 2.5299609E+002, 1.2193011E+002, 9.0903451E+001, 7.7956880E+001
 8.0001259E+001, 7.7500394E+001, 7.7500394E+001, 7.7500394E+001, 5.7300002E+002, 5.6363028E+002, 5.4425274E+002, 5.3235074E+002, 3.0144746E+002, 1.2959029E+002, 1.0025758E+002, 8.2116517E+001
 8.5003876E+001, 8.2467694E+001, 8.2467694E+001, 8.2467694E+001, 5.6230226E+002, 5.5104118E+002, 5.4011423E+002, 5.1997602E+002, 3.0453397E+002, 1.2357667E+002, 1.0321999E+002, 8.5909822E+001
 9.0006989E+001, 8.7497164E+001, 8.7497164E+001, 8.7497164E+001, 5.7005768E+002, 5.6365107E+002, 5.5684751E+002, 5.2855106E+002, 2.9550511E+002, 1.3658423E+002, 1.0795943E+002, 7.7838690E+001
 9.5003418E+001, 9.2485358E+001, 9.2485358E+001, 9.2485358E+001, 5.9433137E+002, 5.9269837E+002, 5.7985319E+002, 5.4009526E+002, 3.0247191E+002, 1.4323896E+002, 1.0905514E+002, 9.1310743E+001
 1.0000236E+002, 9.7510927E+001, 9.7510927E+001, 9.7510927E+001, 5.5259752E+002, 5.4691045E+002, 5.4114703E+002, 5.2327881E+002, 3.4051761E+002, 1.4965980E+002, 1.1160282E+002, 8.6965753E+001
 1.0500180E+002, 1.0250958E+002, 1.0250958E+002, 1.0250958E+002, 5.5484546E+002, 5.4376523E+002, 5.3741289E+002, 5.2969947E+002, 3.5984716E+002, 1.4197094E+002, 1.1510226E+002, 8.4724531E+001
 1.1000416E+002, 1.0749773E+002, 1.0749773E+002, 1.0749773E+002, 5.7208852E+002, 5.6288820E+002, 5.4559801E+002, 5.3346260E+002, 3.3259922E+002, 1.4180236E+002, 1.1345998E+002, 9.2323045E+001
 1.1500223E+002, 1.1248148E+002, 1.1248148E+002, 1.1248148E+002, 6.0345631E+002, 5.8544658E+002, 5.6881168E+002, 5.2855067E+002, 3.4097236E+002, 1.5698770E+002, 1.1727947E+002, 9.6074644E+001
 1.2000480E+002, 1.1747032E+002, 1.1747032E+002, 1.1747032E+002, 6.2461132E+002, 6.1324869E+002, 5.9056438E+002, 4.7371872E+002, 3.0824585E+002, 1.5660588E+002, 1.1932006E+002, 9.6140388E+001
 1.2500203E+002, 1.2250263E+002, 1.2250263E+002, 1.2250263E+002, 6.5865074E+002, 6.3451791E+002, 6.1513216E+002, 5.3511954E+002, 3.6023972E+002, 1.5704150E+002, 1.2750531E+002, 1.0493609E+002
 1.3000739E+002, 1.2750179E+002, 1.2750179E+002, 1.2750179E+002, 6.7023501E+002, 6.4703414E+002, 6.2433977E+002, 5.1769690E+002, 3.2484713E+002, 1.7055773E+002, 1.2296176E+002, 9.4235266E+001
 1.3500085E+002, 1.3253883E+002, 1.3253883E+002, 1.3253883E+002, 7.3651134E+002, 7.0545827E+002, 6.8090494E+002, 4.9976255E+002, 3.3183991E+002, 1.7298626E+002, 1.3495442E+002, 1.0034102E+002
 1.4000377E+002, 1.3749995E+002, 1.3749995E+002, 1.3749995E+002, 6.6701983E+002, 6.5441005E+002, 6.1580940E+002, 5.1980644E+002, 3.2306848E+002, 1.7613070E+002, 1.3819568E+002, 1.0344130E+002
 1.4500327E+002, 1.4249786E+002, 1.4249786E+002, 1.4249786E+002, 7.2011927E+002, 7.0009126E+002, 6.5407448E+002, 4.8900752E+002, 3.2077026E+002, 1.7550028E+002, 1.4614668E+002, 1.0768029E+002
 1.5001073E+002, 1.4749845E+002, 1.4749845E+002, 1.4749845E+002, 7.4521525E+002, 7.1529540E+002, 6.6500027E+002, 4.9584639E+002, 3.2317816E+002, 1.8030678E+002, 1.3839401E+002, 1.1493322E+002
 1.5500786E+002, 1.5256320E+002, 1.5256320E+002, 1.5256320E+002, 6.5102346E+002, 6.3378949E+002, 6.0855269E+002, 5.2278346E+002, 3.2081895E+002, 1.7816511E+002, 1.3830308E+002, 1.0664499E+002
 1.6000816E+002, 1.5751134E+002, 1.5751134E+002, 1.5751134E+002, 6.8874456E+002, 6.7043135E+002, 6.5470919E+002, 5.4964562E+002, 3.3128040E+002, 1.9349665E+002, 1.3628265E+002, 1.0987896E+002
 1.6500679E+002, 1.6248797E+002, 1.6248797E+002, 1.6248797E+002, 7.0314074E+002, 6.9018734E+002, 6.5734852E+002, 5.2745315E+002, 3.3452997E+002, 1.9829191E+002, 1.4372226E+002, 1.1278927E+002
 1.7000311E+002, 1.6749551E+002, 1.6749551E+002, 1.6749551E+002, 6.8414029E+002, 6.6979216E+002, 6.5000020E+002, 5.4846774E+002, 3.4931184E+002, 1.9925372E+002, 1.4264606E+002, 1.0645710E+002
 1.7500378E+002, 1.7252663E+002, 1.7252663E+002, 1.7252663E+002, 6.4785930E+002, 6.3862907E+002, 6.2171412E+002, 5.7426101E+002, 3.3283169E+002, 2.0215053E+002, 1.4976813E+002, 1.1323682E+002
 1.8001102E+002, 1.7748191E+002, 1.7748191E+002, 1.7748191E+002, 6.5693965E+002, 6.4550028E+002, 6.2646631E+002, 5.5264062E+002, 3.3655375E+002, 1.9273044E+002, 1.4130124E+002, 1.1302146E+002
 1.8500020E+002, 1.8250481E+002, 1.8250481E+002, 1.8250481E+002, 6.3678374E+002, 6.2519730E+002, 6.1592332E+002, 5.5543017E+002, 3.5434254E+002, 1.8732304E+002, 1.4010599E+002, 1.0779679E+002
 1.9000945E+002, 1.8750686E+002, 1.8750686E+002, 1.8750686E+002, 6.9929109E+002, 6.8077573E+002, 6.3409004E+002, 5.3927002E+002, 3.6460601E+002, 2.2491115E+002, 1.4804288E+002, 1.1273682E+002
 1.9500473E+002, 1.9253642E+002, 1.9253642E+002, 1.9253642E+002, 6.4211113E+002, 6.2871538E+002, 6.0945380E+002, 5.4986129E+002, 3.3916684E+002, 1.8851000E+002, 1.4280312E+002, 1.0886057E+002
 2.0000867E+002, 1.9749851E+002, 1.9749851E+002, 1.9749851E+002, 7.4720072E+002, 7.2013720E+002, 6.9484852E+002, 5.4246694E+002, 3.4796514E+002, 2.1558786E+002, 1.5032073E+002, 1.2233713E+002
 2.0500122E+002, 2.0254969E+002, 2.0254969E+002, 2.0254969E+002, 6.1478435E+002, 6.0256793E+002, 5.8184086E+002, 5.3251332E+002, 3.5401398E+002, 2.0258785E+002, 1.4624419E+002, 1.1043641E+002
 2.1000282E+002, 2.0753264E+002, 2.0753264E+002, 2.0753264E+002, 7.3670825E+002, 7.0817062E+002, 6.5298612E+002, 4.8803664E+002, 3.4107454E+002, 2.1713168E+002, 1.5205169E+002, 1.2142251E+002
 2.1500777E+002, 2.1249754E+002, 2.1249754E+002, 2.1249754E+002, 6.6636223E+002, 6.4373140E+002, 6.1925650E+002, 5.1841005E+002, 3.3966549E+002, 1.9857239E+002, 1.5290613E+002, 1.2050256E+002
 2.2000931E+002, 2.1753016E+002, 2.1753016E+002, 2.1753016E+002, 6.9765378E+002, 6.7217790E+002, 6.4187613E+002, 5.4221480E+002, 3.3311337E+002, 1.9483537E+002, 1.5093055E+002, 1.1797836E+002
 2.2500302E+002, 2.2251699E+002, 2.2251699E+002, 2.2251699E+002, 6.5591305E+002, 6.3538099E+002, 6.1789489E+002, 5.0824442E+002, 3.2421760E+002, 2.1340179E+002, 1.4566702E+002, 1.1456337E+002
 2.3000800E+002, 2.2742274E+002, 2.2742274E+002, 2.2742274E+002, 7.5004497E+002, 7.2251625E+002, 6.1725439E+002, 4.9108391E+002, 3.4174501E+002, 1.8426967E+002, 1.5035859E+002, 1.2473052E+002
 2.3500667E+002, 2.3251666E+002, 2.3251666E+002, 2.3251666E+002, 5.5539285E+002, 5.1649819E+002, 4.2943637E+002, 3.7054531E+002, 2.6097728E+002, 1.4129455E+002, 1.0979575E+002, 9.4586077E+001
 2.4000534E+002, 2.3751533E+002, 2.3751533E+002, 2.3751533E+002, 4.5738722E+002, 4.0075938E+002, 3.4748825E+002, 2.8887382E+002, 2.2859781E+002, 1.3168779E+002, 9.8162949E+001, 8.0470449E+001
 2.4500401E+002, 2.4251400E+002, 2.4251400E+002, 2.4251400E+002, 3.9844454E+002, 3.5302072E+002, 3.1421565E+002, 2.6508872E+002, 2.1587629E+002, 1.3308876E+002, 8.8342526E+001, 7.2229274E+001
 2.5000269E+002, 2.4751267E+002, 2.4751267E+002, 2.4751267E+002, 3.7553907E+002, 3.3348465E+002, 2.8267684E+002, 2.5410687E+002, 1.9646892E+002, 1.1475462E+002, 8.7201337E+001, 7.5702092E+001
 2.5500134E+002, 2.5251134E+002, 2.5251134E+002, 2.5251134E+002, 3.4219821E+002, 3.0886909E+002, 2.7535185E+002, 2.4147070E+002, 1.9113718E+002, 1.0414837E+002, 8.0471101E+001, 7.5360219E+001
 2.6000003E+002, 2.5751001E+002, 2.5751001E+002, 2.5751001E+002, 3.2200370E+002, 2.9353326E+002, 2.5840066E+002, 2.2378942E+002, 1.8262190E+002, 9.7083691E+001, 7.9037104E+001, 6.7980345E+001
 2.6501175E+002, 2.6245620E+002, 2.6245620E+002, 2.6245620E+002, 3.1107938E+002, 2.8273702E+002, 2.5513752E+002, 2.1274748E+002, 1.6709387E+002, 9.9127864E+001, 7.7310318E+001, 6.6972786E+001
 2.7001831E+002, 2.6755408E+002, 2.6755408E+002, 2.6755408E+002, 2.9979653E+002, 2.7221693E+002, 2.4520341E+002, 2.0863835E+002, 1.6110360E+002, 8.8667416E+001, 7.0342729E+001, 6.0482046E+001
 2.7501865E+002, 2.7250012E+002, 2.7250012E+002, 2.7250012E+002, 2.8477160E+002, 2.5817738E+002, 2.3527201E+002, 2.0435075E+002, 1.5376476E+002, 8.7145512E+001, 7.1382212E+001, 5.9295395E+001
 2.8000879E+002, 2.7756330E+002, 2.7756330E+002, 2.7756330E+002, 2.7674060E+002, 2.5697504E+002, 2.2763881E+002, 1.9938973E+002, 1.5052076E+002, 8.0698850E+001, 6.5468485E+001, 5.7081297E+001
 2.8501071E+002, 2.8254226E+002, 2.8254226E+002, 2.8254226E+002, 2.7235432E+002, 2.4524900E+002, 2.2954640E+002, 1.8284856E+002, 1.4273391E+002, 8.4648847E+001, 7.0763499E+001, 5.7753231E+001
 2.9000464E+002, 2.8751785E+002, 2.8751785E+002, 2.8751785E+002, 2.6166670E+002, 2.4124262E+002, 2.1588215E+002, 1.8741097E+002, 1.2953249E+002, 7.9552974E+001, 6.3960198E+001, 5.6939902E+001
 2.9500604E+002, 2.9249072E+002, 2.9249072E+002, 2.9249072E+002, 2.5822983E+002, 2.4170482E+002, 2.0691730E+002, 1.8042661E+002, 1.3316733E+002, 8.0391894E+001, 5.9653861E+001, 5.4121415E+001
 3.0000485E+002, 2.9749803E+002, 2.9749803E+002, 2.9749803E+002, 2.5141210E+002, 2.3095016E+002, 2.0362966E+002, 1.7825349E+002, 1.2782269E+002, 7.6590042E+001, 5.9397148E+001, 5.0625401E+001
 3.0500146E+002, 3.0252003E+002, 3.0252003E+002, 3.0252003E+002, 2.4641244E+002, 2.2982591E+002, 2.0519687E+002, 1.7764508E+002, 1.1611980E+002, 7.0176053E+001, 5.7333356E+001, 5.2125434E+001
 3.1002130E+002, 3.0747368E+002, 3.0747368E+002, 3.0747368E+002, 2.3770356E+002, 2.1863608E+002, 1.9745494E+002, 1.6984621E+002, 1.1431267E+002, 7.5614512E+001, 5.9658386E+001, 5.4656173E+001
 3.1501645E+002, 3.1251036E+002, 3.1251036E+002, 3.1251036E+002, 2.3816538E+002, 2.1712214E+002, 2.0012296E+002, 1.7968472E+002, 9.9165899E+001, 6.9606370E+001, 6.1422354E+001, 5.2221588E+001
 3.2001581E+002, 3.1751812E+002, 3.1751812E+002, 3.1751812E+002, 2.3216267E+002, 2.1490416E+002, 1.9283585E+002, 1.6685523E+002, 1.1495752E+002, 7.1164406E+001, 5.7972539E+001, 5.0652103E+001
 3.2500497E+002, 3.2252681E+002, 3.2252681E+002, 3.2252681E+002, 2.2484310E+002, 2.1352457E+002, 1.8689721E+002, 1.6403048E+002, 1.1120691E+002, 7.2368209E+001, 5.5763019E+001, 5.1259419E+001
 3.3000861E+002, 3.2752892E+002, 3.2752892E+002, 3.2752892E+002, 2.2769508E+002, 2.1058406E+002, 1.8304989E+002, 1.6105736E+002, 1.0464517E+002, 7.2039796E+001, 5.7022745E+001, 4.8650980E+001
 3.3502167E+002, 3.3253264E+002, 3.3253264E+002, 3.3253264E+002, 2.2771410E+002, 2.0469602E+002, 1.8544242E+002, 1.6993156E+002, 9.5467029E+001, 6.8246544E+001, 5.7674102E+001, 5.1040777E+001
 3.4001334E+002, 3.3752610E+002, 3.3752610E+002, 3.3752610E+002, 2.2171104E+002, 2.0391197E+002, 1.8269777E+002, 1.5876018E+002, 1.0273527E+002, 6.8056146E+001, 5.6478299E+001, 4.6973194E+001
 3.4502066E+002, 3.4252484E+002, 3.4252484E+002, 3.4252484E+002, 2.1523548E+002, 2.0079805E+002, 1.7725435E+002, 1.6001244E+002, 9.2193496E+001, 6.7690302E+001, 5.4142416E+001, 4.7105639E+001
 3.5000446E+002, 3.4752715E+002, 3.4752715E+002, 3.4752715E+002, 2.1663279E+002, 2.0516284E+002, 1.8219515E+002, 1.5573421E+002, 8.5677584E+001, 6.1233957E+001, 5.3939427E+001, 4.9143901E+001
 3.5501941E+002, 3.5248217E+002, 3.5248217E+002, 3.5248217E+002, 2.1381616E+002, 1.9565494E+002, 1.7189472E+002, 1.4792766E+002, 8.5656462E+001, 5.8300417E+001, 5.3252410E+001, 4.7113569E+001
 3.6000827E+002, 3.5749867E+002, 3.5749867E+002, 3.5749867E+002, 2.0979470E+002, 1.9564046E+002, 1.7075606E+002, 1.5146763E+002, 8.7128840E+001, 5.9656747E+001, 5.2737988E+001, 4.5715163E+001
 3.6501334E+002, 3.6252519E+002, 3.6252519E+002, 3.6252519E+002, 2.0626738E+002, 1.9357238E+002, 1.6978203E+002, 1.4531473E+002, 8.9423303E+001, 6.1580793E+001, 5.3766746E+001, 4.4870640E+001
 3.7000232E+002, 3.6754740E+002, 3.6754740E+002, 3.6754740E+002, 2.0708294E+002, 1.9380233E+002, 1.6614266E+002, 1.4245421E+002, 8.9152712E+001, 5.9803092E+001, 5.2961511E+001, 4.4686169E+001
 3.7500189E+002, 3.7248610E+002, 3.7248610E+002, 3.7248610E+002, 2.0261027E+002, 1.9081759E+002, 1.7159980E+002, 1.3806910E+002, 8.9413821E+001, 6.0047143E+001, 5.0531225E+001, 4.3022636E+001
 3.8001682E+002, 3.7752588E+002, 3.7752588E+002, 3.7752588E+002, 2.0539505E+002, 1.8999355E+002, 1.6942997E+002, 1.4154007E+002, 7.9105533E+001, 5.5925645E+001, 4.9222074E+001, 4.2558467E+001
 3.8500443E+002, 3.8252414E+002, 3.8252414E+002, 3.8252414E+002, 2.0236999E+002, 1.7866673E+002, 1.6206188E+002, 1.4525493E+002, 9.7386675E+001, 5.9672057E+001, 5.3173414E+001, 4.3440312E+001
 3.9001599E+002, 3.8750561E+002, 3.8750561E+002, 3.8750561E+002, 1.9845389E+002, 1.7742667E+002, 1.6578368E+002, 1.4265846E+002, 7.7977911E+001, 5.7704413E+001, 5.1064930E+001, 4.2742676E+001
 3.9500473E+002, 3.9252309E+002, 3.9252309E+002, 3.9252309E+002, 1.9863089E+002, 1.8076060E+002, 1.6153139E+002, 1.4077763E+002, 9.3436662E+001, 5.7666661E+001, 4.7065834E+001, 4.0408272E+001
 4.0000101E+002, 3.9748682E+002, 3.9748682E+002, 3.9748682E+002, 1.9334208E+002, 1.7622512E+002, 1.5705957E+002, 1.3323236E+002, 8.6322908E+001, 5.0578807E+001, 4.5413564E+001, 4.2653215E+001
