s,s,s,s,C,C,C,C,C,C,C,C
 8.5008995E+001, 8.2497641E+001, 8.2497641E+001, 8.2497641E+001, 6.5017289E+002, 6.3172634E+002, 6.2536675E+002, 5.0617575E+002, 3.2089773E+002, 1.5570282E+002, 1.1060378E+002, 9.5070176E+001
 9.0005508E+001, 8.7510635E+001, 8.7510635E+001, 8.7510635E+001, 6.6407472E+002, 6.4522524E+002, 6.2316178E+002, 5.3223093E+002, 3.1446808E+002, 1.5725907E+002, 1.1259381E+002, 8.7709448E+001
 9.5001251E+001, 9.2513299E+001, 9.2513299E+001, 9.2513299E+001, 6.4488925E+002, 6.2751975E+002, 6.1165513E+002, 5.4956890E+002, 3.2738679E+002, 1.6276698E+002, 1.2441516E+002, 8.6449383E+001
 1.0000792E+002, 9.7544872E+001, 9.7544872E+001, 9.7544872E+001, 7.0485278E+002, 6.8268903E+002, 6.5929998E+002, 5.1857888E+002, 3.5029127E+002, 1.7154488E+002, 1.2746823E+002, 9.4320939E+001
 1.0500385E+002, 1.0253322E+002, 1.0253322E+002, 1.0253322E+002, 6.7749626E+002, 6.5403880E+002, 6.1788667E+002, 5.2946451E+002, 3.4190387E+002, 1.6265666E+002, 1.2357704E+002, 1.0412545E+002
 1.1000819E+002, 1.0748832E+002, 1.0748832E+002, 1.0748832E+002, 7.0721830E+002, 6.8916173E+002, 6.5160716E+002, 5.9089697E+002, 3.5052786E+002, 1.8490289E+002, 1.3986074E+002, 9.5815074E+001
 1.1500932E+002, 1.1248916E+002, 1.1248916E+002, 1.1248916E+002, 7.2663527E+002, 7.0203970E+002, 6.8414029E+002, 5.3599075E+002, 3.6711574E+002, 1.8575383E+002, 1.5136119E+002, 1.0649341E+002
 1.2000644E+002, 1.1750662E+002, 1.1750662E+002, 1.1750662E+002, 7.4768971E+002, 7.1565299E+002, 6.8754218E+002, 5.4498240E+002, 3.3379429E+002, 2.0632949E+002, 1.4814336E+002, 1.1097175E+002
 1.2500353E+002, 1.2249972E+002, 1.2249972E+002, 1.2249972E+002, 7.0151869E+002, 6.7559777E+002, 6.4965775E+002, 5.6352661E+002, 3.5223299E+002, 1.8820447E+002, 1.3934867E+002, 1.1389887E+002
 1.3000755E+002, 1.2753169E+002, 1.2753169E+002, 1.2753169E+002, 7.6102246E+002, 7.5017120E+002, 7.2737477E+002, 5.8764307E+002, 3.8811840E+002, 2.2702230E+002, 1.4587830E+002, 1.0722315E+002
 1.3500488E+002, 1.3249310E+002, 1.3249310E+002, 1.3249310E+002, 7.7822756E+002, 7.6066618E+002, 7.4267858E+002, 6.4634198E+002, 3.7645874E+002, 2.1994832E+002, 1.5993615E+002, 1.3026003E+002
 1.4000604E+002, 1.3752828E+002, 1.3752828E+002, 1.3752828E+002, 7.6845373E+002, 7.2447767E+002, 6.8814996E+002, 5.8746661E+002, 3.8556636E+002, 1.9846394E+002, 1.4908821E+002, 1.3070782E+002
 1.4500905E+002, 1.4250707E+002, 1.4250707E+002, 1.4250707E+002, 7.5852093E+002, 7.2428119E+002, 6.9394844E+002, 5.5212725E+002, 3.8499776E+002, 2.3137719E+002, 1.5225227E+002, 1.2579578E+002
 1.5000172E+002, 1.4746410E+002, 1.4746410E+002, 1.4746410E+002, 7.7060624E+002, 7.5876042E+002, 7.0531552E+002, 6.2254237E+002, 3.7520481E+002, 2.1919395E+002, 1.6099562E+002, 1.2113383E+002
 1.5501036E+002, 1.5248591E+002, 1.5248591E+002, 1.5248591E+002, 7.9324303E+002, 7.6931065E+002, 7.4354821E+002, 6.3762733E+002, 3.7816999E+002, 2.2993938E+002, 1.5925616E+002, 1.1688092E+002
 1.6000137E+002, 1.5752597E+002, 1.5752597E+002, 1.5752597E+002, 8.0978079E+002, 7.9990268E+002, 7.6790103E+002, 6.1352028E+002, 4.0403391E+002, 2.3959977E+002, 1.6301133E+002, 1.1809544E+002
 1.6500177E+002, 1.6252394E+002, 1.6252394E+002, 1.6252394E+002, 7.9169822E+002, 7.7616316E+002, 7.6651017E+002, 6.7229803E+002, 3.9373812E+002, 2.5476243E+002, 1.6457942E+002, 1.2774884E+002
 1.7000117E+002, 1.6748313E+002, 1.6748313E+002, 1.6748313E+002, 7.6383970E+002, 7.3807034E+002, 7.0467809E+002, 6.2321029E+002, 3.9824997E+002, 2.0402267E+002, 1.5721832E+002, 1.2876039E+002
 1.7500458E+002, 1.7248779E+002, 1.7248779E+002, 1.7248779E+002, 8.0982090E+002, 7.7769010E+002, 7.5277420E+002, 6.5290808E+002, 4.2119819E+002, 2.5504523E+002, 1.6092301E+002, 1.2985805E+002
 1.8000261E+002, 1.7750423E+002, 1.7750423E+002, 1.7750423E+002, 7.9282868E+002, 7.8031719E+002, 7.7968728E+002, 6.1411489E+002, 3.8973537E+002, 2.4876036E+002, 1.7697801E+002, 1.3659526E+002
 1.8500008E+002, 1.8252228E+002, 1.8252228E+002, 1.8252228E+002, 7.9999745E+002, 7.7823958E+002, 7.5193813E+002, 6.3670374E+002, 3.9422751E+002, 2.5923455E+002, 1.6549867E+002, 1.2314068E+002
 1.9000194E+002, 1.8753688E+002, 1.8753688E+002, 1.8753688E+002, 8.0034194E+002, 7.8225651E+002, 7.3277997E+002, 6.5019188E+002, 4.0172660E+002, 2.4966973E+002, 1.6143336E+002, 1.2577556E+002
 1.9500858E+002, 1.9248430E+002, 1.9248430E+002, 1.9248430E+002, 7.4678867E+002, 7.2665834E+002, 6.9613526E+002, 5.6628368E+002, 3.9574487E+002, 2.2506421E+002, 1.6269064E+002, 1.3925814E+002
 2.0000771E+002, 1.9752222E+002, 1.9752222E+002, 1.9752222E+002, 7.9140181E+002, 7.7525080E+002, 7.3859773E+002, 6.4933974E+002, 3.8253843E+002, 2.2634608E+002, 1.6016411E+002, 1.3286727E+002
 2.0500549E+002, 2.0249919E+002, 2.0249919E+002, 2.0249919E+002, 7.7476868E+002, 7.6038744E+002, 7.3398562E+002, 5.8026293E+002, 3.9024490E+002, 2.2443032E+002, 1.7209365E+002, 1.3576854E+002
 2.1001036E+002, 2.0751161E+002, 2.0751161E+002, 2.0751161E+002, 7.5574328E+002, 7.3628148E+002, 7.0443069E+002, 6.0943205E+002, 3.7975333E+002, 2.5426442E+002, 1.5662537E+002, 1.1622648E+002
 2.1500319E+002, 2.1252230E+002, 2.1252230E+002, 2.1252230E+002, 7.7697125E+002, 7.5789149E+002, 7.4251232E+002, 5.9264181E+002, 3.9977025E+002, 2.4724776E+002, 1.7106924E+002, 1.3351205E+002
 2.2000444E+002, 2.1750635E+002, 2.1750635E+002, 2.1750635E+002, 7.7417838E+002, 7.3233003E+002, 7.1392773E+002, 5.7418522E+002, 3.8427189E+002, 2.4186631E+002, 1.7138811E+002, 1.3818311E+002
 2.2501015E+002, 2.2248805E+002, 2.2248805E+002, 2.2248805E+002, 7.7338310E+002, 7.3429008E+002, 7.1471326E+002, 6.0529163E+002, 3.9395438E+002, 2.3303047E+002, 1.5932145E+002, 1.2679831E+002
 2.3000160E+002, 2.2752182E+002, 2.2752182E+002, 2.2752182E+002, 7.0760424E+002, 6.7477392E+002, 6.5443743E+002, 5.3995790E+002, 3.6416458E+002, 2.1518325E+002, 1.6163436E+002, 1.2980844E+002
 2.3500214E+002, 2.3251781E+002, 2.3251781E+002, 2.3251781E+002, 7.6293352E+002, 7.4245809E+002, 7.0665820E+002, 5.9902161E+002, 3.7491600E+002, 2.3788689E+002, 1.5725414E+002, 1.2364534E+002
 2.4000601E+002, 2.3754994E+002, 2.3754994E+002, 2.3754994E+002, 7.3961286E+002, 7.1415093E+002, 6.9616967E+002, 5.4809169E+002, 3.7239068E+002, 2.4780585E+002, 1.5672196E+002, 1.2333950E+002
 2.4500850E+002, 2.4252119E+002, 2.4252119E+002, 2.4252119E+002, 7.6301351E+002, 7.4510070E+002, 7.2228351E+002, 5.5739213E+002, 3.7123010E+002, 2.1763746E+002, 1.5605382E+002, 1.2972671E+002
 2.5000650E+002, 2.4749913E+002, 2.4749913E+002, 2.4749913E+002, 7.1929455E+002, 6.9887154E+002, 6.8319971E+002, 5.6785826E+002, 3.7248085E+002, 2.2264218E+002, 1.5514122E+002, 1.3013689E+002
 2.5500218E+002, 2.5249639E+002, 2.5249639E+002, 2.5249639E+002, 7.3021194E+002, 7.0725911E+002, 6.7845625E+002, 5.3387603E+002, 3.8430806E+002, 2.2477019E+002, 1.5501613E+002, 1.2400849E+002
 2.6000052E+002, 2.5750584E+002, 2.5750584E+002, 2.5750584E+002, 7.3964729E+002, 7.1587201E+002, 6.9099717E+002, 5.2451831E+002, 3.6799611E+002, 2.3499748E+002, 1.6420574E+002, 1.2939276E+002
 2.6500308E+002, 2.6247608E+002, 2.6247608E+002, 2.6247608E+002, 7.3200639E+002, 7.1098286E+002, 6.8150771E+002, 5.3088639E+002, 3.6018269E+002, 2.3650277E+002, 1.6025439E+002, 1.2060916E+002
 2.7000262E+002, 2.6752995E+002, 2.6752995E+002, 2.6752995E+002, 7.2633109E+002, 7.0221304E+002, 6.6728470E+002, 4.9529190E+002, 3.5823487E+002, 2.4192539E+002, 1.5671555E+002, 1.2852344E+002
 2.7500662E+002, 2.7252523E+002, 2.7252523E+002, 2.7252523E+002, 7.1041299E+002, 6.7971978E+002, 6.5328830E+002, 5.5554588E+002, 3.5521633E+002, 2.2552515E+002, 1.5411495E+002, 1.2510698E+002
 2.8000967E+002, 2.7752432E+002, 2.7752432E+002, 2.7752432E+002, 6.3921685E+002, 6.3154445E+002, 6.1192275E+002, 4.9104492E+002, 3.3975897E+002, 2.2930014E+002, 1.5353557E+002, 1.1479427E+002
 2.8500922E+002, 2.8257984E+002, 2.8257984E+002, 2.8257984E+002, 7.0002352E+002, 6.8173295E+002, 6.6408181E+002, 4.9004269E+002, 3.2932318E+002, 2.1711974E+002, 1.5451930E+002, 1.1711478E+002
 2.9000394E+002, 2.8747625E+002, 2.8747625E+002, 2.8747625E+002, 6.4401732E+002, 6.3238854E+002, 6.0147443E+002, 4.7435737E+002, 3.2006510E+002, 2.2857836E+002, 1.5782558E+002, 1.1178700E+002
 2.9500604E+002, 2.9246589E+002, 2.9246589E+002, 2.9246589E+002, 6.4999289E+002, 6.3184820E+002, 6.1638621E+002, 5.3010450E+002, 3.4382838E+002, 2.2512676E+002, 1.5592628E+002, 1.1661520E+002
 3.0000861E+002, 2.9754603E+002, 2.9754603E+002, 2.9754603E+002, 6.8041839E+002, 6.6165720E+002, 6.3818009E+002, 5.2726385E+002, 3.3999242E+002, 2.1775031E+002, 1.5267178E+002, 1.1619710E+002
 3.0500269E+002, 3.0249338E+002, 3.0249338E+002, 3.0249338E+002, 6.4397123E+002, 6.1593187E+002, 5.9895241E+002, 5.2246647E+002, 3.2134395E+002, 1.8905906E+002, 1.4207823E+002, 1.1963529E+002
 3.1000983E+002, 3.0754125E+002, 3.0754125E+002, 3.0754125E+002, 6.5561386E+002, 6.3481017E+002, 6.0637678E+002, 5.7345840E+002, 3.6375386E+002, 2.0306399E+002, 1.4212306E+002, 1.1921501E+002
 3.1500305E+002, 3.1249788E+002, 3.1249788E+002, 3.1249788E+002, 6.5487443E+002, 6.4082047E+002, 6.1094020E+002, 5.0528226E+002, 3.4296262E+002, 2.1770311E+002, 1.4691921E+002, 1.2011208E+002
 3.2000473E+002, 3.1741132E+002, 3.1741132E+002, 3.1741132E+002, 6.6151931E+002, 6.4078517E+002, 6.1820132E+002, 4.6132957E+002, 3.3478170E+002, 1.9339836E+002, 1.4181890E+002, 1.2378818E+002
 3.2501108E+002, 3.2253569E+002, 3.2253569E+002, 3.2253569E+002, 5.2671075E+002, 4.8788609E+002, 4.2922976E+002, 3.5459535E+002, 2.6609607E+002, 1.5684637E+002, 1.1851114E+002, 1.0609995E+002
 3.3000281E+002, 3.2753866E+002, 3.2753866E+002, 3.2753866E+002, 4.4447685E+002, 4.0144361E+002, 3.5162213E+002, 3.0753980E+002, 2.2802670E+002, 1.3468091E+002, 9.9373840E+001, 8.2730835E+001
 3.3501413E+002, 3.3248926E+002, 3.3248926E+002, 3.3248926E+002, 4.0486445E+002, 3.5774545E+002, 3.1884034E+002, 2.6985906E+002, 2.0405812E+002, 1.2036694E+002, 9.7064781E+001, 8.7467435E+001
 3.4001047E+002, 3.3755413E+002, 3.3755413E+002, 3.3755413E+002, 3.7430391E+002, 3.4097341E+002, 2.9913359E+002, 2.4994205E+002, 1.8475929E+002, 1.2234333E+002, 8.7470631E+001, 7.5119636E+001
 3.4501224E+002, 3.4247269E+002, 3.4247269E+002, 3.4247269E+002, 3.5988958E+002, 3.1922411E+002, 2.9151237E+002, 2.3928274E+002, 1.7933632E+002, 1.2710922E+002, 8.5965455E+001, 6.6625108E+001
 3.5001917E+002, 3.4759784E+002, 3.4759784E+002, 3.4759784E+002, 3.3732582E+002, 3.0460418E+002, 2.7583313E+002, 2.3078144E+002, 1.6440742E+002, 1.0660978E+002, 7.5967171E+001, 6.4973433E+001
 3.5500345E+002, 3.5254556E+002, 3.5254556E+002, 3.5254556E+002, 3.2507431E+002, 2.9452701E+002, 2.6636437E+002, 2.2326441E+002, 1.6404780E+002, 1.1032080E+002, 7.5014544E+001, 5.8016454E+001
 3.6001361E+002, 3.5757427E+002, 3.5757427E+002, 3.5757427E+002, 3.0765291E+002, 2.8441381E+002, 2.5569269E+002, 2.0756981E+002, 1.5153993E+002, 1.1026329E+002, 7.4886390E+001, 6.1790201E+001
 3.6500034E+002, 3.6254857E+002, 3.6254857E+002, 3.6254857E+002, 3.0190501E+002, 2.7578701E+002, 2.5212235E+002, 2.0871475E+002, 1.4995563E+002, 9.2660587E+001, 7.4636686E+001, 6.0209975E+001
 3.7001526E+002, 3.6752927E+002, 3.6752927E+002, 3.6752927E+002, 2.9529858E+002, 2.6815273E+002, 2.3949227E+002, 1.9470380E+002, 1.4018130E+002, 9.9391067E+001, 6.8691338E+001, 5.8268014E+001
 3.7500055E+002, 3.7251307E+002, 3.7251307E+002, 3.7251307E+002, 2.8928530E+002, 2.6258666E+002, 2.3848119E+002, 2.0973260E+002, 1.3568902E+002, 9.6209888E+001, 7.2906716E+001, 6.2812702E+001
 3.8002100E+002, 3.7748893E+002, 3.7748893E+002, 3.7748893E+002, 2.7620327E+002, 2.5942623E+002, 2.2596615E+002, 1.9114566E+002, 1.3367103E+002, 8.4132031E+001, 6.7977550E+001, 5.8235970E+001
 3.8500369E+002, 3.8249466E+002, 3.8249466E+002, 3.8249466E+002, 2.6986283E+002, 2.5732461E+002, 2.2743836E+002, 1.8746102E+002, 1.3872103E+002, 8.7199660E+001, 6.7015694E+001, 5.5240850E+001
 3.9002017E+002, 3.8746315E+002, 3.8746315E+002, 3.8746315E+002, 2.6319755E+002, 2.3885675E+002, 2.2134379E+002, 1.8821188E+002, 1.3011159E+002, 8.7668717E+001, 6.8052195E+001, 5.8541451E+001
 3.9501251E+002, 3.9257174E+002, 3.9257174E+002, 3.9257174E+002, 2.6600451E+002, 2.4213114E+002, 2.1470272E+002, 1.8103496E+002, 1.2115421E+002, 8.6858137E+001, 6.4699513E+001, 6.2663125E+001
 4.0001630E+002, 3.9752547E+002, 3.9752547E+002, 3.9752547E+002, 2.6123295E+002, 2.3859049E+002, 2.1343946E+002, 1.8431471E+002, 1.2642869E+002, 7.8972165E+001, 6.6724452E+001, 5.2668053E+001
