s,s,s,s,C,C,C,C,C,C,C,C
 6.0001129E+001, 5.7528460E+001, 5.7528460E+001, 5.7528460E+001, 8.1580283E+002, 7.7743475E+002, 7.7251850E+002, 6.1618773E+002, 3.5308024E+002, 1.7558182E+002, 1.3649040E+002, 1.1421730E+002
 6.5010246E+001, 6.2513463E+001, 6.2513463E+001, 6.2513463E+001, 8.0526194E+002, 7.5471403E+002, 7.4782326E+002, 5.4575966E+002, 3.6529124E+002, 1.7161358E+002, 1.3546873E+002, 1.1628929E+002
 7.0001190E+001, 6.7503954E+001, 6.7503954E+001, 6.7503954E+001, 7.7402114E+002, 7.3924065E+002, 7.1168983E+002, 6.3267965E+002, 3.4954243E+002, 1.7370864E+002, 1.4048673E+002, 1.2439837E+002
 7.5001732E+001, 7.2502834E+001, 7.2502834E+001, 7.2502834E+001, 7.8622465E+002, 7.4818795E+002, 7.2665885E+002, 5.7006527E+002, 3.7734170E+002, 1.7961170E+002, 1.4911385E+002, 1.2507788E+002
 8.0002136E+001, 7.7479604E+001, 7.7479604E+001, 7.7479604E+001, 7.7703812E+002, 7.3762638E+002, 6.9208432E+002, 5.3037308E+002, 3.5606095E+002, 1.7968773E+002, 1.4666287E+002, 1.2329718E+002
 8.5005234E+001, 8.2512688E+001, 8.2512688E+001, 8.2512688E+001, 7.8754689E+002, 7.5785112E+002, 7.1391633E+002, 5.3231052E+002, 3.6315214E+002, 1.8952612E+002, 1.4568239E+002, 1.2255683E+002
 9.0002098E+001, 8.7536948E+001, 8.7536948E+001, 8.7536948E+001, 7.6900448E+002, 7.5614860E+002, 7.0828579E+002, 5.5999292E+002, 3.6950483E+002, 1.7485951E+002, 1.3702023E+002, 1.2404538E+002
 9.5009613E+001, 9.2521585E+001, 9.2521585E+001, 9.2521585E+001, 7.8178496E+002, 7.3874348E+002, 6.7334734E+002, 5.5683646E+002, 3.4200403E+002, 1.7723348E+002, 1.4556467E+002, 1.2068129E+002
 1.0000916E+002, 9.7491670E+001, 9.7491670E+001, 9.7491670E+001, 7.5256312E+002, 7.2231931E+002, 6.5087733E+002, 5.2190390E+002, 3.5054416E+002, 1.8217844E+002, 1.5456264E+002, 1.1975499E+002
 1.0500848E+002, 1.0249876E+002, 1.0249876E+002, 1.0249876E+002, 8.0014017E+002, 7.6035811E+002, 7.2161753E+002, 5.7228450E+002, 3.6288828E+002, 1.8285525E+002, 1.5021186E+002, 1.2291243E+002
 1.1000842E+002, 1.0753244E+002, 1.0753244E+002, 1.0753244E+002, 7.2870762E+002, 6.9492905E+002, 6.7212092E+002, 5.4226854E+002, 3.5189826E+002, 1.9431312E+002, 1.4320573E+002, 1.1602381E+002
 1.1500589E+002, 1.1253539E+002, 1.1253539E+002, 1.1253539E+002, 6.9047794E+002, 6.7287939E+002, 6.5246941E+002, 5.6344064E+002, 3.5003283E+002, 1.9796189E+002, 1.4164411E+002, 1.1203166E+002
 1.2000352E+002, 1.1753393E+002, 1.1753393E+002, 1.1753393E+002, 8.0225930E+002, 7.7962016E+002, 7.4619640E+002, 5.7880973E+002, 3.6313628E+002, 2.0358344E+002, 1.5529156E+002, 1.2276777E+002
 1.2500442E+002, 1.2251872E+002, 1.2251872E+002, 1.2251872E+002, 7.3036591E+002, 7.0652903E+002, 6.6579712E+002, 5.8565428E+002, 3.4429784E+002, 2.0010756E+002, 1.5411575E+002, 1.1984252E+002
 1.3000444E+002, 1.2749826E+002, 1.2749826E+002, 1.2749826E+002, 7.5216680E+002, 7.3043493E+002, 7.0267214E+002, 5.5662638E+002, 3.4562403E+002, 2.0951961E+002, 1.5545520E+002, 1.1957942E+002
 1.3500493E+002, 1.3249906E+002, 1.3249906E+002, 1.3249906E+002, 7.8518694E+002, 7.6639322E+002, 7.4253053E+002, 6.1417631E+002, 3.6276508E+002, 2.3436798E+002, 1.6965445E+002, 1.2396448E+002
 1.4000998E+002, 1.3750751E+002, 1.3750751E+002, 1.3750751E+002, 8.2540440E+002, 8.1545367E+002, 7.9114762E+002, 6.0149141E+002, 3.8673118E+002, 2.4305888E+002, 1.7354547E+002, 1.4243360E+002
 1.4500749E+002, 1.4251743E+002, 1.4251743E+002, 1.4251743E+002, 8.3528480E+002, 8.0437947E+002, 7.7749076E+002, 6.7872220E+002, 3.8902220E+002, 2.4578509E+002, 1.8398550E+002, 1.3521541E+002
 1.5000958E+002, 1.4751184E+002, 1.4751184E+002, 1.4751184E+002, 7.9994886E+002, 7.6536466E+002, 7.6228985E+002, 6.6660994E+002, 3.8046166E+002, 2.4437562E+002, 1.8695254E+002, 1.3895536E+002
 1.5500305E+002, 1.5252031E+002, 1.5252031E+002, 1.5252031E+002, 8.5994010E+002, 8.3995755E+002, 8.5309855E+002, 7.3451848E+002, 4.3319580E+002, 2.7956333E+002, 1.8302531E+002, 1.3645116E+002
 1.6000742E+002, 1.5751160E+002, 1.5751160E+002, 1.5751160E+002, 8.4537496E+002, 8.3213331E+002, 8.3605630E+002, 7.6118666E+002, 4.2550419E+002, 2.7328209E+002, 2.0163912E+002, 1.4790961E+002
 1.6500650E+002, 1.6251224E+002, 1.6251224E+002, 1.6251224E+002, 8.5593183E+002, 8.2956824E+002, 7.9870675E+002, 7.4030504E+002, 4.2269114E+002, 2.6754431E+002, 2.0303386E+002, 1.5952825E+002
 1.7000644E+002, 1.6754353E+002, 1.6754353E+002, 1.6754353E+002, 8.5587483E+002, 8.4323218E+002, 8.4971970E+002, 7.7668986E+002, 4.4574420E+002, 2.9078906E+002, 2.0689255E+002, 1.5941745E+002
 1.7500188E+002, 1.7249439E+002, 1.7249439E+002, 1.7249439E+002, 8.3998332E+002, 8.3906820E+002, 8.2731268E+002, 6.1961215E+002, 4.1586633E+002, 2.5795198E+002, 2.0610346E+002, 1.5915427E+002
 1.8000444E+002, 1.7750746E+002, 1.7750746E+002, 1.7750746E+002, 8.2950753E+002, 8.0637294E+002, 8.3141169E+002, 6.2073572E+002, 4.1609578E+002, 2.7659297E+002, 2.0744169E+002, 1.6467205E+002
 1.8500734E+002, 1.8245689E+002, 1.8245689E+002, 1.8245689E+002, 8.7287634E+002, 8.4242772E+002, 8.2865986E+002, 7.2359735E+002, 4.2931920E+002, 2.5441520E+002, 1.9973106E+002, 1.6661262E+002
 1.9000296E+002, 1.8753059E+002, 1.8753059E+002, 1.8753059E+002, 8.6143205E+002, 8.4255925E+002, 8.1752647E+002, 6.4854117E+002, 4.2970491E+002, 2.9151500E+002, 2.0579473E+002, 1.5616244E+002
 1.9500023E+002, 1.9252448E+002, 1.9252448E+002, 1.9252448E+002, 8.6946347E+002, 8.4082000E+002, 8.0319378E+002, 6.8541199E+002, 4.4957695E+002, 2.8692478E+002, 2.1807406E+002, 1.7393439E+002
 2.0000934E+002, 1.9753971E+002, 1.9753971E+002, 1.9753971E+002, 8.8475611E+002, 8.4400596E+002, 8.3072471E+002, 7.4266074E+002, 4.5940356E+002, 2.7525154E+002, 2.1018058E+002, 1.6182422E+002
 2.0500941E+002, 2.0250728E+002, 2.0250728E+002, 2.0250728E+002, 8.4357738E+002, 8.3468226E+002, 8.1464141E+002, 6.6852075E+002, 4.4069961E+002, 3.1145305E+002, 1.9592136E+002, 1.5311348E+002
 2.1000549E+002, 2.0748144E+002, 2.0748144E+002, 2.0748144E+002, 8.7378580E+002, 8.6660369E+002, 8.6806586E+002, 6.7507174E+002, 4.4404842E+002, 3.1061216E+002, 2.1666069E+002, 1.5598306E+002
 2.1500418E+002, 2.1249456E+002, 2.1249456E+002, 2.1249456E+002, 8.4522736E+002, 8.2276657E+002, 7.4769029E+002, 6.0828068E+002, 4.3722945E+002, 2.6767412E+002, 2.1147552E+002, 1.7658193E+002
 2.2000970E+002, 2.1750348E+002, 2.1750348E+002, 2.1750348E+002, 7.8584736E+002, 7.7196010E+002, 7.4606430E+002, 5.9988328E+002, 4.0984273E+002, 2.9145745E+002, 2.1619994E+002, 1.5935346E+002
 2.2500032E+002, 2.2246359E+002, 2.2246359E+002, 2.2246359E+002, 8.3498583E+002, 7.9403810E+002, 7.6617693E+002, 6.8162220E+002, 4.3808320E+002, 2.8430548E+002, 2.0139292E+002, 1.6476841E+002
 2.3000316E+002, 2.2752908E+002, 2.2752908E+002, 2.2752908E+002, 9.0036166E+002, 8.6016670E+002, 8.4599258E+002, 7.0147917E+002, 4.6153658E+002, 2.9364076E+002, 2.1264069E+002, 1.7543455E+002
 2.3500966E+002, 2.3251059E+002, 2.3251059E+002, 2.3251059E+002, 8.6774192E+002, 8.6523841E+002, 8.4523162E+002, 6.9942688E+002, 4.4908664E+002, 2.8906386E+002, 2.1330488E+002, 1.7057433E+002
 2.4000981E+002, 2.3756979E+002, 2.3756979E+002, 2.3756979E+002, 7.9920126E+002, 7.7040360E+002, 7.0127049E+002, 6.1925655E+002, 4.1786202E+002, 2.7296716E+002, 2.1205873E+002, 1.5422851E+002
 2.4500244E+002, 2.4248446E+002, 2.4248446E+002, 2.4248446E+002, 8.5460328E+002, 8.2737263E+002, 8.2912787E+002, 6.5084492E+002, 4.3573118E+002, 2.9839599E+002, 2.1128698E+002, 1.5911508E+002
 2.5000610E+002, 2.4752976E+002, 2.4752976E+002, 2.4752976E+002, 8.2516936E+002, 8.0536178E+002, 7.6911434E+002, 6.1950457E+002, 4.1817472E+002, 2.8335062E+002, 2.0549177E+002, 1.6146273E+002
 2.5501062E+002, 2.5252615E+002, 2.5252615E+002, 2.5252615E+002, 8.0986198E+002, 7.8269390E+002, 7.5152707E+002, 6.4584017E+002, 4.1729511E+002, 2.8320966E+002, 2.0325493E+002, 1.6510916E+002
 2.6000946E+002, 2.5751657E+002, 2.5751657E+002, 2.5751657E+002, 8.0457974E+002, 7.7552189E+002, 7.3621218E+002, 5.8513511E+002, 4.1573621E+002, 2.4775815E+002, 1.9108832E+002, 1.6665515E+002
 2.6500760E+002, 2.6247891E+002, 2.6247891E+002, 2.6247891E+002, 7.8771037E+002, 7.6036334E+002, 7.3459191E+002, 5.9833881E+002, 4.3145180E+002, 2.7336290E+002, 1.9434610E+002, 1.4838969E+002
 2.7000073E+002, 2.6748164E+002, 2.6748164E+002, 2.6748164E+002, 8.4985808E+002, 8.2647124E+002, 7.7970578E+002, 6.2602244E+002, 4.4437666E+002, 2.9174148E+002, 2.1534289E+002, 1.5837742E+002
 2.7500858E+002, 2.7253102E+002, 2.7253102E+002, 2.7253102E+002, 7.7172294E+002, 7.5908575E+002, 7.1581289E+002, 6.4628600E+002, 4.2027349E+002, 2.5796931E+002, 1.9795944E+002, 1.6188585E+002
 2.8000836E+002, 2.7751380E+002, 2.7751380E+002, 2.7751380E+002, 8.1063724E+002, 7.8680327E+002, 7.6935057E+002, 5.8695709E+002, 4.1288058E+002, 2.8590538E+002, 2.0382253E+002, 1.6686718E+002
 2.8500946E+002, 2.8249859E+002, 2.8249859E+002, 2.8249859E+002, 8.0136822E+002, 7.9282153E+002, 7.5097508E+002, 5.8258245E+002, 4.1488743E+002, 2.7052505E+002, 1.9166559E+002, 1.4661612E+002
 2.9000275E+002, 2.8733612E+002, 2.8733612E+002, 2.8733612E+002, 8.0022328E+002, 7.9276478E+002, 7.6294976E+002, 5.9022315E+002, 3.9675869E+002, 2.5726652E+002, 1.8815525E+002, 1.5007880E+002
 2.9500961E+002, 2.9251409E+002, 2.9251409E+002, 2.9251409E+002, 5.9188197E+002, 5.3602483E+002, 4.7358006E+002, 3.8710632E+002, 3.0313000E+002, 1.9512277E+002, 1.6107751E+002, 1.2797165E+002
 3.0000064E+002, 2.9751304E+002, 2.9751304E+002, 2.9751304E+002, 5.0837301E+002, 4.5020952E+002, 3.9408917E+002, 3.3908791E+002, 2.6997924E+002, 1.7924107E+002, 1.3398811E+002, 1.0276814E+002
 3.0500751E+002, 3.0251199E+002, 3.0251199E+002, 3.0251199E+002, 4.5217659E+002, 3.9645637E+002, 3.6051251E+002, 3.0810802E+002, 2.4083866E+002, 1.7372708E+002, 1.2535328E+002, 1.0064205E+002
 3.1000012E+002, 3.0745621E+002, 3.0745621E+002, 3.0745621E+002, 4.2597126E+002, 3.8036209E+002, 3.4298317E+002, 2.9091265E+002, 2.3641595E+002, 1.4971544E+002, 1.1209779E+002, 9.4031336E+001
 3.1500223E+002, 3.1250989E+002, 3.1250989E+002, 3.1250989E+002, 3.9419143E+002, 3.5937570E+002, 3.2489254E+002, 2.7303651E+002, 2.1758555E+002, 1.3841110E+002, 1.0103283E+002, 9.4034548E+001
 3.2000436E+002, 3.1751201E+002, 3.1751201E+002, 3.1751201E+002, 3.8419837E+002, 3.4194404E+002, 2.9801909E+002, 2.6739881E+002, 2.2196182E+002, 1.2228484E+002, 9.9889731E+001, 8.7295608E+001
 3.2500647E+002, 3.2251413E+002, 3.2251413E+002, 3.2251413E+002, 3.6725274E+002, 3.3533298E+002, 2.9021225E+002, 2.5841217E+002, 1.9684628E+002, 1.2001593E+002, 9.5806397E+001, 8.5311149E+001
 3.3000861E+002, 3.2745810E+002, 3.2745810E+002, 3.2745810E+002, 3.5344972E+002, 3.1474596E+002, 2.8494617E+002, 2.5132145E+002, 1.8886313E+002, 1.1747043E+002, 9.9017077E+001, 8.2998431E+001
 3.3501245E+002, 3.3252012E+002, 3.3252012E+002, 3.3252012E+002, 3.4562386E+002, 3.0760807E+002, 2.7477014E+002, 2.4120316E+002, 1.8109828E+002, 1.1104669E+002, 9.0677204E+001, 7.7555562E+001
 3.4001633E+002, 3.3752398E+002, 3.3752398E+002, 3.3752398E+002, 3.3030735E+002, 3.0072872E+002, 2.6545433E+002, 2.3139670E+002, 1.7880249E+002, 1.0631739E+002, 8.4620476E+001, 7.5879533E+001
 3.4500101E+002, 3.4251825E+002, 3.4251825E+002, 3.4251825E+002, 3.1864083E+002, 2.8200621E+002, 2.6066077E+002, 2.2167133E+002, 1.5382780E+002, 1.0581803E+002, 8.6402209E+001, 7.8127124E+001
 3.5000488E+002, 3.4751253E+002, 3.4751253E+002, 3.4751253E+002, 3.1382573E+002, 2.8157858E+002, 2.5559099E+002, 2.2530721E+002, 1.4855613E+002, 9.8032914E+001, 8.0284190E+001, 7.1695383E+001
 3.5500873E+002, 3.5251639E+002, 3.5251639E+002, 3.5251639E+002, 3.0512385E+002, 2.7957903E+002, 2.4395381E+002, 2.1552185E+002, 1.6530514E+002, 9.3430139E+001, 7.5123770E+001, 6.7849526E+001
 3.6000848E+002, 3.5747813E+002, 3.5747813E+002, 3.5747813E+002, 2.9969298E+002, 2.7420706E+002, 2.4011023E+002, 2.0640749E+002, 1.6699018E+002, 8.6889889E+001, 7.1162965E+001, 6.5892013E+001
 3.6500214E+002, 3.6251571E+002, 3.6251571E+002, 3.6251571E+002, 2.8865987E+002, 2.6626485E+002, 2.4119784E+002, 2.0819595E+002, 1.4942637E+002, 9.4042060E+001, 7.2613547E+001, 6.9220663E+001
 3.7001196E+002, 3.6753088E+002, 3.6753088E+002, 3.6753088E+002, 2.8763390E+002, 2.6022972E+002, 2.3055756E+002, 2.0333797E+002, 1.4343942E+002, 9.3948414E+001, 7.1532728E+001, 6.4453761E+001
 3.7501822E+002, 3.7250577E+002, 3.7250577E+002, 3.7250577E+002, 2.8338887E+002, 2.6084204E+002, 2.2744896E+002, 1.9232569E+002, 1.3761186E+002, 9.3397591E+001, 7.5438256E+001, 6.5207970E+001
 3.8000027E+002, 3.7754236E+002, 3.7754236E+002, 3.7754236E+002, 2.7526264E+002, 2.5473730E+002, 2.2903526E+002, 1.9064241E+002, 1.3192601E+002, 9.2410745E+001, 7.6772698E+001, 6.6153799E+001
 3.8500723E+002, 3.8251999E+002, 3.8251999E+002, 3.8251999E+002, 2.7520409E+002, 2.4605563E+002, 2.2146657E+002, 1.9008459E+002, 1.2544810E+002, 9.1196034E+001, 7.3526285E+001, 6.4118423E+001
 3.9000140E+002, 3.8745381E+002, 3.8745381E+002, 3.8745381E+002, 2.6341691E+002, 2.4783861E+002, 2.1842030E+002, 1.9413460E+002, 1.2914801E+002, 8.9373426E+001, 7.3825706E+001, 6.3235225E+001
 3.9500006E+002, 3.9251188E+002, 3.9251188E+002, 3.9251188E+002, 2.6226839E+002, 2.4882866E+002, 2.1675395E+002, 1.8003993E+002, 1.0916960E+002, 8.2775512E+001, 6.9752513E+001, 6.1317955E+001
 4.0001227E+002, 3.9750904E+002, 3.9750904E+002, 3.9750904E+002, 2.5790933E+002, 2.3636416E+002, 2.1482051E+002, 1.8441822E+002, 1.1648647E+002, 8.2647237E+001, 6.8133069E+001, 6.1340071E+001
