s,s,s,s,C,C,C,C,C,C,C,C
 2.0500189E+002, 2.0249084E+002, 2.0249084E+002, 2.0249084E+002, 8.7756155E+002, 8.5625770E+002, 8.5102354E+002, 7.1658743E+002, 4.9282192E+002, 3.4779016E+002, 2.0591947E+002, 1.6182604E+002
 2.1000404E+002, 2.0750508E+002, 2.0750508E+002, 2.0750508E+002, 8.6967861E+002, 8.5400783E+002, 8.2811560E+002, 7.1691104E+002, 4.5973522E+002, 3.3520369E+002, 2.2536952E+002, 1.7025177E+002
 2.1500961E+002, 2.1250132E+002, 2.1250132E+002, 2.1250132E+002, 8.9308601E+002, 8.8738292E+002, 8.6066349E+002, 7.2665135E+002, 4.7737527E+002, 3.2211736E+002, 2.2983010E+002, 1.7167383E+002
 2.2000592E+002, 2.1746347E+002, 2.1746347E+002, 2.1746347E+002, 8.7683324E+002, 8.4049852E+002, 8.1426272E+002, 7.1643025E+002, 4.7761604E+002, 3.4836352E+002, 2.1993870E+002, 1.6276836E+002
 2.2500835E+002, 2.2252561E+002, 2.2252561E+002, 2.2252561E+002, 8.6274466E+002, 8.5365234E+002, 8.4114742E+002, 6.8279783E+002, 4.6051155E+002, 3.2521856E+002, 2.1981677E+002, 1.6140987E+002
 2.3000410E+002, 2.2752703E+002, 2.2752703E+002, 2.2752703E+002, 8.3988741E+002, 8.1456867E+002, 8.0640576E+002, 6.6785930E+002, 4.8555120E+002, 3.3103475E+002, 2.1125593E+002, 1.6056258E+002
 2.3500623E+002, 2.3253241E+002, 2.3253241E+002, 2.3253241E+002, 8.5605014E+002, 8.3040923E+002, 8.1381788E+002, 6.8862599E+002, 4.8215101E+002, 3.1228796E+002, 2.2464846E+002, 1.7889582E+002
 2.4000189E+002, 2.3745817E+002, 2.3745817E+002, 2.3745817E+002, 9.1616645E+002, 8.8700618E+002, 8.5892529E+002, 7.1844944E+002, 4.9615946E+002, 3.4195719E+002, 2.1282364E+002, 1.8912274E+002
 2.4501137E+002, 2.4252174E+002, 2.4252174E+002, 2.4252174E+002, 8.8534986E+002, 8.7165475E+002, 8.4540883E+002, 6.6605360E+002, 4.6869455E+002, 3.2329837E+002, 2.2395107E+002, 1.7519312E+002
 2.5000026E+002, 2.4752048E+002, 2.4752048E+002, 2.4752048E+002, 8.6204375E+002, 8.5100572E+002, 8.1843764E+002, 6.7855031E+002, 4.6989425E+002, 3.4605806E+002, 2.2844039E+002, 1.6075181E+002
 2.5500273E+002, 2.5250536E+002, 2.5250536E+002, 2.5250536E+002, 8.9586788E+002, 8.8331576E+002, 8.4105165E+002, 7.2485246E+002, 4.8947095E+002, 3.4171872E+002, 2.2236232E+002, 1.7374156E+002
 2.6001086E+002, 2.5753950E+002, 2.5753950E+002, 2.5753950E+002, 8.4096299E+002, 8.0908036E+002, 7.9693789E+002, 6.3446179E+002, 4.6284975E+002, 3.2336825E+002, 2.0963402E+002, 1.6233905E+002
 2.6500214E+002, 2.6248017E+002, 2.6248017E+002, 2.6248017E+002, 8.4964574E+002, 8.2832859E+002, 7.9639505E+002, 7.0736637E+002, 4.6995274E+002, 3.0957707E+002, 2.3270588E+002, 1.8089734E+002
 2.7000983E+002, 2.6723014E+002, 2.6723014E+002, 2.6723014E+002, 8.1410380E+002, 7.8697807E+002, 7.6700254E+002, 6.4751912E+002, 4.5970773E+002, 3.0691454E+002, 2.1887970E+002, 1.6810790E+002
 2.7500381E+002, 2.7248811E+002, 2.7248811E+002, 2.7248811E+002, 6.0450436E+002, 5.4580587E+002, 4.8301772E+002, 4.1490237E+002, 3.2557857E+002, 2.0974194E+002, 1.6862763E+002, 1.4640077E+002
 2.8001544E+002, 2.7756312E+002, 2.7756312E+002, 2.7756312E+002, 5.0323693E+002, 4.6371765E+002, 4.0397473E+002, 3.5063594E+002, 2.9832902E+002, 2.0581118E+002, 1.4462012E+002, 1.2793517E+002
 2.8501727E+002, 2.8253066E+002, 2.8253066E+002, 2.8253066E+002, 4.5975320E+002, 4.2315705E+002, 3.8464059E+002, 3.1941360E+002, 2.6930026E+002, 1.9372642E+002, 1.3394033E+002, 1.0846315E+002
 2.9000226E+002, 2.8749591E+002, 2.8749591E+002, 2.8749591E+002, 4.3063285E+002, 3.9439260E+002, 3.5816003E+002, 3.1208931E+002, 2.5084630E+002, 1.7803274E+002, 1.1545276E+002, 9.6094289E+001
 2.9500436E+002, 2.9250612E+002, 2.9250612E+002, 2.9250612E+002, 3.9908714E+002, 3.6910637E+002, 3.4035883E+002, 2.9670081E+002, 2.2888503E+002, 1.6120323E+002, 1.1277042E+002, 9.3607409E+001
 3.0000522E+002, 2.9750899E+002, 2.9750899E+002, 2.9750899E+002, 3.8502296E+002, 3.5297110E+002, 3.2180811E+002, 2.7696980E+002, 2.1281429E+002, 1.6488955E+002, 1.0394131E+002, 8.2665230E+001
 3.0500378E+002, 3.0253173E+002, 3.0253173E+002, 3.0253173E+002, 3.6647823E+002, 3.3533896E+002, 3.0843622E+002, 2.6577591E+002, 2.1322937E+002, 1.6359919E+002, 1.0201527E+002, 8.2483197E+001
 3.1002274E+002, 3.0750798E+002, 3.0750798E+002, 3.0750798E+002, 3.5893245E+002, 3.2983269E+002, 3.0112702E+002, 2.5911853E+002, 2.0847123E+002, 1.4581862E+002, 1.0032963E+002, 7.9313387E+001
 3.1500842E+002, 3.1262773E+002, 3.1262773E+002, 3.1262773E+002, 3.4891456E+002, 3.1409886E+002, 2.8795188E+002, 2.4699765E+002, 1.9903781E+002, 1.3615087E+002, 9.6307037E+001, 7.3211989E+001
 3.2000995E+002, 3.1751669E+002, 3.1751669E+002, 3.1751669E+002, 3.3705509E+002, 3.0383108E+002, 2.7663026E+002, 2.3998458E+002, 1.8961162E+002, 1.3980332E+002, 9.3329437E+001, 7.1253933E+001
 3.2501260E+002, 3.2250559E+002, 3.2250559E+002, 3.2250559E+002, 3.2377913E+002, 2.9854603E+002, 2.7599158E+002, 2.3989577E+002, 1.7861096E+002, 1.3245156E+002, 9.2308898E+001, 7.1390566E+001
 3.3001480E+002, 3.2758827E+002, 3.2758827E+002, 3.2758827E+002, 3.1634601E+002, 2.9723631E+002, 2.6529732E+002, 2.2997161E+002, 1.7468228E+002, 1.1187466E+002, 8.1465509E+001, 6.5700079E+001
 3.3500726E+002, 3.3253840E+002, 3.3253840E+002, 3.3253840E+002, 3.0853369E+002, 2.7906419E+002, 2.5751889E+002, 2.2736322E+002, 1.7016195E+002, 1.2015637E+002, 8.3487875E+001, 7.2331683E+001
 3.4000214E+002, 3.3758584E+002, 3.3758584E+002, 3.3758584E+002, 3.0812886E+002, 2.8241566E+002, 2.5568641E+002, 2.2321030E+002, 1.5747415E+002, 1.0941078E+002, 8.1587182E+001, 6.5623862E+001
 3.4501724E+002, 3.4246849E+002, 3.4246849E+002, 3.4246849E+002, 2.9851321E+002, 2.7355805E+002, 2.5101805E+002, 2.1546975E+002, 1.5240651E+002, 1.0561852E+002, 8.0216434E+001, 6.6148764E+001
 3.5001340E+002, 3.4749312E+002, 3.4749312E+002, 3.4749312E+002, 2.9210110E+002, 2.6087199E+002, 2.3728876E+002, 2.0884290E+002, 1.5827436E+002, 9.2745678E+001, 7.5303122E+001, 6.3931924E+001
 3.5501724E+002, 3.5253059E+002, 3.5253059E+002, 3.5253059E+002, 2.8697548E+002, 2.6528319E+002, 2.4638633E+002, 2.0138724E+002, 1.4770531E+002, 9.5776339E+001, 7.8397003E+001, 6.5302556E+001
 3.6002039E+002, 3.5755963E+002, 3.5755963E+002, 3.5755963E+002, 2.7948713E+002, 2.5603958E+002, 2.3541742E+002, 2.0304376E+002, 1.4376922E+002, 1.0026451E+002, 7.5983170E+001, 6.2169137E+001
 3.6501349E+002, 3.6257916E+002, 3.6257916E+002, 3.6257916E+002, 2.6821917E+002, 2.5648445E+002, 2.3300340E+002, 1.9032859E+002, 1.4549490E+002, 9.7634634E+001, 7.4718615E+001, 5.9497555E+001
 3.7000055E+002, 3.6754569E+002, 3.6754569E+002, 3.6754569E+002, 2.6644545E+002, 2.5921038E+002, 2.2917705E+002, 1.9354020E+002, 1.3943553E+002, 9.2158991E+001, 7.1889452E+001, 5.5810147E+001
 3.7500131E+002, 3.7244754E+002, 3.7244754E+002, 3.7244754E+002, 2.6010688E+002, 2.4173043E+002, 2.2019839E+002, 1.8478540E+002, 1.3770469E+002, 9.5306801E+001, 6.5087958E+001, 5.9061097E+001
 3.8001208E+002, 3.7753714E+002, 3.7753714E+002, 3.7753714E+002, 2.6339852E+002, 2.4408745E+002, 2.2216537E+002, 1.9144634E+002, 1.2013732E+002, 8.5055064E+001, 6.7008209E+001, 6.2403471E+001
 3.8501547E+002, 3.8247611E+002, 3.8247611E+002, 3.8247611E+002, 2.5313348E+002, 2.3618474E+002, 2.1455468E+002, 1.8507704E+002, 1.3707047E+002, 7.7859817E+001, 6.6661273E+001, 5.7769815E+001
 3.9002090E+002, 3.8752556E+002, 3.8752556E+002, 3.8752556E+002, 2.4929122E+002, 2.3524306E+002, 2.0978203E+002, 1.7670269E+002, 1.3508570E+002, 8.0207502E+001, 6.5286060E+001, 5.7348199E+001
 3.9501370E+002, 3.9256241E+002, 3.9256241E+002, 3.9256241E+002, 2.4799672E+002, 2.4209286E+002, 2.1265651E+002, 1.8680265E+002, 1.0067785E+002, 7.4537408E+001, 6.4470060E+001, 5.8290665E+001
 4.0002084E+002, 3.9750430E+002, 3.9750430E+002, 3.9750430E+002, 2.3755247E+002, 2.1949209E+002, 2.0430277E+002, 1.7803809E+002, 1.2793744E+002, 7.7009260E+001, 6.3627922E+001, 5.3242644E+001
