s,s,s,s,C,C,C,C,C,C,C,C
 8.5009590E+001, 8.2524548E+001, 8.2524548E+001, 8.2524548E+001, 8.1562810E+002, 8.0892371E+002, 8.0565044E+002, 7.0713804E+002, 4.0897567E+002, 2.4053444E+002, 1.6915674E+002, 1.2166640E+002
 9.0001587E+001, 8.7534491E+001, 8.7534491E+001, 8.7534491E+001, 7.7570604E+002, 7.4442345E+002, 7.2389594E+002, 6.1209826E+002, 3.9664831E+002, 2.2456789E+002, 1.6409922E+002, 1.3107543E+002
 9.5009468E+001, 9.2486145E+001, 9.2486145E+001, 9.2486145E+001, 7.7801912E+002, 7.4625082E+002, 7.2106145E+002, 6.4231016E+002, 4.0960111E+002, 2.1402111E+002, 1.6315418E+002, 1.1589177E+002
 1.0000381E+002, 9.7499224E+001, 9.7499224E+001, 9.7499224E+001, 8.0658893E+002, 7.9786703E+002, 7.8334711E+002, 6.4597648E+002, 4.1730167E+002, 2.0620231E+002, 1.5979789E+002, 1.2531918E+002
 1.0500436E+002, 1.0247008E+002, 1.0247008E+002, 1.0247008E+002, 7.9762772E+002, 7.6601825E+002, 7.4671008E+002, 6.0588354E+002, 4.0023711E+002, 2.4539030E+002, 1.7731824E+002, 1.2289082E+002
 1.1001062E+002, 1.0748111E+002, 1.0748111E+002, 1.0748111E+002, 8.2987574E+002, 7.9389711E+002, 7.8033001E+002, 6.6633026E+002, 3.9791871E+002, 2.4948256E+002, 1.7350866E+002, 1.2301584E+002
 1.1500983E+002, 1.1251316E+002, 1.1251316E+002, 1.1251316E+002, 8.3168730E+002, 8.0743300E+002, 7.9426960E+002, 6.1943138E+002, 3.9644357E+002, 2.3659914E+002, 1.7410861E+002, 1.3530412E+002
 1.2000839E+002, 1.1753939E+002, 1.1753939E+002, 1.1753939E+002, 8.0602239E+002, 7.8364391E+002, 7.6579545E+002, 6.5939529E+002, 3.9013687E+002, 2.2833529E+002, 1.7500324E+002, 1.3883830E+002
 1.2500387E+002, 1.2251123E+002, 1.2251123E+002, 1.2251123E+002, 8.2463007E+002, 8.1730845E+002, 8.0075844E+002, 7.0329422E+002, 4.1408396E+002, 2.5539028E+002, 1.8512813E+002, 1.3170336E+002
 1.3000482E+002, 1.2751756E+002, 1.2751756E+002, 1.2751756E+002, 8.6792683E+002, 8.6771968E+002, 8.6055027E+002, 7.2199952E+002, 4.1510551E+002, 2.8207023E+002, 1.8122547E+002, 1.3166444E+002
 1.3500079E+002, 1.3250930E+002, 1.3250930E+002, 1.3250930E+002, 8.3885667E+002, 8.2062416E+002, 8.0554848E+002, 6.8019818E+002, 4.2688038E+002, 2.7813574E+002, 1.9865581E+002, 1.3762280E+002
 1.4000531E+002, 1.3747460E+002, 1.3747460E+002, 1.3747460E+002, 8.6551806E+002, 8.6945161E+002, 8.8182391E+002, 7.9495720E+002, 4.6062142E+002, 2.6405903E+002, 1.9112027E+002, 1.4647806E+002
 1.4500368E+002, 1.4256261E+002, 1.4256261E+002, 1.4256261E+002, 8.3734583E+002, 8.0654918E+002, 7.7937887E+002, 6.9615082E+002, 4.7925974E+002, 2.6574245E+002, 1.8875443E+002, 1.3535437E+002
 1.5000774E+002, 1.4747096E+002, 1.4747096E+002, 1.4747096E+002, 8.5307667E+002, 8.3336520E+002, 8.1035183E+002, 6.9434794E+002, 4.4184663E+002, 2.7056211E+002, 2.0724869E+002, 1.7505678E+002
 1.5500539E+002, 1.5248001E+002, 1.5248001E+002, 1.5248001E+002, 8.3575931E+002, 8.1798344E+002, 8.2590617E+002, 7.6031192E+002, 4.7162661E+002, 2.8632593E+002, 2.1055129E+002, 1.6377338E+002
 1.6000787E+002, 1.5749454E+002, 1.5749454E+002, 1.5749454E+002, 8.5836913E+002, 8.3290682E+002, 8.6212934E+002, 8.3447148E+002, 4.8989276E+002, 2.6354768E+002, 1.8872432E+002, 1.5747876E+002
 1.6501022E+002, 1.6249856E+002, 1.6249856E+002, 1.6249856E+002, 8.7688763E+002, 8.6196418E+002, 8.5808806E+002, 7.4699315E+002, 4.9738986E+002, 2.9805621E+002, 2.0927525E+002, 1.6266101E+002
 1.7000745E+002, 1.6749639E+002, 1.6749639E+002, 1.6749639E+002, 8.6994510E+002, 8.6188227E+002, 8.5050046E+002, 7.3936344E+002, 4.4754746E+002, 2.7398629E+002, 2.0221326E+002, 1.6600002E+002
 1.7500027E+002, 1.7255510E+002, 1.7255510E+002, 1.7255510E+002, 8.4238703E+002, 8.0951856E+002, 7.9795752E+002, 7.6320791E+002, 4.6950267E+002, 2.8328751E+002, 2.0218246E+002, 1.6517100E+002
 1.8000775E+002, 1.7753298E+002, 1.7753298E+002, 1.7753298E+002, 8.8984316E+002, 8.8386898E+002, 8.9135908E+002, 7.8947229E+002, 5.0583324E+002, 3.5004736E+002, 2.1531989E+002, 1.6103008E+002
 1.8500470E+002, 1.8254402E+002, 1.8254402E+002, 1.8254402E+002, 8.7926525E+002, 8.4478375E+002, 8.2163870E+002, 7.2111908E+002, 4.6629453E+002, 3.1688987E+002, 2.2543786E+002, 1.8000806E+002
 1.9000542E+002, 1.8756506E+002, 1.8756506E+002, 1.8756506E+002, 8.5952400E+002, 8.3071356E+002, 8.1298352E+002, 7.5691459E+002, 5.0650896E+002, 2.8515798E+002, 2.1550217E+002, 1.7540880E+002
 1.9501164E+002, 1.9253413E+002, 1.9253413E+002, 1.9253413E+002, 8.8358554E+002, 8.8647874E+002, 8.7313656E+002, 7.9286647E+002, 5.0633924E+002, 3.3029335E+002, 2.0563379E+002, 1.5990788E+002
 2.0000293E+002, 1.9754767E+002, 1.9754767E+002, 1.9754767E+002, 8.8188787E+002, 8.8408267E+002, 8.6492036E+002, 7.1504630E+002, 4.8734590E+002, 2.9069915E+002, 2.0341318E+002, 1.6391342E+002
 2.0500511E+002, 2.0245756E+002, 2.0245756E+002, 2.0245756E+002, 8.7433364E+002, 8.6857668E+002, 8.5083882E+002, 7.0478723E+002, 4.6030622E+002, 3.0093502E+002, 2.2058070E+002, 1.7626413E+002
 2.1000058E+002, 2.0752670E+002, 2.0752670E+002, 2.0752670E+002, 8.5725577E+002, 8.4401156E+002, 8.5966273E+002, 7.2553522E+002, 4.9724144E+002, 3.3022425E+002, 2.0011094E+002, 1.5709983E+002
 2.1500992E+002, 2.1250160E+002, 2.1250160E+002, 2.1250160E+002, 8.9512138E+002, 8.7892911E+002, 8.5006412E+002, 7.1440775E+002, 4.7019182E+002, 2.9670476E+002, 2.2480934E+002, 1.8581552E+002
 2.2000446E+002, 2.1750543E+002, 2.1750543E+002, 2.1750543E+002, 8.7736409E+002, 8.6731404E+002, 8.4745545E+002, 7.1317415E+002, 4.7961111E+002, 3.2678941E+002, 2.0033972E+002, 1.8056366E+002
 2.2500185E+002, 2.2249545E+002, 2.2249545E+002, 2.2249545E+002, 9.0477301E+002, 9.1408107E+002, 8.8546392E+002, 7.3145541E+002, 4.8616075E+002, 3.1361787E+002, 2.1733697E+002, 1.8340604E+002
 2.3000214E+002, 2.2752253E+002, 2.2752253E+002, 2.2752253E+002, 8.5951683E+002, 8.3872816E+002, 7.9297635E+002, 7.2283927E+002, 4.7491032E+002, 3.1009407E+002, 2.2223992E+002, 1.7550724E+002
 2.3500752E+002, 2.3252911E+002, 2.3252911E+002, 2.3252911E+002, 8.5983923E+002, 8.7248243E+002, 8.6219276E+002, 7.6619574E+002, 4.7916032E+002, 3.4294811E+002, 2.2040991E+002, 1.7057832E+002
 2.4000993E+002, 2.3753688E+002, 2.3753688E+002, 2.3753688E+002, 8.3355324E+002, 8.0883678E+002, 7.7915770E+002, 6.7742846E+002, 4.6519764E+002, 3.1439208E+002, 2.2465694E+002, 1.6960893E+002
 2.4500629E+002, 2.4232860E+002, 2.4232860E+002, 2.4232860E+002, 8.7164364E+002, 8.4384577E+002, 8.1323991E+002, 7.2638546E+002, 4.6084972E+002, 3.1215872E+002, 2.1128507E+002, 1.6628863E+002
 2.5000514E+002, 2.4754852E+002, 2.4754852E+002, 2.4754852E+002, 6.2785496E+002, 5.6723437E+002, 5.0668885E+002, 4.4988849E+002, 3.5556470E+002, 1.9326474E+002, 1.5868345E+002, 1.3983754E+002
 2.5501686E+002, 2.5244069E+002, 2.5244069E+002, 2.5244069E+002, 5.2705246E+002, 4.7500664E+002, 4.2282131E+002, 3.6067112E+002, 2.9718648E+002, 1.8617877E+002, 1.3965501E+002, 1.1885653E+002
 2.6001376E+002, 2.5756063E+002, 2.5756063E+002, 2.5756063E+002, 4.7300054E+002, 4.3031772E+002, 3.7859253E+002, 3.3156916E+002, 2.7118365E+002, 1.7181074E+002, 1.2682013E+002, 1.1401655E+002
 2.6500317E+002, 2.6252477E+002, 2.6252477E+002, 2.6252477E+002, 4.3495133E+002, 3.9568636E+002, 3.5605058E+002, 3.0886533E+002, 2.6697148E+002, 1.7391488E+002, 1.1460103E+002, 1.0053152E+002
 2.7001892E+002, 2.6749772E+002, 2.6749772E+002, 2.6749772E+002, 4.0893290E+002, 3.6505360E+002, 3.3225996E+002, 2.8975599E+002, 2.4142495E+002, 1.7681778E+002, 1.1045007E+002, 9.8959746E+001
 2.7501910E+002, 2.7249311E+002, 2.7249311E+002, 2.7249311E+002, 3.8707420E+002, 3.4779630E+002, 3.2028266E+002, 2.8225261E+002, 2.2163936E+002, 1.6610853E+002, 1.1104419E+002, 8.4106331E+001
 2.8001413E+002, 2.7753933E+002, 2.7753933E+002, 2.7753933E+002, 3.6814428E+002, 3.3308782E+002, 3.0549183E+002, 2.7088110E+002, 2.0849266E+002, 1.5368742E+002, 9.6156577E+001, 8.2458434E+001
 2.8500037E+002, 2.8247223E+002, 2.8247223E+002, 2.8247223E+002, 3.5440305E+002, 3.2017743E+002, 2.9892186E+002, 2.6153910E+002, 2.0585364E+002, 1.5212404E+002, 9.4548239E+001, 7.3950731E+001
 2.9000754E+002, 2.8753414E+002, 2.8753414E+002, 2.8753414E+002, 3.3754597E+002, 3.1377475E+002, 2.8957004E+002, 2.4749848E+002, 2.0242875E+002, 1.4223112E+002, 9.0288269E+001, 7.2735028E+001
 2.9500452E+002, 2.9255563E+002, 2.9255563E+002, 2.9255563E+002, 3.3119213E+002, 3.0419483E+002, 2.7795366E+002, 2.4553999E+002, 1.8827514E+002, 1.3782158E+002, 9.0233905E+001, 7.1095975E+001
 3.0001721E+002, 2.9751221E+002, 2.9751221E+002, 2.9751221E+002, 3.2160505E+002, 3.0108691E+002, 2.6700576E+002, 2.3410672E+002, 1.9021008E+002, 1.3868101E+002, 8.9836146E+001, 6.4873033E+001
 3.0500964E+002, 3.0255640E+002, 3.0255640E+002, 3.0255640E+002, 3.1570622E+002, 2.9429662E+002, 2.6438415E+002, 2.2805600E+002, 1.7330395E+002, 1.3092991E+002, 8.5904301E+001, 6.3915532E+001
 3.1000516E+002, 3.0748927E+002, 3.0748927E+002, 3.0748927E+002, 3.1536229E+002, 2.8262408E+002, 2.5664990E+002, 2.2144526E+002, 1.7410513E+002, 1.2725667E+002, 8.0588954E+001, 6.5570481E+001
 3.1500839E+002, 3.1250381E+002, 3.1250381E+002, 3.1250381E+002, 2.9764523E+002, 2.7865666E+002, 2.5060379E+002, 2.1058693E+002, 1.6846933E+002, 1.2314667E+002, 8.3328581E+001, 6.2162814E+001
 3.2001526E+002, 3.1752361E+002, 3.1752361E+002, 3.1752361E+002, 2.8715441E+002, 2.6417618E+002, 2.4448457E+002, 2.1124947E+002, 1.5876652E+002, 9.3757698E+001, 7.2708807E+001, 6.7234918E+001
 3.2501590E+002, 3.2249948E+002, 3.2249948E+002, 3.2249948E+002, 2.8545614E+002, 2.6528262E+002, 2.4525535E+002, 2.0933513E+002, 1.5836322E+002, 1.0391892E+002, 7.9371700E+001, 5.9436284E+001
 3.3000253E+002, 3.2757091E+002, 3.2757091E+002, 3.2757091E+002, 2.8163642E+002, 2.6295132E+002, 2.3559128E+002, 2.0102989E+002, 1.4901720E+002, 1.0666398E+002, 7.3779137E+001, 5.7264514E+001
 3.3500327E+002, 3.3248994E+002, 3.3248994E+002, 3.3248994E+002, 2.7304243E+002, 2.5260295E+002, 2.2959643E+002, 1.9656927E+002, 1.4315027E+002, 9.5443260E+001, 7.1364556E+001, 6.0027869E+001
 3.4000693E+002, 3.3755274E+002, 3.3755274E+002, 3.3755274E+002, 2.7517669E+002, 2.4552612E+002, 2.2504281E+002, 1.9792154E+002, 1.3832226E+002, 9.2622591E+001, 6.8540441E+001, 6.1506550E+001
 3.4501645E+002, 3.4254944E+002, 3.4254944E+002, 3.4254944E+002, 2.6598927E+002, 2.5178838E+002, 2.2366150E+002, 1.9012664E+002, 1.4545595E+002, 8.1417331E+001, 7.1380754E+001, 6.1198336E+001
 3.5001535E+002, 3.4746014E+002, 3.4746014E+002, 3.4746014E+002, 2.6127476E+002, 2.3897711E+002, 2.2100070E+002, 1.8076684E+002, 1.4023706E+002, 8.4130989E+001, 6.8162430E+001, 5.8597593E+001
 3.5501566E+002, 3.5252074E+002, 3.5252074E+002, 3.5252074E+002, 2.5634462E+002, 2.4957630E+002, 2.1977104E+002, 1.8445542E+002, 1.3116292E+002, 8.5825155E+001, 6.7196882E+001, 5.3969771E+001
 3.6000696E+002, 3.5750503E+002, 3.5750503E+002, 3.5750503E+002, 2.4630654E+002, 2.2803003E+002, 2.1419792E+002, 1.8135764E+002, 1.3507741E+002, 8.5577333E+001, 6.8519900E+001, 5.4898015E+001
 3.6501401E+002, 3.6249765E+002, 3.6249765E+002, 3.6249765E+002, 2.4542561E+002, 2.2702254E+002, 2.1124138E+002, 1.8518786E+002, 1.0939441E+002, 7.8734013E+001, 6.7399991E+001, 5.9075521E+001
 3.7000970E+002, 3.6750591E+002, 3.6750591E+002, 3.6750591E+002, 2.3727201E+002, 2.2749956E+002, 2.0132423E+002, 1.7402217E+002, 1.2414130E+002, 7.8430851E+001, 6.5191019E+001, 5.5109520E+001
 3.7501236E+002, 3.7258647E+002, 3.7258647E+002, 3.7258647E+002, 2.4346694E+002, 2.2562187E+002, 2.0411298E+002, 1.7143240E+002, 1.0443825E+002, 7.6522510E+001, 6.6649358E+001, 5.8634750E+001
 3.8002002E+002, 3.7754950E+002, 3.7754950E+002, 3.7754950E+002, 2.3137160E+002, 2.2313317E+002, 2.0012795E+002, 1.7085278E+002, 1.1739346E+002, 7.4442601E+001, 6.2471683E+001, 5.2746619E+001
 3.8501755E+002, 3.8251919E+002, 3.8251919E+002, 3.8251919E+002, 2.2831652E+002, 2.1873439E+002, 2.0198565E+002, 1.6789827E+002, 1.1902161E+002, 7.8369370E+001, 6.1813748E+001, 4.8992336E+001
 3.9001907E+002, 3.8754243E+002, 3.8754243E+002, 3.8754243E+002, 2.2255286E+002, 2.1848831E+002, 1.9989794E+002, 1.6915684E+002, 1.1579354E+002, 7.5956060E+001, 6.1508371E+001, 4.7637693E+001
 3.9500760E+002, 3.9253316E+002, 3.9253316E+002, 3.9253316E+002, 2.2824497E+002, 2.1499029E+002, 1.9524635E+002, 1.6292958E+002, 1.1214632E+002, 7.6466422E+001, 5.9912996E+001, 5.0729801E+001
 4.0000107E+002, 3.9743442E+002, 3.9743442E+002, 3.9743442E+002, 2.1871069E+002, 2.1475343E+002, 1.9259246E+002, 1.6344859E+002, 1.1227086E+002, 7.8798674E+001, 6.2172296E+001, 5.1191322E+001
