s,kW,kW,kW,kW,kg/s
 1.3001006E+002, 2.0771174E+003, 1.4481087E+003, 2.6662713E+002, 1.7458593E+003, 4.4182527E-002
 1.3500957E+002, 2.0520369E+003, 1.4302726E+003, 2.6817222E+002, 1.7112973E+003, 4.4412534E-002
 1.4000691E+002, 2.1212154E+003, 1.4773642E+003, 2.7218241E+002, 1.7743191E+003, 4.4643310E-002
 1.4500534E+002, 2.1156385E+003, 1.4868462E+003, 2.6686167E+002, 1.7822605E+003, 4.4872911E-002
 1.5000023E+002, 2.0955355E+003, 1.4656160E+003, 2.7107372E+002, 1.7499844E+003, 4.5041473E-002
 1.5501028E+002, 2.1132432E+003, 1.4529873E+003, 3.0279083E+002, 1.7359058E+003, 4.4653074E-002
 1.6000015E+002, 2.0818865E+003, 1.4538607E+003, 2.7419338E+002, 1.7382611E+003, 4.4131655E-002
 1.6500069E+002, 2.0636649E+003, 1.4219560E+003, 2.9898246E+002, 1.7037496E+003, 4.3608676E-002
 1.7000592E+002, 2.1219585E+003, 1.4587266E+003, 3.0637238E+002, 1.7460010E+003, 4.3079953E-002
 1.7500676E+002, 1.9658026E+003, 1.3853577E+003, 2.5438241E+002, 1.6630457E+003, 4.2558225E-002
 1.8000005E+002, 2.1155279E+003, 1.4445762E+003, 3.1364414E+002, 1.7324646E+003, 4.2034721E-002
 1.8500533E+002, 1.9647108E+003, 1.3664111E+003, 2.6733998E+002, 1.6457785E+003, 4.1508156E-002
 1.9000114E+002, 2.0138487E+003, 1.3851013E+003, 2.9479984E+002, 1.6637678E+003, 4.0990924E-002
 1.9500931E+002, 1.9739141E+003, 1.3522369E+003, 2.9569800E+002, 1.6222389E+003, 4.0468142E-002
 2.0000015E+002, 1.9603723E+003, 1.3468429E+003, 2.8967111E+002, 1.6230633E+003, 3.9944841E-002
 2.0500522E+002, 1.8940957E+003, 1.3220862E+003, 2.5819555E+002, 1.5964018E+003, 3.9420595E-002
 2.1000381E+002, 1.8959272E+003, 1.2992055E+003, 2.8098515E+002, 1.5688512E+003, 3.8906683E-002
 2.1500462E+002, 1.8482664E+003, 1.2791819E+003, 2.6365906E+002, 1.5439931E+003, 3.8375500E-002
 2.2000641E+002, 1.8012543E+003, 1.2377485E+003, 2.6586994E+002, 1.4985479E+003, 3.7852386E-002
 2.2500867E+002, 1.7986043E+003, 1.2217394E+003, 2.8220462E+002, 1.4724352E+003, 3.7326735E-002
 2.3000209E+002, 1.8372055E+003, 1.2434636E+003, 2.9738275E+002, 1.4928462E+003, 3.6806047E-002
 2.3500174E+002, 1.8115431E+003, 1.2524504E+003, 2.6349547E+002, 1.5028047E+003, 3.6282333E-002
 2.4000014E+002, 1.7673282E+003, 1.1964862E+003, 2.9056909E+002, 1.4456866E+003, 3.5758880E-002
 2.4500671E+002, 1.2912401E+003, 9.8969651E+002, 8.5767540E+001, 1.2731315E+003, 2.1362783E-002
 2.5001079E+002, 2.4419176E+002, 3.1272802E+002,-1.2870426E+002, 4.9765545E+002, 2.8926109E-003
 2.5501485E+002, 2.3913177E+002, 2.2709446E+002,-4.0103022E+001, 3.6016128E+002, 2.8926109E-003
 2.6000229E+002, 2.2022344E+002, 1.8327535E+002,-3.0557597E+000, 2.9164428E+002, 2.8926109E-003
 2.6501300E+002, 2.0721976E+002, 1.5953504E+002, 2.3297516E+001, 2.5036247E+002, 2.8926109E-003
 2.7000476E+002, 2.0083970E+002, 1.4379577E+002, 3.7799987E+001, 2.2340052E+002, 2.8926109E-003
 2.7500211E+002, 1.9294725E+002, 1.3161556E+002, 4.2957498E+001, 2.0422451E+002, 2.8926109E-003
 2.8000766E+002, 1.8797424E+002, 1.2215192E+002, 5.6597658E+001, 1.8856832E+002, 2.8926109E-003
 2.8500507E+002, 1.8064612E+002, 1.1434822E+002, 6.0201432E+001, 1.7456782E+002, 2.8926109E-003
 2.9000778E+002, 1.7571707E+002, 1.0871230E+002, 5.9789991E+001, 1.6450053E+002, 2.8926109E-003
 2.9500867E+002, 1.7364918E+002, 1.0417781E+002, 6.7986344E+001, 1.5658950E+002, 2.8926109E-003
 3.0002103E+002, 1.7050019E+002, 9.9941560E+001, 6.6842867E+001, 1.4913666E+002, 2.8926109E-003
 3.0500394E+002, 1.6869780E+002, 9.7000909E+001, 7.1214399E+001, 1.4315231E+002, 2.8926109E-003
 3.1001462E+002, 1.6647809E+002, 9.3877304E+001, 7.2116807E+001, 1.3847418E+002, 2.8926109E-003
 3.1501822E+002, 1.6483139E+002, 9.1496240E+001, 7.4205842E+001, 1.3409927E+002, 2.8926109E-003
 3.2000250E+002, 1.6245227E+002, 8.9626002E+001, 7.5291796E+001, 1.3013357E+002, 2.8926109E-003
 3.2501453E+002, 1.5979011E+002, 8.7377783E+001, 7.4939700E+001, 1.2685731E+002, 2.8926109E-003
 3.3000232E+002, 1.5734272E+002, 8.5590416E+001, 7.1445566E+001, 1.2386354E+002, 2.8926109E-003
 3.3500790E+002, 1.5585471E+002, 8.4202701E+001, 7.6157651E+001, 1.2175713E+002, 2.8926109E-003
 3.4001791E+002, 1.5330622E+002, 8.2547270E+001, 7.4158799E+001, 1.1846842E+002, 2.8926109E-003
 3.4501431E+002, 1.5174424E+002, 8.0960285E+001, 7.4520669E+001, 1.1624472E+002, 2.8926109E-003
 3.5000378E+002, 1.4875960E+002, 7.9712136E+001, 7.1349861E+001, 1.1399749E+002, 2.8926109E-003
 3.5501001E+002, 1.4726529E+002, 7.8443889E+001, 7.1627405E+001, 1.1228850E+002, 2.8926109E-003
 3.6001495E+002, 1.4565482E+002, 7.7561104E+001, 7.2821636E+001, 1.1080175E+002, 2.8926109E-003
 3.6501306E+002, 1.4364272E+002, 7.6362078E+001, 7.1600442E+001, 1.0876945E+002, 2.8926109E-003
 3.7000064E+002, 1.4217101E+002, 7.5693955E+001, 7.1408949E+001, 1.0749904E+002, 2.8926109E-003
 3.7501987E+002, 1.4187345E+002, 7.5191433E+001, 7.1430153E+001, 1.0644735E+002, 2.8926109E-003
 3.8000125E+002, 1.4061357E+002, 7.4398310E+001, 6.8149732E+001, 1.0542779E+002, 2.8926109E-003
 3.8500314E+002, 1.4050869E+002, 7.3826794E+001, 7.3750794E+001, 1.0473686E+002, 2.8926109E-003
 3.9000891E+002, 1.3973925E+002, 7.3136137E+001, 7.1840933E+001, 1.0300799E+002, 2.8926109E-003
 3.9500455E+002, 1.3975082E+002, 7.2911424E+001, 7.1258708E+001, 1.0259286E+002, 2.8926109E-003
 4.0001648E+002, 1.3928939E+002, 7.2282931E+001, 7.1962598E+001, 1.0225681E+002, 2.8926109E-003
