Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,Total T_USED (s)
   0, 4.994E-01, 8.473E+00, 2.828E+00, 9.790E+00, 1.322E+00, 4.167E+00, 1.613E+02, 0.000E+00, 3.613E+00, 0.000E+00, 6.361E-02, 0.000E+00, 0.000E+00, 1.920E+02
