s,kW,kW,kW,kW,kg/s
 8.1942577E+000, 8.2250133E+002, 3.0602707E+002, 5.2973804E+002, 9.6989099E+001, 1.6183799E-002
 8.2845383E+000, 8.0299972E+002, 2.9251325E+002, 5.2907000E+002, 9.5459627E+001, 1.5692637E-002
 8.3748188E+000, 7.9810468E+002, 2.8921693E+002, 5.2671913E+002, 9.5056019E+001, 1.7748112E-002
 8.4650993E+000, 7.6181284E+002, 2.7766477E+002, 5.0244316E+002, 9.5724935E+001, 1.9155600E-002
 8.5553799E+000, 7.4250969E+002, 2.6644969E+002, 4.9030686E+002, 9.5607903E+001, 1.9544748E-002
 8.6456604E+000, 7.6447869E+002, 2.7433508E+002, 4.9950318E+002, 9.6266392E+001, 1.8637271E-002
 8.7359400E+000, 8.0085013E+002, 2.8697378E+002, 5.1612758E+002, 9.8564047E+001, 1.9550713E-002
 8.8262205E+000, 8.4299105E+002, 3.0215754E+002, 5.3852464E+002, 1.0160178E+002, 1.9318836E-002
 8.9165010E+000, 8.6971201E+002, 3.1304936E+002, 5.5574864E+002, 1.0285271E+002, 2.0420816E-002
 9.0067816E+000, 8.8120221E+002, 3.1704945E+002, 5.6476985E+002, 1.0406653E+002, 2.0791078E-002
 9.0970621E+000, 8.5959589E+002, 3.0936305E+002, 5.5369697E+002, 1.0405963E+002, 2.1218569E-002
 9.1873426E+000, 8.3920519E+002, 3.0290784E+002, 5.4268408E+002, 1.0240167E+002, 2.2210678E-002
 9.2776232E+000, 8.7481372E+002, 3.2582395E+002, 5.5699950E+002, 1.0224978E+002, 2.0852510E-002
 9.3679037E+000, 9.0285298E+002, 3.2948522E+002, 5.7721483E+002, 1.0357230E+002, 1.9493257E-002
 9.4581842E+000, 9.1704147E+002, 3.3033734E+002, 5.9408909E+002, 1.0303867E+002, 2.0350520E-002
 9.5402575E+000, 9.7072711E+002, 3.4976523E+002, 6.3462077E+002, 1.0422769E+002, 1.9706483E-002
 9.6305380E+000, 1.0018110E+003, 3.5763007E+002, 6.5050857E+002, 1.0742032E+002, 2.1629861E-002
 9.7208176E+000, 9.4678989E+002, 3.3692139E+002, 6.1130304E+002, 1.0899249E+002, 2.1171524E-002
 9.8110981E+000, 8.8147168E+002, 3.1392043E+002, 5.7231351E+002, 1.0565595E+002, 2.1828200E-002
 9.9013786E+000, 8.6329439E+002, 3.1032611E+002, 5.6655183E+002, 1.0352006E+002, 2.0494124E-002
 9.9916592E+000, 9.2504940E+002, 3.3386990E+002, 6.0100565E+002, 1.0479647E+002, 2.1586403E-002
 1.0081940E+001, 9.8052874E+002, 3.5488190E+002, 6.3759622E+002, 1.0798987E+002, 2.3937475E-002
 1.0172220E+001, 9.5183066E+002, 3.4987763E+002, 6.1082884E+002, 1.0880249E+002, 2.1826618E-002
 1.0262501E+001, 9.3068880E+002, 3.3820786E+002, 6.0160718E+002, 1.0706127E+002, 1.9566492E-002
 1.0352781E+001, 9.2861041E+002, 3.3636746E+002, 5.9955639E+002, 1.0750904E+002, 1.7877238E-002
 1.0443062E+001, 9.7128265E+002, 3.4869690E+002, 6.2559327E+002, 1.0852739E+002, 2.1485382E-002
 1.0533342E+001, 1.0364063E+003, 3.7103939E+002, 6.6503385E+002, 1.1095789E+002, 2.5540221E-002
 1.0623311E+001, 9.9898283E+002, 3.5644668E+002, 6.4968325E+002, 1.1359886E+002, 2.6833836E-002
 1.0711576E+001, 9.1253767E+002, 3.2823849E+002, 6.0141710E+002, 1.1355405E+002, 2.5185366E-002
 1.0807196E+001, 9.5344780E+002, 3.4100356E+002, 6.2167914E+002, 1.1559307E+002, 2.4444130E-002
 1.0896196E+001, 1.0545140E+003, 3.7875512E+002, 6.8049109E+002, 1.2066779E+002, 2.6390543E-002
 1.0985197E+001, 1.1288741E+003, 4.0945735E+002, 7.1479217E+002, 1.2632561E+002, 2.7131115E-002
 1.1074198E+001, 1.1510595E+003, 4.1741708E+002, 7.2042160E+002, 1.2927919E+002, 2.5552619E-002
 1.1163198E+001, 1.1690856E+003, 4.3171269E+002, 7.2690010E+002, 1.2853800E+002, 2.4177582E-002
 1.1252198E+001, 1.1702621E+003, 4.3726866E+002, 7.3914549E+002, 1.2654284E+002, 2.4501564E-002
 1.1341199E+001, 1.1590286E+003, 4.3227447E+002, 7.3764532E+002, 1.2167875E+002, 2.4660761E-002
 1.1430200E+001, 1.1205407E+003, 4.2324665E+002, 7.1618813E+002, 1.1703292E+002, 2.3756625E-002
 1.1527291E+001, 1.0823399E+003, 3.9568254E+002, 6.9893594E+002, 1.1406838E+002, 2.4617951E-002
 1.1616291E+001, 1.0550299E+003, 3.8527849E+002, 6.7876063E+002, 1.1372673E+002, 2.5456101E-002
 1.1705292E+001, 1.0524459E+003, 3.7417883E+002, 6.9341264E+002, 1.1678134E+002, 2.5012420E-002
 1.1794677E+001, 1.1114788E+003, 3.9243804E+002, 7.3631165E+002, 1.2113472E+002, 2.7430083E-002
 1.1881493E+001, 1.1507150E+003, 4.1057863E+002, 7.5245212E+002, 1.2442715E+002, 2.5415384E-002
 1.1977714E+001, 1.1556627E+003, 4.1580857E+002, 7.4667933E+002, 1.2609606E+002, 2.6783112E-002
 1.2068436E+001, 1.1537771E+003, 4.1873693E+002, 7.3459594E+002, 1.2565211E+002, 2.7274866E-002
 1.2155975E+001, 1.1752979E+003, 4.2597006E+002, 7.4147591E+002, 1.2432416E+002, 2.6480870E-002
 1.2243515E+001, 1.2046598E+003, 4.3878141E+002, 7.6245859E+002, 1.2397525E+002, 2.7645253E-002
 1.2335827E+001, 1.1748307E+003, 4.2902549E+002, 7.4815167E+002, 1.2344569E+002, 2.8874266E-002
 1.2424623E+001, 1.1738047E+003, 4.3261632E+002, 7.7365561E+002, 1.2337486E+002, 2.6973497E-002
 1.2515469E+001, 1.2053087E+003, 4.4475637E+002, 7.8521049E+002, 1.2592061E+002, 2.6454689E-002
 1.2605631E+001, 1.2143963E+003, 4.4446781E+002, 7.7275370E+002, 1.2733804E+002, 2.5850515E-002
 1.2695793E+001, 1.2502700E+003, 4.5389294E+002, 7.9142318E+002, 1.2778237E+002, 2.7118978E-002
 1.2785955E+001, 1.2195181E+003, 4.4272874E+002, 7.7435726E+002, 1.2822037E+002, 2.8225458E-002
 1.2876118E+001, 1.1673232E+003, 4.2487978E+002, 7.4987436E+002, 1.2662580E+002, 3.0158899E-002
 1.2966280E+001, 1.1919248E+003, 4.3374359E+002, 7.6838414E+002, 1.2737765E+002, 2.9737226E-002
 1.3056442E+001, 1.2145679E+003, 4.4511019E+002, 7.8573941E+002, 1.3005059E+002, 3.1420168E-002
 1.3146605E+001, 1.2157576E+003, 4.4625836E+002, 7.8519157E+002, 1.3108342E+002, 2.9609351E-002
 1.3236768E+001, 1.2332009E+003, 4.4692419E+002, 7.9167931E+002, 1.3055793E+002, 3.0196172E-002
 1.3327682E+001, 1.2693054E+003, 4.6765822E+002, 8.0624076E+002, 1.3037579E+002, 2.9334048E-002
 1.3411022E+001, 1.3095286E+003, 4.8159402E+002, 8.1997350E+002, 1.3118719E+002, 3.0803631E-002
 1.3503757E+001, 1.3437053E+003, 4.9648976E+002, 8.4016795E+002, 1.2994628E+002, 2.9680486E-002
 1.3596492E+001, 1.3256771E+003, 4.9227569E+002, 8.5580531E+002, 1.2883868E+002, 3.0939177E-002
 1.3682603E+001, 1.3238859E+003, 4.8941747E+002, 8.5795418E+002, 1.2873273E+002, 2.9872893E-002
 1.3776000E+001, 1.3507860E+003, 4.9242528E+002, 8.7426213E+002, 1.3074067E+002, 2.9235154E-002
 1.3863437E+001, 1.3556176E+003, 4.8536598E+002, 8.7890754E+002, 1.3417573E+002, 2.8733108E-002
 1.3950872E+001, 1.3840267E+003, 4.9434191E+002, 8.9392155E+002, 1.3682352E+002, 3.0573888E-002
 1.4045594E+001, 1.4464963E+003, 5.2092328E+002, 9.3051123E+002, 1.3920185E+002, 2.9793085E-002
 1.4133030E+001, 1.4715968E+003, 5.3063060E+002, 9.5451810E+002, 1.4207307E+002, 2.9629303E-002
 1.4221195E+001, 1.3914598E+003, 5.0571179E+002, 8.9750044E+002, 1.4058879E+002, 3.0252593E-002
 1.4317374E+001, 1.2875810E+003, 4.7950092E+002, 8.1784114E+002, 1.3631652E+002, 3.4305635E-002
 1.4405539E+001, 1.2416780E+003, 4.7068412E+002, 7.8837790E+002, 1.3276678E+002, 3.3152286E-002
 1.4493704E+001, 1.2736493E+003, 4.8289034E+002, 8.1770673E+002, 1.3001418E+002, 3.1122238E-002
 1.4581868E+001, 1.3058733E+003, 4.9460626E+002, 8.3084815E+002, 1.2863670E+002, 2.9938140E-002
 1.4676670E+001, 1.2780988E+003, 4.9245031E+002, 8.1568412E+002, 1.3002526E+002, 3.1409585E-002
 1.4762603E+001, 1.3564255E+003, 5.0070221E+002, 8.5825485E+002, 1.3323952E+002, 3.3762127E-002
 1.4855698E+001, 1.4889388E+003, 5.4217992E+002, 9.3560205E+002, 1.3805209E+002, 3.7946062E-002
 1.4941630E+001, 1.5148178E+003, 5.4140644E+002, 9.6874107E+002, 1.4120316E+002, 3.6748339E-002
 1.5034725E+001, 1.4392957E+003, 5.1398261E+002, 9.5197182E+002, 1.4119290E+002, 3.5198774E-002
 1.5124239E+001, 1.4127330E+003, 5.0731220E+002, 9.2040125E+002, 1.3915650E+002, 3.3578910E-002
 1.5210888E+001, 1.4439342E+003, 5.3438679E+002, 9.1702109E+002, 1.3802663E+002, 3.1400286E-002
 1.5300898E+001, 1.5389703E+003, 5.6702623E+002, 9.6411937E+002, 1.3737469E+002, 3.1111548E-002
 1.5391555E+001, 1.6332225E+003, 6.0118898E+002, 1.0226245E+003, 1.3899217E+002, 3.3122368E-002
 1.5482213E+001, 1.6457381E+003, 6.0140268E+002, 1.0397866E+003, 1.3689928E+002, 3.1521030E-002
 1.5572820E+001, 1.4820781E+003, 5.3156906E+002, 1.0013074E+003, 1.3300667E+002, 3.5215005E-002
 1.5662090E+001, 1.4704935E+003, 5.2660482E+002, 9.7142699E+002, 1.3279230E+002, 3.5861481E-002
 1.5755253E+001, 1.5125599E+003, 5.4469215E+002, 9.7488326E+002, 1.3672905E+002, 3.6068196E-002
 1.5846419E+001, 1.3667764E+003, 4.9373490E+002, 9.1333312E+002, 1.3968533E+002, 3.7573066E-002
 1.5932187E+001, 1.3087670E+003, 4.6881596E+002, 8.5937573E+002, 1.4154161E+002, 3.8871937E-002
 1.6024553E+001, 1.3806739E+003, 4.8701401E+002, 8.8592773E+002, 1.4325002E+002, 3.7072973E-002
 1.6110321E+001, 1.4818456E+003, 5.2608069E+002, 9.2829662E+002, 1.4426820E+002, 3.4101254E-002
 1.6202688E+001, 1.5487239E+003, 5.6046671E+002, 9.5540323E+002, 1.4541414E+002, 3.3698041E-002
 1.6295053E+001, 1.6031838E+003, 5.9077020E+002, 9.8230903E+002, 1.4453460E+002, 3.2414752E-002
 1.6380821E+001, 1.6509848E+003, 6.1103226E+002, 1.0296745E+003, 1.4506417E+002, 3.4052057E-002
 1.6473188E+001, 1.7023906E+003, 6.2391662E+002, 1.0700595E+003, 1.4737372E+002, 3.4131238E-002
 1.6565554E+001, 1.6760155E+003, 6.1307037E+002, 1.0721507E+003, 1.4846366E+002, 3.7154227E-002
 1.6651321E+001, 1.5606242E+003, 5.8658528E+002, 1.0260717E+003, 1.4974881E+002, 4.2255180E-002
 1.6747778E+001, 1.5405898E+003, 5.6807259E+002, 1.0260009E+003, 1.5054447E+002, 3.9635278E-002
 1.6835592E+001, 1.5783978E+003, 5.7370575E+002, 1.0230762E+003, 1.5205834E+002, 3.9197210E-002
 1.6923405E+001, 1.5779671E+003, 5.7280381E+002, 1.0059779E+003, 1.5282589E+002, 3.9089591E-002
 1.7011219E+001, 1.5802638E+003, 5.7126584E+002, 1.0118909E+003, 1.5258718E+002, 3.9946186E-002
 1.7107016E+001, 1.6484408E+003, 5.8743016E+002, 1.0433141E+003, 1.5207671E+002, 3.7559877E-002
 1.7193817E+001, 1.8430627E+003, 6.5846977E+002, 1.1418961E+003, 1.5471187E+002, 3.6292803E-002
 1.7282209E+001, 1.9288099E+003, 6.9722671E+002, 1.2097016E+003, 1.5936901E+002, 3.7077064E-002
 1.7375935E+001, 1.8663864E+003, 6.7852315E+002, 1.1955297E+003, 1.5724151E+002, 3.6262253E-002
 1.7463411E+001, 1.7600348E+003, 6.5365469E+002, 1.1440245E+003, 1.5243249E+002, 3.8906150E-002
 1.7555262E+001, 1.6892332E+003, 6.3064615E+002, 1.0969641E+003, 1.5148438E+002, 4.3459315E-002
 1.7644611E+001, 1.6749102E+003, 6.3008033E+002, 1.0614765E+003, 1.5212603E+002, 4.0787390E-002
 1.7732681E+001, 1.6750815E+003, 6.2504927E+002, 1.1083121E+003, 1.4969614E+002, 3.8894618E-002
 1.7825653E+001, 1.6033058E+003, 5.7787508E+002, 1.0844602E+003, 1.4851725E+002, 3.5347546E-002
 1.7914402E+001, 1.5172628E+003, 5.4763396E+002, 9.9453141E+002, 1.4658257E+002, 3.7540950E-002
 1.8006855E+001, 1.5980820E+003, 5.8734619E+002, 9.9933609E+002, 1.4754105E+002, 3.5829993E-002
 1.8092196E+001, 1.7152060E+003, 6.3827730E+002, 1.0556873E+003, 1.5045910E+002, 4.1396816E-002
 1.8184649E+001, 1.8123142E+003, 6.6442658E+002, 1.1129647E+003, 1.5189049E+002, 4.1687703E-002
 1.8275625E+001, 1.8236749E+003, 6.6148257E+002, 1.1350925E+003, 1.5190211E+002, 4.4397070E-002
 1.8364862E+001, 1.7659727E+003, 6.3957647E+002, 1.1706632E+003, 1.5092875E+002, 4.3171925E-002
 1.8454098E+001, 1.7066821E+003, 6.2108520E+002, 1.1598830E+003, 1.5143551E+002, 4.3222993E-002
 1.8543335E+001, 1.6668843E+003, 6.2580552E+002, 1.0888237E+003, 1.5436340E+002, 4.5022534E-002
 1.8632572E+001, 1.6851209E+003, 6.2609078E+002, 1.0879808E+003, 1.5830679E+002, 4.2909931E-002
 1.8723721E+001, 1.8065097E+003, 6.7708538E+002, 1.1226175E+003, 1.6124198E+002, 4.2609596E-002
 1.8814869E+001, 1.8265678E+003, 7.0038852E+002, 1.1253341E+003, 1.6090339E+002, 4.1840475E-002
 1.8906017E+001, 1.8457223E+003, 7.0731457E+002, 1.1354472E+003, 1.5713363E+002, 3.9356955E-002
 1.8990156E+001, 1.9928555E+003, 7.7074124E+002, 1.2222875E+003, 1.5659574E+002, 4.2472455E-002
 1.9081305E+001, 2.1283836E+003, 8.4210535E+002, 1.3206788E+003, 1.5857185E+002, 3.9855996E-002
 1.9172453E+001, 2.1566144E+003, 8.7846384E+002, 1.3485662E+003, 1.6111062E+002, 3.9381295E-002
 1.9260601E+001, 2.0942164E+003, 8.0130936E+002, 1.3832212E+003, 1.6222745E+002, 4.0130846E-002
 1.9356092E+001, 1.9650902E+003, 7.3580513E+002, 1.2651817E+003, 1.6036488E+002, 4.3475751E-002
 1.9445343E+001, 1.7402335E+003, 6.5939401E+002, 1.1334823E+003, 1.5677412E+002, 4.4474489E-002
 1.9532057E+001, 1.6406539E+003, 6.1286315E+002, 1.0971490E+003, 1.5299012E+002, 4.1930035E-002
 1.9626097E+001, 1.6272107E+003, 5.9705214E+002, 1.0745310E+003, 1.5196821E+002, 4.1012137E-002
 1.9713421E+001, 1.6323058E+003, 5.8685125E+002, 1.0691210E+003, 1.5217217E+002, 4.5768785E-002
 1.9800745E+001, 1.7797587E+003, 6.3567322E+002, 1.1221799E+003, 1.5411754E+002, 5.2492155E-002
 1.9894787E+001, 1.9213087E+003, 6.9493677E+002, 1.1980736E+003, 1.5784906E+002, 4.8740930E-002
 1.9982111E+001, 1.9432346E+003, 7.2250098E+002, 1.2194329E+003, 1.6067487E+002, 4.4925137E-002
 2.0076151E+001, 1.8596198E+003, 6.9822597E+002, 1.1869949E+003, 1.6016276E+002, 4.2756605E-002
 2.0163475E+001, 1.7888500E+003, 6.5016538E+002, 1.1740092E+003, 1.5724183E+002, 4.0086123E-002
 2.0251471E+001, 1.9149248E+003, 7.0297381E+002, 1.1923662E+003, 1.5620201E+002, 3.9094673E-002
 2.0345987E+001, 2.0294493E+003, 7.6562466E+002, 1.2467025E+003, 1.5598900E+002, 3.9268749E-002
 2.0432034E+001, 2.1708229E+003, 8.3525401E+002, 1.3516900E+003, 1.5999066E+002, 4.2996911E-002
 2.0524698E+001, 2.3419774E+003, 8.8393341E+002, 1.4869659E+003, 1.6769408E+002, 4.8155633E-002
 2.0610744E+001, 2.2150022E+003, 8.1076386E+002, 1.4586520E+003, 1.7110365E+002, 5.1305889E-002
 2.0701309E+001, 1.7444093E+003, 6.2756101E+002, 1.1870462E+003, 1.6683159E+002, 5.1194033E-002
