Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,Total T_USED (s)
   0, 1.445E+01, 1.002E+02, 4.572E+01, 6.811E+01, 7.402E+01, 2.356E+01, 1.021E+02, 0.000E+00, 3.366E+01, 8.541E+00, 1.560E+01, 0.000E+00, 0.000E+00, 4.860E+02
   1, 1.835E+01, 1.005E+02, 4.519E+01, 6.737E+01, 7.428E+01, 2.372E+01, 9.839E+01, 0.000E+00, 3.360E+01, 8.830E+00, 1.580E+01, 0.000E+00, 0.000E+00, 4.860E+02
   2, 1.774E+01, 9.896E+01, 4.569E+01, 6.801E+01, 7.420E+01, 2.344E+01, 9.859E+01, 0.000E+00, 3.307E+01, 8.584E+00, 1.771E+01, 0.000E+00, 0.000E+00, 4.860E+02
   3, 1.751E+01, 1.003E+02, 4.557E+01, 6.739E+01, 7.429E+01, 2.358E+01, 9.924E+01, 0.000E+00, 3.340E+01, 8.677E+00, 1.607E+01, 0.000E+00, 0.000E+00, 4.860E+02
   4, 2.470E+01, 9.696E+01, 4.559E+01, 6.317E+01, 7.389E+01, 2.197E+01, 9.421E+01, 0.000E+00, 3.339E+01, 9.722E+00, 2.240E+01, 0.000E+00, 0.000E+00, 4.860E+02
   5, 2.508E+01, 9.726E+01, 4.630E+01, 6.284E+01, 7.374E+01, 2.233E+01, 9.437E+01, 0.000E+00, 3.272E+01, 1.016E+01, 2.121E+01, 0.000E+00, 0.000E+00, 4.860E+02
   6, 2.626E+01, 9.694E+01, 4.592E+01, 6.315E+01, 7.392E+01, 2.206E+01, 9.262E+01, 0.000E+00, 3.316E+01, 1.017E+01, 2.179E+01, 0.000E+00, 0.000E+00, 4.860E+02
   7, 2.470E+01, 9.752E+01, 4.615E+01, 6.266E+01, 7.396E+01, 2.232E+01, 9.443E+01, 0.000E+00, 3.327E+01, 1.034E+01, 2.065E+01, 0.000E+00, 0.000E+00, 4.860E+02
