Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,Total T_USED (s)
   0, 3.819E-02, 9.960E-01, 4.574E-01, 1.115E+00, 4.039E-01, 7.693E-02, 5.896E-02, 0.000E+00, 1.044E+01, 0.000E+00, 3.290E-05, 0.000E+00, 0.000E+00, 1.358E+01
